Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/20/24, 10:00 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1130;_calendar_(1,728,428,400,000|1,140|3|0|dn|dn|-0.25|-1.5|nm|nm|0.356|0.937);Buy to Open;1;50.0;$5,798.25;10/8/24, 7:05 PM;;$93,450.00;0.0;
1131;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.25;10/8/24, 7:10 PM;$50.00;$93,525.00;-50.0;
1132;_calendar_(1,728,428,700,000|1,145|3|0|dn|dn|-1.25|-1.75|mv|mv|1.7178|1.1357);Buy to Open;1;50.0;$5,797.25;10/8/24, 7:10 PM;;$93,500.00;0.0;
1133;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.50;10/8/24, 7:15 PM;$100.00;$93,587.50;-50.0;
1134;_calendar_(1,728,429,000,000|1,150|3|0|dn|dn|0|-0.75|nm|nm|0|0.4802);Buy to Open;1;50.0;$5,796.50;10/8/24, 7:15 PM;;$93,600.00;0.0;
1135;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 7:20 PM;$62.50;$93,662.50;-50.0;
1136;_calendar_(1,728,429,300,000|1,155|3|0|dn|dn|-0.5|-0.5|nm|nm|0.5383|0.331);Buy to Open;1;50.0;$5,796.25;10/8/24, 7:20 PM;;$93,662.50;0.0;
1137;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 7:25 PM;$62.50;$93,737.50;-50.0;
1138;_calendar_(1,728,429,600,000|1,160|3|0|dn|up|-0.25|0.25|nm|nm|0.2713|0.1631);Buy to Open;1;50.0;$5,796.25;10/8/24, 7:25 PM;;$93,725.00;0.0;
1139;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 7:30 PM;$25.00;$93,737.50;-50.0;
1140;_calendar_(1,728,429,900,000|1,165|3|0|up|up|0.25|0.5|nm|nm|0.636|0.3412);Buy to Open;1;50.0;$5,796.00;10/8/24, 7:30 PM;;$93,750.00;0.0;
1141;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 7:35 PM;$62.50;$93,737.50;-50.0;
1142;_calendar_(1,728,430,200,000|1,170|3|0|up|dn|0.25|-0.5|nm|nm|0.5303|0.3816);Buy to Open;1;50.0;$5,795.00;10/8/24, 7:35 PM;;$93,812.50;0.0;
1143;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:40 PM;$50.00;$93,825.00;-50.0;
1144;_calendar_(1,728,430,500,000|1,175|3|0|dn|dn|0|-0.5|nm|nm|0|0.4126);Buy to Open;1;50.0;$5,795.75;10/8/24, 7:40 PM;;$93,862.50;0.0;
1145;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:45 PM;$37.50;$93,912.50;-50.0;
1146;_calendar_(1,728,430,800,000|1,180|3|0|dn|dn|-0.75|-1|nm|nm|2.8111|0.8188);Buy to Open;1;50.0;$5,796.00;10/8/24, 7:45 PM;;$93,900.00;0.0;
1147;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:50 PM;$62.50;$93,937.50;-50.0;
1148;_calendar_(1,728,431,100,000|1,185|3|0|up|dn|0.25|0|nm|nm|0.6708|0);Buy to Open;1;50.0;$5,795.50;10/8/24, 7:50 PM;;$93,962.50;0.0;
1149;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 7:55 PM;$37.50;$94,000.00;-50.0;
1150;_calendar_(1,728,431,400,000|1,190|3|0|dn|dn|-0.5|-1.25|nm|nm|1.3675|1.0354);Buy to Open;1;50.0;$5,795.50;10/8/24, 7:55 PM;;$94,000.00;0.0;
1151;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:00 PM;$25.00;$94,012.50;-50.0;
1152;_calendar_(1,728,431,700,000|1,195|3|0|up|dn|0.25|-0.75|nm|nm|0.6255|0.6159);Buy to Open;1;50.0;$5,795.50;10/8/24, 8:00 PM;;$94,025.00;0.0;
1153;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:05 PM;$112.50;$94,087.50;-50.0;
1154;_calendar_(1,728,432,000,000|1,200|3|0|dn|up|-1|0.25|mv|nm|2.5022|0.2111);Buy to Open;1;50.0;$5,793.75;10/8/24, 8:05 PM;;$94,137.50;0.0;
1155;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:10 PM;$87.50;$94,200.00;-50.0;
1156;_calendar_(1,728,432,300,000|1,205|3|0|dn|up|0|0.75|nm|nm|0|0.6408);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:10 PM;;$94,225.00;0.0;
1157;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.75;10/8/24, 8:15 PM;$25.00;$94,162.50;-50.0;
1158;_calendar_(1,728,432,600,000|1,210|3|0|up|up|1.25|1|mv|nm|2.5631|0.8603);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:15 PM;;$94,250.00;0.0;
1159;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:20 PM;$62.50;$94,275.00;-50.0;
1160;_calendar_(1,728,432,900,000|1,215|3|0|dn|dn|-0.5|0|nm|nm|0.7159|0);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:20 PM;;$94,312.50;0.0;
1161;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:25 PM;$50.00;$94,325.00;-50.0;
1162;_calendar_(1,728,433,200,000|1,220|3|0|up|dn|0.25|-1|nm|nm|0.3487|0.8603);Buy to Open;1;50.0;$5,795.00;10/8/24, 8:25 PM;;$94,362.50;0.0;
1163;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:30 PM;$50.00;$94,362.50;-50.0;
1164;_calendar_(1,728,433,500,000|1,225|3|0|up|up|0.25|0.25|nm|nm|0.3579|0.2475);Buy to Open;1;50.0;$5,795.00;10/8/24, 8:30 PM;;$94,412.50;0.0;
1165;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 8:35 PM;$75.00;$94,500.00;-50.0;
1166;_calendar_(1,728,433,800,000|1,230|3|0|dn|dn|-1.5|-0.25|mv|nm|2.1476|0.2819);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:35 PM;;$94,487.50;0.0;
1167;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:40 PM;$87.50;$94,487.50;-50.0;
1168;_calendar_(1,728,434,100,000|1,235|3|0|up|up|1.5|0.5|mv|nm|1.7978|0.6016);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:40 PM;;$94,575.00;0.0;
1169;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:45 PM;$87.50;$94,587.50;-50.0;
1170;_calendar_(1,728,434,400,000|1,240|3|0|dn|dn|-0.25|-0.75|nm|nm|0.2464|0.9866);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:45 PM;;$94,662.50;0.0;
1171;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:50 PM;$62.50;$94,712.50;-50.0;
1172;_calendar_(1,728,434,700,000|1,245|3|0|dn|up|-0.75|0.75|mv|nm|0.8276|1.0588);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:50 PM;;$94,725.00;0.0;
1173;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.75;10/8/24, 8:55 PM;$50.00;$94,750.00;-50.0;
1174;_calendar_(1,728,435,000,000|1,250|3|0|up|up|0.25|0.25|nm|nm|0.2683|0.3939);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:55 PM;;$94,775.00;0.0;
1175;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.50;10/8/24, 9:00 PM;$37.50;$94,725.00;-50.0;
1176;_calendar_(1,728,435,300,000|1,255|3|0|up|up|1.25|0.25|mv|nm|1.3416|0.3939);Buy to Open;1;50.0;$5,794.75;10/8/24, 9:00 PM;;$94,812.50;0.0;
1177;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:05 PM;$62.50;$94,875.00;-50.0;
1178;_calendar_(1,728,435,600,000|1,260|3|0|dn|dn|-1.25|-0.25|mv|nm|1.1822|0.3775);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:05 PM;;$94,875.00;0.0;
1179;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.00;10/8/24, 9:10 PM;$87.50;$94,950.00;-50.0;
1180;_calendar_(1,728,435,900,000|1,265|3|0|up|up|0.25|0.5|nm|nm|0.2507|0.7551);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:10 PM;;$94,962.50;0.0;
1181;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.75;10/8/24, 9:15 PM;$50.00;$94,937.50;-50.0;
1182;_calendar_(1,728,436,200,000|1,270|3|0|up|up|0.75|1|mv|mv|0.9383|1.5337);Buy to Open;1;50.0;$5,794.75;10/8/24, 9:15 PM;;$95,012.50;0.0;
1183;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:20 PM;$75.00;$95,062.50;-50.0;
1184;_calendar_(1,728,436,500,000|1,275|3|0|dn|dn|-0.5|-0.25|mv|nm|0.5883|0.3869);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:20 PM;;$95,087.50;0.0;
1185;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:25 PM;$62.50;$95,100.00;-50.0;
1186;_calendar_(1,728,436,800,000|1,280|3|0|up|up|0.75|1|mv|mv|0.9222|1.5333);Buy to Open;1;50.0;$5,795.50;10/8/24, 9:25 PM;;$95,150.00;0.0;
1187;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:30 PM;$100.00;$95,175.00;-50.0;
1188;_calendar_(1,728,437,100,000|1,285|3|0|dn|up|-0.5|0.25|mv|nm|0.5905|0.3847);Buy to Open;1;50.0;$5,794.50;10/8/24, 9:30 PM;;$95,250.00;0.0;
1189;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:35 PM;$112.50;$95,250.00;-50.0;
1190;_calendar_(1,728,437,400,000|1,290|3|0|up|dn|0.75|0|mv|nm|1.0256|0);Buy to Open;1;50.0;$5,794.50;10/8/24, 9:35 PM;;$95,362.50;0.0;
1191;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.75;10/8/24, 9:40 PM;$100.00;$95,412.50;-50.0;
1192;_calendar_(1,728,437,700,000|1,295|3|0|dn|dn|0|-1|nm|mv|0|1.6514);Buy to Open;1;50.0;$5,795.75;10/8/24, 9:40 PM;;$95,462.50;0.0;
1193;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 9:45 PM;$100.00;$95,537.50;-50.0;
1194;_calendar_(1,728,438,000,000|1,300|3|0|dn|dn|-0.75|-1.25|mv|mv|1.3234|2.2244);Buy to Open;1;50.0;$5,795.50;10/8/24, 9:45 PM;;$95,562.50;0.0;
1195;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 9:50 PM;$200.00;$95,650.00;-50.0;
1196;_calendar_(1,728,438,300,000|1,305|3|0|dn|dn|-0.25|-3.5|nm|mv|0.415|6.2001);Buy to Open;1;50.0;$5,793.50;10/8/24, 9:50 PM;;$95,762.50;0.0;
1197;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:55 PM;$75.00;$95,812.50;-50.0;
1198;_calendar_(1,728,438,600,000|1,310|3|0|dn|dn|-0.25|-5.75|nm|mv|0.433|9.3681);Buy to Open;1;50.0;$5,795.00;10/8/24, 9:55 PM;;$95,837.50;0.0;
1199;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 10:00 PM;$62.50;$96,037.50;-50.0;
1200;_calendar_(1,728,438,900,000|1,315|3|0|dn|dn|-3|-3.75|mv|mv|6.364|5.7617);Buy to Open;1;50.0;$5,795.25;10/8/24, 10:00 PM;;$95,900.00;0.0;
1201;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.50;10/8/24, 10:05 PM;$175.00;$96,175.00;-50.0;
1202;_calendar_(1,728,439,200,000|1,320|3|0|dn|dn|-2.5|-0.25|mv|nm|2.1374|0.2421);Buy to Open;1;50.0;$5,792.00;10/8/24, 10:05 PM;;$96,075.00;0.0;
1203;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.50;10/8/24, 10:10 PM;$137.50;$96,112.50;-50.0;
1204;_calendar_(1,728,439,500,000|1,325|3|0|up|up|1.75|3.25|mv|mv|1.484|1.987);Buy to Open;1;50.0;$5,789.75;10/8/24, 10:10 PM;;$96,212.50;0.0;
1205;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/8/24, 10:15 PM;$125.00;$96,212.50;-50.0;
1206;_calendar_(1,728,439,800,000|1,330|3|0|up|up|0.5|0.75|nm|nm|0.318|0.4193);Buy to Open;1;50.0;$5,789.75;10/8/24, 10:15 PM;;$96,337.50;0.0;
1207;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/8/24, 10:20 PM;$37.50;$96,287.50;-50.0;
1208;_calendar_(1,728,440,100,000|1,335|3|0|up|dn|1|-1|mv|mv|0.6059|0.559);Buy to Open;1;50.0;$5,791.50;10/8/24, 10:20 PM;;$96,375.00;0.0;
1209;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.50;10/8/24, 10:25 PM;$50.00;$96,425.00;-50.0;
1210;_calendar_(1,728,440,400,000|1,340|3|0|dn|dn|-0.75|-3.5|mv|mv|0.4262|1.7594);Buy to Open;1;50.0;$5,792.50;10/8/24, 10:25 PM;;$96,425.00;0.0;
1211;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.25;10/8/24, 10:30 PM;$75.00;$96,525.00;-50.0;
1212;_calendar_(1,728,440,700,000|1,345|3|0|dn|dn|-1.25|-1.5|mv|mv|0.7095|0.7464);Buy to Open;1;50.0;$5,791.75;10/8/24, 10:30 PM;;$96,500.00;0.0;
1213;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.00;10/8/24, 10:35 PM;$100.00;$96,662.50;-50.0;
1214;_calendar_(1,728,441,000,000|1,350|3|0|dn|dn|-1.5|-0.25|mv|nm|1.0423|0.1255);Buy to Open;1;50.0;$5,791.00;10/8/24, 10:35 PM;;$96,600.00;0.0;
1215;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 10:40 PM;$112.50;$96,625.00;-50.0;
1216;_calendar_(1,728,441,300,000|1,355|3|0|up|up|1.25|0.5|mv|nm|1.0394|0.239);Buy to Open;1;50.0;$5,789.25;10/8/24, 10:40 PM;;$96,712.50;0.0;
1217;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 10:45 PM;$75.00;$96,737.50;-50.0;
1218;_calendar_(1,728,441,600,000|1,360|3|0|dn|dn|0|-0.5|nm|nm|0|0.24);Buy to Open;1;50.0;$5,790.00;10/8/24, 10:45 PM;;$96,787.50;0.0;
1219;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/8/24, 10:50 PM;$50.00;$96,837.50;-50.0;
1220;_calendar_(1,728,441,900,000|1,365|3|0|dn|dn|-0.75|-1|mv|mv|0.711|0.4799);Buy to Open;1;50.0;$5,790.25;10/8/24, 10:50 PM;;$96,837.50;0.0;
1221;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.75;10/8/24, 10:55 PM;$75.00;$96,900.00;-50.0;
1222;_calendar_(1,728,442,200,000|1,370|3|0|up|dn|0.25|-0.25|nm|nm|0.2739|0.12);Buy to Open;1;50.0;$5,790.25;10/8/24, 10:55 PM;;$96,912.50;0.0;
1223;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/8/24, 11:00 PM;$50.00;$96,975.00;-50.0;
1224;_calendar_(1,728,442,500,000|1,375|3|0|dn|dn|-0.5|0|nm|nm|0.5303|0);Buy to Open;1;50.0;$5,790.25;10/8/24, 11:00 PM;;$96,962.50;0.0;
1225;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/8/24, 11:05 PM;$75.00;$97,000.00;-50.0;
1226;_calendar_(1,728,442,800,000|1,380|3|0|dn|up|0|0.25|nm|nm|0|0.1231);Buy to Open;1;50.0;$5,789.25;10/8/24, 11:05 PM;;$97,037.50;0.0;
1227;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.25;10/8/24, 11:10 PM;$62.50;$97,025.00;-50.0;
1228;_calendar_(1,728,443,100,000|1,385|3|0|up|up|0.5|1.25|nm|mv|0.7861|0.6304);Buy to Open;1;50.0;$5,789.00;10/8/24, 11:10 PM;;$97,100.00;0.0;
1229;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/8/24, 11:15 PM;$75.00;$97,137.50;-50.0;
1230;_calendar_(1,728,443,400,000|1,390|3|0|dn|up|-0.25|1.25|nm|mv|0.5883|0.633);Buy to Open;1;50.0;$5,789.50;10/8/24, 11:15 PM;;$97,175.00;0.0;
1231;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/8/24, 11:20 PM;$62.50;$97,175.00;-50.0;
1232;_calendar_(1,728,443,700,000|1,395|3|0|up|up|1|1|mv|mv|2.3422|0.5043);Buy to Open;1;50.0;$5,790.00;10/8/24, 11:20 PM;;$97,237.50;0.0;
1233;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/8/24, 11:25 PM;$75.00;$97,212.50;-50.0;
1234;_calendar_(1,728,444,000,000|1,400|3|0|up|dn|0.5|-0.25|nm|nm|1.0142|0.1219);Buy to Open;1;50.0;$5,789.75;10/8/24, 11:25 PM;;$97,312.50;0.0;
1235;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.75;10/8/24, 11:30 PM;$62.50;$97,337.50;-50.0;
1236;_calendar_(1,728,444,300,000|1,405|3|0|dn|dn|-0.5|-0.5|nm|nm|0.9831|0.2372);Buy to Open;1;50.0;$5,790.50;10/8/24, 11:30 PM;;$97,375.00;0.0;
1237;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.75;10/8/24, 11:35 PM;$75.00;$97,412.50;-50.0;
1238;_calendar_(1,728,444,600,000|1,410|3|0|dn|dn|-0.25|-1|nm|mv|0.4915|0.4912);Buy to Open;1;50.0;$5,790.25;10/8/24, 11:35 PM;;$97,450.00;0.0;
1239;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 11:40 PM;$87.50;$97,462.50;-50.0;
1240;_calendar_(1,728,444,900,000|1,415|3|0|up|dn|0.25|0|nm|nm|0.4685|0);Buy to Open;1;50.0;$5,789.75;10/8/24, 11:40 PM;;$97,537.50;0.0;
1241;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 11:45 PM;$62.50;$97,600.00;-50.0;
1242;_calendar_(1,728,445,200,000|1,420|3|0|dn|dn|-1|-1|mv|mv|1.9403|0.741);Buy to Open;1;50.0;$5,790.25;10/8/24, 11:45 PM;;$97,600.00;0.0;
1243;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 11:50 PM;$75.00;$97,625.00;-50.0;
1244;_calendar_(1,728,445,500,000|1,425|3|0|up|up|0.75|0.25|mv|nm|1.1339|0.1829);Buy to Open;1;50.0;$5,790.00;10/8/24, 11:50 PM;;$97,675.00;0.0;
1245;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/8/24, 11:55 PM;$37.50;$97,712.50;-50.0;
1246;_calendar_(1,728,445,800,000|1,430|3|0|dn|dn|-0.75|0|mv|nm|1.2451|0);Buy to Open;1;50.0;$5,790.25;10/8/24, 11:55 PM;;$97,712.50;0.0;
1247;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/9/24, 12:00 AM;$87.50;$97,737.50;-50.0;
1248;_calendar_(1,728,446,100,000|1,435|3|0|up|up|0.25|0.25|nm|nm|0.4201|0.2299);Buy to Open;1;50.0;$5,789.25;10/9/24, 12:00 AM;;$97,800.00;0.0;
1249;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.50;10/9/24, 12:05 AM;$37.50;$97,775.00;-50.0;
1250;_calendar_(1,728,446,400,000|0|3|0|up|up|0.5|0.5|nm|nm|0.8222|0.4612);Buy to Open;1;50.0;$5,789.75;10/9/24, 12:05 AM;;$97,837.50;0.0;
1251;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/9/24, 12:10 AM;$25.00;$97,862.50;-50.0;
1252;_calendar_(1,728,446,700,000|5|3|0|dn|dn|-0.5|0|nm|nm|0.7746|0);Buy to Open;1;50.0;$5,790.50;10/9/24, 12:10 AM;;$97,862.50;0.0;
1253;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/9/24, 12:15 AM;$25.00;$97,850.00;-50.0;
1254;_calendar_(1,728,447,000,000|10|3|0|up|dn|0.5|0|nm|nm|0.7605|0);Buy to Open;1;50.0;$5,790.25;10/9/24, 12:15 AM;;$97,887.50;0.0;
1255;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/9/24, 12:20 AM;$37.50;$97,887.50;-50.0;
1256;_calendar_(1,728,447,300,000|15|3|0|dn|dn|0|-0.25|nm|nm|0|0.3658);Buy to Open;1;50.0;$5,790.25;10/9/24, 12:20 AM;;$97,925.00;0.0;
1257;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/9/24, 12:25 AM;$25.00;$97,962.50;-50.0;
1258;_calendar_(1,728,447,600,000|20|3|0|dn|dn|-0.5|-1|nm|mv|1.0445|1.483);Buy to Open;1;50.0;$5,790.75;10/9/24, 12:25 AM;;$97,950.00;0.0;
1259;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/9/24, 12:30 AM;$25.00;$97,962.50;-50.0;
1260;_calendar_(1,728,447,900,000|25|3|0|up|dn|0.25|-0.75|nm|nm|0.597|1.1317);Buy to Open;1;50.0;$5,790.50;10/9/24, 12:30 AM;;$97,975.00;0.0;
1261;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/9/24, 12:35 AM;$50.00;$98,050.00;-50.0;
1262;_calendar_(1,728,448,200,000|30|3|0|dn|dn|-0.75|-1.75|mv|mv|1.7911|2.8316);Buy to Open;1;50.0;$5,790.50;10/9/24, 12:35 AM;;$98,025.00;0.0;
1263;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/9/24, 12:40 AM;$37.50;$98,075.00;-50.0;
1264;_calendar_(1,728,448,500,000|35|3|0|dn|dn|-0.25|-1.75|nm|mv|0.5571|2.6405);Buy to Open;1;50.0;$5,790.00;10/9/24, 12:40 AM;;$98,062.50;0.0;
1265;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.25;10/9/24, 12:45 AM;$37.50;$98,125.00;-50.0;
1266;_calendar_(1,728,448,800,000|40|3|0|dn|dn|-0.75|-1|mv|mv|1.7566|1.4552);Buy to Open;1;50.0;$5,789.50;10/9/24, 12:45 AM;;$98,100.00;0.0;
1267;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,789.75;10/9/24, 12:50 AM;$37.50;$98,175.00;-50.0;
1268;_calendar_(1,728,449,100,000|45|3|0|dn|up|-0.75|3.5|mv|mv|2.0125|4.4217);Buy to Open;1;50.0;$5,789.00;10/9/24, 12:50 AM;;$98,137.50;0.0;
1269;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,789.00;10/9/24, 12:55 AM;$75.00;$98,150.00;-50.0;
1270;_calendar_(1,728,449,400,000|50|3|0|up|up|0.5|2.25|nm|mv|1.3675|2.8014);Buy to Open;1;50.0;$5,787.50;10/9/24, 12:55 AM;;$98,212.50;0.0;
1271;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,789.25;10/9/24, 1:00 AM;$50.00;$98,050.00;-50.0;
1272;_calendar_(1,728,449,700,000|55|3|0|up|dn|3.75|0|mv|nm|7.3731|0);Buy to Open;1;50.0;$5,788.25;10/9/24, 1:00 AM;;$98,262.50;0.0;
1273;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.75;10/9/24, 1:05 AM;$200.00;$98,375.00;-50.0;
1274;_calendar_(1,728,450,000,000|60|3|0|dn|dn|-2|-3.25|mv|mv|1.2423|2.9112);Buy to Open;1;50.0;$5,788.75;10/9/24, 1:05 AM;;$98,462.50;0.0;
1275;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.25;10/9/24, 1:10 AM;$212.50;$98,687.50;-50.0;
1276;_calendar_(1,728,450,300,000|65|3|0|dn|dn|-1.75|0|mv|nm|0.9718|0);Buy to Open;1;50.0;$5,789.00;10/9/24, 1:10 AM;;$98,675.00;0.0;
1277;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/9/24, 1:15 AM;$150.00;$98,750.00;-50.0;
1278;_calendar_(1,728,450,600,000|70|3|0|up|dn|0.5|-0.5|nm|nm|0.2592|0.399);Buy to Open;1;50.0;$5,787.75;10/9/24, 1:15 AM;;$98,825.00;0.0;
1279;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.50;10/9/24, 1:20 AM;$125.00;$98,825.00;-50.0;
1280;_calendar_(1,728,450,900,000|75|3|0|up|up|1.25|0.25|mv|nm|0.6502|0.1741);Buy to Open;1;50.0;$5,788.00;10/9/24, 1:20 AM;;$98,950.00;0.0;
1281;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/9/24, 1:25 AM;$112.50;$99,075.00;-50.0;
1282;_calendar_(1,728,451,200,000|80|3|0|dn|dn|-2.25|-1|mv|mv|1.166|0.6964);Buy to Open;1;50.0;$5,788.50;10/9/24, 1:25 AM;;$99,062.50;0.0;
1283;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.00;10/9/24, 1:30 AM;$137.50;$99,137.50;-50.0;
1284;_calendar_(1,728,451,500,000|85|3|0|up|up|1.25|2.25|mv|mv|0.5791|1.5786);Buy to Open;1;50.0;$5,788.25;10/9/24, 1:30 AM;;$99,200.00;0.0;
1285;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,789.50;10/9/24, 1:35 AM;$112.50;$99,200.00;-50.0;
1286;_calendar_(1,728,451,800,000|90|3|0|dn|dn|0|-0.25|nm|nm|0|0.1754);Buy to Open;1;50.0;$5,787.25;10/9/24, 1:35 AM;;$99,312.50;0.0;
1287;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.50;10/9/24, 1:40 AM;$75.00;$99,312.50;-50.0;
1288;_calendar_(1,728,452,100,000|95|3|0|up|dn|1|-0.5|mv|nm|0.7276|0.3482);Buy to Open;1;50.0;$5,789.00;10/9/24, 1:40 AM;;$99,387.50;0.0;
1289;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.50;10/9/24, 1:45 AM;$87.50;$99,450.00;-50.0;
1290;_calendar_(1,728,452,400,000|100|3|0|dn|dn|-1.25|-2.25|mv|mv|1.0248|1.4574);Buy to Open;1;50.0;$5,788.75;10/9/24, 1:45 AM;;$99,475.00;0.0;
1291;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/9/24, 1:50 AM;$112.50;$99,587.50;-50.0;
1292;_calendar_(1,728,452,700,000|105|3|0|dn|dn|-0.25|-0.25|nm|nm|0.1868|0.1627);Buy to Open;1;50.0;$5,789.00;10/9/24, 1:50 AM;;$99,587.50;0.0;
