FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1723728900000,575,4,1,dn,dn,-4.75,0,mv,nm,1.8215,0
1723729200000,580,4,1,up,up,4.75,9,mv,mv,1.3825,0.8972
1723729500000,585,4,1,dn,dn,0,-2.5,nm,nm,0,0.247
1723729800000,590,4,1,up,dn,4.25,-6.5,mv,mv,1.1937,0.638
1723730100000,595,4,1,dn,dn,-6.75,-4.5,mv,mv,2.05,0.4463
1723730400000,600,4,1,dn,up,-4,4.25,mv,nm,0.9448,0.4472
1723730700000,605,4,1,up,up,6.25,9.5,mv,mv,1.4111,1.166
1723731000000,610,4,1,up,up,2,6.5,nm,mv,0.4172,1.1327
1723731300000,615,4,1,up,up,1.25,7,nm,mv,0.277,1.3426
1723731600000,620,4,1,up,up,3.25,6.25,mv,mv,0.7185,1.1942
1723731900000,625,4,1,up,up,2.5,4.75,nm,mv,0.5684,0.92
1723732200000,630,4,1,up,up,0.5,3,nm,nm,0.1632,0.5665
1723732500000,635,4,1,up,up,1.75,2.25,nm,nm,0.9504,0.4358
1723732800000,640,4,1,up,up,0.75,0.5,nm,nm,0.8571,0.0969
1723733100000,645,4,1,dn,up,-0.25,4.25,nm,nm,0.2592,0.8782
1723733400000,650,4,1,dn,up,0,4,nm,nm,0,0.8286
1723733700000,655,4,1,up,up,4.5,6.5,mv,mv,4.6605,1.3365
1723734000000,660,4,1,dn,up,-0.5,3.25,nm,nm,0.3118,0.7061
1723734300000,665,4,1,up,up,2.5,5,nm,mv,1.4565,1.1402
1723734600000,670,4,1,up,dn,1.25,-1.5,nm,nm,0.6986,0.3453
1723734900000,675,4,1,up,dn,1.25,-1.5,nm,nm,0.7024,0.3512
1723735200000,680,4,1,dn,dn,-4,-1.75,mv,nm,2.4213,0.415
1723735500000,685,4,1,up,up,1.25,5.5,nm,mv,0.4741,1.3293
1723735800000,690,4,1,up,up,1,4.75,nm,mv,0.4742,1.1668
1723736100000,695,4,1,up,up,3.25,3.25,mv,nm,1.556,0.9094
1723736400000,700,4,1,up,dn,0.5,-3.25,nm,nm,0.2252,1.057
1723736700000,705,4,1,dn,up,-0.5,0.75,nm,nm,0.2267,0.2434
1723737000000,710,4,1,dn,up,-3.25,0.25,mv,nm,1.472,0.0908
1723737300000,715,4,1,up,up,4.5,3.5,mv,nm,2.2814,1.1503
1723737600000,720,4,1,dn,up,-1,2.5,nm,nm,0.3982,0.8594
1723737900000,725,4,1,dn,up,0,6.25,nm,mv,0,2.2253
1723738200000,730,4,1,up,up,3.5,6.25,mv,mv,1.5084,2.2643
1723738500000,735,4,1,up,up,2.75,1.25,mv,nm,1.0326,0.4539
1723738800000,740,4,1,dn,dn,0,-4,nm,nm,0,1.3736
1723739100000,745,4,1,dn,dn,-1.5,-7.5,nm,mv,0.7317,2.4952
1723739400000,750,4,1,dn,dn,-2.5,-8,mv,mv,1.3453,2.6698
1723739700000,755,4,1,dn,dn,-3.5,-4.25,mv,mv,1.6358,1.2812
1723740000000,760,4,1,dn,up,-2,1,mv,nm,0.7717,0.2638
1723740300000,765,4,1,up,up,1.25,1.75,nm,nm,0.6158,0.4063
1723740600000,770,4,1,up,dn,1.75,-2.25,mv,nm,1.108,0.5221
1723740900000,775,4,1,dn,dn,-1.25,-1.5,nm,nm,0.6479,0.3493
1723741200000,780,4,1,dn,dn,-2.75,0,mv,nm,1.4304,0
1723741500000,785,4,1,up,up,2.5,2.75,mv,mv,1.278,0.6395
1723741800000,790,4,1,up,up,0.25,2.75,nm,mv,0.1251,0.6646
1723742100000,795,4,1,dn,up,0,5.25,nm,mv,0,1.32
1723742400000,800,4,1,up,up,2.5,5.75,mv,mv,1.4253,1.454
1723742700000,805,4,1,up,up,2.75,2.75,mv,mv,1.4552,0.6979
1723743000000,810,4,1,up,up,0.5,2,nm,nm,0.2549,0.4862
1723743300000,815,4,1,dn,up,-0.5,1.75,nm,nm,0.4243,0.4073
1723743600000,820,4,1,up,up,2,3.25,mv,mv,1.6036,0.7607
1723743900000,825,4,1,up,up,0.25,2.75,nm,mv,0.1981,0.6453
1723744200000,830,4,1,up,up,1,2,nm,nm,0.8165,0.4942
1723744500000,835,4,1,up,dn,1.5,-1.5,mv,nm,1.3765,0.3889
1723744800000,840,4,1,dn,dn,-0.5,-1,nm,nm,0.6084,0.2567
1723745100000,845,4,1,dn,dn,-2.5,-1,mv,nm,2.6186,0.265
1723745400000,850,4,1,up,up,2,2.75,mv,mv,1.3432,0.8387
1723745700000,855,4,1,dn,up,-0.5,0.75,nm,nm,0.3358,0.2965
1723746000000,860,4,1,up,up,1.25,1.75,mv,nm,0.8232,0.7865
1723746300000,865,4,1,dn,up,0,2.25,nm,mv,0,1.0043
1723746600000,870,4,1,up,up,0.5,2,nm,mv,0.3492,0.8898
1723746900000,875,4,1,up,up,1.75,0.25,mv,nm,1.2263,0.1217
1723747200000,880,4,1,dn,dn,-0.25,-1,nm,nm,0.275,0.5265
1723747500000,885,4,1,dn,dn,-1.25,-1.75,mv,nm,1.5451,0.9511
1723747800000,890,4,1,up,up,0.5,1.5,nm,nm,0.5071,0.7994
1723748100000,895,4,1,dn,dn,-1,-1,nm,nm,1.1035,0.5056
1723748400000,900,4,1,up,up,2,1.5,mv,nm,1.9711,0.7769
1723748700000,905,4,1,dn,up,-2,0.25,mv,nm,1.5956,0.1555
1723749000000,910,4,1,up,up,1.5,2.5,mv,mv,1.15,1.5425
1723749300000,915,4,1,up,up,0.75,2.5,nm,mv,0.5085,1.5572
1723749600000,920,4,1,up,up,0.25,1.75,nm,nm,0.1802,1.097
1723749900000,925,4,1,up,dn,1.5,-0.5,mv,nm,1.0835,0.325
1723750200000,930,4,1,dn,dn,0,-6,nm,mv,0,3.9441
1723750500000,935,4,1,dn,dn,-2,-9.75,mv,mv,1.6845,6.4548
1723750800000,940,4,1,dn,up,-4,0.75,mv,nm,3.3689,0.5188
1723751100000,945,4,0,dn,up,-3.75,1,mv,nm,2.0125,0.4781
1723751400000,950,4,0,up,up,8.5,7.5,mv,mv,4.1064,2.393
1723751700000,955,4,0,dn,dn,-3.75,-6,mv,mv,0.8816,1.9551
1723752000000,960,4,0,up,dn,2.75,-1.5,mv,nm,0.6249,0.4881
1723752300000,965,4,0,dn,dn,-5,-3,mv,mv,1.0864,0.853
1723752600000,970,4,0,up,up,0.75,7.25,nm,mv,0.1529,1.9329
1723752900000,975,4,0,up,up,1.25,6.25,nm,mv,0.265,1.6802
1723753200000,980,4,0,up,up,5.25,5.25,mv,mv,1.1857,1.3961
1723753500000,985,4,0,dn,dn,-0.25,-1.75,nm,nm,0.0702,0.4199
1723753800000,990,4,0,up,dn,0.25,-1.75,nm,nm,0.08,0.3982
1723754100000,995,4,0,dn,dn,-1.75,-2,mv,nm,0.5835,0.441
1723754400000,1000,4,0,dn,dn,-0.25,-1.5,nm,nm,0.1161,0.3295
1723754700000,1005,4,0,dn,up,0,2,nm,mv,0,0.4376
1723755000000,1010,4,0,dn,dn,-1.25,-1.25,nm,nm,0.5681,0.2717
1723755300000,1015,4,0,up,up,3.25,2.25,mv,mv,4.5568,0.4916
1723759200000,1080,5,0,dn,dn,-3.25,-0.5,mv,nm,2.0351,0.1096
1723759500000,1085,5,0,up,up,2.25,4,mv,mv,1.1238,0.8798
1723759800000,1090,5,0,up,up,0.5,3.5,nm,mv,0.2326,0.7637
1723760100000,1095,5,0,up,up,1.25,1.75,nm,nm,0.5826,0.4015
1723760400000,1100,5,0,up,up,1.75,2.75,mv,mv,0.8058,0.7417
1723760700000,1105,5,0,dn,dn,-1.25,-0.25,nm,nm,0.6057,0.0666
1723761000000,1110,5,0,up,up,2.25,1.25,mv,nm,1.1803,0.3328
1723761300000,1115,5,0,dn,dn,-1.25,-1.25,nm,nm,1.0224,0.3619
1723761600000,1120,5,0,up,up,0.25,1.25,nm,nm,0.1822,0.4105
1723761900000,1125,5,0,dn,up,-0.25,1.75,nm,nm,0.1816,0.5883
1723762200000,1130,5,0,up,up,1.25,1.5,nm,nm,0.9232,0.525
1723762500000,1135,5,0,up,up,0.75,2.75,nm,mv,0.5896,1.106
1723762800000,1140,5,0,dn,up,-0.5,1.5,nm,nm,0.451,0.6937
1723763100000,1145,5,0,up,up,2.5,4,mv,mv,3.0421,2.1128
1723763400000,1150,5,0,dn,up,-0.5,1.25,nm,nm,0.4966,0.6734
1723763700000,1155,5,0,up,up,2,0.25,mv,nm,1.8287,0.1433
1723764000000,1160,5,0,dn,dn,-0.25,-2.5,nm,mv,0.2188,1.4744
1723764300000,1165,5,0,dn,dn,-1.5,-3,mv,mv,1.2451,1.9444
1723764600000,1170,5,0,dn,dn,-0.75,-2.75,nm,mv,0.5185,1.7542
1723764900000,1175,5,0,dn,dn,-0.75,-2.5,nm,mv,0.5095,1.4636
1723765200000,1180,5,0,dn,dn,-1.25,-0.25,nm,nm,1.1429,0.1271
1723765500000,1185,5,0,dn,dn,-0.5,-2,nm,mv,0.4341,0.9389
1723765800000,1190,5,0,up,dn,1.5,-2,mv,mv,3.5301,0.9347
1723766100000,1195,5,0,dn,dn,-3,-3.25,mv,mv,3.0841,1.6015
1723766400000,1200,5,0,dn,dn,-0.5,-1.5,nm,nm,0.3793,0.7233
1723766700000,1205,5,0,up,dn,0.25,-1,nm,nm,0.189,0.4913
1723767000000,1210,5,0,dn,up,-1.25,1.25,nm,nm,0.9095,0.5778
1723767300000,1215,5,0,dn,dn,0,-0.25,nm,nm,0,0.1162
1723767600000,1220,5,0,up,dn,2.5,-1.75,mv,nm,1.7961,0.8154
1723767900000,1225,5,0,dn,dn,-2.75,-4.25,mv,mv,1.6604,1.9803
1723768200000,1230,5,0,dn,dn,-1.5,-0.5,mv,nm,0.9431,0.2398
1723768500000,1235,5,0,dn,up,0,1,nm,nm,0,0.4886
1723768800000,1240,5,0,up,up,1,3,nm,mv,0.61,1.4793
1723769100000,1245,5,0,dn,up,0,1,nm,nm,0,0.5159
1723769400000,1250,5,0,up,dn,2,0,mv,nm,1.1893,0
1723769700000,1255,5,0,dn,dn,-1,-2,nm,mv,0.6421,1.1228
1723770000000,1260,5,0,dn,up,-1,0.5,nm,nm,0.855,0.2742
1723770300000,1265,5,0,dn,up,0,2,nm,mv,0,1.1032
1723770600000,1270,5,0,up,up,1.5,3.5,mv,mv,1.4056,1.9811
1723770900000,1275,5,0,up,up,0.5,2.25,nm,mv,0.4364,1.2908
1723771200000,1280,5,0,up,up,1.5,1.75,mv,mv,1.3128,0.9701
1723771500000,1285,5,0,up,up,0.25,2.5,nm,mv,0.2425,1.2318
1723771800000,1290,5,0,dn,dn,0,-0.25,nm,nm,0,0.1208
1723772100000,1295,5,0,up,up,2.25,0.5,mv,nm,3.5077,0.2429
1723772400000,1300,5,0,dn,dn,-2.5,-1.75,mv,mv,3.1109,0.8938
1723772700000,1305,5,0,up,up,0.75,1,nm,nm,0.5055,0.5235
1723773000000,1310,5,0,dn,up,0,0.75,nm,nm,0,0.3998
1723773300000,1315,5,0,up,up,0.25,0.5,nm,nm,0.1779,0.2577
1723773600000,1320,5,0,up,up,0.5,1.75,nm,mv,0.3559,0.903
1723773900000,1325,5,0,dn,up,-0.25,1.25,nm,mv,0.1773,0.6713
1723774200000,1330,5,0,up,up,1.5,1.25,mv,mv,1.396,0.8657
1723774500000,1335,5,0,dn,dn,0,-1.25,nm,mv,0,0.8824
1723774800000,1340,5,0,dn,dn,-0.25,-0.25,nm,nm,0.4376,0.1763
1723775100000,1345,5,0,dn,up,-1,0.25,mv,nm,1.6601,0.1871
1723775400000,1350,5,0,up,up,1,1,mv,nm,1.294,0.7019
1723775700000,1355,5,0,up,dn,0.25,-0.75,nm,nm,0.2985,0.5232
1723776000000,1360,5,0,dn,dn,-0.25,-0.75,nm,nm,0.3062,0.5882
1723776300000,1365,5,0,dn,dn,-0.75,-0.25,mv,nm,1.2451,0.1966
1723776600000,1370,5,0,up,up,0.25,0.75,nm,nm,0.381,0.5775
1723776900000,1375,5,0,up,dn,0.25,0,nm,nm,0.3721,0
1723777200000,1380,5,0,up,up,0.25,0.75,nm,nm,0.4671,0.684
1723777500000,1385,5,0,dn,dn,-0.5,-0.75,nm,nm,1.3093,0.7134
1723777800000,1390,5,0,up,up,1,1.25,mv,mv,2.4887,1.3679
1723778100000,1395,5,0,dn,up,-1.25,1,mv,nm,2.188,1.0933
1723778400000,1400,5,0,up,up,1.5,2.25,mv,mv,2.1213,2.3906
1723778700000,1405,5,0,up,up,0.75,1,mv,mv,0.8276,1.1869
1723779000000,1410,5,0,dn,up,0,0.25,nm,nm,0,0.2967
1723779300000,1415,5,0,up,up,0.25,0.25,nm,nm,0.2673,0.2646
1723779600000,1420,5,0,dn,dn,0,-0.5,nm,nm,0,0.5244
1723779900000,1425,5,0,dn,dn,0,-1.5,nm,mv,0,1.6625
1723780200000,1430,5,0,dn,dn,-0.5,-0.75,nm,nm,0.9045,0.8542
1723780500000,1435,5,0,dn,dn,-1,-3.75,mv,mv,2.6833,4.3207
1723780800000,0,5,0,up,dn,0.75,-2,mv,mv,1.7911,2.2391
1723781100000,5,5,0,dn,dn,-3.5,-2.75,mv,mv,6.3317,3.0055
1723781400000,10,5,0,up,up,0.75,2.25,mv,mv,0.5526,1.7506
1723781700000,15,5,0,dn,up,0,1.5,nm,mv,0,1.1238
1723782000000,20,5,0,up,up,1.5,0.75,mv,nm,1.0358,0.5157
1723782300000,25,5,0,dn,dn,0,-0.25,nm,nm,0,0.1601
1723782600000,30,5,0,dn,dn,-0.75,-0.5,mv,nm,0.4654,0.3114
1723782900000,35,5,0,up,up,0.5,0.5,nm,nm,0.3167,0.3114
1723783200000,40,5,0,dn,dn,-0.25,-0.25,nm,nm,0.356,0.1556
1723783500000,45,5,0,up,up,0.25,1,nm,mv,0.356,0.6262
1723783800000,50,5,0,dn,up,-0.25,1.75,nm,mv,0.3579,1.0969
1723784100000,55,5,0,up,up,1,2,mv,mv,2.5022,1.2788
1723784400000,60,5,0,up,up,1,2,mv,mv,1.7504,1.2788
1723784700000,65,5,0,dn,dn,0,-0.25,nm,nm,0,0.1639
1723785000000,70,5,0,up,up,1,1.25,mv,mv,1.8915,0.7892
1723785300000,75,5,0,dn,up,-1.25,1,mv,mv,2.4019,0.6042
1723785600000,80,5,0,up,up,1.5,2.5,mv,mv,1.7823,1.5109
1723785900000,85,5,0,up,up,0.75,1.75,mv,mv,0.8173,1.0441
1723786200000,90,5,0,up,up,0.25,2.5,nm,mv,0.2774,1.52
1723786500000,95,5,0,up,up,0.75,2.25,mv,mv,0.8571,1.3171
1723786800000,100,5,0,up,up,1.5,0.75,mv,nm,1.7321,0.5324
1723787100000,105,5,0,dn,up,0,1,nm,mv,0,0.7654
1723787400000,110,5,0,dn,up,-0.75,1,mv,mv,1.3234,1.0133
1723787700000,115,5,0,up,up,1.75,1.75,mv,mv,2.4922,1.8261
1723788000000,120,5,0,dn,dn,0,-0.25,nm,nm,0,0.262
1723788300000,125,5,0,dn,dn,0,0,nm,nm,0,0
1723788600000,130,5,0,dn,up,-0.25,0.25,nm,nm,0.2785,0.2775
1723788900000,135,5,0,up,dn,0.25,-0.25,nm,nm,0.323,0.2854
1723789200000,140,5,0,up,dn,0.25,-0.5,nm,nm,0.3235,0.5518
1723789500000,145,5,0,dn,dn,-0.75,-1.25,mv,mv,1.143,1.4402
1723789800000,150,5,0,dn,up,0,0.5,nm,nm,0,0.5367
1723790100000,155,5,0,dn,up,-0.5,0.5,nm,nm,1.4552,0.5031
1723790400000,160,5,0,up,dn,1,-0.25,mv,nm,2.6833,0.2286
1723790700000,165,5,0,dn,dn,0,-1,nm,mv,0,0.9431
1723791000000,170,5,0,dn,dn,-1.25,-2,mv,mv,2.2361,1.9352
1723791300000,175,5,0,up,dn,0.25,-2.5,nm,mv,0.3536,2.3682
1723791600000,180,5,0,dn,dn,-1,-3.25,mv,mv,1.4552,2.8889
1723791900000,185,5,0,dn,dn,-1.75,-3.25,mv,mv,2.2913,2.756
1723792200000,190,5,0,dn,dn,-0.5,-0.75,nm,nm,0.5257,0.5771
1723792500000,195,5,0,dn,dn,-1,-1.75,mv,mv,1.4317,1.2645
1723792800000,200,5,0,up,dn,0.75,-1.5,mv,mv,1.2,1.0561
1723793100000,205,5,0,dn,dn,-1.5,-0.5,mv,nm,1.7978,0.36
1723793400000,210,5,0,dn,dn,-0.75,-2,mv,mv,0.9234,1.4718
1723793700000,215,5,0,up,dn,1.75,-2.25,mv,mv,2.1631,1.7277
1723794000000,220,5,0,dn,dn,-3,-2.5,mv,mv,2.6964,2.1852
1723794300000,225,5,0,dn,up,-1,1.75,mv,mv,0.6525,1.5195
1723794600000,230,5,0,up,up,1.5,4,mv,mv,0.9787,3.48
1723794900000,235,5,0,up,up,1.25,2.5,mv,mv,0.7509,2.2163
1723795200000,240,5,0,up,up,1.25,1.5,mv,mv,0.7335,1.1407
1723795500000,245,5,0,dn,dn,0,-2.5,nm,mv,0,1.4049
1723795800000,250,5,0,up,dn,0.25,-4,nm,mv,0.1562,2.0519
1723796100000,255,5,0,dn,dn,-2.75,-5,mv,mv,3.1147,2.5011
1723796400000,260,5,0,dn,dn,-1.5,-1.25,mv,mv,1.0341,0.6206
1723796700000,265,5,0,dn,dn,-0.75,-1,mv,nm,0.517,0.4702
1723797000000,270,5,0,up,up,1,1,mv,nm,0.7762,0.4339
1723797300000,275,5,0,dn,up,-1.25,0.5,mv,nm,1.0153,0.2175
1723797600000,280,5,0,up,up,1.25,1.25,mv,mv,1.0302,0.548
1723797900000,285,5,0,up,up,0.5,1.5,nm,mv,0.356,0.6586
1723798200000,290,5,0,dn,up,-0.5,0.5,nm,nm,0.4598,0.2242
1723798500000,295,5,0,up,up,1.5,1.5,mv,mv,1.6148,0.6585
1723798800000,300,5,0,dn,dn,-0.5,-0.75,nm,nm,0.5071,0.3244
1723799100000,305,5,0,up,up,0.5,2,nm,mv,0.5017,0.8665
1723799400000,310,5,0,dn,up,-0.75,0.75,mv,nm,0.9748,0.3196
1723799700000,315,5,0,up,up,2.25,0.75,mv,nm,2.858,0.3244
1723800000000,320,5,0,dn,dn,-0.75,-1.75,mv,mv,0.6671,0.759
1723800300000,325,5,0,dn,dn,-0.75,-3,mv,mv,0.6457,1.3487
1723800600000,330,5,0,dn,dn,-0.25,-3,nm,mv,0.2274,1.3648
1723800900000,335,5,0,dn,dn,-2,-3.75,mv,mv,1.8448,1.846
1723801200000,340,5,0,dn,dn,-0.75,-2,mv,mv,0.5819,0.9876
1723801500000,345,5,0,dn,dn,-1,-2.5,mv,mv,0.7758,1.2211
1723801800000,350,5,0,dn,dn,-0.25,-3.5,nm,mv,0.4685,1.6455
1723802100000,355,5,0,dn,dn,-1.25,-7,mv,mv,2.1213,3.4935
1723802400000,360,5,0,dn,dn,-2,-5.25,mv,mv,3.2967,2.965
1723802700000,365,5,0,dn,dn,-3.75,-2.5,mv,mv,5.8961,1.3204
1723803000000,370,5,0,up,up,0.5,0.5,nm,nm,0.4399,0.2092
1723803300000,375,5,0,up,dn,0.75,-2.75,mv,mv,0.5558,1.0875
1723803600000,380,5,0,dn,dn,-0.75,-3.75,mv,mv,0.4825,1.4988
1723803900000,385,5,0,dn,dn,-2.75,-0.75,mv,nm,1.803,0.3046
1723804200000,390,5,0,dn,up,-0.25,1.75,nm,mv,0.1515,0.7409
1723804500000,395,5,0,up,up,2.25,1.75,mv,mv,1.3547,0.749
1723804800000,400,5,0,dn,up,-0.25,1,nm,nm,0.1634,0.4541
1723805100000,405,5,0,dn,dn,-0.25,-0.25,nm,nm,0.1654,0.106
1723805400000,410,5,0,up,dn,1.5,-1.25,mv,nm,1.0307,0.5354
1723805700000,415,5,0,dn,dn,-1.5,-3.5,mv,mv,0.947,1.4882
1723806000000,420,5,0,dn,dn,-1.25,-2.75,mv,mv,1,1.1968
1723806300000,425,5,0,dn,up,-0.75,0.5,nm,nm,0.5487,0.217
1723806600000,430,5,0,dn,dn,-0.75,-0.5,nm,nm,0.7689,0.2156
1723806900000,435,5,0,up,dn,2,0,mv,nm,2.043,0
1723807200000,440,5,0,dn,up,-1.75,1,mv,nm,1.287,0.4269
1723807500000,445,5,0,dn,dn,-0.25,-1.5,nm,mv,0.2004,0.6355
1723807800000,450,5,0,up,up,3,1.25,mv,nm,2.5128,0.5245
1723808100000,455,5,0,dn,dn,-4.25,-4.75,mv,mv,2.5342,1.9764
1723808400000,460,5,0,up,dn,2.5,-1,mv,nm,1.0489,0.5069
1723808700000,465,5,0,dn,dn,-3,-3.75,mv,mv,1.1593,2.1474
1723809000000,470,5,0,dn,up,-0.5,0.5,nm,nm,0.1866,0.2573
1723809300000,475,5,0,dn,dn,-0.25,-2.25,nm,mv,0.095,1.1726
1723809600000,480,5,0,up,dn,1.25,-6,mv,mv,0.4748,3.0211
1723809900000,485,5,0,dn,dn,-3.25,-7.25,mv,mv,1.4034,3.8456
1723810200000,490,5,0,dn,dn,-4,-4,mv,mv,1.9242,2.0841
1723810500000,495,5,0,dn,dn,0,-11,nm,mv,0,5.0899
1723810800000,500,5,0,dn,dn,0,-12,nm,mv,0,4.9088
1723811100000,505,5,0,dn,dn,-11,-9.5,mv,mv,5.7872,3.9478
1723811400000,510,5,0,dn,up,-1,0.75,nm,nm,0.2438,0.2396
1723811700000,515,5,0,up,up,2.5,0.5,mv,nm,0.6573,0.1323
1723812000000,520,5,0,dn,up,-0.75,0.5,nm,nm,0.1722,0.1235
1723812300000,525,5,1,dn,up,-1.25,4.5,nm,mv,0.2902,1.081
1723812600000,530,5,1,up,up,2.5,4.5,mv,mv,0.5883,1.081
1723812900000,535,5,1,up,up,3.25,3,mv,mv,0.7174,0.7132
1723813200000,540,5,1,dn,up,-1.25,2.75,nm,mv,0.6589,0.6091
1723813500000,545,5,1,up,up,1,2.25,nm,mv,0.5154,0.4735
1723813800000,550,5,1,up,up,3,3.75,mv,mv,1.6659,0.7608
1723814100000,555,5,1,dn,up,-1.75,5,mv,mv,0.9315,0.999
1723814400000,560,5,1,up,up,2.5,7.5,mv,mv,1.2541,1.4752
1723814700000,565,5,1,up,up,4.25,5.75,mv,mv,2.132,1.0944
1723815000000,570,5,1,up,up,0.75,4,nm,mv,0.3416,0.7334
1723815300000,575,5,1,up,up,0.75,5.25,nm,mv,0.3908,0.9038
1723815600000,580,5,1,up,up,2.5,2.25,mv,nm,1.2922,0.3753
1723815900000,585,5,1,up,up,2,7,mv,mv,1.0627,1.182
1723816200000,590,5,1,dn,up,-2.25,4,mv,mv,1.88,0.695
1723816500000,595,5,1,up,up,7.25,6.75,mv,mv,3.6377,1.1956
1723816800000,600,5,1,dn,up,-1,5.25,nm,mv,0.3505,1.0568
1723817100000,605,5,1,up,up,0.5,2.25,nm,nm,0.1649,0.6228
1723817400000,610,5,1,up,up,5.75,0.75,mv,nm,1.8885,0.3591
1723817700000,615,5,1,dn,dn,-4,-7.5,mv,mv,1.1634,3.8195
1723818000000,620,5,1,dn,dn,-1,-2.5,nm,nm,0.2432,1.3744
1723818300000,625,5,1,dn,dn,-2.5,-4.5,mv,mv,0.6299,2.5123
1723818600000,630,5,1,up,dn,1,-8.25,nm,mv,0.3252,2.5545
1723818900000,635,5,1,dn,dn,-3,-6.5,mv,mv,0.9686,1.8542
1723819200000,640,5,1,dn,dn,-6.25,-3.25,mv,mv,1.9141,0.8281
1723819500000,645,5,1,up,up,2.75,7,mv,mv,1.2104,1.4998
1723819800000,650,5,1,up,up,0.25,3.25,nm,mv,0.0863,0.6408
1723820100000,655,5,1,up,up,4,3.5,mv,mv,1.3468,0.6776
1723820400000,660,5,1,dn,dn,-1,-1.75,nm,nm,0.2878,0.3324
1723820700000,665,5,1,up,up,0.5,0.5,nm,nm,0.1454,0.0985
1723821000000,670,5,1,dn,up,-1.25,2,nm,nm,0.383,0.4008
1723821300000,675,5,1,up,up,1.25,1.5,nm,nm,0.6551,0.3015
1723821600000,680,5,1,up,up,2,3.75,mv,mv,1.1517,0.7729
1723821900000,685,5,1,dn,up,-1.75,4,nm,mv,0.9749,0.8252
1723822200000,690,5,1,up,up,3.5,6,mv,mv,2.5362,1.3069
1723822500000,695,5,1,up,up,2.25,4.5,mv,mv,1.2424,0.9826
1723822800000,700,5,1,up,up,0.25,2.75,nm,nm,0.1321,0.6252
1723823100000,705,5,1,up,up,2,1.25,mv,nm,1.2015,0.2808
1723823400000,710,5,1,up,up,0.5,2,nm,nm,0.2962,0.4402
1723823700000,715,5,1,dn,up,-1.25,6,nm,mv,0.7406,1.3097
1723824000000,720,5,1,up,up,2.75,8,mv,mv,1.7735,1.9141
1723824300000,725,5,1,up,up,4.5,6,mv,mv,3.2563,1.459
1723824600000,730,5,1,up,dn,0.75,-0.5,nm,nm,0.4016,0.1239
1723824900000,735,5,1,up,up,0.75,0.75,nm,nm,0.4115,0.2128
1723825200000,740,5,1,dn,up,-2,1.5,mv,nm,1.0932,0.5251
1723825500000,745,5,1,up,up,2,2,mv,nm,0.9026,0.7787
1723825800000,750,5,1,up,up,1.5,1.25,mv,nm,0.7472,0.5065
1723826100000,755,5,1,dn,up,-1.5,2,mv,nm,0.7789,0.8035
1723826400000,760,5,1,up,up,1.25,7.25,nm,mv,0.8412,2.9093
1723826700000,765,5,1,up,up,2.25,4,mv,mv,1.4752,1.7595
1723827000000,770,5,1,up,dn,3.75,-0.25,mv,nm,2.2224,0.1132
1723827300000,775,5,1,dn,dn,-2,-2.75,mv,mv,1.268,1.1503
1723827600000,780,5,1,dn,up,-2,0.5,mv,nm,0.9879,0.2125
1723827900000,785,5,1,up,up,1.25,2.75,nm,mv,0.5551,1.1
1723828200000,790,5,1,up,up,1.25,0.5,nm,nm,0.5906,0.1759
1723828500000,795,5,1,up,dn,0.25,-0.5,nm,nm,0.1181,0.1795
1723828800000,800,5,1,dn,up,-1,0.5,nm,nm,0.4978,0.1821
1723829100000,805,5,1,up,up,0.25,3,nm,mv,0.1818,1.0785
1723829400000,810,5,1,up,dn,1.25,0,nm,nm,1.066,0
1723829700000,815,5,1,up,dn,1.5,-6,mv,mv,1.8253,2.0863
1723830000000,820,5,1,dn,dn,-2.75,-3,mv,mv,3.1902,1.098
1723830300000,825,5,1,dn,dn,-4.75,-4,mv,mv,3.2964,1.7072
1723830600000,830,5,1,up,dn,4.5,-1.75,mv,nm,2.0139,0.6559
1723830900000,835,5,1,dn,dn,-3.75,-6.75,mv,mv,1.2471,2.4117
1723831200000,840,5,1,dn,up,-2.5,1.5,mv,nm,0.7562,0.4995
1723831500000,845,5,1,dn,up,-0.5,0.5,nm,nm,0.1544,0.1648
1723831800000,850,5,1,up,up,4.5,4,mv,mv,1.485,1.1757
1723832100000,855,5,1,dn,up,-3.5,0.5,mv,nm,0.9434,0.1467
1723832400000,860,5,1,up,up,3,3,mv,mv,0.8598,0.8895
1723832700000,865,5,1,up,dn,1,-3,nm,mv,0.3141,0.988
1723833000000,870,5,1,dn,dn,-1,-2.75,nm,mv,0.3523,0.9638
1723833300000,875,5,1,dn,up,-3,1.5,mv,nm,1.1379,0.5048
1723833600000,880,5,1,up,up,1.25,5.75,nm,mv,0.4232,1.9277
1723833900000,885,5,1,up,up,3.25,3.75,mv,mv,1.3865,1.2427
1723834200000,890,5,1,up,dn,1.25,-0.75,nm,nm,0.571,0.254
1723834500000,895,5,1,dn,dn,-0.75,-2.25,nm,mv,0.3796,0.6825
1723834800000,900,5,1,dn,dn,-1.25,-1.5,nm,nm,0.6239,0.4371
1723835100000,905,5,1,dn,dn,-0.25,-1.75,nm,nm,0.1232,0.5102
1723835400000,910,5,1,dn,dn,0,-2.75,nm,mv,0,0.8176
1723835700000,915,5,1,dn,dn,-1.5,-0.5,mv,nm,1.0012,0.1485
