FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60
1728318000000,195768,227159.5,259386.3333,244048.3333,209128.5,-13.8191,-24.5265,-19.7831,-6.3887,-3.6934,33.1454,0,0,0,-0,-0
1728318300000,82779,139273.5,179032.6667,231224,198306.75,-40.5637,-53.7632,-64.1997,-58.2571,-18.8443,-6.1041,-0,-0,0,-0,-0
1728318600000,137070,109924.5,138539,209559.6667,197129.4167,24.6947,-1.0604,-34.5914,-30.467,-31.3255,13.4279,-0,-0,-0,-0,-0
1728318900000,119315,128192.5,113054.6667,186220.5,194678.5833,-6.9251,5.5374,-35.9281,-38.7118,5.8418,27.3041,-0,-0,-0,-0,-0
1728319200000,169205,144260,141863.3333,160448,189934.8333,17.2917,19.2732,5.4578,-10.9142,13.4483,7.442,-0,-0,-0,-0,-0
1728319500000,229192,199198.5,172570.6667,155554.8333,199479.75,15.0571,32.8105,47.3384,14.8949,27.1789,54.6481,0,-0,-0,-0,-0
1728319800000,155943,192567.5,184780,148917.3333,196482.8333,-19.019,-15.6061,4.7178,-20.6328,15.534,-74.2812,-0,0,-0,-0,-0
1728320100000,59587,107765,148240.6667,145052,188138,-44.7065,-59.8039,-58.9202,-68.328,-24.9496,-40.4409,0,-0,0,-0,-0
1728320400000,125111,92349,113547,143058.8333,176309.25,35.4763,10.1843,-12.5458,-29.0389,-28.9388,-38.9307,0,0,0,0,-0
1728320700000,314304,219707.5,166334,175557,180888.75,43.0557,88.9596,79.0325,73.7554,84.2173,92.7614,0,0,0,0,0
1728321000000,127257,220780.5,188890.6667,168565.6667,164506.8333,-42.3604,-32.6293,-24.506,-22.6433,-13.9911,-6.3567,0,0,0,0,0
1728321300000,113305,120281,184955.3333,149251.1667,152403,-5.7998,-38.7393,-24.0843,-25.6544,7.8407,-6.4787,0,0,0,0,-0
1728321600000,147743,130524,129435,147884.5,148400.9167,13.1922,14.1446,-0.0957,-0.4433,-15.7421,-7.302,-0,-0,-0,0,-0
1728321900000,100114,123928.5,120387.3333,154639,149845.5,-19.2163,-16.8401,-35.2595,-33.1885,-33.9811,-16.9163,-0,-0,-0,-0,-0
1728322200000,120665,110389.5,122840.6667,153898,148478.4167,9.3084,-1.7711,-21.5942,-18.7323,-71.5824,-41.0668,-0,-0,-0,-0,-0
1728322500000,139401,130033,120060,124747.5,150152.25,7.2043,16.1094,11.7465,-7.1602,37.6829,39.55,-0,-0,-0,-0,-0
1728322800000,112597,125999,124221,122304.1667,145434.9167,-10.6366,-9.3575,-7.9369,-22.5791,21.8182,4.4814,-0,-0,-0,-0,-0
1728323100000,124532,118564.5,125510,124175.3333,136713.25,5.0331,-0.7792,0.2872,-8.9101,30.263,-39.753,-0,-0,-0,-0,-0
1728323400000,295691,210111.5,177606.6667,148833.3333,148358.9167,40.7305,66.4864,98.6726,99.3079,36.2359,-31.1276,0,-0,-0,-0,-0
1728323700000,214479,255085,211567.3333,167894.1667,161266.5833,-15.9186,1.3762,27.7465,32.9966,37.7371,19.0469,0,0,0,0,-0
1728324000000,170188,192333.5,226786,176148,165023,-11.5141,-24.9566,-3.3835,3.1299,-113.6928,-36.2719,-0,-0,-0,-0,-0
1728324300000,277666,223927,220777.6667,199192.1667,161969.8333,23.9984,25.7673,39.396,71.4307,11.2978,40.1826,0,-0,-0,-0,-0
1728324600000,225306,251486,224386.6667,217977,170140.5833,-10.4101,0.4097,3.3623,32.4234,8.7147,27.7517,0,0,-0,-0,-0
1728324900000,181049,203177.5,228007,227396.5,175785.9167,-10.8912,-20.595,-20.3818,2.994,20.7511,29.8589,-0,0,0,-0,-0
1728325200000,113947,147498,173434,197105.8333,172969.5833,-22.7467,-34.2995,-42.1899,-34.1231,4.056,-29.7119,-0,-0,-0,-0,-0
1728325500000,141715,127831,145570.3333,184978.5,176436.3333,10.8612,-2.6484,-23.3884,-19.6792,7.7869,1.542,-0,-0,-0,-0,-0
1728325800000,965713,553714,407125,317566,246857,74.4065,137.2031,204.0984,291.2034,-20.5533,-21.7076,-0,-0,-0,-0,-0
1728326100000,396904,681308.5,501444,337439,268315.5833,-41.7439,-20.8478,17.6224,47.9243,-15.184,-4.0387,-0,-0,-0,-0,-0
1728326400000,394973,395938.5,585863.3333,365716.8333,291846.9167,-0.2439,-32.5827,7.9997,35.3357,21.3846,33.4443,-0,-0,-0,-0,-0
1728326700000,769664,582318.5,520513.6667,463819.3333,345607.9167,32.1723,47.8662,65.9405,122.6986,-10.905,-22.9136,-0,-0,-0,-0,-0
1728327000000,514054,641859,559563.6667,530503.8333,363804.8333,-19.9117,-8.1331,-3.1008,41.2994,12.9675,-2.7274,0,-0,-0,-0,-0
1728327300000,484935,499494.5,589551,587707.1667,386342.8333,-2.9148,-17.745,-17.487,25.5193,11.1671,11.9015,-0,-0,-0,-0,-0
1728327600000,369308,427121.5,456099,488306.3333,402936.1667,-13.5356,-19.029,-24.3696,-8.3458,-3.1072,4.8229,0,0,0,-0,-0
1728327900000,303479,336393.5,385907.3333,472735.5,405087.25,-9.7845,-21.3596,-35.8036,-25.0831,-5.6034,-14.2525,0,0,0,-0,-0
1728328200000,350468,326973.5,341085,465318,415517.4167,7.1854,2.7509,-24.682,-15.655,12.0716,26.5825,-0,0,0,-0,-0
1728328500000,273382,311925,309109.6667,382604.3333,423211.8333,-12.3565,-11.5582,-28.5471,-35.403,16.2465,17.7962,0,-0,0,0,-0
1728328800000,367419,320400.5,330423,358165.1667,444334.5,14.6749,11.1966,2.5837,-17.3103,12.4044,22.916,0,0,0,0,-0
1728329100000,218345,292882,286382,313733.5,450720.3333,-25.4495,-23.7574,-30.4043,-51.5564,-12.2604,0.9289,-0,-0,0,0,-0
1728329400000,1054006,636175.5,546590,427849.8333,458078.0833,65.6785,92.833,146.3495,130.0931,97.8174,128.1424,-0,-0,-0,0,-0
1728329700000,850108,952057,707486.3333,518954.6667,495845.0833,-10.7083,20.1589,63.8116,71.4463,46.1054,59.0006,0,-0,-0,-0,-0
1728330000000,1060634,955371,988249.3333,637315.6667,551316.8333,11.018,7.3245,66.4221,92.3819,55.2364,58.2957,-0,-0,-0,-0,-0
1728330300000,1196224,1128429,1035655.3333,791122.6667,586863.5,6.0079,15.5041,51.2059,103.8334,63.7439,29.313,0,-0,-0,-0,0
1728330600000,1637178,1416701,1298012,1002749.1667,680457.1667,15.5627,26.1297,63.2689,140.5997,1.305,-35.0221,0,0,0,0,0
1728330900000,3088544,2362861,1973982,1481115.6667,897424.5833,30.712,56.4626,108.5282,244.1564,-2.4849,-3.3337,-0,0,0,-0,0
1728331200000,1492627,2290585.5,2072783,1554219.1667,991034.5,-34.8364,-27.9892,-3.9629,50.613,28.1017,14.8768,0,-0,0,0,0
1728331500000,283413,888020,1621528,1459770,989362.3333,-68.0848,-82.5219,-80.5851,-71.354,-2.9219,-10.0374,0,0,-0,0,0
1728331800000,62859,173136,612966.3333,1293474.1667,965394.9167,-63.6939,-89.7451,-95.1403,-93.4888,-7.4359,-16.3386,-0,0,0,0,0
1728332100000,82342,72600.5,142871.3333,1107827.1667,949474.9167,13.418,-42.3663,-92.5673,-91.3276,-4.0597,-2.8206,0,0,0,0,0
1728332400000,23558,52950,56253,838890.5,920819.8333,-55.509,-58.1213,-97.1918,-97.4416,-4.2144,-8.047,0,0,0,-0,-0
1728332700000,13527,18542.5,39809,326387.6667,903751.6667,-27.0487,-66.0202,-95.8555,-98.5032,-19.1573,-14.3063,-0,0,0,0,0
