Strategy report
Symbol: /ES:XCME
Work Time: 5/24/24, 8:50 AM - 10/3/24, 10:20 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
7859;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.00;7/31/24, 11:10 AM;$250.00;$902,237.50;-50.0;
7860;_trend_(1,722,438,300,000,1.0003,0.5002,0.3339,0.1665,0.0835,1.0003,0.5002,0.3349,0.166,0.0834,69.3333,-1.9035,-2.827,-1.2276,0.0004,0.0001);Buy to Open;1;50.0;$5,558.00;7/31/24, 11:10 AM;;$902,500.00;0.0;
7861;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.25;7/31/24, 11:15 AM;$237.50;$902,475.00;-50.0;
7862;_trend_(1,722,438,600,000,1.0004,0.5004,0.3336,0.1668,0.0835,1.0001,0.4996,0.3336,0.1665,0.0834,79.4118,3.3792,-2.6572,0.1698,-0.0002,0.0003);Buy to Open;1;50.0;$5,558.50;7/31/24, 11:15 AM;;$902,737.50;0.0;
7863;_trend_(SellClose);Sell to Close;-1;-50.0;$5,564.00;7/31/24, 11:20 AM;$175.00;$902,775.00;-50.0;
7864;_trend_(1,722,438,900,000,1.0001,0.5002,0.3336,0.1668,0.0834,0.9997,0.5001,0.3336,0.1668,0.0832,82.3529,4.9245,-1.6642,0.993,-0.0008,0.0003);Buy to Open;1;50.0;$5,560.50;7/31/24, 11:20 AM;;$902,912.50;0.0;
7865;_trend_(SellClose);Sell to Close;-1;-50.0;$5,564.25;7/31/24, 11:25 AM;$212.50;$902,875.00;-50.0;
7866;_trend_(1,722,439,200,000,0.9999,0.5,0.3335,0.167,0.0834,0.9998,0.4996,0.3329,0.1672,0.0832,79.4118,4.0795,-3.0299,-1.3657,0.0013,-0.0008);Buy to Open;1;50.0;$5,560.00;7/31/24, 11:25 AM;;$903,125.00;0.0;
7867;_trend_(SellClose);Sell to Close;-1;-50.0;$5,566.25;7/31/24, 11:30 AM;$187.50;$903,037.50;-50.0;
7868;_trend_(1,722,439,500,000,1.0003,0.5001,0.3334,0.1668,0.0835,1.0004,0.4999,0.3332,0.1668,0.0833,89.7059,7.8574,-3.1989,-0.169,-0.0008,0.0008);Buy to Open;1;50.0;$5,562.50;7/31/24, 11:30 AM;;$903,312.50;0.0;
7869;_trend_(SellClose);Sell to Close;-1;-50.0;$5,571.00;7/31/24, 11:35 AM;$337.50;$903,525.00;-50.0;
7870;_trend_(1,722,439,800,000,1.0005,0.5004,0.3336,0.1669,0.0834,1.0002,0.5004,0.3333,0.1671,0.0829,85.8824,5.9994,-6.8582,-3.6593,-0.0003,0.0002);Buy to Open;1;50.0;$5,564.25;7/31/24, 11:35 AM;;$903,650.00;0.0;
7871;_trend_(SellClose);Sell to Close;-1;-50.0;$5,568.25;7/31/24, 11:40 AM;$237.50;$903,737.50;-50.0;
7872;_trend_(1,722,440,100,000,0.9998,0.5002,0.3335,0.1668,0.0833,0.9992,0.5,0.3334,0.167,0.0829,80,4.009,-0.5107,6.3475,0.0008,-0.001);Buy to Open;1;50.0;$5,563.50;7/31/24, 11:40 AM;;$903,887.50;0.0;
7873;_trend_(SellClose);Sell to Close;-1;-50.0;$5,568.75;7/31/24, 11:45 AM;$262.50;$904,037.50;-50.0;
7874;_trend_(1,722,440,400,000,1,0.4999,0.3334,0.1668,0.0834,1.0002,0.4994,0.3333,0.1667,0.083,78.8235,3.0649,-1.1618,-0.6511,0.0003,0);Buy to Open;1;50.0;$5,563.50;7/31/24, 11:45 AM;;$904,150.00;0.0;
7875;_trend_(SellClose);Sell to Close;-1;-50.0;$5,567.75;7/31/24, 11:50 AM;$175.00;$904,512.50;-50.0;
7876;_trend_(1,722,440,700,000,0.9999,0.4999,0.3332,0.1667,0.0834,0.9999,0.4998,0.3329,0.1666,0.0831,75.2941,1.1179,2.738,3.8998,-0.0005,0.0003);Buy to Open;1;50.0;$5,564.25;7/31/24, 11:50 AM;;$904,325.00;0.0;
7877;_trend_(SellClose);Sell to Close;-1;-50.0;$5,566.00;7/31/24, 11:55 AM;$325.00;$904,612.50;-50.0;
7878;_trend_(1,722,441,000,000,0.9991,0.4995,0.333,0.1666,0.0835,0.9992,0.4996,0.3327,0.1662,0.0833,48.7805,-10.896,-3.7602,-6.4982,0.0005,-0);Buy to Open;1;50.0;$5,559.50;7/31/24, 11:55 AM;;$904,650.00;0.0;
7879;_trend_(SellClose);Sell to Close;-1;-50.0;$5,562.00;7/31/24, 12:00 PM;$287.50;$904,750.00;-50.0;
7880;_trend_(1,722,441,300,000,1,0.4995,0.333,0.1665,0.0833,1.0009,0.4996,0.3329,0.1664,0.0831,27.1186,-10.9387,-0.4138,3.3464,0.0005,0.0003);Buy to Open;1;50.0;$5,556.25;7/31/24, 12:00 PM;;$904,937.50;0.0;
7881;_trend_(SellClose);Sell to Close;-1;-50.0;$5,564.75;7/31/24, 12:05 PM;$275.00;$905,162.50;-50.0;
7882;_trend_(1,722,441,600,000,1,0.5,0.333,0.1664,0.0833,1,0.5005,0.3331,0.1662,0.0831,25.4237,-10.9775,-0.6642,-0.2504,0.0001,-0.0005);Buy to Open;1;50.0;$5,559.25;7/31/24, 12:05 PM;;$905,212.50;0.0;
7883;_trend_(SellClose);Sell to Close;-1;-50.0;$5,561.50;7/31/24, 12:10 PM;$200.00;$905,125.00;-50.0;
7884;_trend_(1,722,441,900,000,1,0.5,0.3333,0.1665,0.0833,1.0001,0.5005,0.3337,0.1663,0.0832,27.1186,-9.6917,2.8027,3.4668,0.0001,0.0001);Buy to Open;1;50.0;$5,557.50;7/31/24, 12:10 PM;;$905,412.50;0.0;
7885;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.75;7/31/24, 12:15 PM;$237.50;$905,512.50;-50.0;
7886;_trend_(1,722,442,200,000,1.0005,0.5003,0.3335,0.1666,0.0833,1.0005,0.5003,0.3339,0.1665,0.0832,47.4576,-2.7985,1.1267,-1.676,-0.0004,0.0004);Buy to Open;1;50.0;$5,559.00;7/31/24, 12:15 PM;;$905,650.00;0.0;
7887;_trend_(SellClose);Sell to Close;-1;-50.0;$5,564.25;7/31/24, 12:20 PM;$162.50;$905,837.50;-50.0;
7888;_trend_(1,722,442,500,000,0.9997,0.5001,0.3334,0.1665,0.0833,0.9992,0.5001,0.3338,0.1665,0.0832,37.2881,-4.8779,3.4431,2.3164,-0.0001,-0.0001);Buy to Open;1;50.0;$5,561.00;7/31/24, 12:20 PM;;$905,812.50;0.0;
7889;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.75;7/31/24, 12:25 PM;$175.00;$906,075.00;-50.0;
7890;_trend_(1,722,442,800,000,0.9998,0.4998,0.3333,0.1667,0.0833,1,0.4995,0.3334,0.1667,0.0832,28.8136,-6.318,2.9417,-0.5014,0.0007,-0.0005);Buy to Open;1;50.0;$5,560.25;7/31/24, 12:25 PM;;$905,987.50;0.0;
7891;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.75;7/31/24, 12:30 PM;$212.50;$906,000.00;-50.0;
7892;_trend_(1,722,443,100,000,0.9996,0.4997,0.333,0.1666,0.0832,0.9999,0.4996,0.3329,0.1668,0.0831,15.2542,-8.6356,1.8533,-1.0884,0.0004,-0.0003);Buy to Open;1;50.0;$5,556.50;7/31/24, 12:30 PM;;$906,200.00;0.0;
7893;_trend_(SellClose);Sell to Close;-1;-50.0;$5,561.25;7/31/24, 12:35 PM;$237.50;$906,337.50;-50.0;
7894;_trend_(1,722,443,400,000,1.0004,0.5,0.3333,0.1667,0.0832,1.0007,0.5002,0.3332,0.1669,0.0832,34,-3.1952,0.7067,-1.1466,0.0002,0.0001);Buy to Open;1;50.0;$5,556.50;7/31/24, 12:35 PM;;$906,437.50;0.0;
7895;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.25;7/31/24, 12:40 PM;$175.00;$906,475.00;-50.0;
7896;_trend_(1,722,443,700,000,0.9996,0.5,0.3332,0.1666,0.0832,0.9993,0.5003,0.3332,0.1668,0.0832,18,-6.0391,3.4263,2.7196,0.0004,-0.0007);Buy to Open;1;50.0;$5,556.75;7/31/24, 12:40 PM;;$906,612.50;0.0;
7897;_trend_(SellClose);Sell to Close;-1;-50.0;$5,559.75;7/31/24, 12:45 PM;$150.00;$906,537.50;-50.0;
7898;_trend_(1,722,444,000,000,1.0002,0.4999,0.3334,0.1666,0.0832,1.0005,0.4999,0.3337,0.1667,0.0831,28.2609,-3.2037,4.5342,1.1079,0.0001,0.0002);Buy to Open;1;50.0;$5,556.75;7/31/24, 12:45 PM;;$906,762.50;0.0;
7899;_trend_(SellClose);Sell to Close;-1;-50.0;$5,562.00;7/31/24, 12:50 PM;$150.00;$907,000.00;-50.0;
7900;_trend_(1,722,444,300,000,1.0003,0.5002,0.3334,0.1667,0.0833,1.0001,0.5002,0.3335,0.1668,0.0832,51.2821,1.1372,3.8644,-0.6698,0.0001,-0);Buy to Open;1;50.0;$5,559.00;7/31/24, 12:50 PM;;$906,912.50;0.0;
7901;_trend_(SellClose);Sell to Close;-1;-50.0;$5,562.75;7/31/24, 12:55 PM;$312.50;$907,300.00;-50.0;
7902;_trend_(1,722,444,600,000,0.9993,0.4998,0.3333,0.1666,0.0833,0.999,0.4999,0.3334,0.1666,0.0831,11.7647,-6.8142,-3.9567,-7.8212,0.0004,-0);Buy to Open;1;50.0;$5,556.50;7/31/24, 12:55 PM;;$907,225.00;0.0;
7903;_trend_(SellClose);Sell to Close;-1;-50.0;$5,559.00;7/31/24, 1:00 PM;$237.50;$907,187.50;-50.0;
7904;_trend_(1,722,444,900,000,0.9996,0.4994,0.3331,0.1666,0.0833,1.0003,0.4992,0.333,0.1666,0.0832,7.1429,-10.6422,0.1357,4.0924,-0.0005,0.0001);Buy to Open;1;50.0;$5,554.25;7/31/24, 1:00 PM;;$907,462.50;0.0;
7905;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.25;7/31/24, 1:05 PM;$350.00;$907,500.00;-50.0;
7906;_trend_(1,722,445,200,000,1.0009,0.5002,0.3332,0.1666,0.0833,1.0013,0.5004,0.3332,0.1666,0.0833,59.0909,-1.3076,-5.0769,-5.2126,0.0001,0.0002);Buy to Open;1;50.0;$5,553.25;7/31/24, 1:05 PM;;$907,812.50;0.0;
7907;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.50;7/31/24, 1:10 PM;$225.00;$907,887.50;-50.0;
7908;_trend_(1,722,445,500,000,1,0.5004,0.3335,0.1667,0.0833,0.9991,0.501,0.3335,0.1667,0.0833,56.8182,-1.8417,0.2885,5.3654,-0,0.0003);Buy to Open;1;50.0;$5,559.00;7/31/24, 1:10 PM;;$908,037.50;0.0;
7909;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.00;7/31/24, 1:15 PM;$200.00;$908,100.00;-50.0;
7910;_trend_(1,722,445,800,000,1.0004,0.5002,0.3338,0.1667,0.0833,1.0005,0.5,0.334,0.1669,0.0833,79.5455,4.099,1.5405,1.252,-0.0003,0.0004);Buy to Open;1;50.0;$5,559.00;7/31/24, 1:15 PM;;$908,237.50;0.0;
7911;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.00;7/31/24, 1:20 PM;$162.50;$908,475.00;-50.0;
7912;_trend_(1,722,446,100,000,1,0.5002,0.3335,0.1667,0.0833,0.9995,0.4998,0.3335,0.1667,0.0834,80.9524,3.0039,3.038,1.4975,-0.0003,0.0002);Buy to Open;1;50.0;$5,559.75;7/31/24, 1:20 PM;;$908,400.00;0.0;
7913;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.25;7/31/24, 1:25 PM;$250.00;$908,737.50;-50.0;
7914;_trend_(1,722,446,400,000,0.9994,0.4997,0.3333,0.1667,0.0833,0.9994,0.4995,0.3331,0.1668,0.0833,48.7805,-4.5788,-1.3787,-4.4167,0.0003,-0.0008);Buy to Open;1;50.0;$5,558.25;7/31/24, 1:25 PM;;$908,650.00;0.0;
7915;_trend_(SellClose);Sell to Close;-1;-50.0;$5,559.25;7/31/24, 1:30 PM;$337.50;$909,350.00;-50.0;
7916;_trend_(1,722,446,700,000,0.9997,0.4995,0.333,0.1667,0.0833,1.0003,0.4993,0.3326,0.1668,0.0834,36.3636,-8.0198,-2.6346,-1.2559,0.0001,-0);Buy to Open;1;50.0;$5,552.50;7/31/24, 1:30 PM;;$908,987.50;0.0;
7917;_trend_(SellClose);Sell to Close;-1;-50.0;$5,556.50;7/31/24, 1:35 PM;$637.50;$909,437.50;-50.0;
7918;_trend_(1,722,447,000,000,0.998,0.4988,0.3323,0.1662,0.0831,0.9983,0.4992,0.3322,0.1663,0.0832,7.5949,-31.3816,-8.1193,-5.4847,0.0006,-0.0012);Buy to Open;1;50.0;$5,543.75;7/31/24, 1:35 PM;;$909,625.00;0.0;
7919;_trend_(SellClose);Sell to Close;-1;-50.0;$5,549.75;7/31/24, 1:40 PM;$237.50;$909,675.00;-50.0;
7920;_trend_(1,722,447,300,000,1.0004,0.4992,0.3327,0.1663,0.0832,1.0024,0.4997,0.3328,0.1663,0.0833,18.9873,-23.5912,4.243,12.3623,-0.0005,0.0002);Buy to Open;1;50.0;$5,545.00;7/31/24, 1:40 PM;;$909,862.50;0.0;
7921;_trend_(SellClose);Sell to Close;-1;-50.0;$5,550.75;7/31/24, 1:45 PM;$562.50;$909,750.00;-50.0;
7922;_trend_(1,722,447,600,000,1.0002,0.5003,0.3329,0.1663,0.0832,0.9998,0.5015,0.3332,0.1662,0.0833,38.5417,-18.283,-3.8209,-8.0639,0.0001,-0.0001);Buy to Open;1;50.0;$5,539.50;7/31/24, 1:45 PM;;$910,425.00;0.0;
7923;_trend_(SellClose);Sell to Close;-1;-50.0;$5,553.25;7/31/24, 1:50 PM;$275.00;$910,087.50;-50.0;
7924;_trend_(1,722,447,900,000,1.0008,0.5005,0.3338,0.1664,0.0832,1.0005,0.5013,0.3348,0.1664,0.0833,56.25,-6.4209,4.6966,8.5175,-0.0003,0.0005);Buy to Open;1;50.0;$5,547.75;7/31/24, 1:50 PM;;$910,700.00;0.0;
7925;_trend_(SellClose);Sell to Close;-1;-50.0;$5,561.25;7/31/24, 1:55 PM;$425.00;$910,975.00;-50.0;
7926;_trend_(1,722,448,200,000,1.0013,0.501,0.3341,0.1667,0.0834,1.0005,0.5007,0.3347,0.1667,0.0834,85.4167,9.8526,-3.9435,-8.64,0.0004,-0);Buy to Open;1;50.0;$5,552.75;7/31/24, 1:55 PM;;$911,125.00;0.0;
7927;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.25;7/31/24, 2:00 PM;$337.50;$911,312.50;-50.0;
7928;_trend_(1,722,448,500,000,0.9992,0.5002,0.3338,0.1666,0.0833,0.998,0.4998,0.3342,0.1666,0.0834,67.7083,-0.066,-1.1907,2.7527,0.0003,0.0001);Buy to Open;1;50.0;$5,553.50;7/31/24, 2:00 PM;;$911,462.50;0.0;
7929;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.25;7/31/24, 2:05 PM;$662.50;$911,575.00;-50.0;
7930;_trend_(1,722,448,800,000,1.0001,0.4997,0.3335,0.167,0.0833,1.0009,0.4987,0.3331,0.1674,0.0833,70.8333,2.4623,-9.0403,-7.8496,-0,-0);Buy to Open;1;50.0;$5,547.00;7/31/24, 2:05 PM;;$912,125.00;0.0;
7931;_trend_(SellClose);Sell to Close;-1;-50.0;$5,564.25;7/31/24, 2:10 PM;$412.50;$912,250.00;-50.0;
7932;_trend_(1,722,449,100,000,1.0003,0.5002,0.3332,0.167,0.0833,1.0001,0.5,0.3325,0.1673,0.0833,74.7475,6.3987,-4.7273,4.313,-0.0005,0.0003);Buy to Open;1;50.0;$5,556.00;7/31/24, 2:10 PM;;$912,537.50;0.0;
7933;_trend_(SellClose);Sell to Close;-1;-50.0;$5,563.00;7/31/24, 2:15 PM;$275.00;$912,437.50;-50.0;
7934;_trend_(1,722,449,400,000,1.0007,0.5005,0.3337,0.1671,0.0833,1.0004,0.5008,0.3333,0.1675,0.0833,89.899,15.3846,-0.5905,4.1369,0.0003,-0.0001);Buy to Open;1;50.0;$5,557.50;7/31/24, 2:15 PM;;$912,812.50;0.0;
7935;_trend_(SellClose);Sell to Close;-1;-50.0;$5,566.25;7/31/24, 2:20 PM;$312.50;$912,887.50;-50.0;
7936;_trend_(1,722,449,700,000,1.0006,0.5006,0.3338,0.167,0.0834,0.9999,0.5004,0.3336,0.1673,0.0834,95.3271,22.4359,-2.9713,-2.3808,-0.0004,0.0004);Buy to Open;1;50.0;$5,560.00;7/31/24, 2:20 PM;;$913,125.00;0.0;
7937;_trend_(SellClose);Sell to Close;-1;-50.0;$5,566.50;7/31/24, 2:25 PM;$250.00;$913,300.00;-50.0;
7938;_trend_(1,722,450,000,000,1,0.5003,0.3337,0.1668,0.0834,0.9994,0.4998,0.3339,0.1668,0.0835,93.5185,20.5621,-1.8096,1.1617,-0.0002,0.0004);Buy to Open;1;50.0;$5,561.50;7/31/24, 2:25 PM;;$913,375.00;0.0;
7939;_trend_(SellClose);Sell to Close;-1;-50.0;$5,565.75;7/31/24, 2:30 PM;$187.50;$913,125.00;-50.0;
7940;_trend_(1,722,450,300,000,0.9997,0.4998,0.3334,0.1669,0.0834,0.9997,0.4992,0.333,0.1669,0.0835,87.037,15.1381,0.5204,2.33,-0,0.0001);Buy to Open;1;50.0;$5,562.00;7/31/24, 2:30 PM;;$913,562.50;0.0;
7941;_trend_(SellClose);Sell to Close;-1;-50.0;$5,576.25;7/31/24, 2:35 PM;$650.00;$914,037.50;-50.0;
7942;_trend_(1,722,450,600,000,1.0014,0.5005,0.3337,0.1671,0.0837,1.0017,0.5003,0.3332,0.1668,0.0839,85.034,18.38,-10.7697,-11.2901,0.0001,0.0002);Buy to Open;1;50.0;$5,563.25;7/31/24, 2:35 PM;;$914,212.50;0.0;
7943;_trend_(SellClose);Sell to Close;-1;-50.0;$5,571.75;7/31/24, 2:40 PM;$700.00;$913,887.50;-50.0;
7944;_trend_(1,722,450,900,000,0.9993,0.5003,0.3335,0.1669,0.0836,0.9979,0.5005,0.333,0.1666,0.0838,74.1497,6.9906,-10.2567,0.513,0.0001,-0.0002);Buy to Open;1;50.0;$5,557.75;7/31/24, 2:40 PM;;$914,912.50;0.0;
7945;_trend_(SellClose);Sell to Close;-1;-50.0;$5,578.75;7/31/24, 2:45 PM;$650.00;$914,562.50;-50.0;
7946;_trend_(1,722,451,200,000,1.0021,0.5007,0.3342,0.1672,0.0838,1.0028,0.5001,0.3342,0.1668,0.0839,98.4252,21.6521,-8.1794,2.0773,-0.0004,0.0006);Buy to Open;1;50.0;$5,565.75;7/31/24, 2:45 PM;;$915,562.50;0.0;
7947;_trend_(SellClose);Sell to Close;-1;-50.0;$5,586.25;7/31/24, 2:50 PM;$575.00;$915,700.00;-50.0;
7948;_trend_(1,722,451,500,000,1.0013,0.5017,0.3342,0.1673,0.0838,0.9993,0.5014,0.3339,0.1669,0.0839,98.7261,18.2692,-6.3277,1.8517,-0.0003,-0.0001);Buy to Open;1;50.0;$5,574.75;7/31/24, 2:50 PM;;$916,137.50;0.0;
7949;_trend_(SellClose);Sell to Close;-1;-50.0;$5,588.50;7/31/24, 2:55 PM;$375.00;$916,362.50;-50.0;
7950;_trend_(1,722,451,800,000,0.9996,0.5005,0.3343,0.1672,0.0837,0.9983,0.4998,0.3342,0.1671,0.0836,87.9518,8.5598,-3.8151,2.5126,0.0003,-0.0002);Buy to Open;1;50.0;$5,581.00;7/31/24, 2:55 PM;;$916,512.50;0.0;
7951;_trend_(SellClose);Sell to Close;-1;-50.0;$5,586.25;7/31/24, 3:00 PM;$350.00;$917,000.00;-50.0;
7952;_trend_(1,722,452,100,000,1.0001,0.4998,0.3337,0.1673,0.0838,1.0005,0.4981,0.3328,0.1671,0.0837,89.1566,6.6428,-2.2398,1.5753,0.0001,0.0001);Buy to Open;1;50.0;$5,579.25;7/31/24, 3:00 PM;;$916,862.50;0.0;
7953;_trend_(SellClose);Sell to Close;-1;-50.0;$5,587.50;7/31/24, 3:05 PM;$562.50;$917,425.00;-50.0;
7954;_trend_(1,722,452,400,000,0.9987,0.4994,0.3328,0.1668,0.0836,0.9986,0.4989,0.3319,0.1664,0.0837,63.0769,-9.7552,-7.5198,-5.2799,0.0004,-0.0004);Buy to Open;1;50.0;$5,576.25;7/31/24, 3:05 PM;;$917,425.00;0.0;
7955;_trend_(SellClose);Sell to Close;-1;-50.0;$5,581.75;7/31/24, 3:10 PM;$337.50;$917,787.50;-50.0;
7956;_trend_(1,722,452,700,000,1,0.4993,0.3329,0.167,0.0836,1.0013,0.4995,0.3319,0.1667,0.0836,60.4839,-10.7462,0.7702,8.29,-0.0013,0.0007);Buy to Open;1;50.0;$5,575.00;7/31/24, 3:10 PM;;$917,762.50;0.0;
7957;_trend_(SellClose);Sell to Close;-1;-50.0;$5,581.00;7/31/24, 3:15 PM;$437.50;$918,800.00;-50.0;
7958;_trend_(1,722,453,000,000,0.9997,0.4998,0.3328,0.1666,0.0835,0.9997,0.5004,0.3324,0.1661,0.0835,54.4715,-13.7611,-1.9784,-2.7486,-0.0005,0.0003);Buy to Open;1;50.0;$5,572.25;7/31/24, 3:15 PM;;$918,200.00;0.0;
7959;_trend_(SellClose);Sell to Close;-1;-50.0;$5,582.50;7/31/24, 3:20 PM;$1,162.50;$919,550.00;-50.0;
7960;_trend_(1,722,453,300,000,0.9974,0.4986,0.3324,0.1659,0.0833,0.9978,0.4993,0.3329,0.1653,0.0832,8.1301,-39.2218,-18.031,-16.0526,0.0001,-0.0003);Buy to Open;1;50.0;$5,559.25;7/31/24, 3:20 PM;;$919,362.50;0.0;
7961;_trend_(SellClose);Sell to Close;-1;-50.0;$5,570.75;7/31/24, 3:25 PM;$762.50;$920,425.00;-50.0;
7962;_trend_(1,722,453,600,000,0.9991,0.4983,0.3321,0.1658,0.0832,1.0017,0.4985,0.3325,0.1653,0.0831,0,-44.5362,-5.0207,13.0102,-0.0004,0.0001);Buy to Open;1;50.0;$5,555.50;7/31/24, 3:25 PM;;$920,125.00;0.0;
7963;_trend_(SellClose);Sell to Close;-1;-50.0;$5,560.00;7/31/24, 3:30 PM;$725.00;$920,325.00;-50.0;
7964;_trend_(1,722,453,900,000,0.9989,0.499,0.3318,0.1656,0.0831,0.9998,0.5005,0.3324,0.165,0.083,9.3023,-51.7263,-2.6276,2.3932,0,-0.0003);Buy to Open;1;50.0;$5,545.50;7/31/24, 3:30 PM;;$920,850.00;0.0;
7965;_trend_(SellClose);Sell to Close;-1;-50.0;$5,558.75;7/31/24, 3:35 PM;$637.50;$920,712.50;-50.0;
7966;_trend_(1,722,454,200,000,1.0012,0.5,0.3331,0.1661,0.0831,1.0023,0.5018,0.3341,0.1659,0.0827,24.4186,-33.8987,-1.0803,1.5473,-0.001,0.0005);Buy to Open;1;50.0;$5,546.00;7/31/24, 3:35 PM;;$921,487.50;0.0;
7967;_trend_(SellClose);Sell to Close;-1;-50.0;$5,566.50;7/31/24, 3:40 PM;$537.50;$921,150.00;-50.0;
7968;_trend_(1,722,454,500,000,1.001,0.5011,0.3337,0.1662,0.0833,0.9998,0.5021,0.3349,0.1659,0.083,37.2093,-19.749,0.2979,1.3782,0.0003,0.0003);Buy to Open;1;50.0;$5,555.75;7/31/24, 3:40 PM;;$922,025.00;0.0;
7969;_trend_(SellClose);Sell to Close;-1;-50.0;$5,575.75;7/31/24, 3:45 PM;$750.00;$922,462.50;-50.0;
7970;_trend_(1,722,454,800,000,1.0021,0.5016,0.3348,0.1666,0.0833,1.0011,0.5015,0.3363,0.1667,0.0828,64.5349,6.7377,-3.8265,-4.1244,-0.0004,0.0003);Buy to Open;1;50.0;$5,560.75;7/31/24, 3:45 PM;;$922,775.00;0.0;
7971;_trend_(SellClose);Sell to Close;-1;-50.0;$5,586.25;8/1/24, 8:50 AM;$162.50;$922,750.00;-50.0;
7972;_trend_(1,722,516,300,000,0.9998,0.4997,0.333,0.1667,0.0833,1.0003,0.4996,0.3326,0.1666,0.0833,45.9459,-10.1108,1.3315,4.266,-0.0004,0.0002);Buy to Open;1;50.0;$5,583.00;8/1/24, 8:50 AM;;$922,937.50;0.0;
7973;_trend_(SellClose);Sell to Close;-1;-50.0;$5,587.75;8/1/24, 8:55 AM;$225.00;$922,975.00;-50.0;
7974;_trend_(1,722,516,600,000,1.0005,0.5002,0.3333,0.1666,0.0834,1.0007,0.5006,0.3333,0.1664,0.0834,62.1622,-1.4804,-1.4785,-2.81,0.0002,-0.0003);Buy to Open;1;50.0;$5,583.25;8/1/24, 8:55 AM;;$923,162.50;0.0;
7975;_trend_(SellClose);Sell to Close;-1;-50.0;$5,587.25;8/1/24, 9:00 AM;$125.00;$923,162.50;-50.0;
7976;_trend_(1,722,516,900,000,1,0.5003,0.3335,0.1667,0.0835,0.9995,0.5006,0.3336,0.1664,0.0835,63.5135,-2.0994,2.8222,4.3007,-0.0002,-0.0001);Buy to Open;1;50.0;$5,584.75;8/1/24, 9:00 AM;;$923,287.50;0.0;
7977;_trend_(SellClose);Sell to Close;-1;-50.0;$5,588.50;8/1/24, 9:05 AM;$150.00;$923,625.00;-50.0;
7978;_trend_(1,722,517,200,000,1,0.5,0.3335,0.1666,0.0834,1,0.4999,0.3339,0.1663,0.0834,55.9322,-1.6079,1.3967,-1.4256,0.0004,-0.0002);Buy to Open;1;50.0;$5,585.50;8/1/24, 9:05 AM;;$923,437.50;0.0;
7979;_trend_(SellClose);Sell to Close;-1;-50.0;$5,588.00;8/1/24, 9:10 AM;$375.00;$923,837.50;-50.0;
7980;_trend_(1,722,517,500,000,0.999,0.4995,0.333,0.1665,0.0833,0.999,0.4992,0.3331,0.1663,0.0834,18.6441,-16.0552,-8.7148,-10.1115,0.0006,-0.0007);Buy to Open;1;50.0;$5,580.50;8/1/24, 9:10 AM;;$923,812.50;0.0;
7981;_trend_(SellClose);Sell to Close;-1;-50.0;$5,582.75;8/1/24, 9:15 AM;$162.50;$924,100.00;-50.0;
7982;_trend_(1,722,517,800,000,0.9997,0.4994,0.3329,0.1665,0.0833,1.0007,0.4993,0.3328,0.1664,0.0834,3.5088,-19.5966,2.5234,11.2382,0.0003,-0.0001);Buy to Open;1;50.0;$5,579.50;8/1/24, 9:15 AM;;$923,975.00;0.0;
7983;_trend_(SellClose);Sell to Close;-1;-50.0;$5,580.50;8/1/24, 9:20 AM;$225.00;$924,325.00;-50.0;
7984;_trend_(1,722,518,100,000,0.9995,0.4996,0.3327,0.1665,0.0832,0.9998,0.5,0.3325,0.1665,0.0832,5.6338,-24.9515,0.586,-1.9374,0.0001,-0.0005);Buy to Open;1;50.0;$5,576.00;8/1/24, 9:20 AM;;$924,200.00;0.0;
7985;_trend_(SellClose);Sell to Close;-1;-50.0;$5,578.25;8/1/24, 9:25 AM;$250.00;$924,212.50;-50.0;
7986;_trend_(1,722,518,400,000,0.9994,0.4994,0.3328,0.1663,0.0831,0.9999,0.5001,0.3331,0.1663,0.083,1.2195,-30.1628,0.2536,-0.3324,-0.0001,0.0002);Buy to Open;1;50.0;$5,573.25;8/1/24, 9:25 AM;;$924,450.00;0.0;
7987;_trend_(SellClose);Sell to Close;-1;-50.0;$5,581.25;8/1/24, 9:30 AM;$425.00;$924,150.00;-50.0;
7988;_trend_(1,722,518,700,000,1.0008,0.5001,0.3332,0.1664,0.0832,1.0014,0.5005,0.3336,0.1664,0.0832,25,-14.4799,-8.5539,-8.8076,0.0013,-0.0009);Buy to Open;1;50.0;$5,572.75;8/1/24, 9:30 AM;;$924,875.00;0.0;
7989;_trend_(SellClose);Sell to Close;-1;-50.0;$5,588.00;8/1/24, 9:35 AM;$587.50;$924,912.50;-50.0;
