FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728462000000,260,3,0,dn,up,-0.5,4.25,nm,mv,0.2355,1.4678
1728462300000,265,3,0,up,up,1,4.5,mv,mv,0.5318,1.4756
1728462600000,270,3,0,up,up,3.75,4,mv,mv,2.48,1.3113
1728462900000,275,3,0,dn,dn,-0.25,-1,nm,nm,0.115,0.3151
1728463200000,280,3,0,up,up,0.5,1,nm,nm,0.2307,0.3113
1728463500000,285,3,0,dn,up,-1.25,1.25,mv,nm,0.8229,0.3938
1728463800000,290,3,0,up,up,1.75,3.25,mv,mv,1.0914,1.0296
1728464100000,295,3,0,up,up,0.75,1,nm,nm,0.475,0.3176
1728464400000,300,3,0,up,up,0.75,3.75,nm,mv,0.4748,1.2126
1728464700000,305,3,0,dn,up,-0.5,2.25,nm,mv,0.5361,0.7226
1728465000000,310,3,0,up,up,3.5,3,mv,mv,3.6282,0.9741
1728465300000,315,3,0,dn,up,-0.75,0.25,nm,nm,0.4895,0.0817
1728465600000,320,3,0,up,up,0.25,0.5,nm,nm,0.1753,0.1639
1728465900000,325,3,0,up,up,0.75,2,nm,mv,0.5398,0.6575
1728466200000,330,3,0,dn,up,-0.5,1.75,nm,mv,0.3599,0.6062
1728466500000,335,3,0,up,up,1.75,2,mv,mv,1.2039,0.6983
1728466800000,340,3,0,up,dn,0.5,-0.25,nm,nm,0.3453,0.0869
1728467100000,345,3,0,dn,dn,-0.25,-2.25,nm,mv,0.303,0.9011
1728467400000,350,3,0,dn,dn,-0.5,-0.25,nm,nm,0.6838,0.1146
1728467700000,355,3,0,dn,up,-1.5,2.25,mv,mv,1.8541,1.383
1728468000000,360,3,0,up,up,1.75,4.5,mv,mv,1.738,2.4687
1728468300000,365,3,0,up,up,2,2.75,mv,mv,1.6876,1.5548
1728468600000,370,3,0,up,up,0.75,1,nm,nm,0.6054,0.6154
1728468900000,375,3,0,dn,up,0,0.25,nm,nm,0,0.1494
1728469200000,380,3,0,up,up,0.25,1.25,nm,nm,0.2032,0.7839
1728469500000,385,3,0,dn,up,0,1.75,nm,mv,0,1.0975
1728469800000,390,3,0,up,up,1,2.5,mv,mv,1.2361,1.5405
1728470100000,395,3,0,up,up,0.75,0.25,nm,nm,1.0681,0.1593
1728470400000,400,3,0,up,dn,0.75,-1.25,nm,nm,1.908,0.7974
1728470700000,405,3,0,dn,dn,-1.25,-2.5,mv,mv,3.18,1.6767
1728471000000,410,3,0,dn,dn,-0.75,-2,nm,mv,1,1.3349
1728471300000,415,3,0,dn,dn,-0.5,-0.25,nm,nm,0.597,0.1619
1728471600000,420,3,0,dn,up,-0.75,0.25,nm,nm,0.866,0.1437
1728471900000,425,3,0,up,up,1,1,mv,nm,1.2997,0.5369
1728472200000,430,3,0,dn,dn,0,-0.75,nm,nm,0,0.4052
1728472500000,435,3,0,dn,dn,0,-2,nm,mv,0,1.0914
1728472800000,440,3,0,dn,dn,-0.75,-1.5,nm,mv,1.2362,0.8321
1728473100000,445,3,0,dn,up,-1.25,1.25,mv,nm,2.0604,0.6876
1728473400000,450,3,0,up,up,0.5,2,nm,mv,0.6871,1.1124
1728473700000,455,3,0,up,up,2,1.25,mv,nm,2.6833,0.6763
1728474000000,460,3,0,dn,dn,-0.5,-2.25,nm,mv,0.4867,1.2451
1728474300000,465,3,0,dn,up,-0.25,0.5,nm,nm,0.2379,0.3199
1728474600000,470,3,0,dn,up,-1.5,1,mv,nm,1.4219,0.6835
1728474900000,475,3,0,up,up,2.25,1.75,mv,mv,1.9237,1.1335
1728475200000,480,3,0,up,dn,0.25,0,nm,nm,0.1861,0
1728475500000,485,3,0,dn,dn,-0.75,-1,mv,nm,0.5579,0.6506
1728475800000,490,3,0,up,up,0.5,1,nm,nm,0.4275,0.6506
1728476100000,495,3,0,dn,dn,-0.75,-0.75,mv,nm,0.6412,0.5324
1728476400000,500,3,0,up,up,1.25,1.5,mv,mv,1.0351,1.0588
1728476700000,505,3,0,dn,dn,-1.25,-3,mv,mv,1.174,2.1095
1728477000000,510,3,0,up,dn,1.5,-2,mv,mv,1.7381,1.5243
1728477300000,515,3,0,dn,dn,-3.25,-1.5,mv,mv,3.0736,1.1869
1728477600000,520,3,0,dn,up,-0.25,2,nm,mv,0.1527,1.3732
1728477900000,525,3,1,up,up,2,4.25,mv,mv,1.2524,2.7855
1728478200000,530,3,1,up,up,0.25,4,nm,mv,0.1369,2.6109
1728478500000,535,3,1,up,up,2,3,mv,mv,1.1442,1.8637
1728478800000,540,3,1,up,up,1.75,3.5,mv,mv,0.9563,1.921
1728479100000,545,3,1,dn,up,-0.75,2,mv,mv,0.4037,1.021
1728479400000,550,3,1,up,dn,2.5,-0.5,mv,nm,2.2237,0.2459
1728479700000,555,3,1,up,dn,0.25,-4.5,nm,mv,0.2175,2.1271
1728480000000,560,3,1,dn,dn,-3.25,-2.5,mv,mv,2.8146,1.1723
1728480300000,565,3,1,dn,up,-1.5,0.25,mv,nm,0.7586,0.1232
1728480600000,570,3,1,up,up,2.25,4.75,mv,mv,1.1597,2.0001
1728480900000,575,3,1,dn,up,-0.5,4,nm,mv,0.2464,1.6161
1728481200000,580,3,1,up,up,3,4,mv,mv,1.4868,1.6303
1728481500000,585,3,1,up,up,1.5,1,mv,nm,0.7048,0.377
1728481800000,590,3,1,dn,up,-0.5,1,nm,nm,0.2274,0.366
1728482100000,595,3,1,dn,up,0,2.25,nm,mv,0,0.7962
1728482400000,600,3,1,up,up,1.5,2.5,mv,mv,1.0929,0.8951
1728482700000,605,3,1,up,up,0.75,2.75,nm,mv,0.5859,0.9851
1728483000000,610,3,1,up,up,0.25,3.5,nm,mv,0.2192,1.3374
1728483300000,615,3,1,up,up,1.75,3.5,mv,mv,2.3479,1.4037
1728483600000,620,3,1,up,up,1.5,3.75,mv,mv,1.8741,1.5731
1728483900000,625,3,1,up,up,0.25,1,nm,nm,0.3743,0.4145
1728484200000,630,3,1,up,up,2,2.75,mv,mv,3.266,1.1559
1728484500000,635,3,1,dn,up,-1.25,1.25,mv,nm,1.7802,0.528
1728484800000,640,3,1,up,up,2,7,mv,mv,1.7741,2.9657
1728485100000,645,3,1,up,up,0.5,7.75,nm,mv,0.4219,3.3172
1728485400000,650,3,1,up,up,4.5,8.25,mv,mv,3.9073,3.5284
1728485700000,655,3,1,up,up,2.75,5.25,mv,mv,1.5271,2.047
1728486000000,660,3,1,up,up,1,4,mv,mv,0.5583,1.7159
1728486300000,665,3,1,up,up,1.5,6.25,mv,mv,0.8303,2.7512
1728486600000,670,3,1,up,up,1.5,3.25,mv,mv,1.1447,1.4958
1728486900000,675,3,1,up,up,3.25,5.25,mv,mv,2.4507,2.4317
1728487200000,680,3,1,dn,up,-1.5,3.25,mv,mv,1.2362,1.451
1728487500000,685,3,1,up,up,3.5,8.25,mv,mv,2.305,3.6796
1728487800000,690,3,1,up,up,1.25,7,mv,mv,0.7583,3.2326
1728488100000,695,3,1,up,up,3.5,8.75,mv,mv,2.1377,4.2618
1728488400000,700,3,1,up,up,2.25,3.75,mv,mv,1.2616,1.6972
1728488700000,705,3,1,up,dn,3,-3.5,mv,mv,1.6891,1.5674
1728489000000,710,3,1,dn,dn,-1.5,-4,mv,mv,0.8571,1.6907
1728489300000,715,3,1,dn,dn,-5,-5.75,mv,mv,2.8571,2.4388
1728489600000,720,3,1,up,dn,2.5,-5,mv,mv,0.8405,1.6389
1728489900000,725,3,1,dn,dn,-3.25,-3.75,mv,mv,1.0633,1.0317
1728490200000,730,3,1,dn,dn,-4.25,-0.75,mv,nm,1.3734,0.1768
1728490500000,735,3,1,up,up,3.75,2.75,mv,mv,1.195,0.5854
1728490800000,740,3,1,dn,dn,-0.25,-0.25,nm,nm,0.0753,0.0504
1728491100000,745,3,1,dn,up,-0.75,0.75,nm,nm,0.2245,0.1519
1728491400000,750,3,1,up,up,0.75,0.75,nm,nm,0.2632,0.1568
1728491700000,755,3,1,up,dn,0.75,-5.75,nm,mv,0.2862,1.2507
1728492000000,760,3,1,dn,dn,-0.75,-4.75,nm,mv,0.3156,1.0481
1728492300000,765,3,1,dn,dn,-5.75,-6,mv,mv,3.7202,1.3331
1728492600000,770,3,1,up,up,1.75,1.25,mv,nm,0.7909,0.2697
1728492900000,775,3,1,dn,up,-2,2.5,mv,mv,0.8198,0.5248
1728493200000,780,3,1,up,up,1.5,6.75,mv,mv,0.6023,1.3998
1728493500000,785,3,1,up,up,3,6.75,mv,mv,1.1601,1.4171
1728493800000,790,3,1,up,up,2.25,3.25,mv,mv,0.771,0.747
1728494100000,795,3,1,up,up,1.5,0.5,mv,nm,0.4895,0.1156
1728494400000,800,3,1,dn,dn,-0.5,-1.5,nm,nm,0.3167,0.3656
1728494700000,805,3,1,dn,dn,-0.5,-1.75,nm,nm,0.2944,0.4296
1728495000000,810,3,1,dn,dn,-0.5,-1.5,nm,nm,0.3816,0.3722
1728495300000,815,3,1,dn,dn,-0.75,-6.75,nm,mv,0.5203,1.7075
1728495600000,820,3,1,dn,dn,-0.25,-5.5,nm,mv,0.2132,1.464
1728495900000,825,3,1,dn,dn,-5.75,-2,mv,nm,7.5737,0.5567
1728496200000,830,3,1,up,up,0.5,3,nm,mv,0.2549,0.7848
1728496500000,835,3,1,up,up,3.25,1.75,mv,nm,1.571,0.4364
1728496800000,840,3,1,dn,dn,-0.75,-3.5,nm,mv,0.2811,0.8871
1728497100000,845,3,1,dn,dn,-0.75,-2.75,nm,mv,0.2811,0.6812
1728497400000,850,3,1,dn,up,-2,4.5,mv,mv,0.7495,1.1081
1728497700000,855,3,1,dn,up,0,3.25,nm,mv,0,0.7917
1728498000000,860,3,1,up,up,6.5,4.25,mv,mv,3.9895,1.0743
1728498300000,865,3,1,dn,dn,-3.25,-1,mv,nm,1.1101,0.2512
1728498600000,870,3,1,up,up,1,3.5,nm,mv,0.3218,0.928
1728498900000,875,3,1,up,up,1.25,0.25,nm,nm,0.402,0.0646
1728499200000,880,3,1,up,dn,1.25,-0.25,nm,nm,0.4044,0.0648
1728499500000,885,3,1,dn,dn,-2.25,-2.25,mv,nm,0.7846,0.6206
1728499800000,890,3,1,up,dn,0.75,-1.5,nm,nm,0.2399,0.4592
1728500100000,895,3,1,dn,dn,-0.75,-2,nm,nm,0.4103,0.6323
1728500400000,900,3,1,dn,up,-1.5,3,mv,mv,1.1589,0.9414
1728500700000,905,3,1,up,up,0.25,6.25,nm,mv,0.1822,1.9613
1728501000000,910,3,1,up,up,4.25,6.5,mv,mv,3.4287,2.0359
1728501300000,915,3,1,up,up,1.75,8,mv,mv,0.8332,2.4409
1728501600000,920,3,1,up,up,0.5,5,nm,mv,0.2685,1.5671
1728501900000,925,3,1,up,up,5.75,1.25,mv,nm,3.0827,0.4006
1728502200000,930,3,1,dn,dn,-1.25,-2.25,nm,nm,0.5062,0.6645
1728502500000,935,3,1,dn,up,-3.25,4.5,mv,mv,1.3462,1.3013
1728502800000,940,3,1,up,up,2.25,2.5,mv,mv,0.7329,0.7224
1728503100000,945,3,0,up,dn,5.5,-4,mv,mv,1.9435,1.1888
1728503400000,950,3,0,dn,dn,-5.25,-9.75,mv,mv,1.5864,3.0301
1728503700000,955,3,0,dn,dn,-4.25,-5.25,mv,mv,1.0125,1.6545
1728504000000,960,3,0,dn,dn,-0.25,-3.5,nm,mv,0.0658,1.0123
1728504300000,965,3,0,dn,dn,-0.75,-3,nm,mv,0.197,0.6999
1728504600000,970,3,0,dn,dn,-2.5,-2,mv,nm,0.6834,0.4444
1728504900000,975,3,0,up,dn,0.25,0,nm,nm,0.0715,0
1728505200000,980,3,0,up,up,0.25,1.5,nm,nm,0.1213,0.3251
1728505500000,985,3,0,dn,up,-0.5,1.5,nm,nm,0.3033,0.3233
1728505800000,990,3,0,up,up,1.75,2.5,mv,mv,1.8783,0.5428
1728506100000,995,3,0,up,up,0.25,2.5,nm,mv,0.1949,0.5441
1728506400000,1000,3,0,up,up,0.5,2.5,nm,mv,0.3931,0.5477
1728506700000,1005,3,0,up,up,1.75,0.25,mv,nm,2.6047,0.0549
1728507000000,1010,3,0,up,dn,0.25,-1.25,nm,nm,0.303,0.2862
1728507300000,1015,3,0,dn,dn,-1.75,-1.5,mv,nm,2.1213,0.362
1728511200000,1080,4,0,up,up,0.25,1.25,nm,nm,0.2125,0.3399
1728511500000,1085,4,0,dn,up,0,2,nm,nm,0,0.5802
1728511800000,1090,4,0,up,up,1,2.75,nm,mv,0.9733,0.8042
1728512100000,1095,4,0,up,up,1,1.75,nm,nm,0.9342,0.5099
1728512400000,1100,4,0,up,up,0.75,1.25,nm,nm,0.814,0.3824
1728512700000,1105,4,0,dn,up,0,0.75,nm,nm,0,0.2285
1728513000000,1110,4,0,up,dn,0.5,0,nm,nm,1.1547,0
1728513300000,1115,4,0,up,dn,0.25,-0.25,nm,nm,0.597,0.1076
1728513600000,1120,4,0,dn,dn,-0.75,-0.5,nm,nm,2.0125,0.2612
1728513900000,1125,4,0,up,up,0.25,1,nm,nm,0.4411,0.6036
1728514200000,1130,4,0,dn,up,0,0.75,nm,nm,0,0.5292
1728514500000,1135,4,0,up,up,0.75,1.75,nm,nm,1.908,1.3625
1728514800000,1140,4,0,dn,up,0,1.25,nm,nm,0,0.9891
1728515100000,1145,4,0,up,dn,1,-1,nm,nm,2.2283,0.7943
1728515400000,1150,4,0,up,dn,0.25,-2.25,nm,mv,0.4411,1.7769
1728515700000,1155,4,0,dn,dn,-2.25,-2.5,mv,mv,6,2.0597
1728516000000,1160,4,0,dn,dn,-0.25,-0.75,nm,nm,0.237,0.6134
1728516300000,1165,4,0,dn,up,0,2,nm,mv,0,1.5192
1728516600000,1170,4,0,dn,up,-0.5,1.25,nm,nm,0.5031,0.8448
1728516900000,1175,4,0,up,up,2.5,1.25,mv,nm,2.5153,0.8592
1728517200000,1180,4,0,dn,dn,-0.75,-0.75,nm,nm,0.5376,0.5236
1728517500000,1185,4,0,dn,dn,-0.5,-1.5,nm,nm,0.3546,1.0472
1728517800000,1190,4,0,up,dn,0.5,-0.75,nm,nm,0.4523,0.536
1728518100000,1195,4,0,dn,dn,-1.5,-0.75,mv,nm,1.3597,0.5728
1728518400000,1200,4,0,up,up,0.25,1.25,nm,nm,0.1956,0.9484
1728518700000,1205,4,0,up,up,0.5,0.25,nm,nm,0.3956,0.1923
1728519000000,1210,4,0,up,up,0.5,1,nm,nm,0.6794,0.7712
1728519300000,1215,4,0,dn,up,-0.75,0.25,nm,nm,1.011,0.1875
1728519600000,1220,4,0,up,up,1.25,1.25,mv,nm,1.6175,0.9375
1728519900000,1225,4,0,dn,dn,-0.25,0,nm,nm,0.2759,0
1728520200000,1230,4,0,up,up,0.25,1.75,nm,mv,0.3974,1.317
1728520500000,1235,4,0,dn,up,0,1.25,nm,nm,0,0.927
1728520800000,1240,4,0,up,up,1.5,0.5,mv,nm,2.4054,0.389
1728521100000,1245,4,0,dn,dn,-0.25,-0.75,nm,nm,0.3128,0.5692
1728521400000,1250,4,0,dn,up,-0.75,0.75,nm,nm,1.0681,0.5667
1728521700000,1255,4,0,up,dn,0.25,0,nm,nm,0.356,0
1728522000000,1260,4,0,up,dn,1.25,-0.5,mv,nm,1.819,0.4895
1728522300000,1265,4,0,dn,dn,-1.5,-1.5,mv,mv,1.8766,1.5199
1728522600000,1270,4,0,dn,dn,-0.25,0,nm,nm,0.2364,0
1728522900000,1275,4,0,up,dn,0.25,-0.25,nm,nm,0.2952,0.275
1728523200000,1280,4,0,dn,dn,0,-0.5,nm,nm,0,0.522
1728523500000,1285,4,0,dn,dn,-0.5,-0.25,nm,nm,0.6124,0.267
1728523800000,1290,4,0,dn,up,0,0.75,nm,mv,0,0.8773
1728524100000,1295,4,0,up,dn,0.25,0,nm,nm,0.4376,0
1728524400000,1300,4,0,up,up,0.5,0.5,nm,nm,1.8741,0.6124
1728524700000,1305,4,0,dn,dn,-0.75,0,mv,nm,2.4054,0
1728525000000,1310,4,0,up,dn,0.75,0,mv,nm,1.765,0
1728525300000,1315,4,0,dn,dn,0,-1.5,nm,mv,0,1.9432
1728525600000,1320,4,0,dn,dn,-0.75,-1.25,mv,mv,1.5848,1.6175
1728525900000,1325,4,0,dn,dn,-0.75,-0.5,mv,nm,1.299,0.6876
1728526200000,1330,4,0,up,up,0.25,0.75,nm,mv,0.4009,0.9211
1728526500000,1335,4,0,dn,up,0,2,nm,mv,0,2.681
1728526800000,1340,4,0,up,up,0.5,2.75,mv,mv,0.937,4.125
1728527100000,1345,4,0,up,up,1.5,2,mv,mv,3.1696,2.9218
1728527400000,1350,4,0,up,up,0.75,0.5,mv,nm,0.9691,0.5941
1728527700000,1355,4,0,dn,up,-0.25,0.75,nm,mv,0.3631,0.714
1728528000000,1360,4,0,dn,up,0,0.5,nm,nm,0,0.4373
1728528300000,1365,4,0,up,up,1,1.25,mv,mv,1.6971,1.1012
1728528600000,1370,4,0,dn,up,-0.5,0.25,mv,nm,0.8485,0.2351
1728528900000,1375,4,0,up,up,0.75,0.75,mv,mv,1.0462,0.7068
1728529200000,1380,4,0,dn,dn,0,-0.75,nm,mv,0,0.7011
1728529500000,1385,4,0,dn,dn,0,-1.25,nm,mv,0,1.1938
1728529800000,1390,4,0,dn,dn,-0.75,-1.25,mv,mv,1.4746,1.2092
1728530100000,1395,4,0,dn,dn,-0.5,-1.25,mv,mv,0.8018,1.1658
1728530400000,1400,4,0,dn,dn,0,-0.5,nm,nm,0,0.4396
1728530700000,1405,4,0,dn,up,-0.75,0.5,mv,nm,1.591,0.4182
1728531000000,1410,4,0,up,up,0.25,1.75,nm,mv,0.7276,1.4055
1728531300000,1415,4,0,up,up,1,1.5,mv,mv,2.544,1.1952
1728531600000,1420,4,0,up,up,0.5,0.5,mv,nm,0.8,0.4209
1728531900000,1425,4,0,dn,up,0,0.25,nm,nm,0,0.2136
1728532200000,1430,4,0,dn,dn,0,-0.75,nm,mv,0,0.6415
1728532500000,1435,4,0,up,dn,0.25,-0.75,nm,mv,0.4685,0.6419
1728532800000,0,4,0,dn,dn,-1,-1.5,mv,mv,2.9104,1.3444
1728533100000,5,4,0,dn,dn,0,-0.5,nm,nm,0,0.5009
1728533400000,10,4,0,dn,dn,-0.5,-0.75,mv,mv,1.0733,0.8075
1728533700000,15,4,0,dn,dn,0,-0.25,nm,nm,0,0.2518
1728534000000,20,4,0,dn,dn,-0.25,0,nm,nm,0.597,0
1728534300000,25,4,0,dn,up,0,0.5,nm,nm,0,0.5085
1728534600000,30,4,0,up,dn,0.25,0,nm,nm,0.6838,0
1728534900000,35,4,0,up,dn,0.25,0,nm,nm,1.0607,0
1728535200000,40,4,0,dn,dn,-0.5,-0.25,mv,nm,1.8741,0.2762
1728535500000,45,4,0,up,up,0.25,1.25,nm,mv,0.937,1.3912
1728535800000,50,4,0,dn,up,0,0.25,nm,nm,0,0.2897
1728536100000,55,4,0,up,up,1,0.5,mv,nm,3.7482,0.6092
1728536400000,60,4,0,dn,dn,-0.75,-0.5,mv,nm,1.6933,0.6075
1728536700000,65,4,0,up,dn,0.25,-1.5,nm,mv,0.4411,1.8454
1728537000000,70,4,0,dn,dn,0,-1.5,nm,mv,0,1.8454
1728537300000,75,4,0,dn,dn,-1.75,-2,mv,mv,3.3955,2.792
1728537600000,80,4,0,up,dn,0.25,-0.25,nm,nm,0.291,0.3623
1728537900000,85,4,0,dn,dn,-0.5,0,mv,nm,0.5721,0
1728538200000,90,4,0,dn,dn,0,0,nm,nm,0,0
1728538500000,95,4,0,up,dn,0.5,-1.5,mv,mv,0.7159,1.8552
1728538800000,100,4,0,dn,dn,-0.5,-3.75,mv,mv,0.6794,4.6359
1728539100000,105,4,0,dn,dn,-1.5,-4.75,mv,mv,2.0513,6.2233
1728539400000,110,4,0,dn,dn,-1.75,-3,mv,mv,2.6833,3.6935
1728539700000,115,4,0,dn,dn,-1.5,-1.25,mv,mv,1.9053,1.1088
1728540000000,120,4,0,up,dn,0.25,-1.25,nm,mv,0.2952,0.8412
1728540300000,125,4,0,dn,dn,0,0,nm,nm,0,0
1728540600000,130,4,0,dn,up,-1.5,1.5,mv,mv,1.908,0.9857
1728540900000,135,4,0,up,up,1.5,2.75,mv,mv,1.8665,1.8305
1728541200000,140,4,0,up,up,1.5,0.75,mv,nm,1.2696,0.4992
1728541500000,145,4,0,dn,dn,-0.25,-0.75,nm,nm,0.2035,0.467
1728541800000,150,4,0,dn,up,-0.5,1.25,mv,mv,0.4804,0.7134
1728542100000,155,4,0,dn,up,0,1.5,nm,mv,0,0.8455
1728542400000,160,4,0,up,up,1.75,1,mv,mv,1.6238,0.5737
1728542700000,165,4,0,dn,dn,-0.25,-0.25,nm,nm,0.2683,0.1379
1728543000000,170,4,0,dn,up,-0.5,0.25,mv,nm,0.5565,0.1329
1728543300000,175,4,0,up,dn,0.5,-1.5,mv,mv,0.6387,0.7861
1728543600000,180,4,0,up,dn,0.25,-3,nm,mv,0.318,1.5995
1728543900000,185,4,0,dn,dn,-2.25,-3.5,mv,mv,3.092,1.8598
1728544200000,190,4,0,dn,dn,-1,-3.75,mv,mv,0.8301,1.9791
1728544500000,195,4,0,dn,dn,-0.25,-2.75,nm,mv,0.2759,1.3933
1728544800000,200,4,0,dn,dn,-2.5,-2.5,mv,mv,2.7588,1.2069
1728545100000,205,4,0,dn,dn,0,-1,nm,mv,0,0.4828
1728545400000,210,4,0,dn,dn,0,-0.75,nm,nm,0,0.3943
1728545700000,215,4,0,dn,dn,-1,-1,mv,mv,0.9701,0.5344
1728546000000,220,4,0,up,up,0.25,0.25,nm,nm,0.287,0.1339
1728546300000,225,4,0,dn,up,-0.25,1.5,nm,mv,0.2652,0.8057
1728546600000,230,4,0,up,up,0.25,1.25,nm,mv,0.2652,0.6727
1728546900000,235,4,0,up,dn,1.5,0,mv,nm,3.5132,0
1728547200000,240,4,0,dn,dn,-0.5,-1.25,nm,mv,0.6698,0.7424
1728547500000,245,4,0,dn,dn,-1,-1,mv,mv,1.2774,0.5838
1728547800000,250,4,0,up,up,0.25,2.25,nm,mv,0.3193,1.3068
1728548100000,255,4,0,dn,up,-0.25,2.75,nm,mv,0.3193,1.6599
1728548400000,260,4,0,up,up,2.25,1.5,mv,mv,2.8741,0.9649
1728548700000,265,4,0,up,dn,0.75,-2,mv,mv,0.656,1.2003
1728549000000,270,4,0,dn,dn,-1.5,-3.25,mv,mv,1.4275,1.7433
1728549300000,275,4,0,dn,dn,-1.25,-0.75,mv,nm,1.023,0.39
1728549600000,280,4,0,dn,dn,-0.5,-0.25,nm,nm,0.3963,0.129
1728549900000,285,4,0,up,dn,1,-1.25,mv,mv,0.7861,0.6393
1728550200000,290,4,0,dn,dn,-0.75,-2.5,mv,mv,0.5644,1.3608
1728550500000,295,4,0,dn,dn,-1.5,-0.75,mv,nm,1.5894,0.4493
1728550800000,300,4,0,dn,up,-0.25,1.5,nm,mv,0.2887,0.9466
1728551100000,305,4,0,up,up,1,1.25,mv,mv,1.2361,0.7889
1728551400000,310,4,0,up,up,0.75,1.25,mv,mv,0.825,0.7914
1728551700000,315,4,0,dn,up,-0.5,2.75,nm,mv,0.5257,1.6906
1728552000000,320,4,0,up,up,1,3,mv,mv,1.1642,1.8247
1728552300000,325,4,0,up,up,2.25,0.25,mv,nm,2.4445,0.1497
1728552600000,330,4,0,dn,dn,-0.25,-2.5,nm,mv,0.2759,1.4253
1728552900000,335,4,0,dn,dn,-1.75,-0.5,mv,nm,1.9312,0.2686
1728553200000,340,4,0,dn,up,-0.5,2.5,nm,mv,0.3948,1.3436
1728553500000,345,4,0,up,up,1.75,3,mv,mv,1.378,1.5503
1728553800000,350,4,0,up,up,1.25,1.5,mv,mv,0.9045,0.7803
1728554100000,355,4,0,dn,dn,0,-1,nm,nm,0,0.5159
1728554400000,360,4,0,up,dn,0.25,-1.5,nm,mv,0.2171,0.7663
1728554700000,365,4,0,dn,dn,-1.25,-2.5,mv,mv,1.094,1.2771
1728555000000,370,4,0,dn,dn,-0.5,-1.5,nm,mv,0.4949,0.786
1728555300000,375,4,0,dn,up,-0.75,1.25,mv,mv,0.7423,0.7071
1728555600000,380,4,0,dn,up,-0.25,1.5,nm,mv,0.3128,0.8022
1728555900000,385,4,0,up,dn,2.25,0,mv,nm,4.5638,0
1728556200000,390,4,0,dn,dn,-0.5,-4.25,nm,mv,0.4457,2.2461
1728556500000,395,4,0,dn,dn,-1.75,-2.5,mv,mv,1.5566,1.4035
1728556800000,400,4,0,dn,dn,-2,-1.75,mv,mv,1.6445,0.9946
1728557100000,405,4,0,up,up,1.25,0.75,mv,nm,0.9029,0.3644
1728557400000,410,4,0,dn,dn,-1,-0.75,mv,nm,0.6586,0.3513
1728557700000,415,4,0,up,dn,0.5,-1.5,nm,mv,0.3224,0.6974
1728558000000,420,4,0,dn,up,-0.25,1.5,nm,mv,0.2154,0.7321
1728558300000,425,4,0,dn,up,-1.75,1.5,mv,mv,1.499,0.792
1728558600000,430,4,0,up,up,3.5,3.75,mv,mv,2.9981,1.9729
1728558900000,435,4,0,dn,up,-0.25,1.5,nm,mv,0.147,0.7926
1728559200000,440,4,0,up,up,0.5,1.5,nm,mv,0.3007,0.7744
1728559500000,445,4,0,up,up,1.25,1.5,mv,mv,0.7881,0.7311
1728559800000,450,4,0,dn,dn,-0.25,-0.5,nm,nm,0.1543,0.2563
1728560100000,455,4,0,up,up,0.5,1.25,nm,mv,0.3086,0.6408
1728560400000,460,4,0,dn,up,-0.75,1.5,mv,mv,0.5855,0.7579
1728560700000,465,4,0,up,up,1.5,3.75,mv,mv,2.286,1.9207
1728561000000,470,4,0,up,up,0.75,4.25,mv,mv,0.958,2.2654
1728561300000,475,4,0,up,up,1.5,2.5,mv,mv,1.8974,1.3496
1728561600000,480,4,0,up,up,2,0.5,mv,nm,2.397,0.2497
1728561900000,485,4,0,dn,dn,-1,-2.5,mv,mv,1.1142,1.1511
1728562200000,490,4,0,dn,dn,-0.5,-0.25,nm,nm,0.4341,0.1133
1728562500000,495,4,0,dn,dn,-1,-9,mv,mv,0.9065,4.8827
1728562800000,500,4,0,up,dn,1.25,-14.25,mv,mv,1.047,7.7309
1728563100000,505,4,0,dn,dn,-9.25,-16.5,mv,mv,7.4624,9.4473
1728563400000,510,4,0,dn,dn,-6.25,-4.75,mv,mv,1.6975,1.6346
1728563700000,515,4,0,dn,dn,-1,-1.25,nm,nm,0.271,0.2795
1728564000000,520,4,0,up,up,2.5,0.25,mv,nm,0.6776,0.0429
1728564300000,525,4,1,dn,up,-2.75,1.75,mv,nm,0.664,0.2986
1728564600000,530,4,1,up,up,0.5,2,nm,nm,0.1219,0.3436
1728564900000,535,4,1,up,up,4,1,mv,nm,1.0017,0.1755
1728565200000,540,4,1,dn,dn,-2.5,-1.75,mv,nm,0.7392,0.3066
1728565500000,545,4,1,dn,up,-0.5,0.75,nm,nm,0.2008,0.131
1728565800000,550,4,1,up,up,1.25,3.5,nm,mv,0.5082,0.613
1728566100000,555,4,1,dn,up,0,1.75,nm,nm,0,0.3069
1728566400000,560,4,1,up,dn,2.25,-2.25,mv,nm,1.1479,0.3955
1728566700000,565,4,1,dn,dn,-0.5,-4.75,nm,mv,0.2414,0.8232
1728567000000,570,4,1,dn,dn,-4,-10.5,mv,mv,2.6791,1.8474
1728567300000,575,4,1,dn,up,-0.25,1.25,nm,nm,0.1284,0.2276
1728567600000,580,4,1,dn,up,-6.25,0.75,mv,nm,3.2149,0.1388
1728567900000,585,4,1,up,up,7.75,11.25,mv,mv,2.7493,1.9943
1728568200000,590,4,1,dn,up,-0.75,7,nm,mv,0.1675,1.2217
1728568500000,595,4,1,up,up,4.25,7.75,mv,mv,0.9779,1.3454
1728568800000,600,4,1,up,up,3.5,2.5,mv,nm,0.7414,0.3907
