FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1712276700000,1225,5,0,dn,dn,-2,-5.75,mv,mv,1.4708,3.1895
1712277000000,1230,5,0,dn,dn,-2.75,-3,mv,mv,1.803,1.5953
1712277300000,1235,5,0,dn,up,-1,3.75,nm,mv,0.6405,1.8451
1712277600000,1240,5,0,up,up,0.75,4.75,nm,mv,0.6784,2.0659
1712277900000,1245,5,0,up,up,4,4.5,mv,mv,3.0343,1.9391
1712278200000,1250,5,0,dn,up,0,0.75,nm,nm,0,0.2928
1712278500000,1255,5,0,up,up,0.5,1.25,nm,nm,0.2276,0.4381
1712278800000,1260,5,0,up,up,0.25,0.25,nm,nm,0.1225,0.0829
1712279100000,1265,5,0,up,dn,0.5,-1.75,nm,nm,0.3216,0.5884
1712279400000,1270,5,0,dn,dn,-0.5,-4.25,nm,mv,0.3672,1.4191
1712279700000,1275,5,0,dn,dn,-1.75,-4.5,mv,mv,1.1865,1.512
1712280000000,1280,5,0,dn,dn,-2,-1.5,mv,nm,2.544,0.5107
1712280300000,1285,5,0,dn,up,-0.75,1.25,nm,nm,0.7276,0.4057
1712280600000,1290,5,0,up,up,1.25,0.75,mv,nm,1.3457,0.2324
1712280900000,1295,5,0,up,dn,0.75,-2,nm,mv,0.6525,0.6261
1712281200000,1300,5,0,dn,dn,-1.25,-2,mv,mv,1.0502,0.6518
1712281500000,1305,5,0,dn,dn,-1.5,-0.5,mv,nm,1.2269,0.1629
1712281800000,1310,5,0,up,up,0.75,1.5,nm,nm,0.6317,0.4888
1712282100000,1315,5,0,up,up,0.25,2.75,nm,mv,0.232,0.9024
1712282400000,1320,5,0,up,up,0.5,2,nm,mv,0.4785,0.6644
1712282700000,1325,5,0,up,up,2,0.75,mv,nm,2.1466,0.2556
1712283000000,1330,5,0,dn,dn,-0.5,-1.75,nm,mv,0.4178,0.6471
1712283300000,1335,5,0,dn,dn,-0.75,0,nm,nm,0.6944,0
1712283600000,1340,5,0,dn,up,-0.5,1,nm,nm,0.5565,0.4
1712283900000,1345,5,0,up,up,1.25,1.75,mv,mv,1.3416,0.7677
1712284200000,1350,5,0,up,up,0.25,1.75,nm,mv,0.2458,0.8817
1712284500000,1355,5,0,up,up,0.25,1.75,nm,mv,0.2464,0.8779
1712284800000,1360,5,0,up,up,1.25,1.5,mv,mv,1.8464,0.7429
1712285100000,1365,5,0,up,up,0.25,1,nm,nm,0.3249,0.4825
1712285400000,1370,5,0,dn,up,0,1.25,nm,nm,0,0.5987
1712285700000,1375,5,0,up,up,0.75,1.5,nm,mv,1.4746,0.8107
1712286000000,1380,5,0,up,up,0.5,0.25,nm,nm,1.194,0.1722
1712286300000,1385,5,0,up,dn,0.25,0,nm,nm,0.6124,0
1712286600000,1390,5,0,dn,dn,-0.5,-0.5,nm,nm,1.2247,0.3632
1712286900000,1395,5,0,up,up,0.25,1.75,nm,mv,0.636,1.2674
1712287200000,1400,5,0,dn,up,-0.25,0.75,nm,nm,0.636,0.6088
1712287500000,1405,5,0,up,up,1.75,0.5,mv,nm,4.1184,0.4626
1712287800000,1410,5,0,dn,dn,-0.75,-0.75,mv,nm,1.0462,0.7195
1712288100000,1415,5,0,dn,up,-0.5,1.5,nm,mv,0.6148,1.4463
1712288400000,1420,5,0,up,up,0.5,3,nm,mv,0.5941,3.1679
1712288700000,1425,5,0,up,up,1.5,1,mv,nm,1.8183,1.0307
1712289000000,1430,5,0,up,dn,1,-0.5,mv,nm,1.0357,0.5062
1712289300000,1435,5,0,dn,dn,-1.5,-1.25,mv,nm,1.591,1.358
1712289600000,0,5,0,dn,dn,0,-0.5,nm,nm,0,0.5631
1712289900000,5,5,0,up,dn,0.25,-0.75,nm,nm,0.2535,0.7837
1712290200000,10,5,0,dn,dn,-0.75,-0.75,mv,nm,0.7978,0.7059
1712290500000,15,5,0,dn,up,-0.25,0.75,nm,nm,0.2483,0.6968
1712290800000,20,5,0,up,up,0.25,1.5,nm,mv,0.3193,1.3755
1712291100000,25,5,0,up,up,0.75,1,mv,nm,1.2027,0.9071
1712291400000,30,5,0,up,up,0.5,0.5,nm,nm,1.0733,0.456
1712291700000,35,5,0,dn,up,-0.25,0.75,nm,nm,0.5053,0.6765
1712292000000,40,5,0,up,dn,0.25,0,nm,nm,0.4915,0
1712292300000,45,5,0,up,up,0.75,0.75,mv,nm,2.0513,0.69
1712292600000,50,5,0,dn,up,-1,1.5,mv,mv,2.8893,1.3823
1712292900000,55,5,0,up,up,1,1.25,mv,mv,1.6036,1.1717
1712293200000,60,5,0,up,dn,1.5,0,mv,nm,2.2456,0
1712293500000,65,5,0,dn,dn,-1.25,-2.5,mv,mv,1.5133,2.3773
1712293800000,70,5,0,dn,dn,-0.25,-1.25,nm,mv,0.2464,1.1713
1712294100000,75,5,0,dn,dn,-1,-2,mv,mv,0.9725,1.9387
1712294400000,80,5,0,dn,up,0,1,nm,mv,0,0.8226
1712294700000,85,5,0,dn,up,-1,1,mv,mv,1.0106,0.9286
1712295000000,90,5,0,up,up,2,2.5,mv,mv,2.1466,2.1707
1712295300000,95,5,0,dn,up,0,0.25,nm,nm,0,0.2132
1712295600000,100,5,0,up,up,0.5,0.5,nm,nm,0.4978,0.4339
1712295900000,105,5,0,dn,up,-0.25,3,nm,mv,0.2458,2.3776
1712296200000,110,5,0,up,up,0.25,4.5,nm,mv,0.2724,3.6395
1712296500000,115,5,0,up,up,3,1.25,mv,mv,3.2863,1.0351
1712296800000,120,5,0,up,dn,1.25,-2.5,mv,mv,1.0607,1.8596
1712297100000,125,5,0,dn,dn,-3,-3,mv,mv,2.743,1.8609
1712297400000,130,5,0,dn,up,-0.75,1,mv,mv,0.4168,0.6189
1712297700000,135,5,0,up,up,0.75,4.5,mv,mv,0.4087,2.5328
1712298000000,140,5,0,up,up,1,3.25,mv,mv,0.5427,1.6643
1712298300000,145,5,0,up,up,2.75,1.75,mv,mv,1.4754,0.8945
1712298600000,150,5,0,dn,dn,-0.5,-1.75,nm,mv,0.2768,0.8064
1712298900000,155,5,0,dn,dn,-0.5,-2.25,nm,mv,0.2815,1.0019
1712299200000,160,5,0,dn,dn,-0.75,-0.25,mv,nm,0.6149,0.1108
1712299500000,165,5,0,dn,dn,-1,-1.5,mv,mv,0.8198,0.6461
1712299800000,170,5,0,up,up,1.5,0.25,mv,nm,1.1361,0.1085
1712300100000,175,5,0,dn,dn,-2,-0.5,mv,nm,1.4446,0.2204
1712300400000,180,5,0,up,up,0.75,1.75,mv,mv,0.7177,0.7818
1712300700000,185,5,0,up,up,0.75,2.5,mv,mv,0.6512,1.1161
1712301000000,190,5,0,up,up,0.25,1.25,nm,mv,0.2059,0.5543
1712301300000,195,5,0,up,up,1.5,0.5,mv,nm,1.2657,0.2246
1712301600000,200,5,0,dn,dn,-0.5,-1,nm,mv,0.4219,0.441
1712301900000,205,5,0,dn,dn,-0.5,-2.75,nm,mv,0.4444,1.2111
1712302200000,210,5,0,dn,dn,0,-2.75,nm,mv,0,1.2481
1712302500000,215,5,0,dn,up,-2.25,0.25,mv,nm,3.182,0.1241
1712302800000,220,5,0,dn,up,-0.5,3.25,nm,mv,0.4472,1.537
1712303100000,225,5,0,up,up,3,5,mv,mv,2.7351,2.3452
1712303400000,230,5,0,up,dn,0.75,0,mv,nm,0.4789,0
1712303700000,235,5,0,up,dn,1.25,-1.25,mv,mv,0.7884,0.5924
1712304000000,240,5,0,dn,dn,-2,-3,mv,mv,1.2406,1.3844
1712304300000,245,5,0,dn,dn,-0.5,-0.75,nm,nm,0.271,0.3652
1712304600000,250,5,0,dn,up,-0.5,2.25,nm,mv,0.3167,1.1011
1712304900000,255,5,0,up,up,0.25,3.75,nm,mv,0.1583,1.7666
1712305200000,260,5,0,up,up,2.5,3.5,mv,mv,2.3848,1.697
1712305500000,265,5,0,up,dn,1,0,mv,nm,0.701,0
1712305800000,270,5,0,dn,dn,0,-1.25,nm,mv,0,0.5616
1712306100000,275,5,0,dn,dn,-1,-2.75,mv,mv,0.9569,1.1808
1712306400000,280,5,0,dn,dn,-0.25,-0.25,nm,nm,0.2204,0.1079
1712306700000,285,5,0,dn,dn,-1.5,-1,mv,nm,1.3568,0.4267
1712307000000,290,5,0,up,up,1.5,0.75,mv,nm,1.1356,0.3117
1712307300000,295,5,0,dn,up,-1,0.25,mv,nm,0.9569,0.1044
1712307600000,300,5,0,up,up,0.25,0.5,nm,nm,0.2561,0.2077
1712307900000,305,5,0,up,dn,1,-0.25,mv,nm,1.0035,0.1043
1712308200000,310,5,0,dn,dn,-0.75,-1.25,nm,nm,0.7137,0.5455
1712308500000,315,5,0,dn,dn,-0.5,-0.25,nm,nm,0.4602,0.1154
1712308800000,320,5,0,dn,up,0,1,nm,nm,0,0.4604
1712309100000,325,5,0,up,dn,0.25,0,nm,nm,0.3721,0
1712309400000,330,5,0,up,up,0.75,0.5,nm,nm,1.3234,0.2855
1712309700000,335,5,0,dn,up,-1,1.75,mv,mv,1.6,0.9899
1712310000000,340,5,0,up,up,0.75,1.5,mv,mv,1.2451,0.8612
1712310300000,345,5,0,up,dn,2,-0.25,mv,nm,3.1446,0.1587
1712310600000,350,5,0,dn,dn,-1.25,-2.75,mv,mv,1.3794,1.7293
1712310900000,355,5,0,dn,dn,-1,-1.75,mv,mv,0.902,1.1286
1712311200000,360,5,0,dn,dn,-0.5,-0.5,nm,nm,0.4158,0.3793
1712311500000,365,5,0,dn,dn,-0.25,-0.5,nm,nm,0.2137,0.4148
1712311800000,370,5,0,up,dn,0.25,-0.75,nm,nm,0.2247,0.5979
1712312100000,375,5,0,dn,dn,-0.5,-0.75,nm,nm,0.4682,0.6075
1712312400000,380,5,0,dn,up,-0.5,1.75,nm,mv,1.0252,1.6191
1712312700000,385,5,0,up,up,0.25,1.75,nm,mv,0.6708,1.6059
1712313000000,390,5,0,up,up,2,1.5,mv,mv,5.9537,1.3882
1712313300000,395,5,0,dn,up,-0.5,0.25,nm,nm,0.5821,0.2176
1712313600000,400,5,0,dn,up,0,1,nm,nm,0,0.8175
1712313900000,405,5,0,up,up,0.75,1.75,mv,mv,0.8457,1.381
1712314200000,410,5,0,up,up,0.25,0.5,nm,nm,0.29,0.3949
1712314500000,415,5,0,up,dn,0.75,-0.75,mv,nm,0.958,0.6046
1712314800000,420,5,0,dn,dn,-0.5,-0.25,nm,nm,0.6387,0.1946
1712315100000,425,5,0,dn,dn,-1,0,mv,nm,1.9403,0
1712315400000,430,5,0,up,up,1.25,0.75,mv,nm,1.9654,0.5792
1712315700000,435,5,0,dn,dn,-0.25,0,nm,nm,0.3216,0
1712316000000,440,5,0,dn,up,-0.25,3.5,nm,mv,0.3293,2.818
1712316300000,445,5,0,up,up,0.5,5.5,nm,mv,0.6547,4.5593
1712316600000,450,5,0,up,up,3.25,3.75,mv,mv,4.4663,3.1142
1712316900000,455,5,0,up,dn,1.75,-0.5,mv,nm,1.2663,0.4027
1712317200000,460,5,0,dn,dn,-1.25,-3.75,mv,mv,1.0177,2.3464
1712317500000,465,5,0,dn,up,-1,0.75,mv,nm,0.6737,0.442
1712317800000,470,5,0,dn,dn,-1.5,-1.25,mv,mv,0.9487,0.7367
1712318100000,475,5,0,up,dn,3.25,-0.5,mv,nm,1.8672,0.2515
1712318400000,480,5,0,dn,dn,-3,-2.25,mv,mv,1.4517,1.1546
1712318700000,485,5,0,dn,dn,-0.75,-0.75,mv,nm,0.354,0.3745
1712319000000,490,5,0,up,up,1.5,2.75,mv,mv,0.7847,1.3681
1712319300000,495,5,0,dn,dn,-1.5,-1,mv,nm,0.7312,0.4748
1712319600000,500,5,0,up,dn,2.75,-2.75,mv,mv,1.3158,1.2944
1712319900000,505,5,0,dn,up,-2.25,6.25,mv,mv,0.9844,2.8563
1712320200000,510,5,0,dn,dn,-3.25,-0.25,mv,nm,1.5945,0.114
1712320500000,515,5,0,up,up,11.75,5.75,mv,mv,5.622,2.495
1712320800000,520,5,0,dn,dn,-8.75,-11.75,mv,mv,1.737,4.3917
1712321100000,525,5,1,up,dn,2.75,-4,mv,mv,0.435,1.495
1712321400000,530,5,1,dn,dn,-5.75,-8.75,mv,mv,0.9019,2.9961
1712321700000,535,5,1,dn,dn,-1,-5.5,nm,mv,0.1502,1.3371
1712322000000,540,5,1,dn,dn,-2,-3.5,mv,mv,0.3016,0.8285
1712322300000,545,5,1,dn,dn,-2.5,-0.75,mv,nm,0.3807,0.164
1712322600000,550,5,1,up,up,1,5.5,nm,mv,0.2759,1.2398
1712322900000,555,5,1,up,up,0.75,8.25,nm,mv,0.2785,1.9257
1712323200000,560,5,1,up,up,3.75,1.75,mv,nm,1.6542,0.4088
1712323500000,565,5,1,up,up,3.75,9.75,mv,mv,1.7719,2.1408
1712323800000,570,5,1,dn,up,-5.75,7.25,mv,mv,2.3417,1.4403
1712324100000,575,5,1,up,up,11.75,20.5,mv,mv,3.4691,4.0468
1712324400000,580,5,1,up,up,1.25,5.5,nm,mv,0.2405,0.9826
1712324700000,585,5,1,up,up,7.5,3,mv,mv,1.4464,0.5163
1712325000000,590,5,1,dn,dn,-3.25,-6,mv,mv,0.6026,0.812
1712325300000,595,5,1,dn,up,-1.25,0.75,nm,nm,0.2089,0.1008
1712325600000,600,5,1,dn,dn,-1.5,0,nm,nm,0.2457,0
1712325900000,605,5,1,up,up,3.5,3.25,mv,mv,0.6477,0.4297
1712326200000,610,5,1,dn,dn,-2,-5.75,nm,mv,0.555,0.7677
1712326500000,615,5,1,up,up,1.75,1.75,nm,nm,0.4639,0.2337
1712326800000,620,5,1,dn,dn,-5.5,-0.5,mv,nm,2.3658,0.0673
1712327100000,625,5,1,up,up,5.5,7.5,mv,mv,1.9205,1.0788
1712327400000,630,5,1,dn,up,-0.5,10.5,nm,mv,0.1356,1.5413
1712327700000,635,5,1,up,up,2.5,15.5,mv,mv,0.6898,2.4485
1712328000000,640,5,1,up,up,8.5,19.5,mv,mv,2.4277,3.1901
1712328300000,645,5,1,up,up,4.5,4.75,mv,mv,1.0177,0.7791
1712328600000,650,5,1,up,dn,6.5,0,mv,nm,1.4415,0
1712328900000,655,5,1,dn,dn,-6.25,-9.25,mv,mv,2.1651,1.2633
1712329200000,660,5,1,dn,dn,-0.25,-4.75,nm,mv,0.0515,0.6508
1712329500000,665,5,1,dn,dn,-2.75,-1.5,mv,nm,0.5691,0.2038
1712329800000,670,5,1,dn,up,-1.75,6.75,nm,mv,0.3348,0.8443
1712330100000,675,5,1,up,up,3,6.25,mv,mv,0.6936,0.7601
1712330400000,680,5,1,up,up,5.5,8.5,mv,mv,1.343,1.1801
1712330700000,685,5,1,dn,up,-2.25,10.5,nm,mv,0.5877,1.4507
1712331000000,690,5,1,up,up,5.25,12,mv,mv,1.74,1.6466
1712331300000,695,5,1,up,up,7.5,9.75,mv,mv,2.1308,1.3773
1712331600000,700,5,1,dn,up,-0.75,6,nm,mv,0.2034,0.8312
1712331900000,705,5,1,up,up,3,7.5,mv,mv,0.859,1.0182
1712332200000,710,5,1,up,up,3.75,5.75,mv,mv,1.0738,0.7725
1712332500000,715,5,1,up,up,0.75,2.75,nm,nm,0.2242,0.3948
1712332800000,720,5,1,up,up,1.25,3.25,nm,nm,0.4583,0.4706
1712333100000,725,5,1,up,up,0.75,3.5,nm,nm,0.2836,0.5206
1712333400000,730,5,1,up,dn,1.25,-1,nm,nm,0.8317,0.1478
1712333700000,735,5,1,up,dn,1.5,-3.25,nm,nm,1.2948,0.4842
1712334000000,740,5,1,dn,dn,-3.75,-1.25,mv,nm,3.659,0.1987
1712334300000,745,5,1,dn,dn,-1,-0.25,nm,nm,0.547,0.0466
1712334600000,750,5,1,up,dn,3.5,-1,mv,nm,1.8708,0.1785
1712334900000,755,5,1,dn,dn,-2.75,-0.75,mv,nm,1.2129,0.1327
1712335200000,760,5,1,dn,up,-1.75,7.75,nm,mv,0.6915,1.5973
1712335500000,765,5,1,up,up,3.75,4.25,mv,mv,1.5065,0.9348
1712335800000,770,5,1,up,dn,5.75,-6.25,mv,mv,1.9658,1.3896
1712336100000,775,5,1,dn,dn,-5.25,-15.5,mv,mv,1.6382,3.4177
1712336400000,780,5,1,dn,dn,-6.75,-10,mv,mv,1.6892,2.218
1712336700000,785,5,1,dn,up,-3.5,1,mv,nm,0.7739,0.2018
1712337000000,790,5,1,up,up,0.25,4.5,nm,mv,0.0547,0.7188
1712337300000,795,5,1,up,up,4.25,7,mv,mv,0.9236,1.11
1712337600000,800,5,1,dn,dn,0,-2.25,nm,nm,0,0.3808
1712337900000,805,5,1,up,dn,2.75,-3.75,mv,nm,0.7379,0.6426
1712338200000,810,5,1,dn,dn,-5,-9,mv,mv,1.3525,1.5513
1712338500000,815,5,1,dn,dn,-1.5,-8.25,nm,mv,0.4641,1.46
1712338800000,820,5,1,dn,dn,-2.5,-11,mv,mv,0.8424,1.9488
1712339100000,825,5,1,dn,dn,-4.25,-9.75,mv,mv,1.3616,1.666
1712339400000,830,5,1,dn,up,-4.25,6.25,mv,mv,1.6308,1.0561
1712339700000,835,5,1,dn,up,-1.25,7.75,nm,mv,0.4786,1.2404
1712340000000,840,5,1,up,up,11.75,9.75,mv,mv,8.1103,1.5104
1712340300000,845,5,1,dn,dn,-2.75,-5.25,mv,mv,0.4972,0.7732
1712340600000,850,5,1,up,dn,0.75,-7.75,nm,mv,0.1341,1.0793
1712340900000,855,5,1,dn,dn,-3.25,-5,mv,mv,0.5871,0.6508
1712341200000,860,5,1,dn,up,-5.25,1.75,mv,nm,0.9688,0.2265
1712341500000,865,5,1,up,up,3.5,4.25,mv,nm,0.6288,0.569
1712341800000,870,5,1,up,dn,3.5,-6,mv,mv,0.6174,0.8229
1712342100000,875,5,1,dn,dn,-2.75,-9,mv,mv,0.8127,1.227
1712342400000,880,5,1,dn,dn,-6.75,-3.5,mv,nm,1.9947,0.5144
1712342700000,885,5,1,up,up,0.5,5.25,nm,mv,0.1253,0.7967
1712343000000,890,5,1,up,up,2.75,3.75,mv,nm,0.6851,0.5531
1712343300000,895,5,1,up,up,2,4.5,nm,mv,0.5303,0.6818
1712343600000,900,5,1,dn,up,-1,2.5,nm,nm,0.279,0.3863
1712343900000,905,5,1,up,up,3.5,1.25,mv,nm,1.0946,0.1885
1712344200000,910,5,1,dn,dn,0,-1.5,nm,nm,0,0.2209
1712344500000,915,5,1,dn,up,-2.25,6.75,mv,mv,1.4206,1.0203
1712344800000,920,5,1,up,up,0.75,3.25,nm,nm,0.3623,0.5079
1712345100000,925,5,1,up,up,8.25,0.25,mv,nm,4.371,0.0425
1712345400000,930,5,1,dn,dn,-5.75,-5,mv,mv,1.6521,0.8957
1712345700000,935,5,1,dn,up,-2.25,7.75,nm,mv,0.5125,1.4187
1712346000000,940,5,1,up,up,3,1.5,mv,nm,0.6958,0.2891
1712346300000,945,5,0,up,dn,7,-2.5,mv,nm,1.5633,0.5231
1712346600000,950,5,0,dn,dn,-8.5,-9.75,mv,mv,1.7316,1.9545
1712346900000,955,5,0,dn,dn,-1,-0.75,nm,nm,0.1595,0.1629
1712347200000,960,5,0,dn,up,-0.25,0.25,nm,nm,0.0484,0.056
1712347500000,965,5,0,up,up,0.5,2,nm,nm,0.1051,0.3942
1712347800000,970,5,0,dn,up,0,3.25,nm,nm,0,0.6526
1712348100000,975,5,0,up,up,1.5,3.75,nm,mv,0.333,0.7865
1712348400000,980,5,0,up,up,1.75,1,nm,nm,0.5284,0.2374
1712348700000,985,5,0,up,dn,0.5,-0.75,nm,nm,0.5183,0.1827
1712349000000,990,5,0,dn,dn,-1.25,0,nm,nm,1.7094,0
1712349300000,995,5,0,dn,up,0,1.5,nm,nm,0,0.3761
1712349600000,1000,5,0,up,up,1.25,2.75,nm,nm,1.2414,0.7024
1712349900000,1005,5,0,up,up,0.25,5.25,nm,mv,0.2431,1.348
1712350200000,1010,5,0,up,up,1.25,6.25,nm,mv,1.3106,1.6037
1712350500000,1015,5,0,up,up,3.75,2.25,mv,nm,4.4126,0.5783
1712527200000,1080,1,0,up,dn,1.25,0,nm,nm,0.812,0
1712527500000,1085,1,0,dn,dn,-2.75,-2.75,mv,nm,2.2705,0.6968
1712527800000,1090,1,0,up,dn,1.5,0,nm,nm,0.7797,0
1712528100000,1095,1,0,dn,dn,-1.5,-2.25,nm,nm,0.7751,0.6104
1712528400000,1100,1,0,dn,dn,0,-0.5,nm,nm,0,0.1451
1712528700000,1105,1,0,dn,dn,-0.75,-0.5,nm,nm,0.3546,0.1452
1712529000000,1110,1,0,up,dn,0.25,-0.5,nm,nm,0.1676,0.1457
1712529300000,1115,1,0,dn,dn,0,-1.5,nm,nm,0,0.6361
1712529600000,1120,1,0,dn,dn,-0.75,-0.75,nm,nm,0.8148,0.3195
1712529900000,1125,1,0,dn,up,-0.75,1,nm,nm,1.2451,0.4219
1712530200000,1130,1,0,up,up,0.75,3,nm,mv,1.765,1.2317
1712530500000,1135,1,0,up,up,1,1.25,nm,nm,1.7099,0.5211
1712530800000,1140,1,0,up,up,1.25,1.25,nm,nm,1.8605,0.5466
1712531100000,1145,1,0,dn,up,-1,0.25,nm,nm,1.2443,0.1063
1712531400000,1150,1,0,up,up,1,1,nm,nm,1.0733,0.4295
1712531700000,1155,1,0,up,dn,0.25,0,nm,nm,0.2782,0
1712532000000,1160,1,0,dn,dn,-0.25,0,nm,nm,0.3308,0
1712532300000,1165,1,0,dn,dn,0,-0.25,nm,nm,0,0.11
1712532600000,1170,1,0,up,dn,0.25,-1,nm,nm,0.3308,0.5022
1712532900000,1175,1,0,dn,up,-0.5,0.25,nm,nm,0.8301,0.1784
1712533200000,1180,1,0,dn,dn,-0.75,0,nm,nm,1.5848,0
1712533500000,1185,1,0,up,dn,1.5,-1.5,mv,nm,4.0249,1.1401
1712533800000,1190,1,0,dn,dn,-0.75,-4.5,nm,mv,1.0307,3.9047
1712534100000,1195,1,0,dn,dn,-2.25,-3.5,mv,mv,2.8741,3.037
1712534400000,1200,1,0,dn,dn,-1.5,-1.25,mv,nm,1.3234,1.1573
1712534700000,1205,1,0,up,dn,0.25,0,nm,nm,0.2175,0
1712535000000,1210,1,0,dn,dn,0,-4.5,nm,mv,0,2.6618
1712535300000,1215,1,0,dn,dn,-0.25,-5.25,nm,mv,0.205,3.0809
1712535600000,1220,1,0,dn,dn,-4.25,-4.75,mv,mv,4.8407,2.8237
1712535900000,1225,1,0,dn,dn,-0.75,-1,nm,nm,0.477,0.515
1712536200000,1230,1,0,up,up,0.25,1.25,nm,nm,0.1639,0.5707
1712536500000,1235,1,0,dn,up,-0.5,1,nm,nm,0.3157,0.4633
1712536800000,1240,1,0,up,up,1.5,4.75,mv,mv,0.9834,2.2906
1712537100000,1245,1,0,dn,up,0,3,nm,mv,0,1.4467
1712537400000,1250,1,0,up,up,3.25,2.75,mv,mv,1.8339,1.3014
1712537700000,1255,1,0,dn,dn,-0.25,-0.75,nm,nm,0.1818,0.3018
1712538000000,1260,1,0,dn,dn,-0.25,-0.75,nm,nm,0.192,0.283
1712538300000,1265,1,0,dn,up,-0.25,2.25,nm,mv,0.186,0.8102
1712538600000,1270,1,0,dn,up,-0.25,1.75,nm,mv,0.1905,0.6309
1712538900000,1275,1,0,up,up,2.75,2.75,mv,mv,2.1335,0.9915
1712539200000,1280,1,0,dn,dn,-0.75,-0.5,nm,nm,0.4874,0.1752
1712539500000,1285,1,0,up,up,0.75,2.25,nm,mv,0.6412,0.7745
1712539800000,1290,1,0,dn,dn,-0.5,-1.25,nm,nm,0.4275,0.4174
1712540100000,1295,1,0,up,dn,2,-2,mv,mv,1.6752,0.7083
1712540400000,1300,1,0,dn,dn,-2.75,-2.5,mv,mv,2.0955,0.9087
1712540700000,1305,1,0,dn,dn,-1.25,-0.75,mv,nm,0.6825,0.2726
1712541000000,1310,1,0,up,up,1.5,0.75,mv,nm,1.0015,0.2683
1712541300000,1315,1,0,dn,dn,-1,-0.25,mv,nm,0.609,0.0944
1712541600000,1320,1,0,up,up,0.25,0.75,nm,nm,0.1533,0.3237
1712541900000,1325,1,0,up,dn,0.5,-0.5,nm,nm,0.3045,0.2566
1712542200000,1330,1,0,dn,dn,0,-0.25,nm,nm,0,0.1303
1712542500000,1335,1,0,dn,dn,-1,-0.25,mv,nm,1.082,0.1305
1712542800000,1340,1,0,up,up,0.75,0.75,mv,nm,0.8611,0.3876
1712543100000,1345,1,0,dn,dn,0,-0.25,nm,nm,0,0.15
1712543400000,1350,1,0,dn,dn,0,-0.75,nm,nm,0,0.4856
1712543700000,1355,1,0,dn,dn,-0.25,-0.5,nm,nm,0.4562,0.3511
1712544000000,1360,1,0,dn,up,-0.5,0.75,nm,nm,0.9733,0.531
1712544300000,1365,1,0,up,up,0.25,0.5,nm,nm,0.4685,0.354
1712544600000,1370,1,0,up,dn,1,0,mv,nm,2.544,0
1712544900000,1375,1,0,dn,dn,-0.75,-3,mv,mv,1.591,2.3782
1712545200000,1380,1,0,dn,dn,-0.25,-4,nm,mv,0.4411,3.7381
1712545500000,1385,1,0,dn,dn,-2,-3.5,mv,mv,3.5008,3.2741
1712545800000,1390,1,0,dn,dn,-1.75,-4.5,mv,mv,1.8993,4.1728
1712546100000,1395,1,0,up,dn,0.25,-3.5,nm,mv,0.2364,2.6137
1712546400000,1400,1,0,dn,dn,-3,-5.5,mv,mv,2.8372,3.7614
1712546700000,1405,1,0,dn,dn,-0.75,-1.75,nm,mv,0.6765,1.0566
1712547000000,1410,1,0,dn,dn,-1.75,-1.75,mv,mv,1.5785,0.9916
1712547300000,1415,1,0,up,up,0.75,0.75,nm,nm,0.7348,0.377
1712547600000,1420,1,0,dn,up,-0.75,0.5,nm,nm,0.5868,0.2533
1712547900000,1425,1,0,up,up,0.75,1.75,nm,mv,0.6051,0.9195
1712548200000,1430,1,0,up,up,0.5,1.75,nm,mv,0.377,0.8918
1712548500000,1435,1,0,up,up,0.5,1,nm,nm,0.5319,0.5011
1712548800000,0,1,0,up,up,0.75,1.25,nm,nm,0.8018,0.592
1712549100000,5,1,0,dn,up,-0.25,0.25,nm,nm,0.4685,0.1148
1712549400000,10,1,0,up,up,0.75,0.25,nm,nm,1.3416,0.1122
1712549700000,15,1,0,dn,dn,-0.25,-0.75,nm,nm,0.7071,0.3264
1712550000000,20,1,0,dn,dn,-0.25,-0.75,nm,nm,0.5883,0.324
1712550300000,25,1,0,dn,up,-0.25,0.25,nm,nm,0.5367,0.1089
1712550600000,30,1,0,dn,dn,-0.25,-0.5,nm,nm,0.5303,0.2207
1712550900000,35,1,0,up,up,0.75,0.25,mv,nm,2.0125,0.1111
1712551200000,40,1,0,dn,dn,-1,-0.75,mv,nm,2.1213,0.3365
1712551500000,45,1,0,up,up,0.5,1.75,nm,mv,0.9831,0.8296
1712551800000,50,1,0,dn,up,-0.25,2.25,nm,mv,0.4376,1.1151
1712552100000,55,1,0,up,up,1.5,3,mv,mv,2.6256,1.6801
1712552400000,60,1,0,up,up,1,1.5,mv,mv,1.2361,0.892
1712552700000,65,1,0,up,up,0.5,0.25,nm,nm,0.6061,0.2161
1712553000000,70,1,0,dn,dn,0,-1,nm,nm,0,0.8361
1712553300000,75,1,0,dn,dn,-0.25,-1.5,nm,mv,0.4275,1.4035
1712553600000,80,1,0,dn,dn,-0.75,-2,mv,mv,1.143,1.8601
1712553900000,85,1,0,dn,dn,-0.5,-0.25,nm,nm,0.6586,0.2181
1712554200000,90,1,0,dn,dn,-0.75,-3,mv,mv,1.2603,2.4731
1712554500000,95,1,0,up,dn,1,-0.25,mv,nm,2.2577,0.1931
1712554800000,100,1,0,dn,dn,-3.25,-1.25,mv,mv,5.3954,0.9712
1712555100000,105,1,0,up,up,2,3.5,mv,mv,1.5791,2.4118
1712555400000,110,1,0,dn,up,0,1.5,nm,mv,0,1.0344
