Strategy report
Symbol: /ES:XCME
Work Time: 10/7/24, 6:05 PM - 10/15/24, 12:10 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1706;_calendar_(1,728,604,800,000|1,200|5|0|up|dn|0.25|-2.25|nm|mv|0.3482|1.5602);Buy to Open;1;50.0;$5,835.25;10/10/24, 8:05 PM;;$121,712.50;0.0;
1707;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,836.75;10/10/24, 8:10 PM;$112.50;$121,812.50;-50.0;
1708;_calendar_(1,728,605,100,000|1,205|5|0|dn|dn|-1.75|-1.25|mv|mv|2.6199|0.8609);Buy to Open;1;50.0;$5,834.50;10/10/24, 8:10 PM;;$121,825.00;0.0;
1709;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,837.75;10/10/24, 8:15 PM;$187.50;$122,012.50;-50.0;
1710;_calendar_(1,728,605,400,000|1,210|5|0|dn|dn|-0.75|-1|mv|nm|0.814|0.6693);Buy to Open;1;50.0;$5,834.00;10/10/24, 8:15 PM;;$122,012.50;0.0;
1711;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.00;10/10/24, 8:20 PM;$87.50;$122,000.00;-50.0;
1712;_calendar_(1,728,605,700,000|1,215|5|0|up|dn|1.25|0|mv|nm|1.3927|0);Buy to Open;1;50.0;$5,833.25;10/10/24, 8:20 PM;;$122,100.00;0.0;
1713;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 8:25 PM;$87.50;$122,175.00;-50.0;
1714;_calendar_(1,728,606,000,000|1,220|5|0|dn|dn|-1.5|-0.75|mv|nm|1.4935|0.4525);Buy to Open;1;50.0;$5,833.50;10/10/24, 8:25 PM;;$122,187.50;0.0;
1715;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.00;10/10/24, 8:30 PM;$62.50;$122,237.50;-50.0;
1716;_calendar_(1,728,606,300,000|1,225|5|0|up|up|0.25|1|nm|nm|0.2228|0.6034);Buy to Open;1;50.0;$5,833.75;10/10/24, 8:30 PM;;$122,250.00;0.0;
1717;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 8:35 PM;$50.00;$122,237.50;-50.0;
1718;_calendar_(1,728,606,600,000|1,230|5|0|up|up|0.5|0.5|nm|nm|0.4725|0.3025);Buy to Open;1;50.0;$5,833.25;10/10/24, 8:35 PM;;$122,300.00;0.0;
1719;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.00;10/10/24, 8:40 PM;$87.50;$122,312.50;-50.0;
1720;_calendar_(1,728,606,900,000|1,235|5|0|up|dn|0.25|-0.5|nm|nm|0.2301|0.3578);Buy to Open;1;50.0;$5,833.25;10/10/24, 8:40 PM;;$122,387.50;0.0;
1721;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 8:45 PM;$50.00;$122,425.00;-50.0;
1722;_calendar_(1,728,607,200,000|1,240|5|0|dn|dn|-0.25|-1.25|nm|mv|0.281|1.0692);Buy to Open;1;50.0;$5,834.25;10/10/24, 8:45 PM;;$122,437.50;0.0;
1723;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.00;10/10/24, 8:50 PM;$75.00;$122,487.50;-50.0;
1724;_calendar_(1,728,607,500,000|1,245|5|0|dn|dn|-0.5|-1|nm|nm|0.597|0.9823);Buy to Open;1;50.0;$5,833.50;10/10/24, 8:50 PM;;$122,512.50;0.0;
1725;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.75;10/10/24, 8:55 PM;$87.50;$122,575.00;-50.0;
1726;_calendar_(1,728,607,800,000|1,250|5|0|dn|up|-0.5|1.25|nm|mv|0.7485|1.2324);Buy to Open;1;50.0;$5,833.00;10/10/24, 8:55 PM;;$122,600.00;0.0;
1727;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 9:00 PM;$62.50;$122,637.50;-50.0;
1728;_calendar_(1,728,608,100,000|1,255|5|0|dn|up|0|1.75|nm|mv|0|1.86);Buy to Open;1;50.0;$5,833.00;10/10/24, 9:00 PM;;$122,662.50;0.0;
1729;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 9:05 PM;$37.50;$122,587.50;-50.0;
1730;_calendar_(1,728,608,400,000|1,260|5|0|up|up|1.75|1.25|mv|mv|4.6957|1.3115);Buy to Open;1;50.0;$5,833.00;10/10/24, 9:05 PM;;$122,700.00;0.0;
1731;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 9:10 PM;$100.00;$122,700.00;-50.0;
1732;_calendar_(1,728,608,700,000|1,265|5|0|dn|dn|0|0|nm|nm|0|0);Buy to Open;1;50.0;$5,833.25;10/10/24, 9:10 PM;;$122,800.00;0.0;
1733;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,836.50;10/10/24, 9:15 PM;$87.50;$122,887.50;-50.0;
1734;_calendar_(1,728,609,000,000|1,270|5|0|dn|dn|-0.5|-0.25|mv|nm|0.647|0.2316);Buy to Open;1;50.0;$5,834.75;10/10/24, 9:15 PM;;$122,887.50;0.0;
1735;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.50;10/10/24, 9:20 PM;$50.00;$122,900.00;-50.0;
1736;_calendar_(1,728,609,300,000|1,275|5|0|up|dn|0.5|-0.25|mv|nm|0.6281|0.2235);Buy to Open;1;50.0;$5,834.50;10/10/24, 9:20 PM;;$122,937.50;0.0;
1737;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 9:25 PM;$37.50;$122,950.00;-50.0;
1738;_calendar_(1,728,609,600,000|1,280|5|0|dn|dn|-0.25|-1.75|nm|mv|0.3249|1.6115);Buy to Open;1;50.0;$5,834.50;10/10/24, 9:25 PM;;$122,975.00;0.0;
1739;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.50;10/10/24, 9:30 PM;$37.50;$123,025.00;-50.0;
1740;_calendar_(1,728,609,900,000|1,285|5|0|dn|dn|-0.5|-0.5|mv|nm|0.6794|0.4602);Buy to Open;1;50.0;$5,834.75;10/10/24, 9:30 PM;;$123,012.50;0.0;
1741;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.50;10/10/24, 9:35 PM;$50.00;$123,112.50;-50.0;
1742;_calendar_(1,728,610,200,000|1,290|5|0|dn|dn|-1|-0.75|mv|nm|1.272|0.6919);Buy to Open;1;50.0;$5,834.50;10/10/24, 9:35 PM;;$123,062.50;0.0;
1743;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.75;10/10/24, 9:40 PM;$62.50;$123,075.00;-50.0;
1744;_calendar_(1,728,610,500,000|1,295|5|0|up|dn|1|0|mv|nm|2.1466|0);Buy to Open;1;50.0;$5,833.50;10/10/24, 9:40 PM;;$123,125.00;0.0;
1745;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.50;10/10/24, 9:45 PM;$50.00;$123,162.50;-50.0;
1746;_calendar_(1,728,610,800,000|1,300|5|0|dn|dn|-0.75|-1|mv|mv|1.1142|0.9374);Buy to Open;1;50.0;$5,833.50;10/10/24, 9:45 PM;;$123,175.00;0.0;
1747;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.50;10/10/24, 9:50 PM;$37.50;$123,225.00;-50.0;
1748;_calendar_(1,728,611,100,000|1,305|5|0|dn|dn|-0.25|0|nm|nm|0.356|0);Buy to Open;1;50.0;$5,833.75;10/10/24, 9:50 PM;;$123,212.50;0.0;
1749;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 9:55 PM;$50.00;$123,225.00;-50.0;
1750;_calendar_(1,728,611,400,000|1,310|5|0|dn|up|0|0.25|nm|nm|0|0.2691);Buy to Open;1;50.0;$5,832.75;10/10/24, 9:55 PM;;$123,262.50;0.0;
1751;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 10:00 PM;$25.00;$123,262.50;-50.0;
1752;_calendar_(1,728,611,700,000|1,315|5|0|up|dn|0.25|0|nm|nm|0.3873|0);Buy to Open;1;50.0;$5,833.25;10/10/24, 10:00 PM;;$123,287.50;0.0;
1753;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 10:05 PM;$50.00;$123,287.50;-50.0;
1754;_calendar_(1,728,612,000,000|1,320|5|0|dn|up|0|0.75|nm|nm|0|0.8074);Buy to Open;1;50.0;$5,832.75;10/10/24, 10:05 PM;;$123,337.50;0.0;
1755;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 10:10 PM;$37.50;$123,350.00;-50.0;
1756;_calendar_(1,728,612,300,000|1,325|5|0|dn|up|-0.25|0.5|nm|nm|0.4729|0.5436);Buy to Open;1;50.0;$5,833.00;10/10/24, 10:10 PM;;$123,375.00;0.0;
1757;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.00;10/10/24, 10:15 PM;$50.00;$123,350.00;-50.0;
1758;_calendar_(1,728,612,600,000|1,330|5|0|up|up|1|0.25|mv|nm|3.2071|0.2832);Buy to Open;1;50.0;$5,833.00;10/10/24, 10:15 PM;;$123,425.00;0.0;
1759;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.50;10/10/24, 10:20 PM;$50.00;$123,437.50;-50.0;
1760;_calendar_(1,728,612,900,000|1,335|5|0|dn|dn|-0.25|-1.5|nm|mv|0.5855|1.6769);Buy to Open;1;50.0;$5,833.50;10/10/24, 10:20 PM;;$123,475.00;0.0;
1761;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.50;10/10/24, 10:25 PM;$37.50;$123,512.50;-50.0;
1762;_calendar_(1,728,613,200,000|1,340|5|0|dn|dn|-0.5|-1.75|mv|mv|1.1711|1.9451);Buy to Open;1;50.0;$5,833.75;10/10/24, 10:25 PM;;$123,512.50;0.0;
1763;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 10:30 PM;$37.50;$123,575.00;-50.0;
1764;_calendar_(1,728,613,500,000|1,345|5|0|dn|dn|-0.75|-2|mv|mv|1.5378|2.3434);Buy to Open;1;50.0;$5,833.50;10/10/24, 10:30 PM;;$123,550.00;0.0;
1765;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 10:35 PM;$50.00;$123,612.50;-50.0;
1766;_calendar_(1,728,613,800,000|1,350|5|0|dn|dn|-0.5|-0.25|mv|nm|0.902|0.2798);Buy to Open;1;50.0;$5,832.75;10/10/24, 10:35 PM;;$123,600.00;0.0;
1767;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/10/24, 10:40 PM;$37.50;$123,662.50;-50.0;
1768;_calendar_(1,728,614,100,000|1,355|5|0|dn|dn|-0.75|0|mv|nm|1.3234|0);Buy to Open;1;50.0;$5,832.25;10/10/24, 10:40 PM;;$123,637.50;0.0;
1769;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,832.75;10/10/24, 10:45 PM;$75.00;$123,637.50;-50.0;
1770;_calendar_(1,728,614,400,000|1,360|5|0|up|up|1|1|mv|mv|1.6601|1.1227);Buy to Open;1;50.0;$5,831.25;10/10/24, 10:45 PM;;$123,712.50;0.0;
1771;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/10/24, 10:50 PM;$75.00;$123,737.50;-50.0;
1772;_calendar_(1,728,614,700,000|1,365|5|0|dn|dn|-0.25|-1|nm|mv|0.415|1.2494);Buy to Open;1;50.0;$5,831.50;10/10/24, 10:50 PM;;$123,787.50;0.0;
1773;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/10/24, 10:55 PM;$37.50;$123,812.50;-50.0;
1774;_calendar_(1,728,615,000,000|1,370|5|0|up|up|0.25|1.25|nm|mv|0.415|1.5617);Buy to Open;1;50.0;$5,832.50;10/10/24, 10:55 PM;;$123,825.00;0.0;
1775;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/10/24, 11:00 PM;$37.50;$123,900.00;-50.0;
1776;_calendar_(1,728,615,300,000|1,375|5|0|dn|up|-1|2|mv|mv|1.6036|2.307);Buy to Open;1;50.0;$5,832.50;10/10/24, 11:00 PM;;$123,862.50;0.0;
1777;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/10/24, 11:05 PM;$87.50;$123,825.00;-50.0;
1778;_calendar_(1,728,615,600,000|1,380|5|0|up|up|2|3|mv|mv|2.9942|3.42);Buy to Open;1;50.0;$5,831.25;10/10/24, 11:05 PM;;$123,950.00;0.0;
1779;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 11:10 PM;$112.50;$123,925.00;-50.0;
1780;_calendar_(1,728,615,900,000|1,385|5|0|up|dn|1|-0.5|mv|nm|0.9662|0.5584);Buy to Open;1;50.0;$5,832.00;10/10/24, 11:10 PM;;$124,062.50;0.0;
1781;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.25;10/10/24, 11:15 PM;$87.50;$124,087.50;-50.0;
1782;_calendar_(1,728,616,200,000|1,390|5|0|dn|dn|0|-2|nm|mv|0|1.9387);Buy to Open;1;50.0;$5,833.50;10/10/24, 11:15 PM;;$124,150.00;0.0;
1783;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,835.00;10/10/24, 11:20 PM;$62.50;$124,237.50;-50.0;
1784;_calendar_(1,728,616,500,000|1,395|5|0|dn|dn|-1.5|-1.75|mv|mv|1.5727|1.4094);Buy to Open;1;50.0;$5,833.75;10/10/24, 11:20 PM;;$124,212.50;0.0;
1785;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.75;10/10/24, 11:25 PM;$75.00;$124,312.50;-50.0;
1786;_calendar_(1,728,616,800,000|1,400|5|0|dn|dn|-0.5|-0.5|mv|nm|0.4272|0.4004);Buy to Open;1;50.0;$5,833.25;10/10/24, 11:25 PM;;$124,287.50;0.0;
1787;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.00;10/10/24, 11:30 PM;$75.00;$124,337.50;-50.0;
1788;_calendar_(1,728,617,100,000|1,405|5|0|up|up|0.25|0.5|nm|nm|0.21|0.3802);Buy to Open;1;50.0;$5,832.50;10/10/24, 11:30 PM;;$124,362.50;0.0;
1789;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/10/24, 11:35 PM;$37.50;$124,387.50;-50.0;
1790;_calendar_(1,728,617,400,000|1,410|5|0|dn|up|-0.25|0.5|nm|nm|0.2266|0.3637);Buy to Open;1;50.0;$5,832.50;10/10/24, 11:35 PM;;$124,400.00;0.0;
1791;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/10/24, 11:40 PM;$75.00;$124,400.00;-50.0;
1792;_calendar_(1,728,617,700,000|1,415|5|0|up|up|0.5|1.25|mv|mv|0.6586|0.9091);Buy to Open;1;50.0;$5,831.75;10/10/24, 11:40 PM;;$124,475.00;0.0;
1793;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.50;10/10/24, 11:45 PM;$50.00;$124,475.00;-50.0;
1794;_calendar_(1,728,618,000,000|1,420|5|0|up|up|0.25|0.5|nm|nm|0.3873|0.3617);Buy to Open;1;50.0;$5,832.50;10/10/24, 11:45 PM;;$124,525.00;0.0;
1795;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.75;10/10/24, 11:50 PM;$25.00;$124,512.50;-50.0;
1796;_calendar_(1,728,618,300,000|1,425|5|0|up|dn|0.5|-1|mv|mv|0.7485|0.7273);Buy to Open;1;50.0;$5,833.25;10/10/24, 11:50 PM;;$124,550.00;0.0;
1797;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/10/24, 11:55 PM;$50.00;$124,575.00;-50.0;
1798;_calendar_(1,728,618,600,000|1,430|5|0|dn|dn|-0.25|-1|nm|mv|0.6667|0.7121);Buy to Open;1;50.0;$5,833.25;10/10/24, 11:55 PM;;$124,600.00;0.0;
1799;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.25;10/11/24, 12:00 AM;$25.00;$124,687.50;-50.0;
1800;_calendar_(1,728,618,900,000|1,435|5|0|dn|dn|-1.25|-0.75|mv|mv|4.0089|0.5324);Buy to Open;1;50.0;$5,833.75;10/11/24, 12:00 AM;;$124,625.00;0.0;
1801;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,834.00;10/11/24, 12:05 AM;$87.50;$124,675.00;-50.0;
1802;_calendar_(1,728,619,200,000|0|5|0|up|up|0.5|0.25|mv|nm|0.8242|0.1805);Buy to Open;1;50.0;$5,832.25;10/11/24, 12:05 AM;;$124,712.50;0.0;
1803;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/11/24, 12:10 AM;$50.00;$124,725.00;-50.0;
1804;_calendar_(1,728,619,500,000|5|5|0|dn|dn|0|-1|nm|mv|0|0.7442);Buy to Open;1;50.0;$5,832.25;10/11/24, 12:10 AM;;$124,762.50;0.0;
1805;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/11/24, 12:15 AM;$25.00;$124,787.50;-50.0;
1806;_calendar_(1,728,619,800,000|10|5|0|dn|dn|-0.25|-0.75|nm|mv|0.415|0.5911);Buy to Open;1;50.0;$5,832.75;10/11/24, 12:15 AM;;$124,787.50;0.0;
1807;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.25;10/11/24, 12:20 AM;$25.00;$124,850.00;-50.0;
1808;_calendar_(1,728,620,100,000|15|5|0|dn|dn|-0.75|-1|mv|mv|1.2696|0.7893);Buy to Open;1;50.0;$5,832.75;10/11/24, 12:20 AM;;$124,812.50;0.0;
1809;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,833.00;10/11/24, 12:25 AM;$50.00;$124,850.00;-50.0;
1810;_calendar_(1,728,620,400,000|20|5|0|up|dn|0.25|-0.25|nm|nm|0.4523|0.1935);Buy to Open;1;50.0;$5,832.00;10/11/24, 12:25 AM;;$124,862.50;0.0;
1811;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,832.50;10/11/24, 12:30 AM;$25.00;$124,900.00;-50.0;
1812;_calendar_(1,728,620,700,000|25|5|0|dn|dn|-0.5|-1.5|mv|mv|0.8402|1.1703);Buy to Open;1;50.0;$5,832.00;10/11/24, 12:30 AM;;$124,887.50;0.0;
1813;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,832.50;10/11/24, 12:35 AM;$50.00;$124,925.00;-50.0;
1814;_calendar_(1,728,621,000,000|30|5|0|dn|dn|0|-0.75|nm|mv|0|0.5852);Buy to Open;1;50.0;$5,831.50;10/11/24, 12:35 AM;;$124,937.50;0.0;
1815;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,832.50;10/11/24, 12:40 AM;$37.50;$125,025.00;-50.0;
1816;_calendar_(1,728,621,300,000|35|5|0|dn|dn|-1|-1.5|mv|mv|2.9768|1.2075);Buy to Open;1;50.0;$5,831.75;10/11/24, 12:40 AM;;$124,975.00;0.0;
1817;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,832.00;10/11/24, 12:45 AM;$75.00;$125,025.00;-50.0;
1818;_calendar_(1,728,621,600,000|40|5|0|up|dn|0.25|-0.75|nm|mv|0.5855|0.6445);Buy to Open;1;50.0;$5,830.50;10/11/24, 12:45 AM;;$125,050.00;0.0;
1819;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,831.50;10/11/24, 12:50 AM;$25.00;$125,112.50;-50.0;
1820;_calendar_(1,728,621,900,000|45|5|0|dn|dn|-0.75|-0.75|mv|mv|1.5378|0.8944);Buy to Open;1;50.0;$5,831.00;10/11/24, 12:50 AM;;$125,075.00;0.0;
1821;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,831.50;10/11/24, 12:55 AM;$75.00;$125,150.00;-50.0;
1822;_calendar_(1,728,622,200,000|50|5|0|dn|dn|-0.25|-0.5|nm|nm|0.5126|0.577);Buy to Open;1;50.0;$5,830.00;10/11/24, 12:55 AM;;$125,150.00;0.0;
1823;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,830.50;10/11/24, 1:00 AM;$50.00;$125,162.50;-50.0;
1824;_calendar_(1,728,622,500,000|55|5|0|up|dn|0.25|-1.25|nm|mv|0.5855|1.5648);Buy to Open;1;50.0;$5,829.50;10/11/24, 1:00 AM;;$125,200.00;0.0;
1825;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,830.50;10/11/24, 1:05 AM;$37.50;$125,237.50;-50.0;
1826;_calendar_(1,728,622,800,000|60|5|0|dn|dn|-0.5|-0.75|mv|mv|1.0445|1.0069);Buy to Open;1;50.0;$5,829.75;10/11/24, 1:05 AM;;$125,237.50;0.0;
1827;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,830.00;10/11/24, 1:10 AM;$25.00;$125,300.00;-50.0;
1828;_calendar_(1,728,623,100,000|65|5|0|dn|dn|-1|-1.25|mv|mv|2.1213|1.6782);Buy to Open;1;50.0;$5,829.50;10/11/24, 1:10 AM;;$125,262.50;0.0;
1829;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.75;10/11/24, 1:15 AM;$87.50;$125,275.00;-50.0;
1830;_calendar_(1,728,623,400,000|70|5|0|up|dn|0.75|-1|mv|mv|1.591|1.3783);Buy to Open;1;50.0;$5,828.00;10/11/24, 1:15 AM;;$125,350.00;0.0;
1831;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.50;10/11/24, 1:20 AM;$37.50;$125,400.00;-50.0;
1832;_calendar_(1,728,623,700,000|75|5|0|dn|dn|-1|-1.75|mv|mv|1.6803|2.5806);Buy to Open;1;50.0;$5,828.75;10/11/24, 1:20 AM;;$125,387.50;0.0;
1833;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.75;10/11/24, 1:25 AM;$62.50;$125,487.50;-50.0;
1834;_calendar_(1,728,624,000,000|80|5|0|dn|dn|-0.75|-0.5|mv|nm|1.1792|0.9748);Buy to Open;1;50.0;$5,828.50;10/11/24, 1:25 AM;;$125,450.00;0.0;
1835;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 1:30 AM;$112.50;$125,500.00;-50.0;
1836;_calendar_(1,728,624,300,000|85|5|0|dn|up|0|1|nm|mv|0|2.4382);Buy to Open;1;50.0;$5,826.50;10/11/24, 1:30 AM;;$125,562.50;0.0;
1837;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.25;10/11/24, 1:35 AM;$37.50;$125,575.00;-50.0;
1838;_calendar_(1,728,624,600,000|90|5|0|up|up|0.25|0.5|nm|nm|0.4009|1.0929);Buy to Open;1;50.0;$5,827.50;10/11/24, 1:35 AM;;$125,600.00;0.0;
1839;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.25;10/11/24, 1:40 AM;$62.50;$125,575.00;-50.0;
1840;_calendar_(1,728,624,900,000|95|5|0|up|up|0.75|0.5|mv|nm|1.1228|1.0733);Buy to Open;1;50.0;$5,827.00;10/11/24, 1:40 AM;;$125,662.50;0.0;
1841;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 1:45 AM;$25.00;$125,687.50;-50.0;
1842;_calendar_(1,728,625,200,000|100|5|0|dn|up|-0.5|0.25|mv|nm|0.7385|0.3943);Buy to Open;1;50.0;$5,828.25;10/11/24, 1:45 AM;;$125,687.50;0.0;
1843;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.25;10/11/24, 1:50 AM;$50.00;$125,725.00;-50.0;
1844;_calendar_(1,728,625,500,000|105|5|0|up|up|0.25|1.5|nm|mv|0.415|2.2773);Buy to Open;1;50.0;$5,828.25;10/11/24, 1:50 AM;;$125,737.50;0.0;
1845;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.50;10/11/24, 1:55 AM;$37.50;$125,712.50;-50.0;
1846;_calendar_(1,728,625,800,000|110|5|0|up|dn|0.5|-0.5|mv|nm|1|0.6984);Buy to Open;1;50.0;$5,827.75;10/11/24, 1:55 AM;;$125,775.00;0.0;
1847;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.00;10/11/24, 2:00 AM;$25.00;$125,737.50;-50.0;
1848;_calendar_(1,728,626,100,000|115|5|0|up|dn|0.75|-2.25|mv|mv|1.908|3.014);Buy to Open;1;50.0;$5,828.50;10/11/24, 2:00 AM;;$125,800.00;0.0;
1849;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.75;10/11/24, 2:05 AM;$87.50;$125,887.50;-50.0;
1850;_calendar_(1,728,626,400,000|120|5|0|dn|dn|-1.75|-1.5|mv|mv|4.1184|1.6973);Buy to Open;1;50.0;$5,828.00;10/11/24, 2:05 AM;;$125,887.50;0.0;
1851;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.75;10/11/24, 2:10 AM;$112.50;$126,037.50;-50.0;
1852;_calendar_(1,728,626,700,000|125|5|0|dn|up|-1.25|0.5|mv|nm|1.4049|0.5669);Buy to Open;1;50.0;$5,827.50;10/11/24, 2:10 AM;;$126,000.00;0.0;
1853;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 2:15 AM;$112.50;$126,025.00;-50.0;
1854;_calendar_(1,728,627,000,000|130|5|0|up|up|1.5|1.75|mv|mv|1.6296|1.8543);Buy to Open;1;50.0;$5,826.50;10/11/24, 2:15 AM;;$126,112.50;0.0;
1855;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 2:20 AM;$87.50;$126,125.00;-50.0;
1856;_calendar_(1,728,627,300,000|135|5|0|up|dn|0.25|-0.5|nm|nm|0.22|0.5164);Buy to Open;1;50.0;$5,827.00;10/11/24, 2:20 AM;;$126,200.00;0.0;
1857;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 2:25 AM;$37.50;$126,212.50;-50.0;
1858;_calendar_(1,728,627,600,000|140|5|0|dn|dn|0|-0.75|nm|mv|0|0.7721);Buy to Open;1;50.0;$5,828.00;10/11/24, 2:25 AM;;$126,237.50;0.0;
1859;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,829.75;10/11/24, 2:30 AM;$62.50;$126,337.50;-50.0;
1860;_calendar_(1,728,627,900,000|145|5|0|dn|dn|-0.75|-1.5|mv|mv|0.6727|1.3725);Buy to Open;1;50.0;$5,828.50;10/11/24, 2:30 AM;;$126,300.00;0.0;
1861;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.75;10/11/24, 2:35 AM;$50.00;$126,350.00;-50.0;
1862;_calendar_(1,728,628,200,000|150|5|0|dn|dn|0|-1|nm|mv|0|0.9182);Buy to Open;1;50.0;$5,827.75;10/11/24, 2:35 AM;;$126,350.00;0.0;
1863;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,828.00;10/11/24, 2:40 AM;$50.00;$126,400.00;-50.0;
1864;_calendar_(1,728,628,500,000|155|5|0|dn|dn|-0.75|-0.25|mv|nm|0.8731|0.2287);Buy to Open;1;50.0;$5,827.00;10/11/24, 2:40 AM;;$126,400.00;0.0;
1865;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,827.50;10/11/24, 2:45 AM;$62.50;$126,437.50;-50.0;
1866;_calendar_(1,728,628,800,000|160|5|0|dn|dn|-0.25|-0.75|nm|mv|0.3308|0.6781);Buy to Open;1;50.0;$5,826.25;10/11/24, 2:45 AM;;$126,462.50;0.0;
1867;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,827.00;10/11/24, 2:50 AM;$25.00;$126,437.50;-50.0;
1868;_calendar_(1,728,629,100,000|165|5|0|up|dn|0.75|-0.75|mv|mv|1.964|0.6742);Buy to Open;1;50.0;$5,826.50;10/11/24, 2:50 AM;;$126,487.50;0.0;
