Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/20/24, 10:00 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
839;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 6:00 AM;$125.00;$68,775.00;-50.0;
840;_participation_(1,728,381,300,000|973|1,079|1,077|1,266.1667|1,578.3333|-9.8239|-9.6565|-23.1539|-38.3527|8.5487|-11.2765|-0.0023|-0.0005|-0.0005|-0.0002|0.0006);Buy to Open;1;50.0;$5,764.75;10/8/24, 6:00 AM;;$68,825.00;0.0;
841;_participation_;Sell to Close;-1;-50.0;$5,766.50;10/8/24, 6:05 AM;$87.50;$68,787.50;-50.0;
842;_participation_(1,728,381,600,000|736|854.5|964.6667|1,100.8333|1,438.1667|-13.8678|-23.7042|-33.1416|-48.8237|6.3462|-21.6134|0.0014|-0.0007|0|0.0001|0.0004);Buy to Open;1;50.0;$5,764.75;10/8/24, 6:05 AM;;$68,912.50;0.0;
843;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 6:10 AM;$100.00;$68,912.50;-50.0;
844;_participation_(1,728,381,900,000|804|770|837.6667|1,040|1,359.6667|4.4156|-4.0191|-22.6923|-40.8679|11.5275|21.9717|0.0019|0.0016|0.0001|0.0005|0.0005);Buy to Open;1;50.0;$5,765.25;10/8/24, 6:10 AM;;$69,012.50;0.0;
845;_participation_;Sell to Close;-1;-50.0;$5,769.00;10/8/24, 6:15 AM;$125.00;$69,075.00;-50.0;
846;_participation_(1,728,382,200,000|1,290|1,047|943.3333|1,010.1667|1,378.9167|23.2092|36.7491|27.7017|-6.4483|10.4047|13.1562|0|0.0007|0.0009|0.0002|0.0005);Buy to Open;1;50.0;$5,766.50;10/8/24, 6:15 AM;;$69,137.50;0.0;
847;_participation_;Sell to Close;-1;-50.0;$5,767.75;10/8/24, 6:20 AM;$75.00;$69,250.00;-50.0;
848;_participation_(1,728,382,500,000|1,023|1,156.5|1,039|1,001.8333|1,194.75|-11.5435|-1.5399|2.1128|-14.3754|18.5617|25.5578|0.0005|0.0002|0.0006|0.0003|0.0004);Buy to Open;1;50.0;$5,766.25;10/8/24, 6:20 AM;;$69,212.50;0.0;
849;_participation_;Sell to Close;-1;-50.0;$5,768.00;10/8/24, 6:25 AM;$137.50;$69,262.50;-50.0;
850;_participation_(1,728,382,800,000|653|838|988.6667|913.1667|1,135.75|-22.0764|-33.9514|-28.4906|-42.505|-6.4518|24.0829|-0.0034|-0.001|-0.0006|-0.0003|-0);Buy to Open;1;50.0;$5,765.25;10/8/24, 6:25 AM;;$69,350.00;0.0;
851;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 6:30 AM;$125.00;$69,550.00;-50.0;
852;_participation_(1,728,383,100,000|753|703|809.6667|876.5|1,071.3333|7.1124|-6.9988|-14.0901|-29.7138|1.149|1.7415|0.002|-0.0005|-0.0001|0.0004|0.0001);Buy to Open;1;50.0;$5,764.75;10/8/24, 6:30 AM;;$69,475.00;0.0;
853;_participation_;Sell to Close;-1;-50.0;$5,767.75;10/8/24, 6:35 AM;$275.00;$69,712.50;-50.0;
854;_participation_(1,728,383,400,000|1,976|1,364.5|1,127.3333|1,083.1667|1,092|44.815|75.2809|82.4281|80.9524|-25.2968|-66.0659|-0.0019|-0.0008|-0.0013|-0.0004|-0.0001);Buy to Open;1;50.0;$5,762.25;10/8/24, 6:35 AM;;$69,750.00;0.0;
855;_participation_;Sell to Close;-1;-50.0;$5,765.00;10/8/24, 6:40 AM;$137.50;$69,862.50;-50.0;
856;_participation_(1,728,383,700,000|1,518|1,747|1,415.6667|1,202.1667|1,121.0833|-13.1082|7.2286|26.272|35.4047|16.3448|14.4912|-0.0002|-0.0011|-0.0006|-0.0006|-0.0001);Buy to Open;1;50.0;$5,762.25;10/8/24, 6:40 AM;;$69,887.50;0.0;
857;_participation_;Sell to Close;-1;-50.0;$5,763.50;10/8/24, 6:45 AM;$125.00;$69,750.00;-50.0;
858;_participation_(1,728,384,000,000|1,102|1,310|1,532|1,170.8333|1,090.5|-15.8779|-28.0679|-5.879|1.0546|9.2725|19.3384|-0.0002|-0.0002|-0.0009|-0.0006|-0.0003);Buy to Open;1;50.0;$5,761.00;10/8/24, 6:45 AM;;$70,012.50;0.0;
859;_participation_;Sell to Close;-1;-50.0;$5,766.25;10/8/24, 6:50 AM;$162.50;$69,950.00;-50.0;
860;_participation_(1,728,384,300,000|1,009|1,055.5|1,209.6667|1,168.5|1,085.1667|-4.4055|-16.5886|-13.65|-7.0189|-32.6259|25.378|0.0035|0.0015|0.0008|-0.0002|0);Buy to Open;1;50.0;$5,763.00;10/8/24, 6:50 AM;;$70,175.00;0.0;
861;_participation_;Sell to Close;-1;-50.0;$5,768.00;10/8/24, 6:55 AM;$100.00;$70,125.00;-50.0;
862;_participation_(1,728,384,600,000|1,305|1,157|1,138.6667|1,277.1667|1,095.1667|12.7917|14.6077|2.1793|19.1599|38.7719|39.6441|0.001|0.0021|0.0013|0.0003|0);Buy to Open;1;50.0;$5,766.00;10/8/24, 6:55 AM;;$70,275.00;0.0;
863;_participation_;Sell to Close;-1;-50.0;$5,769.00;10/8/24, 7:00 AM;$112.50;$70,312.50;-50.0;
864;_participation_(1,728,384,900,000|1,841|1,573|1,385|1,458.5|1,167.5|17.0375|32.9242|26.2256|57.6874|48.008|62.5384|0.0008|0.0009|0.0015|0.0002|0.0003);Buy to Open;1;50.0;$5,766.75;10/8/24, 7:00 AM;;$70,387.50;0.0;
865;_participation_;Sell to Close;-1;-50.0;$5,768.75;10/8/24, 7:05 AM;$137.50;$70,450.00;-50.0;
866;_participation_(1,728,385,200,000|1,924|1,882.5|1,690|1,449.8333|1,266.5|2.2045|13.8462|32.7049|51.9147|-6.787|1.0235|-0.0004|0.0002|0.0004|0.0006|0.0002);Buy to Open;1;50.0;$5,766.00;10/8/24, 7:05 AM;;$70,525.00;0.0;
867;_participation_;Sell to Close;-1;-50.0;$5,769.00;10/8/24, 7:10 AM;$75.00;$70,737.50;-50.0;
868;_participation_(1,728,385,500,000|651|1,287.5|1,472|1,305.3333|1,253.75|-49.4369|-55.7745|-50.1277|-48.0758|-10.6347|-16.1028|-0.0012|-0.0006|0|0.0006|0);Buy to Open;1;50.0;$5,767.50;10/8/24, 7:10 AM;;$70,600.00;0.0;
869;_participation_;Sell to Close;-1;-50.0;$5,767.75;10/8/24, 7:15 AM;$150.00;$70,625.00;-50.0;
870;_participation_(1,728,385,800,000|1,349|1,000|1,308|1,346.5|1,258.6667|34.9|3.1346|0.1857|7.1769|11.7717|-30.2491|-0.002|-0.0018|-0.0011|0.0002|-0.0002);Buy to Open;1;50.0;$5,764.75;10/8/24, 7:15 AM;;$70,750.00;0.0;
871;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 7:20 AM;$150.00;$70,875.00;-50.0;
872;_participation_(1,728,386,100,000|829|1,089|943|1,316.5|1,242.5|-23.8751|-12.0891|-37.03|-33.2797|-10.841|-26.9133|0.003|-0.0001|-0.0004|0.0001|-0);Buy to Open;1;50.0;$5,764.25;10/8/24, 7:20 AM;;$70,900.00;0.0;
873;_participation_;Sell to Close;-1;-50.0;$5,768.00;10/8/24, 7:25 AM;$200.00;$70,975.00;-50.0;
874;_participation_(1,728,386,400,000|1,539|1,184|1,239|1,355.5|1,316.3333|29.9831|24.2131|13.5374|16.9157|-0.5446|-13.3443|-0.0016|0|-0.0007|-0.0003|-0);Buy to Open;1;50.0;$5,764.00;10/8/24, 7:25 AM;;$71,100.00;0.0;
875;_participation_;Sell to Close;-1;-50.0;$5,767.75;10/8/24, 7:30 AM;$175.00;$70,987.50;-50.0;
876;_participation_(1,728,386,700,000|1,386|1,462.5|1,251.3333|1,279.6667|1,369.0833|-5.2308|10.7619|8.3095|1.2356|8.4871|3.5149|0.0013|-0.0003|0.0005|-0.0003|-0);Buy to Open;1;50.0;$5,764.25;10/8/24, 7:30 AM;;$71,275.00;0.0;
877;_participation_;Sell to Close;-1;-50.0;$5,770.25;10/8/24, 7:35 AM;$175.00;$71,387.50;-50.0;
878;_participation_(1,728,387,000,000|2,719|2,052.5|1,881.3333|1,412.1667|1,431|32.4726|44.5252|92.541|90.007|32.7903|81.0366|0.0013|0.0013|0.0005|0.0002|0.0004);Buy to Open;1;50.0;$5,766.75;10/8/24, 7:35 AM;;$71,450.00;0.0;
879;_participation_;Sell to Close;-1;-50.0;$5,770.75;10/8/24, 7:40 AM;$137.50;$71,625.00;-50.0;
880;_participation_(1,728,387,300,000|2,340|2,529.5|2,148.3333|1,693.6667|1,499.5|-7.4916|8.9216|38.1618|56.052|11.9619|19.6665|-0.0009|0.0003|0.0005|0|0.0003);Buy to Open;1;50.0;$5,768.00;10/8/24, 7:40 AM;;$71,587.50;0.0;
881;_participation_;Sell to Close;-1;-50.0;$5,768.75;10/8/24, 7:45 AM;$100.00;$71,587.50;-50.0;
882;_participation_(1,728,387,600,000|1,168|1,754|2,075.6667|1,663.5|1,505|-33.4094|-43.7289|-29.7866|-22.392|-1.4332|6.254|-0.0006|-0.0008|0.0001|0.0003|0.0002);Buy to Open;1;50.0;$5,766.75;10/8/24, 7:45 AM;;$71,687.50;0.0;
883;_participation_;Sell to Close;-1;-50.0;$5,769.00;10/8/24, 7:50 AM;$137.50;$71,712.50;-50.0;
884;_participation_(1,728,387,900,000|1,637|1,402.5|1,715|1,798.1667|1,557.3333|16.7201|-4.5481|-8.9628|5.1156|13.8698|-14.7321|0.0009|0.0003|-0.0002|0.0001|0.0001);Buy to Open;1;50.0;$5,766.25;10/8/24, 7:50 AM;;$71,825.00;0.0;
885;_participation_;Sell to Close;-1;-50.0;$5,769.25;10/8/24, 7:55 AM;$62.50;$71,862.50;-50.0;
886;_participation_(1,728,388,200,000|1,052|1,344.5|1,285.6667|1,717|1,536.25|-21.7553|-18.1747|-38.7303|-31.5216|-7.7378|2.4461|-0.0002|0.0005|0.0001|0.0004|0.0001);Buy to Open;1;50.0;$5,768.00;10/8/24, 7:55 AM;;$71,887.50;0.0;
887;_participation_;Sell to Close;-1;-50.0;$5,769.25;10/8/24, 8:00 AM;$75.00;$71,937.50;-50.0;
888;_participation_(1,728,388,500,000|698|875|1,129|1,602.3333|1,441|-20.2286|-38.1754|-56.4385|-51.5614|-5.4917|1.0514|0|-0.0001|0.0004|0.0002|-0);Buy to Open;1;50.0;$5,767.75;10/8/24, 8:00 AM;;$71,962.50;0.0;
889;_participation_;Sell to Close;-1;-50.0;$5,770.25;10/8/24, 8:05 AM;$112.50;$72,150.00;-50.0;
890;_participation_(1,728,388,800,000|1,559|1,128.5|1,103|1,409|1,410.5833|38.148|41.3418|10.6458|10.5217|-57.9932|-0.046|-0.0002|-0.0001|-0.0002|-0.0002|0);Buy to Open;1;50.0;$5,768.00;10/8/24, 8:05 AM;;$72,075.00;0.0;
891;_participation_;Sell to Close;-1;-50.0;$5,768.75;10/8/24, 8:10 AM;$125.00;$72,212.50;-50.0;
892;_participation_(1,728,389,100,000|1,399|1,479|1,218.6667|1,252.1667|1,472.9167|-5.4091|14.7976|11.7263|-5.0184|8.4508|-48.6077|-0.0013|-0.0007|-0.0005|-0.0002|-0.0001);Buy to Open;1;50.0;$5,766.25;10/8/24, 8:10 AM;;$72,200.00;0.0;
893;_participation_;Sell to Close;-1;-50.0;$5,766.75;10/8/24, 8:15 AM;$125.00;$72,262.50;-50.0;
894;_participation_(1,728,389,400,000|1,762|1,580.5|1,573.3333|1,351.1667|1,507.3333|11.4837|11.9915|30.4058|16.8952|-26.1593|-12.4513|-0.0003|-0.0007|-0.0005|-0.0002|0.0001);Buy to Open;1;50.0;$5,764.25;10/8/24, 8:15 AM;;$72,325.00;0.0;
895;_participation_;Sell to Close;-1;-50.0;$5,766.75;10/8/24, 8:20 AM;$100.00;$72,387.50;-50.0;
896;_participation_(1,728,389,700,000|1,216|1,489|1,459|1,281|1,539.5833|-18.3345|-16.6552|-5.0742|-21.0176|7.707|-49.325|-0.0004|-0.0003|-0.0006|-0.0004|-0.0001);Buy to Open;1;50.0;$5,764.75;10/8/24, 8:20 AM;;$72,425.00;0.0;
897;_participation_;Sell to Close;-1;-50.0;$5,766.25;10/8/24, 8:25 AM;$125.00;$72,462.50;-50.0;
898;_participation_(1,728,390,000,000|1,444|1,330|1,474|1,346.3333|1,531.6667|8.5714|-2.0353|7.2543|-5.7236|-13.1615|3.1141|0|-0.0002|-0.0002|-0.0004|0);Buy to Open;1;50.0;$5,763.75;10/8/24, 8:25 AM;;$72,550.00;0.0;
899;_participation_;Sell to Close;-1;-50.0;$5,766.50;10/8/24, 8:30 AM;$75.00;$72,562.50;-50.0;
900;_participation_(1,728,390,300,000|1,438|1,441|1,366|1,469.6667|1,536|-0.2082|5.2709|-2.1547|-6.3802|37.4301|6.131|0|0|-0.0001|-0.0003|-0.0001);Buy to Open;1;50.0;$5,765.00;10/8/24, 8:30 AM;;$72,625.00;0.0;
901;_participation_;Sell to Close;-1;-50.0;$5,766.75;10/8/24, 8:35 AM;$112.50;$72,600.00;-50.0;
902;_participation_(1,728,390,600,000|2,299|1,868.5|1,727|1,593|1,501|23.0399|33.121|44.3189|53.1646|27.9299|28.1134|0.0003|0.0002|0.0001|-0.0002|-0.0002);Buy to Open;1;50.0;$5,764.50;10/8/24, 8:35 AM;;$72,737.50;0.0;
903;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 8:40 AM;$100.00;$72,837.50;-50.0;
904;_participation_(1,728,390,900,000|3,528|2,913.5|2,421.6667|1,947.8333|1,600|21.0915|45.6848|81.1243|120.5|58.4126|-9.5784|0.0003|0.0003|0.0002|0.0001|-0);Buy to Open;1;50.0;$5,765.25;10/8/24, 8:40 AM;;$72,837.50;0.0;
905;_participation_;Sell to Close;-1;-50.0;$5,767.25;10/8/24, 8:45 AM;$137.50;$72,937.50;-50.0;
906;_participation_(1,728,391,200,000|1,917|2,722.5|2,581.3333|1,973.6667|1,662.4167|-29.5868|-25.7361|-2.8711|15.3141|-9.8245|26.5406|-0.001|-0.0002|-0|-0.0001|-0.0001);Buy to Open;1;50.0;$5,764.50;10/8/24, 8:45 AM;;$72,975.00;0.0;
907;_participation_;Sell to Close;-1;-50.0;$5,767.50;10/8/24, 8:50 AM;$137.50;$73,037.50;-50.0;
908;_participation_(1,728,391,500,000|3,304|2,610.5|2,916.3333|2,321.6667|1,801.3333|26.5658|13.2929|42.3116|83.4197|51.8376|6.6118|0|-0.0004|-0.0001|-0|-0.0002);Buy to Open;1;50.0;$5,764.75;10/8/24, 8:50 AM;;$73,112.50;0.0;
909;_participation_;Sell to Close;-1;-50.0;$5,766.75;10/8/24, 8:55 AM;$112.50;$73,150.00;-50.0;
910;_participation_(1,728,391,800,000|1,559|2,431.5|2,260|2,340.8333|1,843.5833|-35.8832|-31.0177|-33.3998|-15.4364|-10.1039|-6.6731|0.0006|0.0002|-0.0001|0.0001|-0.0001);Buy to Open;1;50.0;$5,764.50;10/8/24, 8:55 AM;;$73,225.00;0.0;
911;_participation_;Sell to Close;-1;-50.0;$5,766.50;10/8/24, 9:00 AM;$75.00;$73,212.50;-50.0;
912;_participation_(1,728,392,100,000|1,634|1,596.5|2,165.6667|2,373.5|1,921.5833|2.3489|-24.5498|-31.1565|-14.966|-21.6045|-5.9357|-0.0002|0.0002|0.0001|0|-0.0001);Buy to Open;1;50.0;$5,765.00;10/8/24, 9:00 AM;;$73,300.00;0.0;
913;_participation_;Sell to Close;-1;-50.0;$5,767.00;10/8/24, 9:05 AM;$62.50;$73,325.00;-50.0;
914;_participation_(1,728,392,400,000|2,508|2,071|1,900.3333|2,408.3333|2,000.6667|21.1009|31.9768|4.1384|25.3582|15.134|-37.3165|0.0003|0.0001|0.0003|0|-0.0001);Buy to Open;1;50.0;$5,765.75;10/8/24, 9:05 AM;;$73,362.50;0.0;
915;_participation_;Sell to Close;-1;-50.0;$5,767.50;10/8/24, 9:10 AM;$175.00;$73,337.50;-50.0;
916;_participation_(1,728,392,700,000|3,953|3,230.5|2,698.3333|2,479.1667|2,213.5|22.365|46.4978|59.4487|78.5859|24.5857|19.3582|-0.0001|0.0001|0|-0.0001|0);Buy to Open;1;50.0;$5,764.00;10/8/24, 9:10 AM;;$73,537.50;0.0;
917;_participation_;Sell to Close;-1;-50.0;$5,768.00;10/8/24, 9:15 AM;$87.50;$73,475.00;-50.0;
918;_participation_(1,728,393,000,000|4,013|3,983|3,491.3333|2,828.5|2,401.0833|0.7532|14.9418|41.8773|67.1329|-10.6261|71.8508|0.0004|0.0002|0.0002|0.0002|0.0001);Buy to Open;1;50.0;$5,766.25;10/8/24, 9:15 AM;;$73,625.00;0.0;
919;_participation_;Sell to Close;-1;-50.0;$5,770.00;10/8/24, 9:20 AM;$125.00;$73,712.50;-50.0;
920;_participation_(1,728,393,300,000|5,688|4,850.5|4,551.3333|3,225.8333|2,773.75|17.2663|24.9744|76.3265|105.0653|24.5207|33.3735|0.0002|0.0003|0.0002|0.0002|0.0001);Buy to Open;1;50.0;$5,767.50;10/8/24, 9:20 AM;;$73,750.00;0.0;
921;_participation_;Sell to Close;-1;-50.0;$5,769.75;10/8/24, 9:25 AM;$100.00;$73,600.00;-50.0;
922;_participation_(1,728,393,600,000|3,118|4,403|4,273|3,485.6667|2,913.25|-29.1846|-27.0302|-10.548|7.0282|-42.4884|-10.1582|-0.0003|0|0.0001|0.0001|0.0001);Buy to Open;1;50.0;$5,767.75;10/8/24, 9:25 AM;;$73,850.00;0.0;
923;_participation_;Sell to Close;-1;-50.0;$5,774.50;10/8/24, 9:30 AM;$362.50;$74,275.00;-50.0;
924;_participation_(1,728,393,900,000|11,821|7,469.5|6,875.6667|5,183.5|3,778.5|58.2569|71.9251|128.0505|212.849|-30.6572|-81.3755|0.0004|0.0002|0.0002|0.0002|0.0002);Buy to Open;1;50.0;$5,767.25;10/8/24, 9:30 AM;;$74,212.50;0.0;
925;_participation_;Sell to Close;-1;-50.0;$5,773.50;10/8/24, 9:35 AM;$437.50;$74,612.50;-50.0;
926;_participation_(1,728,394,200,000|38,024|24,922.5|17,654.3333|11,102.8333|6,755.5833|52.569|115.3805|242.4711|462.8529|3.3062|-115.3335|-0.0002|-0|-0.0001|-0|-0);Buy to Open;1;50.0;$5,764.75;10/8/24, 9:35 AM;;$74,650.00;0.0;
927;_participation_;Sell to Close;-1;-50.0;$5,769.75;10/8/24, 9:40 AM;$262.50;$74,712.50;-50.0;
928;_participation_(1,728,394,500,000|17,199|27,611.5|22,348|13,310.5|7,894.8333|-37.7107|-23.0401|29.2138|117.8513|-60.2184|-38.601|-0|-0.0001|-0|-0|-0);Buy to Open;1;50.0;$5,764.50;10/8/24, 9:40 AM;;$74,912.50;0.0;
929;_participation_;Sell to Close;-1;-50.0;$5,770.75;10/8/24, 9:45 AM;$350.00;$74,975.00;-50.0;
930;_participation_(1,728,394,800,000|17,578|17,388.5|24,267|15,571.3333|9,199.9167|1.0898|-27.5642|12.8869|91.0669|-8.0429|30.305|0.0002|0.0001|-0.0001|0|0);Buy to Open;1;50.0;$5,763.75;10/8/24, 9:45 AM;;$75,262.50;0.0;
931;_participation_;Sell to Close;-1;-50.0;$5,769.75;10/8/24, 9:50 AM;$300.00;$75,100.00;-50.0;
932;_participation_(1,728,395,100,000|14,035|15,806.5|16,270.6667|16,962.5|10,094.1667|-11.2074|-13.7405|-17.2587|39.0407|-13.5612|20.3423|0.0001|0.0001|0.0001|0|0);Buy to Open;1;50.0;$5,763.75;10/8/24, 9:50 AM;;$75,562.50;0.0;
933;_participation_;Sell to Close;-1;-50.0;$5,774.75;10/8/24, 9:55 AM;$475.00;$75,475.00;-50.0;
934;_participation_(1,728,395,400,000|16,744|15,389.5|16,119|19,233.5|11,359.5833|8.8015|3.8774|-12.9436|47.3998|-36.4761|39.5357|0.0002|0.0001|0.0002|0|0);Buy to Open;1;50.0;$5,765.25;10/8/24, 9:55 AM;;$76,037.50;0.0;
935;_participation_;Sell to Close;-1;-50.0;$5,778.25;10/8/24, 10:00 AM;$350.00;$75,875.00;-50.0;
936;_participation_(1,728,395,700,000|19,261|18,002.5|16,680|20,473.5|12,828.5|6.9907|15.4736|-5.9223|50.1423|-6.3457|36.3421|0.0002|0.0002|0.0002|0|0.0001);Buy to Open;1;50.0;$5,771.25;10/8/24, 10:00 AM;;$76,387.50;0.0;
937;_participation_;Sell to Close;-1;-50.0;$5,782.50;10/8/24, 10:05 AM;$300.00;$76,537.50;-50.0;
938;_participation_(1,728,396,000,000|26,282|22,771.5|20,762.3333|18,516.5|14,809.6667|15.4162|26.585|41.9383|77.4652|3.6109|59.7954|0.0002|0.0002|0.0002|0.0001|0.0001);Buy to Open;1;50.0;$5,776.50;10/8/24, 10:05 AM;;$76,687.50;0.0;
939;_participation_;Sell to Close;-1;-50.0;$5,782.75;10/8/24, 10:10 AM;$287.50;$77,050.00;-50.0;
940;_participation_(1,728,396,300,000|15,077|20,679.5|20,206.6667|18,162.8333|15,736.6667|-27.092|-25.386|-16.9898|-4.1919|-1.3153|19.1688|-0.0001|0.0001|0.0001|0.0001|0.0001);Buy to Open;1;50.0;$5,777.00;10/8/24, 10:10 AM;;$76,975.00;0.0;
941;_participation_;Sell to Close;-1;-50.0;$5,780.25;10/8/24, 10:15 AM;$300.00;$77,150.00;-50.0;
942;_participation_(1,728,396,600,000|13,569|14,323|18,309.3333|17,494.6667|16,533|-5.2643|-25.8903|-22.4392|-17.9278|9.7755|-2.6945|-0.0003|-0.0002|-0|0.0001|0);Buy to Open;1;50.0;$5,774.25;10/8/24, 10:15 AM;;$77,275.00;0.0;
943;_participation_;Sell to Close;-1;-50.0;$5,777.75;10/8/24, 10:20 AM;$237.50;$77,412.50;-50.0;
944;_participation_(1,728,396,900,000|11,898|12,733.5|13,514.6667|17,138.5|17,050.5|-6.5614|-11.9623|-30.5774|-30.2191|5.815|-10.5882|0.0001|-0.0001|-0.0001|0.0001|0);Buy to Open;1;50.0;$5,773.00;10/8/24, 10:20 AM;;$77,512.50;0.0;
945;_participation_;Sell to Close;-1;-50.0;$5,778.50;10/8/24, 10:25 AM;$212.50;$77,550.00;-50.0;
946;_participation_(1,728,397,200,000|9,108|10,503|11,525|15,865.8333|17,549.6667|-13.2819|-20.9718|-42.5936|-48.1016|-20.8454|-24.0772|-0.0002|-0|-0.0001|0|0);Buy to Open;1;50.0;$5,774.25;10/8/24, 10:25 AM;;$77,725.00;0.0;
947;_participation_;Sell to Close;-1;-50.0;$5,779.00;10/8/24, 10:30 AM;$237.50;$77,662.50;-50.0;
948;_participation_(1,728,397,500,000|9,500|9,304|10,168.6667|14,239|17,356.25|2.1066|-6.5758|-33.2818|-45.2647|-0.916|3.3908|0.0003|0.0001|0.0001|0|0);Buy to Open;1;50.0;$5,774.25;10/8/24, 10:30 AM;;$77,962.50;0.0;
949;_participation_;Sell to Close;-1;-50.0;$5,781.25;10/8/24, 10:35 AM;$250.00;$78,012.50;-50.0;
950;_participation_(1,728,397,800,000|9,815|9,657.5|9,474.3333|11,494.5|15,005.5|1.6309|3.5957|-14.6113|-34.5907|-23.7774|-16.7183|0.0003|0.0003|0.0001|-0|0.0001);Buy to Open;1;50.0;$5,776.25;10/8/24, 10:35 AM;;$78,212.50;0.0;
951;_participation_;Sell to Close;-1;-50.0;$5,781.25;10/8/24, 10:40 AM;$150.00;$77,850.00;-50.0;
952;_participation_(1,728,398,100,000|8,908|9,361.5|9,407.6667|10,466.3333|14,314.5833|-4.8443|-5.3113|-14.889|-37.7698|-17.8191|-20.6201|0|0.0001|0.0002|0|0.0001);Buy to Open;1;50.0;$5,778.25;10/8/24, 10:40 AM;;$78,362.50;0.0;
953;_participation_;Sell to Close;-1;-50.0;$5,794.00;10/8/24, 10:45 AM;$750.00;$78,600.00;-50.0;
954;_participation_(1,728,398,400,000|28,045|18,476.5|15,589.3333|12,879|15,186.8333|51.7874|79.8986|117.7576|84.6665|51.3975|7.7189|0.0003|0.0002|0.0002|0.0002|0.0001);Buy to Open;1;50.0;$5,779.00;10/8/24, 10:45 AM;;$79,112.50;0.0;
955;_participation_;Sell to Close;-1;-50.0;$5,795.00;10/8/24, 10:50 AM;$400.00;$79,512.50;-50.0;
956;_participation_(1,728,398,700,000|21,255|24,650|19,402.6667|14,438.5|15,788.5|-13.7728|9.5468|47.2106|34.6233|5.3531|65.6917|0|0.0002|0.0002|0.0001|0.0001);Buy to Open;1;50.0;$5,787.00;10/8/24, 10:50 AM;;$79,512.50;0.0;
957;_participation_;Sell to Close;-1;-50.0;$5,791.00;10/8/24, 10:55 AM;$250.00;$79,687.50;-50.0;
958;_participation_(1,728,399,000,000|14,986|18,120.5|21,428.6667|15,418.1667|15,642|-17.2981|-30.0656|-2.803|-4.1938|12.6037|40.2754|-0.0002|-0|0.0001|0.0001|0.0001);Buy to Open;1;50.0;$5,786.00;10/8/24, 10:55 AM;;$79,762.50;0.0;
959;_participation_;Sell to Close;-1;-50.0;$5,790.00;10/8/24, 11:00 AM;$212.50;$79,787.50;-50.0;
960;_participation_(1,728,399,300,000|9,545|12,265.5|15,262|15,425.6667|14,832.3333|-22.1801|-37.459|-38.1226|-35.6473|-3.1853|22.0723|0.0001|-0.0001|-0|0.0001|0.0001);Buy to Open;1;50.0;$5,785.75;10/8/24, 11:00 AM;;$79,975.00;0.0;
961;_participation_;Sell to Close;-1;-50.0;$5,790.50;10/8/24, 11:05 AM;$150.00;$80,100.00;-50.0;
962;_participation_(1,728,399,600,000|8,269|8,907|10,933.3333|15,168|13,331.25|-7.1629|-24.3689|-45.4839|-37.9728|-5.2662|4.5499|0.0002|0.0001|0|0.0001|0.0001);Buy to Open;1;50.0;$5,787.50;10/8/24, 11:05 AM;;$80,125.00;0.0;
963;_participation_;Sell to Close;-1;-50.0;$5,790.00;10/8/24, 11:10 AM;$125.00;$80,387.50;-50.0;
964;_participation_(1,728,399,900,000|5,559|6,914|7,791|14,609.8333|12,538.0833|-19.5979|-28.6484|-61.9503|-55.6631|-6.1213|0.5569|-0.0003|0|0|0.0001|0.0001);Buy to Open;1;50.0;$5,787.50;10/8/24, 11:10 AM;;$80,250.00;0.0;
965;_participation_;Sell to Close;-1;-50.0;$5,788.50;10/8/24, 11:15 AM;$237.50;$80,412.50;-50.0;
966;_participation_(1,728,400,200,000|10,594|8,076.5|8,140.6667|11,701.3333|12,290.1667|31.1707|30.1368|-9.4633|-13.801|3.927|-4.1244|-0.0003|-0.0003|-0.0001|-0.0001|0.0001);Buy to Open;1;50.0;$5,783.75;10/8/24, 11:15 AM;;$80,487.50;0.0;
967;_participation_;Sell to Close;-1;-50.0;$5,786.50;10/8/24, 11:20 AM;$225.00;$80,562.50;-50.0;
968;_participation_(1,728,400,500,000|8,344|9,469|8,165.6667|9,549.5|11,994|-11.8809|2.1839|-12.6237|-30.4319|14.2262|-20.7429|0.0001|-0.0001|-0.0002|-0.0001|0.0001);Buy to Open;1;50.0;$5,782.00;10/8/24, 11:20 AM;;$80,712.50;0.0;
969;_participation_;Sell to Close;-1;-50.0;$5,789.25;10/8/24, 11:25 AM;$275.00;$80,775.00;-50.0;
970;_participation_(1,728,400,800,000|12,777|10,560.5|10,571.6667|9,181.3333|12,299.75|20.9886|20.8608|39.1628|3.8802|20.9148|-6.8794|-0|0|-0.0001|-0|0.0001);Buy to Open;1;50.0;$5,783.75;10/8/24, 11:25 AM;;$80,987.50;0.0;
971;_participation_;Sell to Close;-1;-50.0;$5,788.75;10/8/24, 11:30 AM;$225.00;$81,075.00;-50.0;
