FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1729230900000,0.0085,0.017,0.0071,0.0092,0.0039,-0.017,0.0212,-0.0043,0.0106,0.0021,87.5,18.8857,-5.6488,1.3224,-0.0016,0.0136
1729231200000,-0.0085,0,0.0085,0.0035,0.0032,-0.017,-0.0064,0.0099,0.0007,0.0004,75,8.8339,-5.6488,0,-0.003,-0.0148
1729231500000,0.0127,0.0021,0.0042,0.005,0.0039,0.0212,-0.0149,-0.0014,0.0021,0.0014,88.2353,15.2012,-4.3088,1.34,-0.0035,0.0314
1729231800000,0.0042,0.0085,0.0028,0.005,0.0028,-0.0085,0.0085,-0.0042,0.0042,-0.0007,88.8889,13.851,-3.1613,1.1474,-0.0111,-0.0091
1729232100000,0.0085,0.0064,0.0085,0.0085,0.0035,0.0042,0.0042,-0,0.0099,0.0007,94.7368,16.815,-3.378,-0.2166,-0.0085,0.0099
1729232400000,-0.0085,0,0.0014,0.0028,0.005,-0.017,-0.0085,-0.0028,-0.0042,0.0057,84.2105,8.0001,-6.4463,-3.0683,-0.0053,0.0048
1729232700000,-0.0042,-0.0064,-0.0014,0.0007,0.005,0.0042,-0.0127,-0.0042,-0.0085,0.0042,76.4706,3.031,-1.0589,5.3874,-0.0096,0.0018
1729233000000,0.0127,0.0042,0,0.0042,0.0039,0.017,0.0042,-0.0085,0.0007,0.0028,86.6667,8.7982,-4.8542,-3.7953,-0.0127,0.0191
1729233300000,0.0127,0.0127,0.0071,0.0042,0.0046,-0,0.0191,0.0057,-0.0007,0.0032,94.1176,10.5045,-2.0381,2.8161,-0.0173,0.046
1729233600000,-0.0212,-0.0042,0.0014,0,0.0025,-0.034,-0.0085,0.0028,-0.005,0.0011,64.7059,-6.739,-6.9115,-4.8734,-0.0041,-0.0167
1729233900000,-0.0127,-0.017,-0.0071,-0.0035,0.0025,0.0085,-0.0297,-0.0071,-0.012,0.0025,47.0588,-17.7113,-5.23,1.6815,-0.0103,0.0091
1729234200000,0.0127,0,-0.0071,0,0.0014,0.0255,0.0042,-0.0141,-0.0028,-0.0011,50,-7.4335,-3.372,1.858,-0.0173,0.024
1729234500000,0.0085,0.0106,0.0028,0.0021,0.0014,-0.0042,0.0276,0.0014,0.0014,-0.0025,66.6667,-0.3502,-1.0576,2.3144,0.0191,0.0013
1729234800000,0.017,0.0127,0.0127,0.0028,0.0035,0.0085,0.0127,0.0198,-0.0014,0.0004,85.7143,5.8651,-6.5614,-5.5038,0.0106,-0.0072
1729235100000,0.0085,0.0127,0.0113,0.0021,0.0032,-0.0085,0.0021,0.0184,-0.0021,-0.0007,93.3333,8.6707,-5.2175,1.3439,0.0214,-0.0048
1729235400000,0.0042,0.0064,0.0099,0.0064,0.0032,-0.0042,-0.0064,0.0071,0.0064,0.0004,93.75,8.3639,-5.2604,-0.043,-0.0042,-0.0067
1729235700000,-0.0042,0,0.0028,0.0078,0.0021,-0.0085,-0.0127,-0.0099,0.0113,-0.0014,82.3529,3.1393,-2.9171,2.3433,-0.0073,0.0018
1729236000000,0.0042,0,0.0014,0.0064,0.0032,0.0085,-0.0064,-0.0099,0.0064,-0.0018,88.2353,5.5467,-9.085,-6.1678,0.005,-0.014
1729236300000,0.0042,0.0042,0.0014,0.0057,0.0039,-0,0.0042,-0.0085,0.0035,-0.0011,94.1176,7.4073,-4.3725,4.7125,-0.0134,0.0104
1729236600000,-0.0042,0,0.0014,0.0021,0.0025,-0.0085,0,-0.0014,-0.0007,-0.0014,88.2353,4.4312,-4.9158,-0.5433,0.0157,0.0091
1729236900000,0.0085,0.0021,0.0028,0.0021,0.0021,0.0127,-0.0021,0.0014,-0,-0.0025,94.4444,7.3214,-4.711,0.2048,-0.0039,-0.0024
1729237200000,0.0042,0.0064,0.0028,0.0021,0.0042,-0.0042,0.0064,0.0014,-0.0042,0.0018,85.7143,1.3812,-8.9608,-4.2498,0.0027,0.0019
1729237500000,0.0042,0.0042,0.0057,0.0035,0.0057,-0,0.0021,0.0042,-0.0042,0.0032,90,1.8726,-4.1662,4.7946,0.0096,-0.0238
1729237800000,0.0509,0.0276,0.0198,0.0113,0.0088,0.0467,0.0212,0.017,0.0049,0.0074,96.2963,3.5009,-12.1378,-7.9716,-0.0118,0.0127
1729238100000,0.0382,0.0446,0.0311,0.017,0.0113,-0.0127,0.0403,0.0283,0.0113,0.0099,100,4.3897,-7.6616,4.4762,-0.0313,0.0059
1729238400000,0.0085,0.0233,0.0325,0.0191,0.0106,-0.0297,-0.0043,0.0269,0.017,0.0071,97.0588,2.3662,-4.4968,3.1648,0.0007,0.0099
1729238700000,0.0085,0.0085,0.0184,0.0191,0.0106,-0,-0.0361,-0.0014,0.017,0.0074,92.1053,-0.4778,-4.1991,0.2977,0.003,-0.0134
1729239000000,0.0042,0.0064,0.0071,0.0191,0.0106,-0.0042,-0.017,-0.0241,0.017,0.0074,94.7368,1.072,-1.7621,2.4369,-0.0203,0.0031
1729239300000,0.0085,0.0064,0.0071,0.0198,0.0117,0.0042,-0.0021,-0.0255,0.0163,0.0095,92.6829,-0.6095,-1.6754,0.0867,-0.0292,0.0123
1729239600000,-0.017,-0.0042,-0.0014,0.0085,0.0099,-0.0254,-0.0106,-0.0198,-0.0028,0.0067,81.5789,-6.1102,-1.3207,0.3547,0.0491,-0.0368
1729239900000,0.0127,-0.0021,0.0014,0.0042,0.0106,0.0297,-0.0085,-0.0057,-0.0127,0.0067,89.4737,-1.4463,-5.3012,-3.9805,0.0034,0.0068
1729240200000,-0.017,-0.0021,-0.0071,0,0.0095,-0.0297,0.0021,-0.0141,-0.0191,0.0071,77.7778,-6.8245,-4.5804,0.7207,0.0124,-0.0087
1729240500000,-0.0297,-0.0233,-0.0113,-0.0064,0.0064,-0.0127,-0.0212,-0.0099,-0.0255,0.0042,58.3333,-15.5118,-18.0695,-13.4891,-0.0002,-0.0192
1729240800000,0.017,-0.0064,-0.0099,-0.0042,0.0074,0.0466,-0.0042,-0.0113,-0.0233,0.0032,69.4444,-8.9225,-2.0574,16.0121,-0.0101,0.0173
1729241100000,0.0085,0.0127,-0.0014,-0.0042,0.0078,-0.0085,0.036,0.0057,-0.024,0.0021,71.875,-5.3057,-1.5698,0.4876,0.0099,0.0062
1729241400000,-0.0127,-0.0021,0.0042,-0.0035,0.0025,-0.0212,0.0042,0.0155,-0.012,-0.0064,45.4545,-8.4135,-3.6451,-2.0753,0.0012,-0.0166
1729241700000,0.0085,-0.0021,0.0014,-0.0042,0,0.0212,-0.0148,0.0113,-0.0085,-0.0113,47.3684,-4.869,2.6057,6.2507,-0.0062,0.0123
1729242000000,0.017,0.0127,0.0042,0.0014,0.0007,0.0085,0.0148,0.0057,0.0014,-0.0099,68.4211,1.9174,2.2376,-0.3681,-0.0078,-0.0047
1729242300000,0.017,0.017,0.0141,0.0092,0.0014,-0,0.0191,0.0099,0.0155,-0.0092,89.4737,7.9431,0.1371,-2.1005,0.0106,0.0136
1729242600000,0.0127,0.0148,0.0155,0.0085,0.0021,-0.0042,0.0021,0.0141,0.0127,-0.0085,90.9091,8.0675,0.1847,0.0476,-0.0104,0.0032
1729242900000,-0.0381,-0.0127,-0.0028,0.0007,-0.0018,-0.0508,-0.0297,-0.0071,0.0049,-0.0134,50,-4.8718,-9.2173,-9.402,0.0267,-0.0278
1729243200000,0.0085,-0.0148,-0.0057,0.0042,0.0004,0.0466,-0.0297,-0.0198,0.0078,-0.0095,59.0909,-1.4989,2.3567,11.5739,-0.0062,-0.0011
1729243500000,0,0.0042,-0.0099,0.0028,-0.0007,-0.0085,0.017,-0.0254,0.0071,-0.0113,59.0909,-1.0335,2.3386,-0.0181,-0.0161,-0.0073
1729243800000,-0.0339,-0.017,-0.0085,-0.0057,-0.0021,-0.0339,-0.0021,-0.0057,-0.0071,-0.0117,22.7273,-12.6869,-6.5146,-8.8532,0.0132,-0.0187
1729244100000,0,-0.017,-0.0113,-0.0085,0.0004,0.0339,-0.0212,-0.0057,-0.0177,-0.006,19.0476,-12.2764,4.2831,10.7977,-0.0023,0.0196
1729244400000,-0.0127,-0.0064,-0.0155,-0.0127,-0.0021,-0.0127,0.0106,-0.0057,-0.0212,-0.0095,4.7619,-15.7409,-0.7723,-5.0553,-0.0034,-0.0117
1729244700000,0.0297,0.0085,0.0057,-0.0014,-0.0004,0.0424,0.0254,0.0141,-0.0021,-0.0081,38.0952,-4.0131,1.7768,2.5491,-0.0182,0.0217
1729245000000,-0.0424,-0.0064,-0.0085,-0.0099,-0.0028,-0.0721,-0,0.0028,-0.0141,-0.0053,8,-18.3144,-8.5592,-10.336,0.0447,-0.042
1729245300000,-0.0042,-0.0233,-0.0057,-0.0106,-0.0039,0.0382,-0.0318,0.0099,-0.0134,-0.0039,14.2857,-18.0092,3.8945,12.4536,0.0042,0.0067
1729245600000,-0.0127,-0.0085,-0.0198,-0.0071,-0.0064,-0.0085,-0.0021,-0.0254,-0.0014,-0.0071,10,-19.9689,-1.325,-5.2195,-0.0217,-0.0081
1729245900000,0,-0.0064,-0.0057,-0.0071,-0.0078,0.0127,0.017,0.0028,0.0014,-0.0092,10,-16.6538,2.3784,3.7034,0,0.0159
1729246200000,0.0085,0.0042,-0.0014,-0.0035,-0.0081,0.0085,0.0127,0.0042,0.0092,-0.0102,27.2727,-10.4175,-1.5347,-3.9131,0.0099,0.0062
1729246500000,-0.0085,0,0,-0.0099,-0.0057,-0.017,0.0064,0.0198,-0.0085,-0.0039,24.1379,-11.4309,3.8352,5.3698,-0.0053,0.006
1729246800000,0.0255,0.0085,0.0085,0.0014,-0.0042,0.0339,0.0042,0.0141,0.0113,-0.0046,44.8276,-0.2832,-1.3023,-5.1374,-0.0117,-0.0046
1729247100000,0.0127,0.0191,0.0099,0.0042,-0.0032,-0.0127,0.0191,0.0113,0.0148,-0.0025,64,4.8291,1.9394,3.2417,-0.0104,0.0191
1729247400000,0.0085,0.0106,0.0156,0.0078,0.0004,-0.0042,0.0021,0.0156,0.0148,0.0025,78.2609,6.8013,3.8709,1.9315,-0.0108,-0.0036
1729247700000,0.0085,0.0085,0.0099,0.0092,0.0011,-0,-0.0106,0.0014,0.0163,0.0007,86.9565,10.0124,2.3265,-1.5445,0.0145,0.016
1729248000000,-0.0042,0.0021,0.0042,0.0071,0.0018,-0.0127,-0.0085,-0.0057,0.0106,0.0039,82.6087,7.7979,3.1465,0.82,-0.0004,-0.0043
1729248300000,0.0085,0.0021,0.0042,0.0099,0,0.0127,-0.0064,-0.0113,0.0198,0.0004,91.3043,11.3944,-1.6862,-4.8327,-0.0039,0.0086
1729248600000,-0.0212,-0.0064,-0.0057,0.0021,0.0018,-0.0297,-0.0085,-0.0155,0.0007,0.0046,72.7273,-0.3662,-1.6862,0,0.0097,-0.0033
1729248900000,0.0212,0,0.0028,0.0035,0.0039,0.0424,-0.0021,-0.0014,-0.0007,0.0078,95.4545,7.9372,-2.7996,-1.1134,-0.0097,-0.0016
1729249200000,-0.0212,0,-0.0071,-0.0014,0.0032,-0.0424,0.0064,-0.0113,-0.0092,0.0095,64,-2.238,-6.6015,-3.8019,-0.0271,0.009
1729249500000,-0.0127,-0.017,-0.0042,-0.0049,0.0021,0.0085,-0.017,0.0014,-0.0141,0.0099,52,-8.1679,0.4977,7.0992,0.0035,-0.0178
1729249800000,0.0382,0.0127,0.0014,0.0021,0.0046,0.0509,0.0127,-0.0014,-0.0049,0.0127,84.2105,7.3931,-5.1046,-5.6023,-0.0933,0.0426
1729250100000,0.0212,0.0297,0.0155,0.0042,0.0071,-0.017,0.0466,0.0226,-0.0057,0.0127,87.5,14.3563,-0.785,4.3196,0.0248,0.0069
1729250400000,0.0127,0.017,0.024,0.0099,0.006,-0.0085,0.0042,0.0283,0.0078,0.0102,100,17.8678,1.1008,1.8858,-0.0311,0.0068
1729250700000,-0.0042,0.0042,0.0099,0.0057,0.0046,-0.017,-0.0254,0.0085,0.0021,0.0078,71.4286,9.8607,-0.8556,-1.9564,0.0088,0.0055
1729251000000,0.017,0.0064,0.0085,0.012,0.0053,0.0212,-0.0106,-0.0071,0.0134,0.0049,85.7143,15.3,0.8412,1.6967,-0.0307,0.0148
1729251300000,-0.0042,0.0064,0.0028,0.0134,0.0042,-0.0212,0.0021,-0.0212,0.0184,0.0032,82.1429,12.2468,5.1357,4.2946,-0.0694,0.0164
1729251600000,-0.0042,-0.0042,0.0028,0.0064,0.0042,-0,-0.0106,-0.0071,0.0042,0.0025,78.5714,9.1988,3.3112,-1.8245,0.0111,-0.008
1729251900000,0.0085,0.0021,0,0.0042,0.0042,0.0127,-0.0042,-0.0085,-0,0.0042,85.7143,11.3786,-2.2731,-5.5843,-0.0039,0.0086
1729252200000,-0.0042,0.0021,0,0.0014,0.0057,-0.0127,0.0064,-0.0028,-0.0085,0.0039,82.1429,6.8342,-1.2609,1.0122,0.0111,-0.0092
1729252500000,-0.0127,-0.0085,-0.0028,0,0.0028,-0.0085,-0.0106,-0.0057,-0.0057,-0.0011,71.4286,-0.3719,-0.9152,0.3457,0.0173,-0.0117
1729252800000,-0.017,-0.0148,-0.0113,-0.0056,0.0032,-0.0042,-0.0169,-0.0113,-0.0177,-0,57.1429,-10.2798,-0.6118,0.3034,0.0354,0.0023
1729253100000,0.0042,-0.0064,-0.0085,-0.0042,0.0046,0.0212,0.0021,-0.0085,-0.0177,0.0025,56,-9.5037,-5.4721,-4.8603,-0.0272,-0.0042
1729253400000,0.0127,0.0085,0,-0.0014,0.0025,0.0085,0.0233,0.0028,-0.0078,-0.0021,57.8947,-3.589,-4.1969,1.2752,-0.0219,0.0142
1729253700000,-0.0085,0.0021,0.0028,-0.0042,0,-0.0212,0.0085,0.0141,-0.0085,-0.0071,47.3684,-7.1719,-4.6575,-0.4605,0.0062,-0.0074
1729254000000,-0.0127,-0.0106,-0.0028,-0.0056,-0.0021,-0.0042,-0.0191,0.0056,-0.0071,-0.0081,31.5789,-13.6076,2.2729,6.9304,-0.0057,-0.0019
1729254300000,0.0085,-0.0021,-0.0042,-0.0021,-0.0011,0.0212,-0.0042,-0.0042,-0.0021,-0.0057,44.4444,-8.1693,5.2373,2.9644,-0.02,0.0196
1729254600000,0.0424,0.0254,0.0127,0.0078,0.0011,0.0339,0.036,0.0099,0.0134,-0.0042,85.7143,9.9855,-3.8289,-9.0663,-0.0194,0.0101
1729254900000,-0.0085,0.017,0.0141,0.0057,0.0007,-0.0509,0.0191,0.017,0.0099,-0.0035,76.1905,5.6429,-1.0419,2.787,0.0016,-0.005
1729255200000,0.0339,0.0127,0.0226,0.0092,0.0039,0.0424,-0.0127,0.0268,0.0106,-0.0004,100,16.1137,-1.2033,-0.1614,-0.0201,-0.0058
1729255500000,-0.0169,0.0085,0.0028,0.0078,0.0018,-0.0508,-0.0085,-0.0099,0.012,-0.0025,83.3333,6.9805,2.0855,3.2888,0.0077,0.0096
1729255800000,-0.0169,-0.0169,0,0.0071,0.0007,-0,-0.0297,-0.0141,0.0127,-0.0049,66.6667,-1.9945,-0.5844,-2.6699,-0.0153,-0.0075
1729256100000,-0.0042,-0.0106,-0.0127,0.0049,0.0014,0.0127,-0.0191,-0.0353,0.0071,-0.0014,62.5,-3.9503,4.9603,5.5447,-0.0372,0.0091
1729256400000,0.0042,0,-0.0056,-0.0014,0.0032,0.0085,0.0169,-0.0085,-0.0092,-0,66.6667,-2.1097,4.9093,-0.0509,-0.0365,0.0275
1729256700000,0.0127,0.0085,0.0042,0.0021,0.0039,0.0085,0.0191,0.0042,-0.0035,-0.0007,77.2727,4.0749,3.595,-1.3144,0.008,0.0154
1729257000000,0.0297,0.0212,0.0155,0.0014,0.0053,0.0169,0.0212,0.0282,-0.0078,0.0028,95.4545,12.5242,0.6141,-2.9809,-0.0158,0.0033
1729257300000,0.0212,0.0254,0.0212,0.0078,0.0078,-0.0085,0.0169,0.0268,-0,0.0078,81.25,2.9734,0.1999,-0.4142,0.0088,-0.0102
1729257600000,-0.0085,0.0064,0.0141,0.0092,0.0081,-0.0296,-0.0148,0.0099,0.0021,0.0102,68.5714,-5.9647,-0.1537,-0.3536,0.0407,-0.0001
1729257900000,-0.0423,-0.0254,-0.0099,0.0028,0.0039,-0.0339,-0.0508,-0.0254,-0.0021,0.0049,47.5,-22.2722,-18.43,-18.2763,0.139,-0.1125
1729258200000,-0.2457,-0.144,-0.0988,-0.0388,-0.0201,-0.2034,-0.1503,-0.12,-0.0374,-0.0212,1.25,-77.1543,-32.8832,-14.4532,-0.1153,0.0967
1729258500000,0.0807,-0.0826,-0.0692,-0.0275,-0.0127,0.3264,-0.0572,-0.0833,-0.0297,-0.0134,25,-48.1013,-5.5981,27.2851,-0.0484,-0.0012
1729258800000,0.1358,0.1083,-0.0099,-0.0099,-0.0042,0.0551,0.2523,-0,-0.0113,-0.0081,65,-5.1846,-9.309,-3.7109,-0.0204,0.083
1729259100000,-0.1229,0.0064,0.0311,-0.0339,-0.0131,-0.2587,0.089,0.1299,-0.0416,-0.0148,28.75,-36.2723,-10.1321,-0.8231,0.0353,-0.0906
1729259400000,0.0127,-0.0551,0.0085,-0.0303,-0.0106,0.1356,-0.1634,0.0777,-0.0395,-0.0113,32.5,-28.4846,-3.4891,6.643,-0.1396,0.0875
1729259700000,0.0085,0.0106,-0.0339,-0.0219,-0.0095,-0.0042,0.0042,-0.024,-0.0247,-0.0109,35,-22.3537,2.7875,6.2766,-0.0131,0.0001
1729260000000,0.0297,0.0191,0.017,0.0241,-0.0074,0.0212,0.0742,-0.0142,0.0629,-0.0106,43.75,-10.5035,-0.1137,-2.9012,0.035,0.0301
1729260300000,0.0721,0.0509,0.0368,0.0226,-0.0025,0.0424,0.0403,0.0283,0.0502,-0.0064,65,12.6711,-2.6506,-2.5368,-0.0075,0.056
1729260600000,-0.0932,-0.0106,0.0028,-0.0155,-0.0127,-0.1653,-0.0297,0.0367,-0.0057,-0.018,37.5,-9.8057,-6.9648,-4.3143,0.0171,-0.0213
1729260900000,0.0297,-0.0318,0.0028,0.0099,-0.012,0.1229,-0.0827,-0.0141,0.0438,-0.0198,46.25,2.5144,1.5032,8.468,0.0649,-0.0431
1729261200000,-0.0254,0.0021,-0.0297,0.0035,-0.0134,-0.0551,0.0127,-0.0664,0.0339,-0.0215,44.9275,-1.4619,-1.9433,-3.4465,-0.0645,0.0535
1729261500000,0.0212,-0.0021,0.0085,0.0057,-0.0081,0.0466,0.0297,0.0057,0.0275,-0.012,53.7313,6.3542,-0.5752,1.3681,0.0342,0.0093
1729261800000,-0.017,0.0021,-0.0071,-0.0021,0.011,-0.0382,-0,-0.0099,-0.0262,0.0311,55.1724,-1.875,0.7411,1.3163,0.0285,-0.0172
1729262100000,0.0254,0.0042,0.0099,-0.0099,0.0064,0.0424,0.0064,0.0396,-0.0325,0.0191,53.4884,3.75,-2.9197,-3.6608,0.0438,-0.0523
1729262400000,0.0339,0.0297,0.0141,0.0113,-0.0021,0.0085,0.0276,0.0057,0.0268,0.0021,72.093,14.375,5.7007,8.6205,0.0053,0.0198
1729262700000,0,0.017,0.0198,0.0064,0.0081,-0.0339,0.0127,0.0269,-0.0035,0.0212,72.093,11.9792,4.4237,-1.277,-0.0207,0.0037
1729263000000,-0.0381,-0.0191,-0.0014,0.0042,0.0039,-0.0381,-0.0488,-0.0113,0.0007,0.0145,46.1538,-0.4167,1.4645,-2.9592,0.0474,-0.1228
1729263300000,-0.0085,-0.0233,-0.0155,-0.0007,0.0025,0.0297,-0.0403,-0.0297,-0.0064,0.012,41.0256,-3.6458,-1.7246,-3.1891,0.0177,-0.0306
1729263600000,0.0466,0.0191,0,0.0099,0.0039,0.0551,0.0382,-0.0198,0.012,0.0113,69.2308,8.9583,-0.4646,1.26,-0.0789,0.0939
1729263900000,0.0212,0.0339,0.0198,0.0092,-0.0004,-0.0255,0.0572,0.0212,0.0191,0.0021,82.0513,15.3125,0.7042,1.1688,-0.0028,0.013
1729264200000,0.0212,0.0212,0.0297,0.0071,0.0092,-0,0.0021,0.0452,-0.0042,0.0219,92.5,18.8542,3.4349,2.7307,-0.0051,-0.0139
1729264500000,0.0212,0.0212,0.0212,0.0106,0.0085,-0,-0.0127,0.0212,0.0042,0.0205,97.6744,22.6042,3.0161,-0.4188,0.0157,0.0032
1729264800000,0,0.0106,0.0141,0.017,0.0106,-0.0212,-0.0106,-0.0057,0.0127,0.024,93.3333,19.4792,1.7088,-1.3073,-0.0184,0.028
1729265100000,0.0297,0.0148,0.0169,0.0233,0.0113,0.0297,-0.0064,-0.0127,0.024,0.0194,92.4528,24.8958,-1.4727,-3.1814,0.0026,0.0094
1729265400000,-0.0339,-0.0021,-0.0014,0.0099,0.0099,-0.0635,-0.0127,-0.0226,-0,-0.0011,70.6897,11.9792,-1.9719,-0.4992,0.027,-0.0185
1729265700000,0.0254,-0.0042,0.0071,0.0106,0.0099,0.0593,-0.0191,-0.0071,0.0014,0.0035,77.0833,16.5625,2.7691,4.7409,0.0206,-0.0596
1729266000000,-0.0169,0.0042,-0.0085,0.0042,0.0057,-0.0424,0.0064,-0.0254,-0.0028,0.0078,68.75,9.8958,1.4957,-1.2734,0.0077,-0.0453
1729266300000,-0.0169,-0.0169,-0.0028,-0.0021,0.0042,-0,-0.0127,-0.0014,-0.0127,-0.0039,60.4167,3.6458,5.8662,4.3705,0.01,-0.0185
1729266600000,0.0212,0.0021,-0.0042,0.0014,0.0092,0.0381,-0.0021,-0.0113,-0.0155,0.0053,70.8333,7.1875,6.5251,0.6589,0.0134,0.0118
1729266900000,-0.0381,-0.0085,-0.0113,-0.0099,0.0067,-0.0593,0.0085,-0.0028,-0.0332,0.0042,47.7273,-6.0417,-2.0102,-8.5354,0.0151,-0.029
1729267200000,0,-0.0191,-0.0056,-0.0042,0.0028,0.0381,-0.0212,-0.0028,-0.0141,-0.0011,42.5,-6.875,0.897,2.9072,0.0253,-0.0403
1729267500000,0,0,-0.0127,-0.0085,0.0011,0,0.0085,-0.0085,-0.0191,0.0014,28.125,-7.1875,8.2164,7.3194,-0.0023,0.0208
1729267800000,-0.0212,-0.0106,-0.0071,-0.0092,-0.0025,-0.0212,0.0085,0.0042,-0.0134,-0.0117,12.5,-12.7083,6,-2.2164,0.0488,-0.0655
1729268100000,0.0678,0.0233,0.0155,0.0049,0.0014,0.089,0.0233,0.0212,0.0071,-0.0071,62.5,6.875,-4.6655,-10.6655,0.0012,0.0055
1729268400000,-0.0169,0.0254,0.0099,-0.0014,0,-0.0848,0.036,0.0226,-0.0028,-0.0106,50,1.875,6.4853,11.1508,-0.0061,0.0182
1729268700000,0.0127,-0.0021,0.0212,0.0071,-0.0014,0.0296,-0.0254,0.0283,0.0169,-0.0127,59.375,6.0417,2.1891,-4.2962,0.031,-0.0188
1729269000000,0.0296,0.0212,0.0085,0.012,0.0039,0.0169,-0.0042,-0.0071,0.0162,-0.006,100,13.6458,3.6482,1.4591,-0.048,0.0498
1729269300000,0.0169,0.0233,0.0198,0.0148,0.0032,-0.0127,0.0254,0.0099,0.0233,-0.0067,96.7742,17.7083,4.3424,0.6941,0.0268,-0.0267
1729269600000,0.0381,0.0275,0.0282,0.0247,0.0078,0.0212,0.0063,0.007,0.0339,0.0021,95.122,19.9516,0.8283,-3.514,0.0033,0.0291
1729269900000,0,0.0191,0.0183,0.0134,0.0092,-0.0381,-0.0042,0.0099,0.0085,0.0049,95.122,17.8537,3.4092,2.5808,0.0023,0.0061
1729270200000,0.0677,0.0339,0.0353,0.0275,0.0131,0.0677,0.0063,0.0155,0.0289,0.0039,96.4912,16.611,-1.2738,-4.6829,-0.0057,0.0079
1729270500000,-0.0592,0.0042,0.0028,0.0155,0.0113,-0.1269,-0.0148,-0.0254,0.0085,0.0046,63.0769,-4.1365,-3.9232,-2.6495,-0.0303,0.0117
1729270800000,0.0254,-0.0169,0.0113,0.0148,0.0134,0.0846,-0.0508,-0.0071,0.0028,0.0106,71.4286,-0.0267,8.8824,12.8057,-0.0208,-0.012
1729271100000,0.0212,0.0233,-0.0042,0.0155,0.0152,-0.0042,0.019,-0.0395,0.0007,0.0141,79.3651,2.7953,9.0732,0.1907,-0.0212,0.0496
1729271400000,0.0042,0.0127,0.0169,0.0099,0.0173,-0.0169,0.0296,0.0141,-0.0148,0.0198,80.9524,1.3843,11.4759,2.4027,0.0302,-0.0079
1729271700000,0,0.0021,0.0085,0.0099,0.0116,-0.0042,-0.0212,-0.0028,-0.0035,0.0102,76.4706,0.7309,-2.4767,-13.9526,-0.0207,0.0085
1729272000000,-0.0254,-0.0127,-0.007,-0.0056,0.0109,-0.0254,-0.0254,-0.0028,-0.0332,0.0109,64,-5.3392,-0.0656,2.4111,0.0116,-0.0161
1729272300000,-0.0338,-0.0296,-0.0197,-0.0014,0.0071,-0.0085,-0.0317,-0.0367,-0.0169,0.0085,45.8333,-12.3089,-2.9123,-2.8467,-0.0006,-0.0356
1729272600000,0.0381,0.0021,-0.007,0.0007,0.0078,0.0719,0.0148,-0.0155,-0.0141,0.0039,58.5366,-3.7767,-0.7185,2.1939,0.0217,-0.0015
1729272900000,0.0042,0.0212,0.0028,-0.0021,0.0067,-0.0339,0.0508,0.0099,-0.0176,0.0035,55.5556,-2.1763,4.0173,4.7358,0.0027,0.0019
1729273200000,0.0042,0.0042,0.0155,-0.0021,0.0039,-0,0.0021,0.0353,-0.012,-0.0039,51.6129,-0.3246,2.9166,-1.1008,0.0302,-0.0213
1729273500000,-0.0211,-0.0085,-0.0042,-0.0056,0.0021,-0.0254,-0.0296,0.0028,-0.0155,-0.0071,35.4839,-3.5487,2.1217,-0.7948,-0.034,0.0272
1729273800000,-0.0338,-0.0275,-0.0169,-0.0071,-0.0063,-0.0127,-0.0317,-0.0197,-0.0014,-0.0194,9.6774,-8.8636,-0.585,-2.7067,0.0178,-0.0247
1729274100000,0,-0.0169,-0.0183,-0.0014,-0.0014,0.0338,-0.0085,-0.0338,-0,-0.0127,15.3846,-8.5606,4.7342,5.3192,-0.0115,-0.0037
1729274400000,0.0169,0.0085,-0.0056,-0.0049,-0.0021,0.0169,0.036,-0.0014,-0.0056,-0.0155,66.0377,-4.4697,-17.2455,-21.9798,-0.0146,-0.0328
1729274700000,0.0127,0.0148,0.0099,-0.0035,-0.0028,-0.0042,0.0317,0.0268,-0.0014,-0.018,71.6981,-1.1364,2.2285,19.474,-0.0081,0.0129
1729275000000,0.0423,0.0275,0.024,0.0028,0.0004,0.0296,0.019,0.0423,0.0049,-0.017,97.9592,7.8788,-4.1255,-6.3539,0.0197,0.0187
1729275300000,0.0254,0.0338,0.0268,0.0106,0.0025,-0.0169,0.019,0.0324,0.0162,-0.0092,98.1818,12.803,-4.3713,-0.2458,0.0183,-0.0034
1729275600000,0,0.0127,0.0226,0.0162,0.0046,-0.0254,-0.0148,0.0127,0.0233,-0.0064,96.4286,11.8182,-3.789,0.5823,0.0184,-0.0305
1729275900000,0,0,0.0085,0.0162,0.0074,0,-0.0338,-0.0155,0.0176,0.0003,83.0769,5.7014,-8.2692,-4.4802,-0.0092,0.0171
1729276200000,-0.0381,-0.019,-0.0127,0.0071,0.0011,-0.0381,-0.0317,-0.0395,0.012,-0.0067,69.2308,-1.9083,-5.3371,2.9321,-0.0079,0.0173
1729276500000,-0.0042,-0.0211,-0.0141,0.0042,0.0004,0.0338,-0.0211,-0.0367,0.0078,-0.0064,67.6923,-4.9385,3.3382,8.6753,-0.0095,-0.0092
1729276800000,0.0127,0.0042,-0.0099,-0.0007,0.0011,0.0169,0.0233,-0.0183,-0.0035,-0.0028,72.3077,-1.6194,-0.3356,-3.6737,0.0287,-0.0066
