FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728638100000,-0.0301,-0.0215,-0.0072,0.0043,-0.0032,-0.0172,-0.0537,-0.0229,0.015,-0.0018,29.0323,-7.1235,-1.0474,-5.7033,0.0184,-0.0129,1728638100000,618,478.5,471.0,662.5,612.9167,29.1536,31.2102,-6.717,0.8294,-0.2991,45.8366,-0.0028,-0.0026,-0.0009,0.0004,-0.0003,1728638100000,315,5,0,dn,up,0.0,1.75,nm,mv,0.0,0.5692
1728638400000,0.0,-0.015,-0.0143,0.0,-0.0064,0.0301,-0.0193,-0.0286,0.0129,-0.0122,29.0323,-5.3336,3.8165,4.8639,-0.0141,0.0049,1728638400000,363,490.5,440.0,537.8333,591.75,-25.9939,-17.5,-32.507,-38.6565,-35.6789,2.3245,0.0,-0.0018,-0.0019,0.0,-0.0006,1728638400000,320,5,0,up,up,1.0,1.75,mv,mv,0.6794,0.5916
1728638700000,0.0172,0.0086,-0.0043,0.0064,-0.0047,0.0172,0.0301,-0.0215,0.0222,-0.0054,41.9355,1.4846,2.4632,-1.3533,-0.0031,0.0098,1728638700000,376,369.5,452.3333,502.3333,565.5833,1.7591,-16.8755,-25.1493,-33.52,9.6741,-37.2643,0.0027,0.0014,-0.0006,0.0007,-0.0005,1728638700000,325,5,0,up,up,0.75,0.25,nm,nm,0.5395,0.0887
1728639000000,0.0129,0.015,0.01,0.0014,-0.0036,-0.0043,0.0301,0.0172,0.01,-0.0068,51.6129,6.4089,3.5703,1.1071,-0.0105,0.0031,1728639000000,398,387.0,379.0,425.0,558.75,2.8424,5.0132,-6.3529,-28.7696,-4.2045,28.1925,0.0019,0.0023,0.0015,0.0002,-0.0004,1728639000000,330,5,0,dn,dn,0.0,-1.0,nm,nm,0.0,0.3489
1728639300000,0.0,0.0064,0.01,-0.0021,-0.005,-0.0129,-0.0021,0.0243,0.0057,-0.0089,53.3333,7.9871,2.0466,-1.5237,-0.0117,0.0061,1728639300000,720,559.0,498.0,469.0,581.0833,28.8014,44.5783,53.5181,23.9065,62.436,47.8271,0.0,0.0007,0.0012,-0.0003,-0.0005,1728639300000,335,5,0,dn,dn,-0.5,-2.5,nm,mv,0.5427,0.8692
1728639600000,-0.0086,-0.0043,0.0014,-0.0014,-0.0014,-0.0086,-0.0193,0.0057,-0.0,0.0004,60.8696,5.075,1.9894,-0.0572,0.0086,-0.0074,1728639600000,539,629.5,552.3333,502.3333,591.75,-14.3765,-2.414,7.2993,-8.9142,15.2201,15.3773,-0.0009,-0.0004,0.0002,-0.0002,-0.0001,1728639600000,340,5,0,dn,dn,-0.5,-1.25,nm,nm,0.5571,0.4562
1728639900000,-0.0086,-0.0086,-0.0057,0.0021,0.0032,-0.0,-0.015,-0.0158,-0.0021,0.0129,52.1739,0.4677,0.0057,-1.9837,0.0039,0.0012,1728639900000,447,493.0,568.6667,473.8333,568.1667,-9.3306,-21.3951,-5.663,-21.3259,7.5244,-37.9939,-0.0011,-0.001,-0.0006,0.0003,0.0003,1728639900000,345,5,0,dn,dn,-1.5,-0.75,mv,nm,2.6186,0.2843
1728640200000,-0.0258,-0.0172,-0.0143,-0.0021,-0.0011,-0.0172,-0.0129,-0.0243,-0.0021,0.0075,22.7273,-8.377,0.0057,0.0,0.0094,-0.011,1728640200000,563,505.0,516.3333,507.1667,522.5,11.4851,9.0381,11.0089,7.7512,19.7727,7.6108,-0.0027,-0.002,-0.0016,-0.0002,-0.0001,1728640200000,350,5,0,up,up,0.75,2.0,nm,mv,0.8944,0.7538
1728640500000,0.0129,-0.0064,-0.0072,-0.0029,0.0018,0.0387,0.0021,-0.0086,-0.0093,0.0129,36.3636,-4.0347,-0.645,-0.6507,-0.0105,0.0055,1728640500000,596,579.5,535.3333,543.8333,523.0833,2.8473,11.3325,9.5924,13.9398,-14.7782,0.9189,0.0013,-0.0006,-0.0008,-0.0003,0.0002,1728640500000,355,5,0,dn,up,0.0,1.75,nm,mv,0.0,0.6752
1728640800000,0.0,0.0064,-0.0043,-0.005,-0.0018,-0.0129,0.0236,0.0014,-0.0064,0.0046,36.3636,-3.129,-2.217,-1.572,0.0047,-0.0135,1728640800000,629,612.5,596.0,582.3333,503.6667,2.6939,5.5369,8.0137,24.8842,3.8628,-41.3425,0.0,0.0006,-0.0004,-0.0005,-0.0002,1728640800000,360,5,0,up,up,1.25,3.5,mv,mv,1.8291,1.3927
1728641100000,0.0215,0.0107,0.0115,-0.0014,-0.0018,0.0215,0.0172,0.0258,0.0007,-0.0011,65.0,6.4276,3.8668,6.0838,-0.0004,0.0067,1728641100000,323,476.0,516.0,516.1667,492.5833,-32.1429,-37.4031,-37.4233,-34.4273,-16.9091,-95.9554,0.0039,0.0013,0.0013,-0.0002,-0.0002,1728641100000,365,5,0,up,up,0.5,2.0,nm,mv,0.5571,0.778
1728641400000,0.0086,0.015,0.01,0.0014,0.0,-0.0129,0.0086,0.0172,0.0029,0.0007,75.0,9.5721,-1.4922,-5.359,0.0031,0.0025,1728641400000,651,487.0,534.3333,534.8333,518.5833,33.6756,21.8341,21.7202,25.5343,5.8445,26.0083,0.0008,0.0018,0.0011,0.0002,0.0,1728641400000,370,5,0,up,up,1.75,2.25,mv,mv,1.9498,0.8627
1728641700000,0.0301,0.0193,0.0201,0.0079,0.005,0.0215,0.0086,0.0243,0.0057,0.0082,95.6522,19.9175,0.485,1.9772,-0.0184,0.0092,1728641700000,481,566.0,485.0,540.5,507.1667,-15.0177,-0.8247,-11.0083,-5.1594,-33.5758,30.9625,0.0036,0.002,0.0024,0.0008,0.0006,1728641700000,375,5,0,dn,dn,-0.25,-1.0,nm,nm,0.2416,0.4124
1728642000000,-0.0043,0.0129,0.0115,0.0115,0.0047,-0.0344,-0.0022,-0.0,0.0136,0.0111,91.3043,15.9023,3.471,2.9859,0.002,-0.008,1728642000000,382,431.5,504.6667,510.3333,508.75,-11.4716,-24.3065,-25.147,-24.914,-25.098,34.9313,-0.0007,0.0017,0.0013,0.0013,0.0005,1728642000000,380,5,0,up,dn,0.75,-0.5,nm,nm,1.0914,0.2387
1728642300000,0.0129,0.0043,0.0129,0.0115,0.0043,0.0172,-0.015,0.0029,0.0143,0.0089,92.3077,19.2104,1.8519,-1.6191,-0.0082,0.0031,1728642300000,335,358.5,399.3333,466.8333,505.3333,-6.5551,-16.1102,-28.2399,-33.7071,-7.0214,22.9083,0.0022,0.0007,0.0019,0.0014,0.0005,1728642300000,385,5,0,dn,dn,-1.5,-1.5,mv,nm,2.1828,0.7894
1728642600000,-0.0258,-0.0064,-0.0057,0.0072,0.0011,-0.0386,-0.0193,-0.0258,0.0122,0.0047,69.2308,7.4427,2.2179,0.366,0.0,-0.0061,1728642600000,392,363.5,369.6667,427.3333,504.8333,7.8404,6.0415,-8.2683,-22.3506,17.3131,10.3031,-0.0038,-0.001,-0.0009,0.001,0.0001,1728642600000,390,5,0,up,up,0.25,1.5,nm,nm,0.2364,0.8
1728642900000,0.0043,-0.0107,-0.0029,0.0043,0.0014,0.0301,-0.015,-0.0143,0.0057,0.0064,73.0769,8.3139,6.359,4.1411,-0.0137,0.0104,1728642900000,272,332.0,333.0,418.8333,467.5,-18.0723,-18.3183,-35.0577,-41.8182,-5.2884,-49.4272,0.0009,-0.0019,-0.0005,0.0006,0.0002,1728642900000,395,5,0,dn,up,-0.25,2.0,nm,mv,0.2526,1.0952
1728643200000,-0.0043,0.0,-0.0086,0.0021,0.0018,-0.0086,0.0064,-0.0215,0.0007,0.0032,69.2308,5.4987,4.8087,-1.5502,-0.0074,-0.0031,1728643200000,355,313.5,339.6667,369.5,452.1667,13.2376,4.5142,-3.9242,-21.4891,25.7284,-76.338,-0.0007,0.0,-0.0015,0.0003,0.0002,1728643200000,400,5,0,up,up,1.5,5.25,mv,mv,1.5039,2.989
1728643500000,0.0258,0.0107,0.0086,0.0014,0.0047,0.0301,0.0215,0.0143,-0.0064,0.0014,82.7586,14.2328,-11.4834,-16.2922,0.0656,-0.0245,1728643500000,2287,1321.0,971.3333,670.5,605.5,73.1264,135.4496,241.0887,277.7044,82.6966,-173.0723,0.0007,0.0005,0.0005,0.0001,0.0004,1728643500000,405,5,0,up,up,0.75,4.25,nm,mv,0.805,2.4289
1728643800000,0.0129,0.0193,0.0115,0.0043,0.0079,-0.0129,0.0193,0.0143,-0.0072,0.009,79.4118,16.307,-8.7325,2.7509,0.0175,-0.0325,1728643800000,1417,1852.0,1353.0,843.0,676.6667,-23.4881,4.7302,68.0902,109.4089,-14.549,-67.1616,0.0005,0.0006,0.0005,0.0003,0.0007,1728643800000,410,5,0,up,up,3.0,2.25,mv,mv,3.1696,1.3604
1728644100000,0.0515,0.0322,0.0301,0.0107,0.0111,0.0386,0.0215,0.0387,-0.0007,0.0093,100.0,33.3577,-3.6006,5.1319,0.007,-0.011,1728644100000,976,1196.5,1560.0,949.8333,708.3333,-18.4288,-37.4359,2.7549,37.7882,12.612,45.6199,0.0031,0.0016,0.0011,0.0007,0.0009,1728644100000,415,5,0,up,dn,0.5,-0.75,nm,nm,0.3559,0.3861
1728644400000,0.0086,0.0301,0.0243,0.0165,0.0118,-0.0429,0.0107,0.0157,0.0093,0.0136,96.9697,31.9697,-0.9791,2.6215,0.0218,-0.0074,1728644400000,1232,1104.0,1208.3333,1089.8333,758.5833,11.5942,1.9586,13.0448,62.408,20.1298,57.2167,0.0004,0.0016,0.0012,0.0009,0.0009,1728644400000,420,5,0,dn,dn,-1.25,-3.0,mv,mv,1.1849,1.4388
1728644700000,-0.0215,-0.0064,0.0129,0.0122,0.0082,-0.03,-0.0386,0.0014,0.0079,0.01,75.0,19.3939,-2.3583,-1.3792,0.0074,-0.0092,1728644700000,1047,1139.5,1085.0,1219.0,818.9167,-8.1176,-3.5023,-14.1099,27.8518,-2.0009,57.2487,-0.0012,-0.0003,0.0007,0.0006,0.0006,1728644700000,425,5,0,dn,dn,0.0,-1.75,nm,mv,0.0,0.8341
1728645000000,0.0,-0.0107,-0.0043,0.0129,0.0075,0.0215,-0.0408,-0.0344,0.0107,0.0075,72.7273,16.2121,4.1501,6.5085,-0.0094,-0.0012,1728645000000,637,842.0,972.0,1266.0,817.75,-24.3468,-34.465,-49.684,-22.1033,-5.3689,34.9125,0.0,-0.0007,-0.0003,0.0006,0.0005,1728645000000,430,5,0,dn,dn,-1.75,-2.0,mv,mv,1.3389,0.9386
1728645300000,-0.03,-0.015,-0.0172,0.0036,0.0025,-0.03,-0.0086,-0.0415,0.0021,-0.0025,51.5152,2.4242,-2.5899,-6.7401,0.0183,-0.0141,1728645300000,798,717.5,827.3333,1017.8333,844.1667,11.2195,-3.5455,-21.5982,-5.4689,-16.2367,54.8286,-0.0022,-0.0012,-0.0012,0.0002,0.0002,1728645300000,435,5,0,dn,dn,0.0,-1.0,nm,nm,0.0,0.439
1728645600000,0.0,-0.015,-0.01,0.0014,0.0029,0.03,-0.0043,-0.0229,-0.0029,-0.0018,51.5152,1.2121,6.0758,8.6657,-0.0023,0.0,1728645600000,481,639.5,638.6667,861.8333,852.4167,-24.785,-24.6868,-44.1887,-43.5722,-24.5173,15.9458,0.0,-0.0014,-0.0009,0.0001,0.0002,1728645600000,440,5,0,dn,dn,-0.25,0.0,nm,nm,0.1646,0.0
1728645900000,-0.0043,-0.0021,-0.0114,-0.0079,0.0014,-0.0043,0.0129,-0.0072,-0.0186,-0.0029,48.4848,2.5787,4.6441,-1.4317,-0.0191,0.008,1728645900000,336,408.5,538.3333,755.1667,852.5,-17.7479,-37.5851,-55.5065,-60.5865,-28.8485,0.2691,-0.0007,-0.0003,-0.0012,-0.0006,0.0001,1728645900000,445,5,0,dn,up,-0.75,0.5,nm,nm,0.958,0.2204
1728646200000,-0.0129,-0.0086,-0.0057,-0.0114,0.0025,-0.0086,0.0064,0.0114,-0.0279,0.0014,39.3939,-1.7525,-0.3708,-5.015,-0.0222,0.0043,1728646200000,904,620.0,573.6667,700.5,895.1667,45.8065,57.5828,29.0507,0.9868,26.9402,-43.2813,-0.0008,-0.0008,-0.0006,-0.001,0.0002,1728646200000,450,5,0,up,up,1.0,0.5,mv,nm,1.524,0.2194
1728646500000,0.0172,0.0021,0.0,-0.005,0.0036,0.0301,0.0043,0.01,-0.0172,0.0021,51.5152,4.4029,-0.3708,0.0,0.0039,0.0025,1728646500000,506,705.0,582.0,610.3333,914.6667,-28.227,-13.0584,-17.0945,-44.6793,-25.778,-10.5077,0.002,0.0002,0.0,-0.0005,0.0002,1728646500000,455,5,0,up,dn,0.25,-1.0,nm,nm,0.2996,0.4407
1728646800000,0.0043,0.0107,0.0029,-0.0043,0.0043,-0.0129,0.0193,0.0143,-0.0172,0.0025,54.5455,3.983,3.5693,3.9401,-0.0183,0.0055,1728646800000,319,412.5,576.3333,557.3333,911.6667,-22.6667,-44.6501,-42.7632,-65.0091,-21.8528,0.3237,0.0008,0.0015,0.0003,-0.0004,0.0003,1728646800000,460,5,0,dn,dn,-0.75,-1.0,nm,nm,0.8783,0.4432
1728647100000,-0.0129,-0.0043,0.0029,-0.0014,0.0011,-0.0172,-0.0064,0.0086,-0.005,-0.0036,33.3333,-3.3402,3.1535,-0.4158,0.0105,0.0055,1728647100000,1169,744.0,664.6667,619.1667,818.5,57.1237,75.8776,88.8022,42.8222,60.8631,96.3463,-0.0006,-0.0003,0.0003,-0.0001,0.0001,1728647100000,465,5,0,dn,dn,-0.5,-0.25,nm,nm,0.8242,0.1163
1728647400000,-0.0086,-0.0107,-0.0057,-0.0029,-0.0007,0.0043,-0.0215,-0.0057,-0.0043,-0.0086,9.0909,-7.7783,3.222,0.0685,0.0039,-0.0025,1728647400000,497,833.0,661.6667,621.8333,741.8333,-40.3361,-24.8866,-20.075,-33.0038,-2.5823,-3.6194,-0.001,-0.0008,-0.0005,-0.0003,-0.0001,1728647400000,470,5,0,up,up,0.25,5.75,nm,mv,0.4009,2.6838
1728647700000,0.0043,-0.0021,-0.0057,-0.0014,-0.0046,0.0129,0.0021,-0.0086,0.0064,-0.0157,13.6364,-2.08,4.8111,1.5891,-0.0043,-0.008,1728647700000,414,455.5,693.3333,634.8333,695.0,-9.1109,-40.2885,-34.786,-40.4317,1.7699,-31.0713,0.0006,-0.0003,-0.0005,-0.0001,-0.0004,1728647700000,475,5,0,dn,up,0.0,5.25,nm,mv,0.0,2.4881
1728648000000,0.0,0.0021,-0.0014,0.0007,-0.0054,-0.0043,0.0129,-0.0043,0.0122,-0.0172,13.6364,-0.6077,1.5074,-3.3037,0.014,0.0012,1728648000000,902,658.0,604.3333,634.5,667.5,37.0821,49.2554,42.1592,35.1311,10.9001,-36.5445,0.0,0.0002,-0.0001,0.0001,-0.0005,1728648000000,480,5,0,up,up,5.5,4.75,mv,mv,9.7048,2.2681
1728648300000,0.0945,0.0472,0.0329,0.0136,0.0043,0.0945,0.0494,0.0386,0.0186,-0.0039,96.1538,36.136,-17.1408,-18.6482,-0.0196,0.0209,1728648300000,5765,3333.5,2360.3333,1511.0,1060.6667,72.9414,144.2452,281.5354,443.5261,99.5411,126.2028,0.001,0.0008,0.0008,0.0005,0.0002,1728648300000,485,5,0,dn,dn,-0.25,-1.0,nm,nm,0.1169,0.4099
1728648600000,-0.0043,0.0451,0.0301,0.0122,0.0039,-0.0987,0.0429,0.0358,0.0165,-0.0036,66.6667,17.0754,-5.6414,11.4994,-0.0168,0.0165,1728648600000,3961,4863.0,3542.6667,2118.0,1337.6667,-18.5482,11.8084,87.0161,196.1126,-26.8373,-2.1898,-0.0001,0.0005,0.0005,0.0003,0.0002,1728648600000,490,5,0,dn,dn,-0.5,-1.75,nm,mv,0.2307,0.6705
1728648900000,-0.0086,-0.0064,0.0272,0.0129,0.0057,-0.0043,-0.0537,0.0286,0.0143,0.0032,61.1111,11.8987,7.4123,13.0536,0.0062,-0.0061,1728648900000,896,2428.5,3540.6667,2072.5,1345.8333,-63.1048,-74.694,-56.7672,-33.4241,-26.8816,-29.2416,-0.0006,-0.0002,0.0004,0.0004,0.0002,1728648900000,495,5,0,dn,up,-0.25,4.5,nm,mv,0.1168,1.6348
1728649200000,-0.0043,-0.0064,-0.0057,0.0136,0.0054,0.0043,-0.0515,-0.0386,0.0165,0.0025,58.3333,8.5274,6.7402,-0.6721,-0.0004,0.0055,1728649200000,865,880.5,1907.3333,2133.8333,1377.8333,-1.7604,-54.6487,-59.4626,-37.2203,-21.5708,-34.2571,-0.0003,-0.0004,-0.0002,0.0004,0.0002,1728649200000,500,5,0,dn,dn,-1.0,-1.5,mv,mv,0.472,0.5389
1728649500000,-0.0172,-0.0107,-0.01,0.01,0.0043,-0.0129,-0.0043,-0.0401,0.0114,0.0029,47.2222,0.9049,5.9768,-0.7633,0.0055,-0.0208,1728649500000,1117,991.0,959.3333,2251.0,1442.9167,12.7144,16.435,-50.3776,-22.5874,-19.7566,-14.2243,-0.0009,-0.0006,-0.0006,0.0003,0.0002,1728649500000,505,5,0,up,up,5.75,2.0,mv,mv,2.5895,0.7581
1728649800000,0.0987,0.0408,0.0257,0.0265,0.0136,0.1159,0.0472,-0.0015,0.0258,0.0111,63.4921,4.5184,-27.7134,-33.6903,-0.0168,0.0117,1728649800000,7780,4448.5,3254.0,3397.3333,2015.9167,74.8904,139.0904,129.0031,285.9287,-15.2923,-11.3238,0.0007,0.0005,0.0005,0.0005,0.0004,1728649800000,510,5,0,dn,dn,-6.25,-4.75,mv,mv,2.1559,1.7869
1728650100000,-0.1072,-0.0043,-0.0086,-0.0071,0.0032,-0.2059,0.0064,-0.0029,-0.0207,-0.0004,23.8095,-22.7445,-3.9053,23.8082,0.023,-0.0472,1728650100000,4245,6012.5,4380.6667,3144.0,2327.5,-29.3971,-3.0969,35.0191,82.3845,-15.6627,6.9911,-0.0015,-0.0,-0.0001,-0.0001,0.0001,1728650100000,515,5,0,up,up,2.5,0.75,mv,nm,0.7194,0.2815
1728650400000,0.0429,-0.0322,0.0114,0.0007,0.0064,0.1501,-0.0729,0.0215,-0.0114,0.0021,39.6825,-10.5618,-3.6413,0.2639,-0.0102,-0.0012,1728650400000,4010,4127.5,5345.0,3152.1667,2635.0833,-2.8468,-24.9766,27.2141,52.1774,-38.9216,-11.7385,0.0006,-0.0005,0.0001,0.0,0.0001,1728650400000,520,5,0,dn,dn,-1.0,-2.5,nm,mv,0.2744,0.9343
1728650700000,-0.0172,0.0129,-0.0271,-0.0007,0.0061,-0.0601,0.0172,-0.0529,-0.0136,0.005,33.3333,-14.6088,0.6879,4.3292,0.0195,-0.0135,1728650700000,2798,3404.0,3684.3333,3469.1667,2770.8333,-17.8026,-24.0568,-19.3466,0.9805,-4.0538,-16.8108,-0.0004,0.0002,-0.0004,-0.0,0.0001,1728650700000,525,5,1,dn,dn,-0.75,-0.25,nm,nm,0.2048,0.0884
1728651000000,-0.0129,-0.015,0.0043,-0.0021,0.0057,0.0043,0.0171,0.0129,-0.0157,0.0064,28.5714,-17.5661,6.1963,5.5084,0.0246,-0.0374,1728651000000,2050,2424.0,2952.6667,3666.6667,2900.25,-15.429,-30.5712,-44.0909,-29.3164,-26.3868,-8.6252,-0.0004,-0.0004,0.0001,-0.0,0.0001,1728651000000,530,5,1,dn,up,-0.75,0.25,nm,nm,0.2043,0.0899
1728651300000,-0.0129,-0.0129,-0.0143,-0.0014,0.0043,-0.0,-0.0257,-0.0257,-0.0114,0.0089,25.0,-19.8587,-4.9189,-11.1152,-0.0643,0.0264,1728651300000,3364,2707.0,2737.3333,4041.1667,3146.0833,24.2704,22.8933,-16.7567,6.9266,-0.0515,-123.6886,-0.0002,-0.0003,-0.0003,-0.0,0.0001,1728651300000,535,5,1,up,dn,1.25,0.0,mv,nm,0.3414,0.0
1728651600000,0.0215,0.0043,-0.0014,-0.0143,0.0061,0.0343,0.0193,0.0257,-0.0408,0.0114,32.8125,-13.4349,5.4298,10.3487,-0.0144,0.0105,1728651600000,1992,2678.0,2468.6667,3076.5,3236.9167,-25.6161,-19.3087,-35.2511,-38.46,-3.258,-20.1643,0.0006,0.0001,-0.0,-0.0003,0.0001,1728651600000,540,5,1,dn,dn,-0.25,-1.5,nm,mv,0.0915,0.5375
1728651900000,-0.0043,0.0086,0.0014,0.0029,-0.0021,-0.0257,0.0215,-0.0029,0.01,-0.0064,31.25,-10.5364,4.3042,-1.1255,-0.0027,-0.0104,1728651900000,1600,1796.0,2318.6667,2635.6667,2889.8333,-10.9131,-30.9948,-39.2943,-44.6335,6.7669,16.8241,-0.0002,0.0003,0.0,0.0001,-0.0,1728651900000,545,5,1,dn,up,-1.0,0.25,nm,nm,0.7811,0.0896
1728652200000,-0.0172,-0.0107,0.0,-0.0071,-0.0032,-0.0129,-0.015,0.0143,-0.0079,-0.0072,25.0,-12.2031,4.4169,0.1126,0.0031,-0.0012,1728652200000,1649,1624.5,1747.0,2242.1667,2697.1667,1.5082,-5.6096,-26.4551,-38.8618,14.6219,45.0474,-0.0006,-0.0004,0.0,-0.0002,-0.0001,1728652200000,550,5,1,dn,dn,-0.25,-1.25,nm,nm,0.318,0.4478
1728652500000,-0.0043,-0.0107,-0.0086,-0.005,-0.0029,0.0129,-0.0193,-0.0072,-0.0043,-0.0086,23.4375,-10.6034,2.4051,-2.0118,0.0137,-0.0153,1728652500000,1760,1704.5,1669.6667,2069.1667,2769.1667,3.2561,5.4103,-14.9416,-36.443,1.782,47.3332,-0.0001,-0.0004,-0.0003,-0.0001,-0.0001,1728652500000,555,5,1,up,up,1.5,9.0,mv,mv,2.022,3.1795
1728652800000,0.0257,0.0107,0.0014,0.0014,-0.0004,0.03,0.0215,-0.0,0.0036,-0.0057,32.8125,-1.6715,4.3864,1.9813,-0.0023,-0.0319,1728652800000,1853,1806.5,1754.0,2036.3333,2851.5,2.574,5.6442,-9.0031,-35.0167,6.1347,52.108,0.0008,0.0003,0.0,0.0,-0.0,1728652800000,560,5,1,dn,up,-2.5,4.0,mv,mv,2.6211,1.4235
1728653100000,-0.0429,-0.0086,-0.0072,-0.0036,-0.0025,-0.0687,0.0021,-0.0072,-0.0021,-0.0068,17.1875,-10.728,-2.5412,-6.9276,0.1435,-0.0713,1728653100000,6328,4090.5,3313.6667,2530.3333,3285.75,54.6999,90.9667,150.0856,92.5892,-33.433,12.7911,-0.0004,-0.0001,-0.0001,-0.0001,-0.0,1728653100000,565,5,1,up,up,10.0,8.25,mv,mv,7.4101,2.9277
1728653400000,0.1717,0.0644,0.0515,0.0215,0.0036,0.2146,0.0536,0.0601,0.0357,-0.01,86.4407,34.2912,-20.7194,-18.1783,0.0784,-0.1582,1728653400000,30609,18468.5,12930.0,7299.8333,5188.1667,65.7363,136.7285,319.3109,489.9772,19.4456,-87.2349,0.0003,0.0002,0.0002,0.0002,0.0,1728653400000,570,5,1,dn,dn,-3.5,-0.75,mv,nm,0.8563,0.2195
1728653700000,-0.06,0.0558,0.0229,0.0122,0.0075,-0.2317,0.0644,0.0215,0.0093,0.0043,62.7119,16.1877,-0.2391,20.4803,0.0926,-0.0555,1728653700000,18528,24568.5,18488.3333,10121.1667,6378.4167,-24.5864,0.2145,83.0619,190.4796,12.3968,13.8962,-0.0002,0.0001,0.0001,0.0001,0.0001,1728653700000,575,5,1,up,up,1.75,6.0,mv,mv,0.3933,1.8165
1728654000000,0.03,-0.015,0.0472,0.02,0.0064,0.09,-0.0794,0.0544,0.0272,-0.0,74.5763,22.5096,1.1282,1.3673,-0.0813,0.0709,1728654000000,11255,14891.5,20130.6667,11722.1667,6982.1667,-24.42,-44.0903,-3.9853,61.1964,-0.4381,8.1573,0.0002,-0.0001,0.0001,0.0001,0.0001,1728654000000,580,5,1,up,up,1.0,6.25,nm,mv,0.2277,1.7447
1728654300000,0.0171,0.0236,-0.0043,0.0236,0.0093,-0.0129,-0.0322,-0.0558,0.0286,0.0032,81.3559,24.6169,1.8428,0.7146,-0.0941,0.0714,1728654300000,12261,11758.0,14014.6667,13472.3333,7770.75,4.2779,-12.5131,-8.9913,57.784,1.3528,22.7006,0.0001,0.0001,-0.0,0.0001,0.0001,1728654300000,585,5,1,up,up,3.25,5.75,mv,mv,0.7473,1.6483
1728654600000,0.0557,0.0364,0.0343,0.0286,0.015,0.0386,0.0514,0.0114,0.0272,0.0093,91.0448,32.5175,2.2643,0.4216,0.0166,-0.0692,1728654600000,11766,12013.5,11760.6667,15124.5,8580.4167,-2.0602,0.0453,-22.2057,37.1262,7.5086,32.879,0.0003,0.0002,0.0002,0.0001,0.0001,1728654600000,590,5,1,up,up,2.0,15.0,mv,mv,0.454,4.1024
1728654900000,0.0343,0.045,0.0357,0.0415,0.019,-0.0214,0.0214,-0.0115,0.0451,0.0147,95.5882,31.7359,4.7251,2.4608,0.0404,-0.0122,1728654900000,10841,11303.5,11622.6667,15876.6667,9203.5,-4.0917,-6.7254,-31.7174,17.7921,14.6004,33.0407,0.0002,0.0002,0.0002,0.0002,0.0001,1728654900000,595,5,1,up,up,0.5,16.25,nm,mv,0.1251,4.3204
1728655200000,0.0086,0.0214,0.0329,0.0143,0.0179,-0.0257,-0.015,0.0371,-0.0072,0.0118,82.716,18.8148,-7.1488,-11.8739,-0.0202,-0.0049,1728655200000,21352,16096.5,14653.0,14333.8333,10816.8333,32.65,45.7176,48.9622,97.396,20.5205,65.8519,0.0,0.0001,0.0001,0.0001,0.0001,1728655200000,600,5,1,up,up,12.5,20.25,mv,mv,5.8971,5.2939
1728655500000,0.2141,0.1113,0.0857,0.06,0.0361,0.2055,0.0663,0.0514,0.0479,0.0383,100.0,27.6844,-8.9774,-1.8286,-0.016,0.0462,1728655500000,32929,27140.5,21707.3333,16734.0,13427.5833,21.3279,51.6953,96.779,145.234,36.7195,26.8346,0.0004,0.0002,0.0002,0.0002,0.0002,1728655500000,605,5,1,up,up,3.25,7.25,mv,mv,0.7897,1.5081
1728655800000,0.0555,0.1349,0.0928,0.0643,0.0422,-0.1585,0.1134,0.057,0.0443,0.0454,94.2029,18.6151,-1.8441,7.1333,-0.0881,0.0608,1728655800000,22046,27487.5,25442.3333,18532.5,15127.3333,-19.7963,-13.3491,18.9586,45.7362,-4.8647,-8.6359,0.0001,0.0003,0.0002,0.0002,0.0002,1728655800000,610,5,1,up,up,4.5,7.5,mv,mv,1.112,1.3087
1728656100000,0.0769,0.0662,0.1156,0.0743,0.049,0.0213,-0.0451,0.0827,0.0507,0.0519,97.3684,16.7398,-1.3426,0.5015,0.0325,-0.0243,1728656100000,19673,20859.5,24882.6667,19767.8333,16620.0833,-5.6881,-20.9369,-0.4797,18.3688,3.968,2.7414,0.0002,0.0002,0.0003,0.0002,0.0002,1728656100000,615,5,1,dn,up,-0.5,4.0,nm,mv,0.1297,0.6095
1728656400000,-0.0085,0.0342,0.0413,0.0635,0.0461,-0.0854,-0.1007,-0.0444,0.0349,0.0465,96.0526,11.7783,-1.0012,0.3414,-0.031,-0.0012,1728656400000,15889,17781.0,19202.6667,20455.0,17789.75,-10.6406,-17.2563,-22.3222,-10.6845,1.6341,-2.5476,-0.0,0.0001,0.0001,0.0002,0.0002,1728656400000,620,5,1,up,up,3.5,4.0,mv,mv,0.821,0.6144
