Strategy report
Symbol: /ES:XCME
Work Time: 9/16/24, 3:05 PM - 9/20/24, 8:30 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
913;DATA(SellClose);Sell to Close;-1;-50.0;$5,710.00;9/18/24, 6:05 AM;$62.50;$57,050.00;-50.0;
914;DATA(1,726,664,400,000|82|4|0|0|1,717|1.25|2.25|6.75|540|2,330.4182|92.1587|-1.2594|22.7855|58.843|-18|7|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,708.75;9/18/24, 6:05 AM;;$57,037.50;0.0;
915;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.50;9/18/24, 6:10 AM;$137.50;$57,037.50;-50.0;
916;DATA(1,726,664,700,000|76|-4|0|0|2,145|0.75|-2|5.25|545|3,191.0725|75.143|3.9145|21.5221|55.6829|-24|2.75|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,706.75;9/18/24, 6:10 AM;;$57,175.00;0.0;
917;DATA(SellClose);Sell to Close;-1;-50.0;$5,710.00;9/18/24, 6:15 AM;$100.00;$57,250.00;-50.0;
918;DATA(1,726,665,000,000|84|3.3333|1|0|1,324|0.5|-1.25|9.75|550|2,300.679|86.6141|2.2041|20.0069|58.8939|-16|4.25|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,708.00;9/18/24, 6:15 AM;;$57,275.00;0.0;
919;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.75;9/18/24, 6:20 AM;$87.50;$57,325.00;-50.0;
920;DATA(1,726,665,300,000|76|-2.6667|0|0|1,401|-1|0.5|6.25|555|2,768.5964|57.5792|0.6613|18.618|54.5799|-30.7692|3.75|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,708.00;9/18/24, 6:20 AM;;$57,362.50;0.0;
921;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.75;9/18/24, 6:25 AM;$75.00;$57,475.00;-50.0;
922;DATA(1,726,665,600,000|78|-1.3333|0|0|1,444|0.25|1|4|560|2,746.7855|56.477|-0.1506|17.3448|55.4695|-35.4839|0.75|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,708.25;9/18/24, 6:25 AM;;$57,437.50;0.0;
923;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.25;9/18/24, 6:30 AM;$187.50;$58,012.50;-50.0;
924;DATA(1,726,665,900,000|68|-6|0|0|7,447|-2|-1.5|2.25|565|8,240.2038|-6.1361|7.286|17.9609|50.1154|-61.5385|-3|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,705.50;9/18/24, 6:30 AM;;$57,625.00;0.0;
925;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.25;9/18/24, 6:35 AM;$637.50;$58,050.00;-50.0;
926;DATA(1,726,666,200,000|8.3333|-43.1111|0|0|28,719|-10.75|-11.75|-9.25|570|11,563.1758|-108.0388|26.166|21.2943|27.516|-91.6667|-15.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,696.50;9/18/24, 6:35 AM;;$58,262.50;0.0;
927;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.25;9/18/24, 6:40 AM;$250.00;$58,187.50;-50.0;
928;DATA(1,726,666,500,000|29.5082|-5.7723|0|0|16,477|-8|-7.75|-9.75|575|4,957.5863|-37.0545|-2.1818|24.3963|37.0453|-70.4918|-15.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,696.25;9/18/24, 6:40 AM;;$58,512.50;0.0;
929;DATA(SellClose);Sell to Close;-1;-50.0;$5,704.50;9/18/24, 6:45 AM;$225.00;$58,712.50;-50.0;
930;DATA(1,726,666,800,000|42.623|15.8015|0|0|13,033|-4.5|-6.75|-8|580|3,251.71|-0.565|0.0519|25.1566|42.5393|-55.1724|-17.5|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,700.00;9/18/24, 6:45 AM;;$58,737.50;0.0;
931;DATA(SellClose);Sell to Close;-1;-50.0;$5,703.50;9/18/24, 6:50 AM;$237.50;$59,025.00;-50.0;
932;DATA(1,726,667,100,000|27.8689|-5.4645|0|0|10,576|2.75|-8|-7.5|585|2,326.4878|-16.9172|-0.0903|26.1975|38.424|-69.0909|-13.75|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,698.75;9/18/24, 6:50 AM;;$58,975.00;0.0;
933;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.50;9/18/24, 6:55 AM;$337.50;$59,075.00;-50.0;
934;DATA(1,726,667,400,000|17.9104|-11.557|0|0|13,029|-2.75|-11|-10|590|2,493.1876|-30.1621|1.7532|28.0768|34.034|-80.3279|-14|in|in|in|in|in|in);Buy to Open;1;50.0;$5,694.75;9/18/24, 6:55 AM;;$59,312.50;0.0;
935;DATA(SellClose);Sell to Close;-1;-50.0;$5,699.75;9/18/24, 7:00 AM;$175.00;$59,237.50;-50.0;
936;DATA(1,726,667,700,000|28.3582|3.6457|0|0|12,447|-3.25|-7.75|-9.5|595|2,255.942|-1.5084|-5.8386|29.7995|38.8816|-68.8525|-12|in|in|in|in|in|in);Buy to Open;1;50.0;$5,696.25;9/18/24, 7:00 AM;;$59,487.50;0.0;
937;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.25;9/18/24, 7:05 AM;$225.00;$59,675.00;-50.0;
938;DATA(1,726,668,000,000|38.806|10.4478|0|0|12,875|1|3.5|-8.25|600|2,806.2097|23.5684|-0.593|29.9289|43.4176|-57.377|1.25|in|dn|in|dn|in|in);Buy to Open;1;50.0;$5,697.75;9/18/24, 7:05 AM;;$59,712.50;0.0;
939;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.00;9/18/24, 7:10 AM;$312.50;$59,937.50;-50.0;
940;DATA(1,726,668,300,000|22.3881|-7.4627|0|0|10,928|1|-2|-10|605|2,563.043|1.1553|2.2449|30.5774|38.5171|-75.4098|0|in|in|in|in|in|in);Buy to Open;1;50.0;$5,695.75;9/18/24, 7:10 AM;;$60,025.00;0.0;
941;DATA(SellClose);Sell to Close;-1;-50.0;$5,699.50;9/18/24, 7:15 AM;$437.50;$60,275.00;-50.0;
942;DATA(1,726,668,600,000|33.75|2.102|0|0|16,739|-1.75|-5.25|-12|610|3,737.5293|-2.4299|3.8827|32.2185|36.8664|-64.4737|-4.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,690.75;9/18/24, 7:15 AM;;$60,462.50;0.0;
943;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.00;9/18/24, 7:20 AM;$375.00;$60,762.50;-50.0;
944;DATA(1,726,668,900,000|19.4805|-5.7257|0|0|13,383|-6.75|-5.75|-14|615|2,881.4083|-26.889|2.1405|32.9476|32.3317|-80.2632|-6.75|in|in|up|in|in|in);Buy to Open;1;50.0;$5,693.50;9/18/24, 7:20 AM;;$60,837.50;0.0;
945;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.50;9/18/24, 7:25 AM;$200.00;$60,637.50;-50.0;
946;DATA(1,726,669,200,000|22.0779|-3.0249|0|0|11,736|-3.75|-2.5|-13.75|620|2,567.1409|-15.7821|-4.6223|33.8279|33.812|-77.027|-3.75|in|in|up|in|in|in);Buy to Open;1;50.0;$5,692.50;9/18/24, 7:25 AM;;$61,037.50;0.0;
947;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.25;9/18/24, 7:30 AM;$400.00;$61,375.00;-50.0;
948;DATA(1,726,669,500,000|50.6494|19.9134|0|0|10,243|3|1.25|-6.75|625|2,307.1388|84.4286|6.9073|32.4522|47.5738|-47.2973|2.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,693.25;9/18/24, 7:30 AM;;$61,437.50;0.0;
949;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.25;9/18/24, 7:35 AM;$387.50;$61,612.50;-50.0;
950;DATA(1,726,669,800,000|19.4805|-11.2554|0|0|12,646|0|-6.75|-3.25|630|2,856.1964|-26.5251|6.214|31.1911|38.1371|-72.7273|4.75|up|in|up|in|in|in);Buy to Open;1;50.0;$5,693.50;9/18/24, 7:35 AM;;$61,825.00;0.0;
951;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.50;9/18/24, 7:40 AM;$250.00;$61,700.00;-50.0;
952;DATA(1,726,670,100,000|36.3636|0.8658|0|0|7,561|2.75|-1|-2.75|635|1,787.7797|38.7506|0.9728|30.035|44.6275|-49.0909|7|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,693.50;9/18/24, 7:40 AM;;$62,075.00;0.0;
953;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.75;9/18/24, 7:45 AM;$287.50;$62,212.50;-50.0;
954;DATA(1,726,670,400,000|53.9474|17.3502|0|0|7,859|0.5|3.5|-1.75|640|2,120.0164|109.0675|1.4862|27.799|50.3142|-19.6078|10.25|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,697.00;9/18/24, 7:45 AM;;$62,362.50;0.0;
955;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.75;9/18/24, 7:50 AM;$175.00;$62,512.50;-50.0;
956;DATA(1,726,670,700,000|48.6842|2.3525|0|0|8,299|5.75|5.5|-0.25|645|2,434.1296|89.5513|-3.6637|25.7494|48.6375|-22.9167|13.5|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,699.25;9/18/24, 7:50 AM;;$62,537.50;0.0;
957;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.50;9/18/24, 7:55 AM;$225.00;$62,700.00;-50.0;
958;DATA(1,726,671,000,000|48.6486|-1.7781|0|0|7,803|2|4.75|2.25|650|2,453.6395|80.1901|-1.2411|24.5177|48.1995|-25|15.75|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,696.00;9/18/24, 7:55 AM;;$62,762.50;0.0;
959;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.00;9/18/24, 8:00 AM;$212.50;$62,812.50;-50.0;
960;DATA(1,726,671,300,000|35.1351|-9.0209|0|0|5,261|-3.5|-3.25|-2|655|1,820.6464|31.5277|-1.7326|23.4733|43.8874|-45.8333|4.75|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,695.75;9/18/24, 8:00 AM;;$62,975.00;0.0;
961;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.25;9/18/24, 8:05 AM;$187.50;$63,112.50;-50.0;
962;DATA(1,726,671,600,000|60|12.0721|0|0|4,742|-1|4.75|-2.25|660|1,952.6108|74.1872|-2.9744|22.4013|47.4757|-31.25|1|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,696.50;9/18/24, 8:05 AM;;$63,162.50;0.0;
963;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.00;9/18/24, 8:10 AM;$250.00;$63,400.00;-50.0;
964;DATA(1,726,671,900,000|49.0909|1.0156|0|0|6,299|-2|-0.25|-1.25|665|2,673.2675|41.9231|0.3323|21.0626|44.7971|-43.75|2|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,696.00;9/18/24, 8:10 AM;;$63,412.50;0.0;
965;DATA(SellClose);Sell to Close;-1;-50.0;$5,697.50;9/18/24, 8:15 AM;$175.00;$63,500.00;-50.0;
966;DATA(1,726,672,200,000|43.1373|-7.6055|0|0|7,017|-1|-4.5|-1.25|670|3,040.4242|16.459|-2.6878|20.6239|42.6114|-63.4146|0.5|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,694.00;9/18/24, 8:15 AM;;$63,587.50;0.0;
967;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.50;9/18/24, 8:20 AM;$125.00;$63,787.50;-50.0;
968;DATA(1,726,672,500,000|41.6667|-2.9649|0|0|4,664|-3.5|-4.25|1.25|675|2,225.788|0.0831|-4.5586|20.2218|41.7231|-68.2927|1.75|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,694.00;9/18/24, 8:20 AM;;$63,712.50;0.0;
969;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.25;9/18/24, 8:25 AM;$200.00;$63,700.00;-50.0;
970;DATA(1,726,672,800,000|14.5833|-18.5458|0|0|6,521|-5|-7|-2.5|680|3,225.8986|-54.0981|-1.1938|20.521|36.3499|-97.619|-4.5|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,692.25;9/18/24, 8:25 AM;;$63,912.50;0.0;
971;DATA(SellClose);Sell to Close;-1;-50.0;$5,697.75;9/18/24, 8:30 AM;$312.50;$64,162.50;-50.0;
972;DATA(1,726,673,100,000|47.9167|13.1944|0|0|7,790|0.25|-0.75|-4|685|3,591.6661|32.5636|5.352|19.9521|45.7332|-55.5556|-1.75|in|dn|in|dn|in|in);Buy to Open;1;50.0;$5,691.50;9/18/24, 8:30 AM;;$64,225.00;0.0;
973;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.75;9/18/24, 8:35 AM;$275.00;$64,475.00;-50.0;
974;DATA(1,726,673,400,000|16.6667|-9.7222|0|0|10,445|-3.25|-6.5|-1.5|690|4,172.2605|-36.7339|3.6563|19.5358|39.7414|-86.9565|0.5|in|dn|in|dn|up|in);Buy to Open;1;50.0;$5,691.25;9/18/24, 8:35 AM;;$64,500.00;0.0;
975;DATA(SellClose);Sell to Close;-1;-50.0;$5,694.75;9/18/24, 8:40 AM;$175.00;$64,737.50;-50.0;
976;DATA(1,726,673,700,000|8.3333|-15.9722|0|0|7,709|-0.75|-5.75|-6|695|2,980.3992|-33.5892|-0.4663|19.1543|38.2823|-95.6522|-5|in|in|in|dn|up|in);Buy to Open;1;50.0;$5,691.25;9/18/24, 8:40 AM;;$64,675.00;0.0;
977;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.25;9/18/24, 8:45 AM;$137.50;$64,962.50;-50.0;
978;DATA(1,726,674,000,000|3.7736|-5.8176|0|1|9,278|-6.75|-6.25|-10.75|700|3,410.8736|-41.1532|-0.9474|19.575|35.7748|-96.2264|-9.75|in|in|in|in|up|in);Buy to Open;1;50.0;$5,689.50;9/18/24, 8:45 AM;;$64,812.50;0.0;
979;DATA(SellClose);Sell to Close;-1;-50.0;$5,690.50;9/18/24, 8:50 AM;$312.50;$64,987.50;-50.0;
980;DATA(1,726,674,300,000|12.1622|4.0725|0|1|14,383|-6.25|-9.5|-13.5|705|4,369.7124|-57.4026|4.7529|21.6181|31.3015|-86.5672|-14.75|in|in|up|in|up|in);Buy to Open;1;50.0;$5,684.25;9/18/24, 8:50 AM;;$65,125.00;0.0;
981;DATA(SellClose);Sell to Close;-1;-50.0;$5,688.75;9/18/24, 8:55 AM;$187.50;$65,300.00;-50.0;
982;DATA(1,726,674,600,000|14.8649|4.598|0|1|6,855|-4.75|-5.5|-12.5|710|2,069.0494|-32.4585|-0.7316|23.491|32.6146|-83.5821|-10.25|in|in|up|in|up|in);Buy to Open;1;50.0;$5,685.00;9/18/24, 8:55 AM;;$65,312.50;0.0;
983;DATA(SellClose);Sell to Close;-1;-50.0;$5,689.00;9/18/24, 9:00 AM;$200.00;$65,600.00;-50.0;
984;DATA(1,726,674,900,000|5.4054|-5.4054|0|1|8,325|-4.75|-11.5|-12|715|2,488.4235|-32.8836|0.2658|25.0319|30.3962|-94.0299|-8|up|in|up|in|up|in);Buy to Open;1;50.0;$5,685.00;9/18/24, 9:00 AM;;$65,512.50;0.0;
985;DATA(SellClose);Sell to Close;-1;-50.0;$5,687.25;9/18/24, 9:05 AM;$250.00;$65,537.50;-50.0;
986;DATA(1,726,675,200,000|4.878|-3.5047|0|1|10,128|-3|-9.5|-16|720|3,042.9157|-36.2453|1.6821|27.1674|28.0201|-94.6667|-14|up|in|up|in|up|in);Buy to Open;1;50.0;$5,682.25;9/18/24, 9:05 AM;;$65,762.50;0.0;
987;DATA(SellClose);Sell to Close;-1;-50.0;$5,687.00;9/18/24, 9:10 AM;$212.50;$65,500.00;-50.0;
988;DATA(1,726,675,500,000|21.9512|11.2063|0|0|6,149|-0.25|-5|-10.75|725|1,901.1169|8.8091|-0.8695|29.1249|37.3673|-70.9677|-4.75|up|in|up|in|up|in);Buy to Open;1;50.0;$5,682.75;9/18/24, 9:10 AM;;$65,975.00;0.0;
989;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.50;9/18/24, 9:15 AM;$312.50;$65,887.50;-50.0;
990;DATA(1,726,675,800,000|48.7805|23.5772|0|0|9,062|7|2.25|-4|730|2,817.7023|77.496|5.1132|27.6236|48.7715|-35.4839|7|up|in|up|in|up|in);Buy to Open;1;50.0;$5,686.25;9/18/24, 9:15 AM;;$66,287.50;0.0;
991;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.00;9/18/24, 9:20 AM;$225.00;$66,350.00;-50.0;
992;DATA(1,726,676,100,000|64|19.0894|0|0|6,387|11.25|8|-1.75|735|2,327.8009|105.8935|-0.3459|25.8231|52.2225|-22.5806|12|in|in|up|in|up|in);Buy to Open;1;50.0;$5,691.50;9/18/24, 9:20 AM;;$66,512.50;0.0;
993;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.50;9/18/24, 9:25 AM;$125.00;$66,387.50;-50.0;
994;DATA(1,726,676,400,000|66.6667|6.8509|0|0|4,645|8.25|7.75|2.25|740|1,778.6113|107.3824|-4.2789|24.3563|53.0845|-19.3548|15|in|in|up|in|in|in);Buy to Open;1;50.0;$5,694.00;9/18/24, 9:25 AM;;$66,637.50;0.0;
995;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.00;9/18/24, 9:30 AM;$275.00;$66,687.50;-50.0;
996;DATA(1,726,676,700,000|89.3333|16|0|0|5,806|6.75|13.75|2.25|745|2,358.4088|148.1361|1.7811|24.1737|59.808|-5.6338|14.5|in|in|in|in|up|in);Buy to Open;1;50.0;$5,694.50;9/18/24, 9:30 AM;;$66,912.50;0.0;
997;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.25;9/18/24, 9:35 AM;$125.00;$66,950.00;-50.0;
998;DATA(1,726,677,000,000|89.3333|7.5556|1|0|5,694|4.75|16|6.25|750|2,585.2671|131.5002|-3.511|24.0823|59.808|-6.9444|22|in|in|in|in|up|in);Buy to Open;1;50.0;$5,697.75;9/18/24, 9:35 AM;;$67,037.50;0.0;
999;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.75;9/18/24, 9:40 AM;$112.50;$67,112.50;-50.0;
1000;DATA(1,726,677,300,000|93.2432|2.6066|1|0|3,708|4.5|13|7.75|755|1,799.5967|122.1819|-3.7501|24.158|60.5986|-6.7568|18.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,698.50;9/18/24, 9:40 AM;;$67,150.00;0.0;
1001;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.75;9/18/24, 9:45 AM;$187.50;$67,137.50;-50.0;
1002;DATA(1,726,677,600,000|91.8919|0.4024|1|0|5,406|0|7|9.25|760|2,925.3173|109.0697|0.6628|23.4428|59.9554|-8.1081|13.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,697.00;9/18/24, 9:45 AM;;$67,337.50;0.0;
1003;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.75;9/18/24, 9:50 AM;$150.00;$67,250.00;-50.0;
1004;DATA(1,726,677,900,000|96.1538|2.3909|1|0|4,018|1.75|6.75|14.75|765|2,349.2048|111.7208|-0.3438|23.1526|62.9581|-3.8462|16|in|in|in|in|in|in);Buy to Open;1;50.0;$5,698.75;9/18/24, 9:50 AM;;$67,487.50;0.0;
1005;DATA(SellClose);Sell to Close;-1;-50.0;$5,704.50;9/18/24, 9:55 AM;$175.00;$67,462.50;-50.0;
1006;DATA(1,726,678,200,000|95.5056|0.9885|1|0|5,231|3.75|8.5|16.5|770|2,998.0615|118.1493|1.1932|23.7857|66.8339|-4.4944|14.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,701.00;9/18/24, 9:55 AM;;$67,662.50;0.0;
1007;DATA(SellClose);Sell to Close;-1;-50.0;$5,706.00;9/18/24, 10:00 AM;$137.50;$67,737.50;-50.0;
1008;DATA(1,726,678,500,000|95.7895|-0.0268|1|0|6,775|5.5|5.75|19.75|775|3,761.743|118.4353|0.4136|24.7946|68.9597|-4.2105|17.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,703.25;9/18/24, 10:00 AM;;$67,800.00;0.0;
1009;DATA(SellClose);Sell to Close;-1;-50.0;$5,705.75;9/18/24, 10:05 AM;$100.00;$67,862.50;-50.0;
1010;DATA(1,726,678,800,000|93.6842|-1.3089|1|0|5,245|3.25|5.25|21.5|780|2,956.0881|110.7235|-1.2613|25.7195|67.389|-6.4516|15|in|in|in|in|up|in);Buy to Open;1;50.0;$5,703.75;9/18/24, 10:05 AM;;$67,900.00;0.0;
1011;DATA(SellClose);Sell to Close;-1;-50.0;$5,705.50;9/18/24, 10:10 AM;$125.00;$67,937.50;-50.0;
1012;DATA(1,726,679,100,000|93.6842|-0.7018|1|0|5,241|1|4.75|18|785|2,812.7567|108.5062|0.3162|26.088|67.389|-7.5949|10|in|in|in|in|up|in);Buy to Open;1;50.0;$5,703.00;9/18/24, 10:10 AM;;$68,025.00;0.0;
1013;DATA(SellClose);Sell to Close;-1;-50.0;$5,706.00;9/18/24, 10:15 AM;$100.00;$68,150.00;-50.0;
1014;DATA(1,726,679,400,000|94.7368|0.7018|1|0|5,018|-0.5|5.25|12.5|790|2,726.003|105.1178|-0.2968|26.5997|67.8251|-8.6207|3.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,704.00;9/18/24, 10:15 AM;;$68,125.00;0.0;
1015;DATA(SellClose);Sell to Close;-1;-50.0;$5,705.25;9/18/24, 10:20 AM;$175.00;$68,387.50;-50.0;
1016;DATA(1,726,679,700,000|89.4737|-3.1579|1|0|6,202|-1.25|2.25|9.25|795|3,149.15|81.8034|4.0573|25.6601|63.2143|-20.8333|-5.25|in|in|in|in|up|in);Buy to Open;1;50.0;$5,701.75;9/18/24, 10:20 AM;;$68,300.00;0.0;
1017;DATA(SellClose);Sell to Close;-1;-50.0;$5,704.50;9/18/24, 10:25 AM;$287.50;$68,212.50;-50.0;
1018;DATA(1,726,680,000,000|74.7368|-11.5789|0|0|6,506|-4.75|-3.5|5|800|3,180.3371|9.5608|9.3494|23.7515|52.345|-52.1739|-11.25|in|in|in|in|up|in);Buy to Open;1;50.0;$5,698.75;9/18/24, 10:25 AM;;$68,587.50;0.0;
1019;DATA(SellClose);Sell to Close;-1;-50.0;$5,706.50;9/18/24, 10:30 AM;$325.00;$68,400.00;-50.0;
1020;DATA(1,726,680,300,000|98.9691|11.2425|1|0|4,798|1.5|1|7|805|2,487.3929|123.437|11.3587|22.4189|64.3022|-2.6316|-12.5|in|in|in|in|up|in);Buy to Open;1;50.0;$5,700.00;9/18/24, 10:30 AM;;$68,912.50;0.0;
1021;DATA(SellClose);Sell to Close;-1;-50.0;$5,710.75;9/18/24, 10:35 AM;$237.50;$69,275.00;-50.0;
1022;DATA(1,726,680,600,000|98.2143|7.5742|1|0|7,975|7|5.5|11|810|3,822.6642|160.7202|8.4359|22.6715|69.6236|-3.6364|-10|in|dn|up|in|up|in);Buy to Open;1;50.0;$5,706.00;9/18/24, 10:35 AM;;$69,150.00;0.0;
1023;DATA(SellClose);Sell to Close;-1;-50.0;$5,712.00;9/18/24, 10:40 AM;$562.50;$69,500.00;-50.0;
1024;DATA(1,726,680,900,000|66.9903|-21.0676|0|0|13,069|3.5|-1.25|3.75|815|5,136.2002|44.0504|22.4776|20.8083|54.6316|-56.6667|-13.75|in|in|up|in|up|in);Buy to Open;1;50.0;$5,700.75;9/18/24, 10:40 AM;;$69,712.50;0.0;
1025;DATA(SellClose);Sell to Close;-1;-50.0;$5,705.00;9/18/24, 10:45 AM;$150.00;$69,875.00;-50.0;
1026;DATA(1,726,681,200,000|65.8537|-11.1658|0|0|5,404|-1|0.25|5.5|820|2,104.9797|64.0564|-2.3756|19.1004|56.8824|-52.8302|-6.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,702.00;9/18/24, 10:45 AM;;$69,862.50;0.0;
1027;DATA(SellClose);Sell to Close;-1;-50.0;$5,706.75;9/18/24, 10:50 AM;$275.00;$70,237.50;-50.0;
1028;DATA(1,726,681,500,000|43.0556|-15.5776|0|0|6,864|-8.5|-1.5|0.5|825|2,631.5362|-5.4169|2.6888|18.1123|50.9122|-77.3585|-8.5|up|in|up|in|up|in);Buy to Open;1;50.0;$5,701.25;9/18/24, 10:50 AM;;$70,137.50;0.0;
1029;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.25;9/18/24, 10:55 AM;$250.00;$70,225.00;-50.0;
1030;DATA(1,726,681,800,000|27.1429|-18.2078|0|0|11,207|-4.5|-0.75|-4.25|830|3,880.9626|-36.4773|0.6613|17.4125|46.7911|-86.4407|-9.5|up|in|up|in|up|in);Buy to Open;1;50.0;$5,697.25;9/18/24, 10:55 AM;;$70,387.50;0.0;
1031;DATA(SellClose);Sell to Close;-1;-50.0;$5,704.00;9/18/24, 11:00 AM;$350.00;$69,250.00;-50.0;
1032;DATA(1,726,682,100,000|23.3333|-7.8439|0|0|5,186|-4.5|-5.5|-4.75|835|1,781.0816|-4.2017|4.7032|16.1294|49.0411|-76.6667|-11.75|up|in|up|in|in|in);Buy to Open;1;50.0;$5,697.00;9/18/24, 11:00 AM;;$70,737.50;0.0;
1033;DATA(SellClose);Sell to Close;-1;-50.0;$5,755.75;9/18/24, 11:05 AM;$3,537.50;$72,412.50;-50.0;
1034;DATA(1,726,682,400,000|59.0106|22.515|0|0|68,537|25|16.5|22|840|10,640.752|201.1604|54.0177|20.514|74.1156|-40.9894|11|in|in|up|in|in|dn);Buy to Open;1;50.0;$5,685.00;9/18/24, 11:05 AM;;$74,275.00;0.0;
1035;DATA(SellClose);Sell to Close;-1;-50.0;$5,736.25;9/18/24, 11:10 AM;$1,100.00;$75,612.50;-50.0;
1036;DATA(1,726,682,700,000|52.6502|7.6521|0|0|43,767|23|18.5|17.5|845|5,322.449|140.9267|2.5279|24.5331|67.8702|-47.3498|13.75|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,714.25;9/18/24, 11:10 AM;;$75,375.00;0.0;
1037;DATA(SellClose);Sell to Close;-1;-50.0;$5,723.50;9/18/24, 11:15 AM;$1,350.00;$75,287.50;-50.0;
1038;DATA(1,726,683,000,000|34.629|-14.1343|0|0|43,371|9.25|4.5|4.75|850|4,149.7836|62.6565|8.7196|25.1145|53.8456|-65.371|-1|up|in|in|in|in|in);Buy to Open;1;50.0;$5,696.50;9/18/24, 11:15 AM;;$76,725.00;0.0;
1039;DATA(SellClose);Sell to Close;-1;-50.0;$5,730.50;9/18/24, 11:20 AM;$1,050.00;$77,075.00;-50.0;
1040;DATA(1,726,683,300,000|56.8905|8.8339|0|0|32,491|-1.25|23.5|22|855|2,724.3803|133.4762|3.6814|26.1423|63.8986|-43.1095|21|up|in|in|in|in|dn);Buy to Open;1;50.0;$5,709.50;9/18/24, 11:20 AM;;$77,775.00;0.0;
1041;DATA(SellClose);Sell to Close;-1;-50.0;$5,732.25;9/18/24, 11:25 AM;$750.00;$78,012.50;-50.0;
1042;DATA(1,726,683,600,000|54.417|5.7715|0|0|21,203|1.5|24.25|23.5|860|1,696.3093|112.1558|0.3902|27.2048|62.2549|-45.583|27.75|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,717.25;9/18/24, 11:25 AM;;$78,525.00;0.0;
1043;DATA(SellClose);Sell to Close;-1;-50.0;$5,728.25;9/18/24, 11:30 AM;$637.50;$78,025.00;-50.0;
1044;DATA(1,726,683,900,000|60.0707|2.9446|0|0|18,155|18|27.25|21.5|865|1,371.0991|117.7247|-1.1504|27.8943|64.5299|-39.9293|25.75|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,715.50;9/18/24, 11:30 AM;;$79,162.50;0.0;
