FT,ToD,DoW,MO,DIR,MOVE
1722974400000,960,2,0,up,mv
1722974700000,965,2,0,dn,mv
1722975000000,970,2,0,up,nm
1722975300000,975,2,0,dn,mv
1722975600000,980,2,0,dn,mv
1722975900000,985,2,0,dn,mv
1722976200000,990,2,0,dn,mv
1722976500000,995,2,0,dn,mv
1722976800000,1000,2,0,dn,mv
1722977100000,1005,2,0,dn,nm
1722977400000,1010,2,0,up,nm
1722977700000,1015,2,0,dn,nm
1722981600000,1080,3,0,up,mv
1722981900000,1085,3,0,dn,nm
1722982200000,1090,3,0,up,nm
1722982500000,1095,3,0,dn,nm
1722982800000,1100,3,0,dn,nm
1722983100000,1105,3,0,up,nm
1722983400000,1110,3,0,dn,nm
1722983700000,1115,3,0,dn,nm
1722984000000,1120,3,0,dn,nm
1722984300000,1125,3,0,up,nm
1722984600000,1130,3,0,up,nm
1722984900000,1135,3,0,dn,nm
1722985200000,1140,3,0,up,nm
1722985500000,1145,3,0,dn,nm
1722985800000,1150,3,0,dn,nm
1722986100000,1155,3,0,dn,nm
1722986400000,1160,3,0,dn,nm
1722986700000,1165,3,0,dn,nm
1722987000000,1170,3,0,dn,nm
1722987300000,1175,3,0,up,nm
1722987600000,1180,3,0,up,nm
1722987900000,1185,3,0,dn,nm
1722988200000,1190,3,0,up,mv
1722988500000,1195,3,0,up,mv
1722988800000,1200,3,0,up,nm
1722989100000,1205,3,0,up,nm
1722989400000,1210,3,0,dn,mv
1722989700000,1215,3,0,up,mv
1722990000000,1220,3,0,up,mv
1722990300000,1225,3,0,up,nm
1722990600000,1230,3,0,up,nm
1722990900000,1235,3,0,up,nm
1722991200000,1240,3,0,up,nm
1722991500000,1245,3,0,dn,nm
1722991800000,1250,3,0,dn,nm
1722992100000,1255,3,0,dn,nm
1722992400000,1260,3,0,dn,nm
1722992700000,1265,3,0,dn,nm
1722993000000,1270,3,0,up,mv
1722993300000,1275,3,0,up,mv
1722993600000,1280,3,0,up,mv
1722993900000,1285,3,0,up,mv
1722994200000,1290,3,0,up,mv
1722994500000,1295,3,0,up,mv
1722994800000,1300,3,0,up,mv
1722995100000,1305,3,0,dn,mv
1722995400000,1310,3,0,up,mv
1722995700000,1315,3,0,dn,nm
1722996000000,1320,3,0,up,nm
1722996300000,1325,3,0,dn,mv
1722996600000,1330,3,0,up,mv
1722996900000,1335,3,0,up,mv
1722997200000,1340,3,0,up,mv
1722997500000,1345,3,0,dn,nm
1722997800000,1350,3,0,up,nm
1722998100000,1355,3,0,dn,nm
1722998400000,1360,3,0,up,nm
1722998700000,1365,3,0,dn,nm
1722999000000,1370,3,0,dn,mv
1722999300000,1375,3,0,up,mv
1722999600000,1380,3,0,up,mv
1722999900000,1385,3,0,up,mv
1723000200000,1390,3,0,dn,nm
1723000500000,1395,3,0,up,nm
1723000800000,1400,3,0,dn,nm
1723001100000,1405,3,0,dn,mv
1723001400000,1410,3,0,up,nm
1723001700000,1415,3,0,up,nm
1723002000000,1420,3,0,dn,nm
1723002300000,1425,3,0,up,mv
1723002600000,1430,3,0,up,mv
1723002900000,1435,3,0,up,mv
1723003200000,0,3,0,up,nm
1723003500000,5,3,0,up,nm
1723003800000,10,3,0,dn,mv
1723004100000,15,3,0,up,nm
1723004400000,20,3,0,up,nm
1723004700000,25,3,0,dn,nm
1723005000000,30,3,0,dn,nm
1723005300000,35,3,0,up,mv
1723005600000,40,3,0,dn,nm
1723005900000,45,3,0,up,nm
1723006200000,50,3,0,dn,mv
1723006500000,55,3,0,dn,mv
1723006800000,60,3,0,dn,mv
1723007100000,65,3,0,dn,nm
1723007400000,70,3,0,up,mv
1723007700000,75,3,0,up,mv
1723008000000,80,3,0,up,mv
1723008300000,85,3,0,up,mv
1723008600000,90,3,0,dn,mv
1723008900000,95,3,0,dn,mv
1723009200000,100,3,0,dn,nm
1723009500000,105,3,0,dn,nm
1723009800000,110,3,0,dn,nm
1723010100000,115,3,0,dn,mv
1723010400000,120,3,0,dn,mv
1723010700000,125,3,0,dn,mv
1723011000000,130,3,0,dn,nm
1723011300000,135,3,0,up,mv
1723011600000,140,3,0,up,nm
1723011900000,145,3,0,dn,nm
1723012200000,150,3,0,dn,nm
1723012500000,155,3,0,up,nm
1723012800000,160,3,0,dn,mv
1723013100000,165,3,0,dn,mv
1723013400000,170,3,0,up,mv
1723013700000,175,3,0,dn,mv
1723014000000,180,3,0,up,nm
1723014300000,185,3,0,dn,mv
1723014600000,190,3,0,dn,mv
1723014900000,195,3,0,dn,nm
1723015200000,200,3,0,up,mv
1723015500000,205,3,0,up,mv
1723015800000,210,3,0,up,nm
1723016100000,215,3,0,dn,mv
1723016400000,220,3,0,up,nm
1723016700000,225,3,0,dn,mv
1723017000000,230,3,0,up,mv
1723017300000,235,3,0,up,mv
1723017600000,240,3,0,up,mv
1723017900000,245,3,0,up,mv
1723018200000,250,3,0,up,nm
1723018500000,255,3,0,dn,nm
1723018800000,260,3,0,up,nm
1723019100000,265,3,0,dn,nm
1723019400000,270,3,0,up,mv
1723019700000,275,3,0,dn,mv
1723020000000,280,3,0,up,mv
1723020300000,285,3,0,up,nm
1723020600000,290,3,0,up,nm
1723020900000,295,3,0,dn,nm
1723021200000,300,3,0,dn,nm
1723021500000,305,3,0,up,nm
1723021800000,310,3,0,dn,mv
1723022100000,315,3,0,up,mv
1723022400000,320,3,0,up,mv
1723022700000,325,3,0,dn,mv
1723023000000,330,3,0,up,mv
1723023300000,335,3,0,dn,mv
1723023600000,340,3,0,dn,nm
1723023900000,345,3,0,up,nm
1723024200000,350,3,0,up,nm
1723024500000,355,3,0,dn,nm
1723024800000,360,3,0,up,nm
1723025100000,365,3,0,up,nm
1723025400000,370,3,0,dn,nm
1723025700000,375,3,0,dn,nm
1723026000000,380,3,0,up,mv
1723026300000,385,3,0,up,nm
1723026600000,390,3,0,up,nm
1723026900000,395,3,0,dn,nm
1723027200000,400,3,0,up,nm
1723027500000,405,3,0,up,nm
1723027800000,410,3,0,dn,nm
1723028100000,415,3,0,up,nm
1723028400000,420,3,0,up,nm
1723028700000,425,3,0,dn,nm
1723029000000,430,3,0,up,nm
1723029300000,435,3,0,dn,mv
1723029600000,440,3,0,dn,mv
1723029900000,445,3,0,dn,nm
1723030200000,450,3,0,dn,mv
1723030500000,455,3,0,up,nm
1723030800000,460,3,0,dn,mv
1723031100000,465,3,0,dn,mv
1723031400000,470,3,0,dn,nm
1723031700000,475,3,0,dn,nm
1723032000000,480,3,0,up,nm
1723032300000,485,3,0,up,nm
1723032600000,490,3,0,dn,mv
1723032900000,495,3,0,dn,nm
1723033200000,500,3,0,up,mv
1723033500000,505,3,0,up,mv
1723033800000,510,3,0,up,mv
1723034100000,515,3,0,dn,mv
1723034400000,520,3,0,dn,nm
1723034700000,525,3,1,dn,mv
1723035000000,530,3,1,up,mv
1723035300000,535,3,1,dn,mv
1723035600000,540,3,1,up,nm
1723035900000,545,3,1,dn,nm
1723036200000,550,3,1,up,mv
1723036500000,555,3,1,up,mv
1723036800000,560,3,1,up,mv
1723037100000,565,3,1,up,mv
1723037400000,570,3,1,up,mv
1723037700000,575,3,1,up,mv
1723038000000,580,3,1,up,mv
1723038300000,585,3,1,up,nm
1723038600000,590,3,1,up,mv
1723038900000,595,3,1,dn,mv
1723039200000,600,3,1,up,mv
1723039500000,605,3,1,dn,mv
1723039800000,610,3,1,dn,mv
1723040100000,615,3,1,up,nm
1723040400000,620,3,1,dn,mv
1723040700000,625,3,1,up,mv
1723041000000,630,3,1,dn,mv
1723041300000,635,3,1,up,mv
1723041600000,640,3,1,up,nm
1723041900000,645,3,1,dn,nm
1723042200000,650,3,1,up,mv
1723042500000,655,3,1,up,mv
1723042800000,660,3,1,dn,mv
1723043100000,665,3,1,dn,mv
1723043400000,670,3,1,dn,nm
1723043700000,675,3,1,dn,nm
1723044000000,680,3,1,up,nm
1723044300000,685,3,1,up,mv
1723044600000,690,3,1,up,mv
1723044900000,695,3,1,dn,mv
1723045200000,700,3,1,dn,nm
1723045500000,705,3,1,up,mv
1723045800000,710,3,1,up,mv
1723046100000,715,3,1,dn,mv
1723046400000,720,3,1,up,mv
1723046700000,725,3,1,up,mv
1723047000000,730,3,1,dn,nm
1723047300000,735,3,1,up,mv
1723047600000,740,3,1,dn,mv
1723047900000,745,3,1,up,mv
1723048200000,750,3,1,dn,mv
1723048500000,755,3,1,dn,mv
1723048800000,760,3,1,dn,mv
1723049100000,765,3,1,dn,mv
1723049400000,770,3,1,dn,mv
1723049700000,775,3,1,dn,mv
1723050000000,780,3,1,dn,mv
1723050300000,785,3,1,dn,nm
1723050600000,790,3,1,dn,nm
1723050900000,795,3,1,up,mv
1723051200000,800,3,1,dn,nm
1723051500000,805,3,1,up,nm
1723051800000,810,3,1,up,mv
1723052100000,815,3,1,dn,mv
1723052400000,820,3,1,dn,mv
1723052700000,825,3,1,dn,nm
1723053000000,830,3,1,dn,mv
1723053300000,835,3,1,dn,mv
1723053600000,840,3,1,dn,mv
1723053900000,845,3,1,dn,mv
1723054200000,850,3,1,dn,mv
1723054500000,855,3,1,up,nm
1723054800000,860,3,1,up,nm
1723055100000,865,3,1,dn,mv
1723055400000,870,3,1,up,nm
1723055700000,875,3,1,up,mv
1723056000000,880,3,1,dn,nm
1723056300000,885,3,1,dn,mv
1723056600000,890,3,1,up,mv
1723056900000,895,3,1,up,mv
1723057200000,900,3,1,dn,nm
1723057500000,905,3,1,dn,nm
1723057800000,910,3,1,up,nm
1723058100000,915,3,1,dn,nm
1723058400000,920,3,1,dn,nm
1723058700000,925,3,1,dn,nm
1723059000000,930,3,1,up,nm
1723059300000,935,3,1,dn,mv
1723059600000,940,3,1,up,mv
1723059900000,945,3,0,dn,mv
1723060200000,950,3,0,dn,nm
1723060500000,955,3,0,dn,nm
1723060800000,960,3,0,up,nm
1723061100000,965,3,0,dn,mv
1723061400000,970,3,0,dn,mv
1723061700000,975,3,0,dn,mv
1723062000000,980,3,0,dn,nm
1723062300000,985,3,0,dn,nm
1723062600000,990,3,0,up,nm
1723062900000,995,3,0,dn,mv
1723063200000,1000,3,0,dn,mv
1723063500000,1005,3,0,dn,nm
1723063800000,1010,3,0,dn,mv
1723064100000,1015,3,0,up,nm
1723068000000,1080,4,0,up,nm
1723068300000,1085,4,0,dn,nm
1723068600000,1090,4,0,up,mv
1723068900000,1095,4,0,up,mv
1723069200000,1100,4,0,up,nm
1723069500000,1105,4,0,up,nm
1723069800000,1110,4,0,dn,mv
1723070100000,1115,4,0,dn,nm
1723070400000,1120,4,0,dn,nm
1723070700000,1125,4,0,up,nm
1723071000000,1130,4,0,up,nm
1723071300000,1135,4,0,up,nm
1723071600000,1140,4,0,dn,nm
1723071900000,1145,4,0,up,mv
1723072200000,1150,4,0,dn,mv
1723072500000,1155,4,0,dn,mv
1723072800000,1160,4,0,dn,mv
1723073100000,1165,4,0,dn,mv
1723073400000,1170,4,0,dn,nm
1723073700000,1175,4,0,up,mv
1723074000000,1180,4,0,up,mv
1723074300000,1185,4,0,dn,mv
1723074600000,1190,4,0,up,mv
1723074900000,1195,4,0,up,nm
1723075200000,1200,4,0,dn,mv
1723075500000,1205,4,0,dn,mv
1723075800000,1210,4,0,up,nm
1723076100000,1215,4,0,dn,mv
1723076400000,1220,4,0,dn,mv
1723076700000,1225,4,0,up,nm
1723077000000,1230,4,0,dn,mv
1723077300000,1235,4,0,dn,nm
1723077600000,1240,4,0,dn,nm
1723077900000,1245,4,0,up,mv
1723078200000,1250,4,0,up,nm
1723078500000,1255,4,0,up,mv
1723078800000,1260,4,0,dn,mv
1723079100000,1265,4,0,up,mv
1723079400000,1270,4,0,up,mv
1723079700000,1275,4,0,dn,nm
1723080000000,1280,4,0,up,nm
1723080300000,1285,4,0,dn,mv
1723080600000,1290,4,0,dn,nm
1723080900000,1295,4,0,dn,nm
1723081200000,1300,4,0,up,mv
1723081500000,1305,4,0,up,mv
1723081800000,1310,4,0,dn,mv
1723082100000,1315,4,0,up,mv
1723082400000,1320,4,0,up,nm
1723082700000,1325,4,0,up,nm
1723083000000,1330,4,0,dn,nm
1723083300000,1335,4,0,up,nm
1723083600000,1340,4,0,dn,nm
1723083900000,1345,4,0,dn,nm
1723084200000,1350,4,0,up,nm
1723084500000,1355,4,0,dn,nm
1723084800000,1360,4,0,up,nm
1723085100000,1365,4,0,dn,nm
1723085400000,1370,4,0,dn,nm
1723085700000,1375,4,0,up,nm
1723086000000,1380,4,0,dn,nm
1723086300000,1385,4,0,up,nm
1723086600000,1390,4,0,dn,nm
1723086900000,1395,4,0,up,mv
1723087200000,1400,4,0,dn,nm
1723087500000,1405,4,0,up,nm
1723087800000,1410,4,0,dn,nm
1723088100000,1415,4,0,dn,nm
1723088400000,1420,4,0,up,mv
1723088700000,1425,4,0,dn,mv
1723089000000,1430,4,0,dn,mv
1723089300000,1435,4,0,dn,nm
1723089600000,0,4,0,up,mv
1723089900000,5,4,0,up,mv
1723090200000,10,4,0,up,nm
1723090500000,15,4,0,dn,mv
1723090800000,20,4,0,dn,mv
1723091100000,25,4,0,dn,mv
1723091400000,30,4,0,dn,mv
1723091700000,35,4,0,dn,nm
1723092000000,40,4,0,dn,mv
1723092300000,45,4,0,up,mv
1723092600000,50,4,0,up,mv
1723092900000,55,4,0,up,nm
1723093200000,60,4,0,up,nm
1723093500000,65,4,0,dn,mv
1723093800000,70,4,0,dn,mv
1723094100000,75,4,0,dn,nm
1723094400000,80,4,0,up,mv
1723094700000,85,4,0,dn,mv
1723095000000,90,4,0,dn,mv
1723095300000,95,4,0,up,nm
1723095600000,100,4,0,up,mv
1723095900000,105,4,0,dn,mv
1723096200000,110,4,0,dn,nm
1723096500000,115,4,0,up,mv
1723096800000,120,4,0,up,mv
1723097100000,125,4,0,up,mv
1723097400000,130,4,0,up,mv
1723097700000,135,4,0,up,mv
1723098000000,140,4,0,dn,nm
1723098300000,145,4,0,up,nm
1723098600000,150,4,0,dn,mv
1723098900000,155,4,0,dn,nm
1723099200000,160,4,0,dn,nm
1723099500000,165,4,0,up,mv
1723099800000,170,4,0,up,nm
1723100100000,175,4,0,dn,mv
1723100400000,180,4,0,up,nm
1723100700000,185,4,0,dn,mv
1723101000000,190,4,0,up,mv
1723101300000,195,4,0,dn,mv
1723101600000,200,4,0,dn,mv
1723101900000,205,4,0,dn,mv
1723102200000,210,4,0,up,nm
1723102500000,215,4,0,dn,nm
1723102800000,220,4,0,up,nm
1723103100000,225,4,0,dn,nm
1723103400000,230,4,0,up,nm
1723103700000,235,4,0,up,mv
1723104000000,240,4,0,dn,nm
1723104300000,245,4,0,up,nm
1723104600000,250,4,0,up,mv
1723104900000,255,4,0,dn,nm
1723105200000,260,4,0,dn,nm
1723105500000,265,4,0,up,mv
1723105800000,270,4,0,dn,mv
1723106100000,275,4,0,up,mv
1723106400000,280,4,0,up,mv
1723106700000,285,4,0,up,nm
1723107000000,290,4,0,up,nm
1723107300000,295,4,0,up,nm
1723107600000,300,4,0,dn,nm
1723107900000,305,4,0,up,mv
1723108200000,310,4,0,dn,mv
1723108500000,315,4,0,dn,nm
1723108800000,320,4,0,up,nm
1723109100000,325,4,0,up,mv
1723109400000,330,4,0,dn,mv
1723109700000,335,4,0,dn,mv
1723110000000,340,4,0,dn,nm
1723110300000,345,4,0,up,nm
1723110600000,350,4,0,dn,mv
1723110900000,355,4,0,dn,nm
1723111200000,360,4,0,dn,mv
1723111500000,365,4,0,up,mv
1723111800000,370,4,0,up,mv
1723112100000,375,4,0,up,nm
1723112400000,380,4,0,dn,nm
1723112700000,385,4,0,up,nm
1723113000000,390,4,0,dn,mv
1723113300000,395,4,0,dn,mv
1723113600000,400,4,0,up,mv
1723113900000,405,4,0,dn,mv
1723114200000,410,4,0,dn,nm
1723114500000,415,4,0,dn,mv
1723114800000,420,4,0,up,mv
1723115100000,425,4,0,up,mv
1723115400000,430,4,0,dn,mv
1723115700000,435,4,0,dn,nm
1723116000000,440,4,0,dn,nm
1723116300000,445,4,0,up,mv
1723116600000,450,4,0,dn,nm
1723116900000,455,4,0,up,mv
1723117200000,460,4,0,up,nm
1723117500000,465,4,0,up,nm
1723117800000,470,4,0,up,nm
1723118100000,475,4,0,dn,nm
1723118400000,480,4,0,up,nm
1723118700000,485,4,0,up,mv
1723119000000,490,4,0,dn,nm
1723119300000,495,4,0,dn,mv
1723119600000,500,4,0,up,mv
1723119900000,505,4,0,up,mv
1723120200000,510,4,0,up,nm
1723120500000,515,4,0,up,nm
1723120800000,520,4,0,dn,nm
1723121100000,525,4,1,up,nm
1723121400000,530,4,1,dn,nm
1723121700000,535,4,1,up,mv
1723122000000,540,4,1,up,mv
1723122300000,545,4,1,up,mv
1723122600000,550,4,1,up,nm
1723122900000,555,4,1,dn,nm
1723123200000,560,4,1,up,nm
1723123500000,565,4,1,up,mv
1723123800000,570,4,1,dn,mv
1723124100000,575,4,1,dn,mv
1723124400000,580,4,1,dn,mv
1723124700000,585,4,1,up,mv
1723125000000,590,4,1,up,mv
1723125300000,595,4,1,up,mv
1723125600000,600,4,1,dn,nm
1723125900000,605,4,1,up,mv
1723126200000,610,4,1,up,mv
1723126500000,615,4,1,up,mv
1723126800000,620,4,1,up,mv
1723127100000,625,4,1,dn,nm
1723127400000,630,4,1,up,nm
1723127700000,635,4,1,dn,nm
1723128000000,640,4,1,up,mv
1723128300000,645,4,1,dn,nm
1723128600000,650,4,1,up,nm
1723128900000,655,4,1,dn,mv
1723129200000,660,4,1,dn,mv
1723129500000,665,4,1,dn,nm
1723129800000,670,4,1,dn,mv
1723130100000,675,4,1,up,mv
1723130400000,680,4,1,dn,nm
1723130700000,685,4,1,up,nm
1723131000000,690,4,1,dn,mv
1723131300000,695,4,1,dn,nm
1723131600000,700,4,1,dn,nm
1723131900000,705,4,1,up,mv
1723132200000,710,4,1,dn,mv
1723132500000,715,4,1,up,mv
1723132800000,720,4,1,up,nm
1723133100000,725,4,1,dn,nm
1723133400000,730,4,1,dn,nm
1723133700000,735,4,1,up,mv
1723134000000,740,4,1,dn,mv
1723134300000,745,4,1,dn,mv
1723134600000,750,4,1,dn,nm
1723134900000,755,4,1,up,mv
1723135200000,760,4,1,up,mv
1723135500000,765,4,1,up,mv
1723135800000,770,4,1,dn,nm
1723136100000,775,4,1,dn,nm
1723136400000,780,4,1,up,mv
1723136700000,785,4,1,up,mv
1723137000000,790,4,1,up,mv
1723137300000,795,4,1,dn,mv
1723137600000,800,4,1,up,mv
1723137900000,805,4,1,up,nm
1723138200000,810,4,1,dn,nm
1723138500000,815,4,1,dn,nm
1723138800000,820,4,1,up,nm
1723139100000,825,4,1,up,nm
1723139400000,830,4,1,dn,nm
1723139700000,835,4,1,up,nm
1723140000000,840,4,1,dn,nm
1723140300000,845,4,1,up,nm
1723140600000,850,4,1,up,nm
1723140900000,855,4,1,dn,nm
1723141200000,860,4,1,dn,mv
1723141500000,865,4,1,up,mv
1723141800000,870,4,1,dn,mv
1723142100000,875,4,1,dn,nm
1723142400000,880,4,1,up,nm
1723142700000,885,4,1,dn,mv
1723143000000,890,4,1,dn,nm
1723143300000,895,4,1,dn,nm
1723143600000,900,4,1,up,mv
1723143900000,905,4,1,dn,nm
1723144200000,910,4,1,dn,mv
1723144500000,915,4,1,up,mv
1723144800000,920,4,1,dn,mv
1723145100000,925,4,1,dn,mv
1723145400000,930,4,1,dn,mv
1723145700000,935,4,1,up,mv
1723146000000,940,4,1,dn,nm
1723146300000,945,4,0,dn,mv
1723146600000,950,4,0,up,mv
1723146900000,955,4,0,up,nm
1723147200000,960,4,0,dn,nm
1723147500000,965,4,0,dn,mv
1723147800000,970,4,0,up,nm
1723148100000,975,4,0,up,nm
1723148400000,980,4,0,dn,nm
1723148700000,985,4,0,up,nm
1723149000000,990,4,0,dn,nm
1723149300000,995,4,0,up,nm
1723149600000,1000,4,0,dn,nm
1723149900000,1005,4,0,up,nm
1723150200000,1010,4,0,dn,mv
1723150500000,1015,4,0,dn,mv
1723154400000,1080,5,0,dn,mv
1723154700000,1085,5,0,dn,nm
1723155000000,1090,5,0,dn,nm
1723155300000,1095,5,0,up,nm
1723155600000,1100,5,0,up,nm
1723155900000,1105,5,0,dn,nm
1723156200000,1110,5,0,dn,nm
1723156500000,1115,5,0,dn,nm
1723156800000,1120,5,0,dn,nm
1723157100000,1125,5,0,up,mv
1723157400000,1130,5,0,up,mv
1723157700000,1135,5,0,up,mv
1723158000000,1140,5,0,up,mv
1723158300000,1145,5,0,up,mv
1723158600000,1150,5,0,dn,mv
1723158900000,1155,5,0,dn,mv
1723159200000,1160,5,0,dn,nm
1723159500000,1165,5,0,up,nm
1723159800000,1170,5,0,dn,mv
1723160100000,1175,5,0,up,mv
1723160400000,1180,5,0,up,nm
1723160700000,1185,5,0,dn,mv
1723161000000,1190,5,0,dn,mv
1723161300000,1195,5,0,dn,mv
1723161600000,1200,5,0,up,nm
1723161900000,1205,5,0,dn,mv
1723162200000,1210,5,0,dn,mv
1723162500000,1215,5,0,dn,mv
1723162800000,1220,5,0,dn,nm
1723163100000,1225,5,0,dn,nm
1723163400000,1230,5,0,up,nm
1723163700000,1235,5,0,dn,mv
1723164000000,1240,5,0,up,mv
1723164300000,1245,5,0,up,nm
1723164600000,1250,5,0,dn,nm
1723164900000,1255,5,0,up,nm
1723165200000,1260,5,0,dn,mv
1723165500000,1265,5,0,up,nm
1723165800000,1270,5,0,dn,nm
1723166100000,1275,5,0,dn,mv
1723166400000,1280,5,0,up,mv
1723166700000,1285,5,0,up,mv
1723167000000,1290,5,0,up,nm
1723167300000,1295,5,0,dn,nm
1723167600000,1300,5,0,up,nm
1723167900000,1305,5,0,dn,nm
1723168200000,1310,5,0,dn,nm
1723168500000,1315,5,0,up,mv
1723168800000,1320,5,0,up,nm
1723169100000,1325,5,0,up,nm
1723169400000,1330,5,0,dn,nm
1723169700000,1335,5,0,up,mv
1723170000000,1340,5,0,up,mv
1723170300000,1345,5,0,up,mv
1723170600000,1350,5,0,dn,nm
1723170900000,1355,5,0,up,mv
1723171200000,1360,5,0,up,nm
1723171500000,1365,5,0,up,nm
1723171800000,1370,5,0,dn,nm
1723172100000,1375,5,0,dn,nm
1723172400000,1380,5,0,dn,nm
1723172700000,1385,5,0,dn,nm
1723173000000,1390,5,0,dn,mv
1723173300000,1395,5,0,dn,nm
1723173600000,1400,5,0,dn,nm
1723173900000,1405,5,0,up,nm
1723174200000,1410,5,0,dn,mv
1723174500000,1415,5,0,dn,nm
1723174800000,1420,5,0,dn,mv
1723175100000,1425,5,0,up,mv
1723175400000,1430,5,0,up,mv
1723175700000,1435,5,0,dn,nm
1723176000000,0,5,0,up,mv
1723176300000,5,5,0,dn,nm
1723176600000,10,5,0,dn,mv
1723176900000,15,5,0,dn,mv
1723177200000,20,5,0,dn,mv
1723177500000,25,5,0,dn,mv
1723177800000,30,5,0,dn,mv
1723178100000,35,5,0,dn,mv
1723178400000,40,5,0,dn,mv
1723178700000,45,5,0,dn,mv
1723179000000,50,5,0,dn,mv
1723179300000,55,5,0,dn,mv
1723179600000,60,5,0,up,mv
1723179900000,65,5,0,up,mv
1723180200000,70,5,0,up,mv
1723180500000,75,5,0,up,mv
1723180800000,80,5,0,up,mv
1723181100000,85,5,0,up,mv
1723181400000,90,5,0,dn,mv
1723181700000,95,5,0,up,mv
1723182000000,100,5,0,up,nm
1723182300000,105,5,0,dn,mv
1723182600000,110,5,0,dn,mv
1723182900000,115,5,0,dn,nm
1723183200000,120,5,0,dn,nm
1723183500000,125,5,0,up,nm
1723183800000,130,5,0,dn,nm
1723184100000,135,5,0,up,nm
1723184400000,140,5,0,up,mv
1723184700000,145,5,0,dn,mv
1723185000000,150,5,0,up,mv
1723185300000,155,5,0,up,nm
1723185600000,160,5,0,up,nm
1723185900000,165,5,0,dn,mv
1723186200000,170,5,0,up,nm
1723186500000,175,5,0,dn,nm
1723186800000,180,5,0,up,mv
1723187100000,185,5,0,dn,nm
1723187400000,190,5,0,up,nm
1723187700000,195,5,0,dn,nm
1723188000000,200,5,0,up,nm
1723188300000,205,5,0,up,nm
1723188600000,210,5,0,dn,nm
1723188900000,215,5,0,up,nm
1723189200000,220,5,0,dn,nm
1723189500000,225,5,0,up,mv
1723189800000,230,5,0,up,mv
1723190100000,235,5,0,up,nm
1723190400000,240,5,0,dn,mv
1723190700000,245,5,0,up,nm
1723191000000,250,5,0,dn,mv
1723191300000,255,5,0,up,mv
1723191600000,260,5,0,up,mv
1723191900000,265,5,0,up,mv
1723192200000,270,5,0,up,mv
1723192500000,275,5,0,up,nm
1723192800000,280,5,0,dn,nm
1723193100000,285,5,0,up,nm
1723193400000,290,5,0,dn,nm
1723193700000,295,5,0,dn,nm
1723194000000,300,5,0,dn,nm
1723194300000,305,5,0,dn,nm
1723194600000,310,5,0,up,nm
1723194900000,315,5,0,dn,mv
1723195200000,320,5,0,dn,nm
1723195500000,325,5,0,dn,mv
1723195800000,330,5,0,up,mv
1723196100000,335,5,0,dn,nm
1723196400000,340,5,0,dn,nm
1723196700000,345,5,0,up,nm
1723197000000,350,5,0,dn,mv
1723197300000,355,5,0,dn,mv
1723197600000,360,5,0,dn,mv
1723197900000,365,5,0,up,nm
1723198200000,370,5,0,dn,nm
1723198500000,375,5,0,up,mv
1723198800000,380,5,0,up,nm
1723199100000,385,5,0,dn,mv
1723199400000,390,5,0,dn,mv
1723199700000,395,5,0,dn,nm
1723200000000,400,5,0,dn,nm
1723200300000,405,5,0,up,mv
1723200600000,410,5,0,dn,nm
1723200900000,415,5,0,up,mv
1723201200000,420,5,0,dn,nm
1723201500000,425,5,0,up,nm
1723201800000,430,5,0,up,mv
1723202100000,435,5,0,dn,mv
1723202400000,440,5,0,dn,mv
1723202700000,445,5,0,dn,mv
1723203000000,450,5,0,dn,nm
1723203300000,455,5,0,dn,mv
1723203600000,460,5,0,up,mv
1723203900000,465,5,0,up,mv
1723204200000,470,5,0,up,mv
1723204500000,475,5,0,dn,mv
1723204800000,480,5,0,dn,mv
1723205100000,485,5,0,up,nm
1723205400000,490,5,0,dn,mv
1723205700000,495,5,0,dn,mv
1723206000000,500,5,0,up,mv
1723206300000,505,5,0,dn,mv
1723206600000,510,5,0,dn,mv
1723206900000,515,5,0,up,nm
1723207200000,520,5,0,up,nm
1723207500000,525,5,1,dn,nm
1723207800000,530,5,1,up,mv
1723208100000,535,5,1,up,mv
1723208400000,540,5,1,up,mv
1723208700000,545,5,1,up,mv
1723209000000,550,5,1,dn,nm
1723209300000,555,5,1,dn,mv
1723209600000,560,5,1,up,mv
1723209900000,565,5,1,up,mv
1723210200000,570,5,1,up,mv
1723210500000,575,5,1,dn,mv
1723210800000,580,5,1,dn,nm
1723211100000,585,5,1,up,mv
1723211400000,590,5,1,dn,mv
1723211700000,595,5,1,up,mv
1723212000000,600,5,1,dn,nm
1723212300000,605,5,1,up,mv
1723212600000,610,5,1,dn,mv
1723212900000,615,5,1,up,mv
1723213200000,620,5,1,dn,mv
1723213500000,625,5,1,dn,mv
1723213800000,630,5,1,up,mv
1723214100000,635,5,1,up,mv
1723214400000,640,5,1,up,mv
1723214700000,645,5,1,up,mv
1723215000000,650,5,1,up,mv
1723215300000,655,5,1,up,nm
1723215600000,660,5,1,dn,nm
1723215900000,665,5,1,dn,nm
1723216200000,670,5,1,up,mv
1723216500000,675,5,1,dn,nm
1723216800000,680,5,1,dn,mv
1723217100000,685,5,1,up,nm
1723217400000,690,5,1,dn,nm
1723217700000,695,5,1,up,mv
1723218000000,700,5,1,up,mv
1723218300000,705,5,1,up,mv
1723218600000,710,5,1,dn,mv
1723218900000,715,5,1,up,nm
1723219200000,720,5,1,dn,nm
1723219500000,725,5,1,dn,nm
1723219800000,730,5,1,dn,nm
1723220100000,735,5,1,dn,mv
