FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728375300000,0.0634,0.0317,0.0065,0.0047,0.0175,0.0634,0.0387,0.0035,-0.0256,0.0267,88.4615,21.8917,6.0242,5.1119,-0.0089,0.0204,1728375300000,184,1068.5,1208.6667,1312.1667,674.75,-82.7796,-84.7766,-85.9774,-72.7306,-77.1085,-91.4229,0.002,0.0002,0.0,0.0,0.0001,1728375300000,255,2,0,dn,dn,-0.36,-0.38,mv,mv,1.8342,1.0229
1728375600000,-0.0633,0.0,0.0,-0.0023,0.0115,-0.1267,0.022,0.0047,-0.0276,0.0175,65.3846,-6.1509,-6.3043,-12.3285,0.0018,-0.0178,1728375600000,1909,1046.5,1348.6667,1630.1667,833.6667,82.4176,41.5472,17.1046,128.9884,50.7597,25.9213,-0.0002,0.0,0.0,-0.0,0.0001,1728375600000,260,2,0,up,up,0.04,0.34,nm,mv,0.1657,0.9127
1728375900000,0.007,-0.0282,0.0023,-0.0012,0.007,0.0704,-0.0598,0.007,-0.0164,0.0065,39.0244,-6.1106,1.1104,7.4147,-0.0307,-0.0333,1728375900000,1134,1521.5,1075.6667,1810.3333,924.5833,-25.4683,5.423,-37.3596,22.6498,-2.1837,-118.4524,0.0,-0.0001,0.0,-0.0,0.0,1728375900000,265,2,0,dn,up,-0.06,0.39,nm,mv,0.2477,1.0462
1728376200000,-0.0106,-0.0018,-0.0223,-0.0079,0.0038,-0.0176,-0.0018,-0.0287,-0.0235,0.0021,15.1515,-10.8301,3.7262,2.6158,0.0319,0.0481,1728376200000,787,960.5,1276.6667,1242.6667,989.9167,-18.0635,-38.3551,-36.6685,-20.4984,-20.1662,-62.9265,-0.0001,-0.0,-0.0001,-0.0,0.0,1728376200000,270,2,0,up,up,0.36,0.56,mv,mv,1.5718,1.4444
1728376500000,0.0634,0.0264,0.02,0.01,0.0034,0.074,0.0546,0.02,0.0132,-0.0044,69.697,11.8056,4.3549,0.6288,-0.0492,-0.0471,1728376500000,563,675.0,828.0,1088.3333,1036.25,-16.5926,-32.0048,-48.2695,-45.6695,-7.071,15.0079,0.0006,0.0002,0.0001,0.0001,0.0,1728376500000,275,2,0,up,up,0.09,0.22,nm,mv,0.3601,0.565
1728377100000,0.0158,0.0396,0.0229,0.0126,-0.0013,-0.0476,0.0414,0.0205,0.0279,-0.0188,80.8824,17.0839,2.0624,-2.2925,0.0386,0.0179,1728377100000,788,675.5,712.6667,894.1667,1096.3333,16.6543,10.5706,-11.8733,-28.124,-17.3634,5.8961,0.0001,0.0003,0.0002,0.0001,-0.0,1728377100000,285,2,0,up,up,0.11,0.75,nm,mv,0.4422,1.9272
1728377400000,0.0194,0.0176,0.0329,0.0053,0.005,0.0035,-0.0088,0.0552,0.0006,-0.0085,95.6522,21.7659,0.9819,-1.0805,-0.0028,0.0244,1728377400000,4549,2668.5,1966.6667,1621.6667,1466.9167,70.4703,131.3051,180.5139,210.1062,184.6597,198.028,0.0,0.0,0.0001,0.0,0.0,1728377400000,290,2,0,up,up,0.02,0.65,nm,mv,0.0927,1.6357
1728377700000,0.0035,0.0114,0.0129,0.0164,0.007,-0.0158,-0.0282,-0.0071,0.0188,0.0015,91.8919,17.8418,2.8546,1.8727,-0.0059,-0.0048,1728377700000,1400,2974.5,2245.6667,1536.8333,1583.5,-52.9333,-37.6577,-8.9036,-11.5883,-4.3581,24.1117,0.0,0.0,0.0,0.0001,0.0,1728377700000,295,2,0,up,up,0.62,0.46,mv,mv,4.729,1.2367
1728378000000,0.1091,0.0563,0.044,0.0335,0.0161,0.1055,0.0387,0.0211,0.0346,0.0073,100.0,19.0431,-2.987,-5.8416,0.0117,0.0208,1728378000000,2016,1708.0,2655.0,1683.8333,1747.0833,18.0328,-24.0678,19.7268,15.3923,-90.6965,-104.266,0.0003,0.0002,0.0001,0.0001,0.0001,1728378000000,300,2,0,up,up,0.01,0.43,nm,mv,0.0432,1.0971
1728378300000,0.0018,0.0554,0.0381,0.0355,0.0138,-0.1073,0.044,0.0052,0.0434,-0.0013,93.3333,13.907,3.5147,6.5017,0.0006,-0.0105,1728378300000,3704,2860.0,2373.3333,2170.0,1706.3333,29.5105,56.0674,70.6912,117.0736,61.5701,58.9481,0.0,0.0001,0.0001,0.0001,0.0,1728378300000,305,2,0,dn,up,-0.17,0.49,mv,mv,0.7724,1.2344
1728378600000,-0.0299,-0.0141,0.027,0.0199,0.015,-0.0316,-0.0703,0.0141,0.01,0.0094,80.7407,4.5731,6.1297,2.615,0.0157,0.0299,1728378600000,265,1984.5,1995.0,2120.3333,1604.3333,-86.6465,-86.7168,-87.502,-83.4822,-86.9192,-81.098,-0.0006,-0.0,0.0001,0.0001,0.0001,1728378600000,310,2,0,up,up,0.59,0.8,mv,mv,2.419,2.1652
1728378900000,0.1037,0.0369,0.0252,0.0346,0.0236,0.1336,-0.0185,-0.0188,0.022,0.0139,89.3617,6.5146,0.4417,-5.688,-0.0588,0.0011,1728378900000,5817,3041.0,3262.0,2958.5,1926.3333,91.2858,78.3262,96.6199,201.9727,-25.0227,54.8405,0.0001,0.0001,0.0,0.0001,0.0001,1728378900000,315,2,0,up,up,0.07,0.13,nm,nm,0.2329,0.3959
1728379200000,0.0123,0.058,0.0287,0.0334,0.0194,-0.0914,0.0721,-0.0094,0.0281,0.0019,93.0851,8.4094,6.1551,5.7133,0.0397,0.04,1728379200000,2220,4018.5,2767.3333,2570.3333,2096.0,-44.7555,-19.7784,-13.6299,5.916,2.3951,22.1148,0.0,0.0001,0.0001,0.0001,0.0001,1728379200000,320,2,0,up,up,0.14,0.03,nm,nm,0.4623,0.0912
1728379500000,0.0246,0.0184,0.0469,0.0369,0.0267,0.0123,-0.0185,0.0199,0.0205,0.0152,95.9391,7.607,6.3619,0.2068,-0.0435,-0.0246,1728379500000,1300,1760.0,3112.3333,2553.6667,2045.25,-26.1364,-58.2307,-49.0928,-36.4381,-73.2338,-49.2217,0.0001,0.0001,0.0001,0.0001,0.0001,1728379500000,325,2,0,dn,up,-0.08,0.06,nm,nm,0.2714,0.1706
1728379800000,-0.014,0.0053,0.0076,0.0164,0.0249,-0.0386,-0.0527,-0.0176,-0.0171,0.0179,89.1626,0.9084,4.0546,-2.3073,0.0022,-0.0221,1728379800000,1300,1300.0,1606.6667,2434.3333,2059.0833,0.0,-19.0871,-46.5973,-36.8651,-19.2984,-15.396,-0.0001,0.0,0.0,0.0,0.0001,1728379800000,330,2,0,dn,up,-0.03,0.03,nm,nm,0.1232,0.096
1728380100000,-0.0053,-0.0097,0.0018,0.0152,0.0254,0.0088,-0.0281,-0.0269,-0.0203,0.0216,84.5679,-2.3906,7.5256,3.471,-0.0184,-0.0159,1728380100000,2392,1846.0,1664.0,2215.6667,2192.8333,29.5775,43.75,7.9585,9.0826,61.835,77.8528,-0.0,-0.0,0.0,0.0,0.0001,1728380100000,335,2,0,up,up,0.17,0.17,mv,nm,0.6905,0.5425
1728380400000,0.0298,0.0123,0.0035,0.0252,0.0226,0.0351,0.007,-0.0434,0.0052,0.0192,95.0311,2.4694,4.5268,-2.9988,-0.0298,0.0362,1728380400000,7220,4806.0,3637.3333,3374.8333,2747.5833,50.2289,98.4971,113.9365,162.7764,137.4517,98.6504,0.0,0.0,0.0,0.0,0.0,1728380400000,340,2,0,dn,dn,-0.11,-0.09,nm,nm,0.5042,0.2939
1728380700000,-0.0193,0.0053,0.0018,0.0047,0.0196,-0.0491,0.0149,-0.0059,-0.0299,0.021,86.5854,-2.2316,4.2423,-0.2845,0.0028,0.0106,1728380700000,3111,5165.5,4241.0,2923.8333,2941.1667,-39.7735,-26.6447,6.4014,5.7744,21.2803,35.1829,-0.0,0.0,0.0,0.0,0.0,1728380700000,345,2,0,up,up,0.11,0.11,nm,nm,1.0292,0.3666
1728381000000,0.0193,0.0,0.0099,0.0059,0.0196,0.0386,-0.0123,0.0082,-0.0276,0.0147,92.6667,1.5702,9.3779,5.1356,-0.0146,0.0243,1728381000000,616,1863.5,3649.0,2656.5,2613.4167,-66.9439,-83.1187,-76.8116,-76.4293,-88.97,-58.365,0.0002,0.0,0.0,0.0,0.0,1728381000000,350,2,0,dn,up,-0.09,0.1,nm,nm,0.8141,0.335
1728381300000,-0.0158,0.0018,-0.0053,-0.0009,0.018,-0.0351,-0.0035,-0.0088,-0.0378,0.011,85.2941,-1.171,4.465,-4.9129,-0.0244,-0.034,1728381300000,2150,1383.0,1959.0,2798.1667,2675.9167,55.4591,9.7499,-23.164,-19.6537,8.5386,-11.2866,-0.0,0.0,-0.0,-0.0,0.0,1728381300000,355,2,0,up,up,0.09,0.27,nm,mv,0.8432,0.8883
1728381600000,0.0158,0.0,0.0064,0.0041,0.0103,0.0316,0.0,0.0047,-0.0123,-0.0059,88.6598,2.1236,8.3968,3.9318,0.0008,0.0091,1728381600000,3324,2737.0,2030.0,3135.5,2784.9167,21.4468,63.7438,6.0118,19.3573,45.4995,17.54,0.0,0.0,0.0,0.0,0.0,1728381600000,360,2,0,up,up,0.1,0.07,nm,nm,0.9468,0.2324
1728381900000,0.0176,0.0167,0.0059,0.0079,0.0116,0.0018,0.0149,-0.0041,-0.0073,-0.0022,98.9691,5.1474,7.5069,-0.8899,0.0061,0.0136,1728381900000,3231,3277.5,2901.6667,3275.3333,2745.5,-1.4188,11.3498,-1.3536,17.6835,32.8663,43.3105,0.0,0.0,0.0,0.0,0.0,1728381900000,365,2,0,up,dn,0.08,-0.2,nm,mv,0.7562,0.7708
1728382200000,0.014,0.0158,0.0158,0.0053,0.0152,-0.0035,0.0158,0.0211,-0.0199,0.0003,89.4118,1.9351,5.133,-2.3739,0.0001,0.0059,1728382200000,3081,3156.0,3212.0,2585.5,2980.1667,-2.3764,-4.0785,19.1646,3.3835,1.8676,4.6191,0.0,0.0,0.0,0.0,0.0,1728382200000,370,2,0,dn,dn,-0.11,-0.17,nm,nm,1.1885,0.655
1728382500000,-0.0193,-0.0026,0.0041,0.0053,0.005,-0.0333,-0.0193,-0.0023,0.0006,-0.0186,66.6667,-1.5981,7.076,1.943,0.0169,0.0429,1728382500000,10893,6987.0,5735.0,3882.5,3403.1667,55.9038,89.939,180.5666,220.0842,197.0156,204.0116,-0.0,-0.0,0.0,0.0,0.0,1728382500000,375,2,0,dn,dn,-0.17,-0.45,mv,mv,1.8367,1.7026
1728382800000,-0.0298,-0.0246,-0.0117,-0.0029,0.0015,-0.0105,-0.0404,-0.0175,-0.0088,-0.0179,24.4898,-6.371,5.4703,-1.6058,0.0086,-0.0212,1728382800000,400,5646.5,4791.3333,3846.5,3251.5,-92.916,-91.6516,-89.6009,-87.698,-67.5622,-37.0274,-0.0004,-0.0,-0.0,-0.0,0.0,1728382800000,380,2,0,up,dn,0.11,-0.26,nm,mv,1.0046,0.9342
1728383100000,0.0193,-0.0053,-0.0099,0.0029,0.001,0.0491,-0.0026,-0.0257,0.0038,-0.0257,46.9388,-2.4458,7.9801,2.5098,-0.0028,0.0205,1728383100000,458,429.0,3917.0,3564.5,3181.3333,6.7599,-88.3074,-87.1511,-85.6035,-71.9119,-71.3194,0.0002,-0.0001,-0.0,0.0,0.0,1728383100000,385,2,0,dn,dn,-0.39,-0.5,mv,mv,3.4668,1.6982
1728383400000,-0.0684,-0.0246,-0.0263,-0.0111,-0.0035,-0.0878,-0.0,-0.0304,-0.0152,-0.0285,1.5152,-13.6551,-9.7285,-17.7086,0.0023,-0.061,1728383400000,1754,1106.0,870.6667,3302.8333,3219.1667,58.5895,101.4548,-46.8941,-45.5138,-154.6189,-195.3881,-0.0002,-0.0001,-0.0002,-0.0,-0.0,1728383400000,390,2,0,up,up,0.02,0.28,nm,mv,0.1102,0.9204
1728383700000,0.0035,-0.0325,-0.0152,-0.0135,-0.0028,0.072,-0.0272,-0.0035,-0.0214,-0.0282,4.5455,-12.0672,3.9935,13.7219,-0.0082,-0.0135,1728383700000,717,1235.5,976.3333,2883.8333,3079.5833,-41.9668,-26.562,-75.1373,-76.7176,-85.0645,-86.9181,0.0,-0.0001,-0.0001,-0.0,-0.0,1728383700000,395,2,0,dn,up,-0.13,0.49,nm,mv,0.7575,1.666
1728384000000,-0.0228,-0.0097,-0.0292,-0.0196,-0.0072,-0.0263,0.0149,-0.0193,-0.0249,-0.0297,0.0,-14.3939,3.8806,-0.1129,0.0228,0.0154,1728384000000,200,458.5,890.3333,2403.6667,2494.5833,-56.3795,-77.5365,-91.6794,-91.9826,-76.5279,-66.462,-0.0007,-0.0001,-0.0002,-0.0,-0.0,1728384000000,400,2,0,up,up,0.39,0.74,mv,mv,2.4858,2.3696
1728384300000,0.0685,0.0228,0.0164,-0.005,0.0001,0.0913,0.0553,0.0427,-0.0102,-0.0195,51.3158,-1.7275,-0.7941,-4.6747,-0.0236,0.0125,1728384300000,1987,1093.5,968.0,919.3333,2400.9167,81.7101,105.2686,116.1349,-17.2399,97.159,155.1629,0.0002,0.0001,0.0001,-0.0,0.0,1728384300000,405,2,0,up,up,0.23,0.3,mv,mv,0.942,0.9865
1728384600000,0.0404,0.0545,0.0287,0.0067,0.0019,-0.0281,0.0641,0.0439,0.0097,-0.0177,81.5789,5.5915,2.9777,3.7718,-0.0144,-0.0204,1728384600000,8376,5181.5,3521.0,2248.6667,3047.5833,61.652,137.887,272.4874,174.8407,309.08,309.9522,0.0,0.0001,0.0,0.0,0.0,1728384600000,410,2,0,up,up,0.12,0.03,nm,nm,0.4783,0.0986
1728384900000,0.0211,0.0307,0.0433,0.007,0.005,-0.0193,0.0079,0.0726,0.0041,-0.0131,97.3684,8.8759,2.074,-0.9037,0.0073,0.0175,1728384900000,15948,12162.0,8770.3333,4830.3333,4197.4167,31.1297,81.8403,230.1635,279.948,251.946,266.4764,0.0,0.0,0.0,0.0,0.0,1728384900000,415,2,0,dn,dn,-0.05,-0.39,nm,mv,0.1989,1.3172
1728385200000,-0.0088,0.0061,0.0176,0.017,0.0029,-0.0298,-0.0483,0.0012,0.0281,-0.0073,90.7895,7.1781,-2.4052,-4.4791,-0.0219,0.0162,1728385200000,39748,27848.0,21357.3333,11162.6667,7232.75,42.732,86.1094,256.0798,449.5558,216.5879,224.3984,-0.0,0.0,0.0,0.0,0.0,1728385200000,420,2,0,dn,dn,-0.04,-0.16,nm,nm,0.229,0.531
1728385500000,-0.007,-0.0079,0.0018,0.0152,0.0009,0.0018,-0.0386,-0.0269,0.0287,-0.0107,85.5263,6.1777,3.2095,5.6147,-0.0119,0.0095,1728385500000,7620,23684.0,21105.3333,12313.1667,7598.5,-67.8264,-63.8954,-38.115,0.283,1.3779,-4.0901,-0.0,-0.0,0.0,0.0,0.0,1728385500000,425,2,0,dn,dn,-0.3,-0.29,mv,mv,1.6627,0.9625
1728385800000,-0.0526,-0.0298,-0.0228,0.0102,-0.0047,-0.0456,-0.036,-0.0661,0.0298,-0.0199,47.2973,-2.4448,-2.6843,-5.8939,0.0219,-0.0071,1728385800000,51885,29752.5,33084.3333,20927.3333,11665.5,74.3887,56.8265,147.9293,344.773,159.5154,117.4946,-0.0,-0.0,-0.0,0.0,-0.0,1728385800000,430,2,0,up,up,0.18,0.22,mv,mv,0.8144,0.6918
1728386100000,0.0316,-0.0105,-0.0094,0.0041,-0.0004,0.0842,-0.0026,-0.0269,0.0091,-0.0054,71.6216,3.3123,-1.9761,0.7082,0.0228,0.0219,1728386100000,9061,30473.0,22855.3333,22106.3333,11512.8333,-70.2655,-60.355,-59.0117,-21.2965,-32.8228,-48.895,0.0,-0.0,-0.0,0.0,-0.0,1728386100000,435,2,0,dn,up,-0.17,0.32,mv,mv,0.954,0.997
1728386400000,-0.0298,0.0009,-0.017,-0.0076,-0.0004,-0.0614,0.0307,-0.0187,-0.0143,-0.0019,48.6486,-1.9716,-5.2342,-3.2581,0.0015,-0.0423,1728386400000,75212,42136.5,45386.0,33245.6667,17747.1667,78.4961,65.7163,126.231,323.7972,112.149,99.3493,-0.0,0.0,-0.0,-0.0,-0.0,1728386400000,440,2,0,up,up,0.21,0.28,mv,mv,1.2919,0.8584
1728386700000,0.0369,0.0035,0.0129,-0.005,0.001,0.0667,0.014,0.0357,-0.012,-0.0,77.027,4.469,-3.9289,1.3053,-0.0038,-0.0232,1728386700000,60959,68085.5,48410.6667,40747.5,22788.9167,-10.467,25.9206,49.6018,167.4941,49.7794,44.8073,0.0,0.0,0.0,-0.0,0.0,1728386700000,445,2,0,up,up,0.28,0.02,mv,nm,1.5544,0.0607
1728387000000,0.0491,0.043,0.0187,0.0047,0.0108,0.0123,0.0421,0.0281,-0.0123,0.0143,91.3978,6.5583,-4.1756,-0.2466,-0.0113,0.043,1728387000000,58568,59763.5,64913.0,43884.1667,27523.4167,-2.0004,-9.7746,33.4604,112.7933,-26.2902,21.956,0.0,0.0,0.0,0.0,0.0,1728387000000,450,2,0,dn,dn,-0.21,-0.15,mv,nm,0.9879,0.4458
1728387300000,-0.0368,0.0061,0.0164,-0.0003,0.0075,-0.086,0.0026,0.0333,-0.0155,0.0102,68.8172,-0.6617,-0.1887,3.9869,0.0132,0.0045,1728387300000,38784,48676.0,52770.3333,49078.1667,30695.6667,-20.3221,-26.5042,-20.975,26.3501,-47.1749,-39.4703,-0.0,0.0,0.0,-0.0,0.0,1728387300000,455,2,0,dn,up,-0.05,0.07,nm,nm,0.2172,0.2051
1728387600000,-0.0088,-0.0228,0.0012,0.007,0.0086,0.0281,-0.0658,-0.0117,-0.0032,0.0158,55.2632,-3.3083,3.3432,3.5318,-0.0054,-0.0111,1728387600000,1211,19997.5,32854.3333,40632.5,30779.9167,-93.9442,-96.314,-97.0196,-96.0656,-68.6662,-60.979,-0.0,-0.0,0.0,0.0,0.0,1728387600000,460,2,0,up,up,0.11,0.08,nm,nm,0.5734,0.2379
1728387900000,0.0193,0.0053,-0.0088,0.005,0.0045,0.0281,-0.0009,-0.0275,0.0009,0.0044,64.0625,-0.4137,-0.466,-3.8092,-0.0075,0.0317,1728387900000,2317,1764.0,14104.0,39508.5,30807.4167,31.3492,-83.572,-94.1354,-92.4791,-71.3028,-99.9047,0.0,0.0,-0.0,0.0,0.0,1728387900000,465,2,0,up,up,0.01,0.09,nm,nm,0.0541,0.2661
1728388200000,0.0018,0.0105,0.0041,0.0102,0.0013,-0.0175,0.0333,-0.0123,0.0178,-0.0006,65.625,0.0666,2.6457,3.1118,-0.0088,-0.0105,1728388200000,11531,6924.0,5019.6667,28895.0,31070.3333,66.5367,129.7164,-60.0934,-62.8874,-29.1009,-18.917,0.0,0.0,0.0,0.0,0.0,1728388200000,470,2,0,dn,dn,-0.04,-0.2485,nm,mv,0.2443,0.7424
1728388500000,-0.007,-0.0026,0.0047,0.0029,-0.001,-0.0088,-0.0079,0.0035,0.0079,-0.006,59.375,-0.5349,2.5073,-0.1384,0.0094,0.002,1728388500000,5412,8471.5,6420.0,19637.1667,30192.3333,-36.1152,-15.7009,-72.44,-82.0749,-21.4932,-14.9501,-0.0,-0.0,0.0,0.0,-0.0,1728388500000,475,2,0,up,dn,0.12,-0.25,nm,mv,0.7938,0.7537
1728388800000,0.0211,0.007,0.0053,-0.0018,0.0015,0.0281,-0.0035,0.014,-0.0064,-0.0015,78.125,3.2232,1.4839,-1.0234,-0.0163,-0.0298,1728388800000,4068,4740.0,7003.6667,10553.8333,27219.0,-14.1772,-41.9161,-61.4548,-85.0546,-130.0938,-72.1466,0.0,0.0,0.0,-0.0,0.0,1728388800000,480,2,0,dn,dn,-0.3285,-0.4,mv,mv,2.954,1.2896
1728389100000,-0.0576,-0.0183,-0.0145,-0.0052,-0.0028,-0.0787,-0.0157,-0.0186,-0.0049,-0.0036,26.7969,-5.7324,-1.8008,-3.2847,0.0174,0.0166,1728389100000,6876,5472.0,5452.0,5235.8333,27157.0,25.6579,26.1189,31.3258,-74.6806,28.0503,-29.0082,-0.0,-0.0,-0.0,-0.0,-0.0,1728389100000,485,2,0,dn,up,-0.0415,0.0278,nm,nm,0.2784,0.0898
1728389400000,-0.0073,-0.0325,-0.0146,-0.005,0.001,0.0503,-0.0395,-0.0193,-0.012,0.0057,23.8806,-6.7803,-1.7165,0.0843,0.0073,-0.0089,1728389400000,26247,16561.5,12397.0,9408.5,25020.5,58.482,111.7206,178.9711,4.902,122.406,136.114,-0.0,-0.0,-0.0,-0.0,0.0,1728389400000,490,2,0,dn,dn,-0.03,-0.05,nm,nm,0.2015,0.1732
1728389700000,-0.0053,-0.0063,-0.0234,-0.0091,-0.002,0.002,0.012,-0.0287,-0.014,-0.0016,19.403,-6.9358,3.5423,5.2587,-0.0066,-0.0259,1728389700000,17284,21765.5,16802.3333,11903.0,25705.75,-20.5899,2.8667,45.2071,-32.7621,57.9882,0.9562,-0.0,-0.0,-0.0,-0.0,-0.0,1728389700000,495,2,0,up,up,0.0993,0.06,nm,nm,0.7313,0.1973
1728390000000,0.0174,0.0061,0.0016,-0.0065,0.0019,0.0227,0.0385,0.0162,-0.0167,0.0023,38.7576,-3.9147,-2.0191,-5.5614,-0.0151,-0.0311,1728390000000,5327,11305.5,16286.0,10869.0,19882.0,-52.8813,-67.2909,-50.9891,-73.2069,-71.4048,-55.1292,0.0,0.0,0.0,-0.0,0.0,1728390000000,500,2,0,dn,up,-0.1193,0.0807,nm,nm,0.8159,0.2841
1728390300000,-0.0209,-0.0018,-0.0029,-0.0088,-0.0029,-0.0384,0.0045,0.0117,-0.0117,-0.0039,22.179,-6.5888,5.015,7.0341,0.0209,0.0122,1728390300000,10309,7818.0,10973.3333,11685.1667,15661.1667,31.8624,-6.0541,-11.777,-34.1748,27.8078,-3.4913,-0.0,-0.0,-0.0,-0.0,-0.0,1728390300000,505,2,0,up,up,0.08,0.01,nm,nm,0.5353,0.0448
1728390600000,0.014,-0.0034,0.0035,-0.0099,-0.0058,0.035,-0.0095,0.0269,-0.0082,-0.0167,36.8842,-6.945,0.0039,-5.0111,-0.0046,-0.0078,1728390600000,4731,7520.0,6789.0,11795.6667,11174.75,-37.0878,-30.3137,-59.8921,-57.6635,-76.281,-76.0976,0.0,-0.0,0.0,-0.0,-0.0,1728390600000,510,2,0,up,dn,0.12,-0.06,mv,nm,0.8424,0.2855
1728390900000,0.0211,0.0176,0.0047,0.0032,-0.001,0.007,0.0193,0.0031,0.0084,-0.0085,57.1156,-2.7316,0.6403,0.6364,-0.0116,-0.0148,1728390900000,3013,3872.0,6017.6667,11151.8333,8193.8333,-22.1849,-49.9308,-72.982,-63.2284,-95.6937,-163.6847,0.0,0.0,0.0,0.0,-0.0,1728390900000,515,2,0,dn,dn,-0.19,-0.059,mv,nm,2.1806,0.2791
1728391200000,-0.0333,-0.0061,0.0006,-0.0012,-0.0031,-0.0544,-0.0027,0.0035,0.0038,-0.0117,26.9377,-9.4884,-1.9046,-2.5449,0.0026,-0.0165,1728391200000,11452,7232.5,6398.6667,8686.0,9047.25,58.3408,78.9748,31.8443,26.5799,24.8909,61.2561,-0.0,-0.0,0.0,-0.0,-0.0,1728391200000,520,2,0,up,up,0.01,0.04,nm,nm,0.0857,0.2067
1728391500000,0.0018,-0.0158,-0.0035,0.0,-0.0045,0.0351,-0.0333,-0.007,0.0091,-0.0091,28.526,-7.8082,-1.1254,0.7793,0.0053,0.007,1728391500000,4977,8214.5,6480.6667,6634.8333,9268.9167,-39.412,-23.2023,-24.9868,-46.3044,-15.4608,-60.6866,0.0,-0.0,-0.0,0.0,-0.0,1728391500000,525,2,1,up,up,0.121,0.15,mv,nm,1.0408,0.7864
1728391800000,0.0212,0.0115,-0.0035,0.0006,-0.0029,0.0195,0.0176,-0.0082,0.0071,-0.0042,47.7446,-1.967,1.5349,2.6603,0.0048,-0.0013,1728391800000,2203,3590.0,6210.6667,6114.1667,8491.5833,-38.6351,-64.5288,-63.9689,-74.0567,-40.673,-37.2422,0.0001,0.0,-0.0,0.0,-0.0,1728391800000,530,2,1,dn,dn,-0.091,-0.021,nm,nm,0.761,0.1174
1728392100000,-0.016,0.0026,0.0023,0.0015,-0.0037,-0.0372,0.0184,0.0018,0.0102,-0.0026,33.291,-4.6034,1.2048,-0.3302,0.0183,0.001,1728392100000,4978,3590.5,4052.6667,5225.6667,8455.4167,38.6436,22.8327,-4.7394,-41.1265,4.8126,20.4814,-0.0,0.0,0.0,0.0,-0.0,1728392100000,535,2,1,up,up,0.12,0.2004,mv,mv,1.0425,1.1696
1728392400000,0.0211,0.0025,0.0088,0.0026,-0.0037,0.037,-0.009,0.0123,0.0126,-0.0051,68.7239,0.9907,3.1199,1.9151,0.0073,-0.0111,1728392400000,11909,8443.5,6363.3333,6422.0,9108.8333,41.0434,87.1503,85.4407,30.7412,96.4362,43.9858,0.0,0.0,0.0,0.0,-0.0,1728392400000,540,2,1,dn,up,-0.05,0.26,nm,mv,0.4163,1.6549
1728392700000,-0.0088,0.0061,-0.0012,-0.0023,0.0004,-0.0298,0.0035,0.0022,-0.0055,0.0032,75.6494,-0.7361,-4.6031,-7.7229,-0.0125,0.0312,1728392700000,23887,17898.0,13591.3333,9901.0,10526.4167,33.4618,75.7517,141.2585,126.9243,106.3954,101.168,-0.0,0.0,-0.0,-0.0,0.0,1728392700000,545,2,1,up,up,0.1304,0.182,mv,mv,1.1667,1.3034
1728393000000,0.0229,0.0071,0.0117,0.007,0.0029,0.0317,0.0045,0.0094,0.0082,0.0019,97.7121,4.527,-0.0139,4.5891,-0.0323,0.0269,1728393000000,45125,34506.0,26973.6667,15513.1667,12099.5833,30.7744,67.2928,190.8819,272.9467,138.3786,220.8554,0.0,0.0,0.0,0.0,0.0,1728393000000,550,2,1,up,up,0.1796,0.5096,mv,mv,2.0229,3.4135
1728393300000,0.0315,0.0272,0.0152,0.012,0.006,0.0086,0.0211,0.0064,0.012,0.008,98.3322,11.1477,-6.2139,-6.2,-0.0197,0.0046,1728393300000,68898,57011.5,45970.0,26166.6667,16400.75,20.8493,49.876,163.3045,320.0905,111.4987,120.3514,0.0,0.0,0.0,0.0,0.0,1728393300000,555,2,1,dn,dn,-0.128,-0.36,mv,mv,1.2688,2.2606
1728393600000,-0.0225,0.0045,0.0106,0.0047,0.0027,-0.054,-0.0025,0.0119,0.0041,0.0008,74.4444,5.592,-2.8805,3.3335,0.0343,0.0113,1728393600000,29570,49234.0,47864.3333,30727.8333,18421.0,-39.9399,-38.2212,-3.768,60.5233,-35.7084,-3.3783,-0.0,0.0,0.0,0.0,0.0,1728393600000,560,2,1,up,dn,0.458,-0.302,mv,mv,3.8143,1.8412
1728393900000,0.0804,0.0289,0.0298,0.0208,0.0111,0.1028,0.0017,0.0181,0.0193,0.014,86.8687,10.6087,-20.1877,-17.3073,-0.0142,0.0043,1728393900000,75250,52410.0,57906.0,42439.8333,23832.75,43.5795,29.952,77.3098,215.742,-81.3979,-132.1162,0.0,0.0,0.0,0.0,0.0,1728393900000,565,2,1,dn,dn,-0.69,-0.48,mv,mv,3.7033,2.3952
1728394200000,-0.121,-0.0204,-0.021,-0.0029,-0.0001,-0.2013,-0.0249,-0.0363,-0.0056,0.0057,17.1717,-13.7852,-27.0611,-6.8733,-0.1081,-0.0221,1728394200000,1179808,627529.0,428209.3333,237089.6667,121755.8333,88.0085,175.5213,397.621,868.9951,158.4561,39.8164,-0.0,-0.0,-0.0,-0.0,-0.0,1728394200000,570,2,1,dn,up,-0.07,0.32,nm,mv,0.1977,1.4646
