FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728558300000,-0.0043,0.0021,-0.0043,-0.0093,-0.0061,-0.0129,-0.0,0.01,-0.0064,-0.0136,15.0,-10.7627,6.3669,2.8602,-0.0004,0.0129,1728558300000,925,1393.5,1237.6667,1168.3333,972.3333,-33.6204,-25.2626,-20.8274,-4.868,-1.4807,-23.7136,-0.0003,0.0001,-0.0002,-0.0005,-0.0004,1728558300000,425,4,0,dn,up,-1.75,1.5,mv,mv,1.499,0.792
1728558600000,-0.03,-0.0172,-0.0086,-0.0093,-0.0068,-0.0257,-0.0129,0.0014,-0.005,-0.0111,0.0,-22.5122,0.4739,-5.8929,0.0066,-0.0067,1728558600000,1855,1390.0,1547.3333,1335.3333,1080.0,33.4532,19.8837,38.9166,71.7593,24.9121,13.0025,-0.0009,-0.0007,-0.0003,-0.0004,-0.0004,1728558600000,430,4,0,up,up,3.5,3.75,mv,mv,2.9981,1.9729
1728558900000,0.0601,0.015,0.0086,0.0064,-0.0011,0.0901,0.0129,0.0043,0.015,-0.0036,58.3333,10.6577,-11.7867,-12.2606,-0.0296,0.0159,1728558900000,1938,1896.5,1572.6667,1380.0,1206.0833,2.1882,23.2302,40.4348,60.6854,-7.6513,-13.0135,0.0018,0.0005,0.0003,0.0003,-0.0001,1728558900000,435,4,0,dn,up,-0.25,1.5,nm,mv,0.147,0.7926
1728559200000,-0.0043,0.0279,0.0086,0.0021,-0.0004,-0.0643,0.045,0.0129,0.005,-0.0025,54.1667,8.0023,3.561,15.3477,0.009,0.0067,1728559200000,993,1465.5,1595.3333,1416.5,1190.1667,-32.2416,-37.756,-29.8976,-16.5663,1.8061,-7.3943,-0.0003,0.0011,0.0003,0.0001,-0.0,1728559200000,440,4,0,up,up,0.5,1.5,nm,mv,0.3007,0.7744
1728559500000,0.0086,0.0021,0.0214,0.0064,0.0007,0.0129,-0.0129,0.03,0.0114,0.0004,62.5,11.9157,2.2214,-1.3396,0.0008,-0.0012,1728559500000,846,919.5,1259.0,1403.1667,1205.8333,-7.9935,-32.8038,-39.7078,-29.8411,8.9448,-15.8616,0.0006,0.0001,0.001,0.0003,0.0,1728559500000,445,4,0,up,up,1.25,1.5,mv,mv,0.7881,0.7311
1728559800000,0.0214,0.015,0.0086,0.0086,-0.0007,0.0129,-0.0129,-0.0,0.0186,-0.0011,83.3333,23.5756,-1.2335,-3.455,0.0043,0.0079,1728559800000,1210,1028.0,1016.3333,1294.5,1209.75,17.7043,19.0554,-6.5276,0.0207,5.4357,-65.6075,0.001,0.0009,0.0005,0.0004,-0.0,1728559800000,450,4,0,dn,dn,-0.25,-0.5,nm,nm,0.1543,0.2563
1728560100000,-0.0043,0.0086,0.0086,0.0086,-0.0004,-0.0257,0.0064,-0.0,0.0179,-0.0004,79.1667,20.7936,0.4735,1.7071,0.0043,0.0031,1728560100000,906,1058.0,987.3333,1291.3333,1229.8333,-14.3667,-8.2377,-29.84,-26.3315,-56.1318,-11.9828,-0.0003,0.0005,0.0005,0.0004,-0.0,1728560100000,455,4,0,up,up,0.5,1.25,nm,mv,0.3086,0.6408
1728560400000,0.0086,0.0021,0.0086,0.015,0.0029,0.0129,-0.0129,-0.0129,0.0243,0.0029,87.5,23.5165,2.4224,1.9489,0.0008,0.0024,1728560400000,718,812.0,944.6667,1101.8333,1218.5833,-11.5764,-23.9944,-34.8359,-41.0791,5.3163,-12.3267,0.0007,0.0002,0.0005,0.0008,0.0001,1728560400000,460,4,0,dn,up,-0.75,1.5,mv,mv,0.5855,0.7579
1728560700000,-0.0129,-0.0021,-0.0029,0.0029,0.0046,-0.0214,-0.0107,-0.0114,-0.0036,0.0068,75.0,13.5598,-0.7432,-3.1656,-0.0105,0.0043,1728560700000,815,766.5,813.0,914.6667,1147.3333,6.3275,0.246,-10.8965,-28.9657,-8.4672,34.9488,-0.0009,-0.0002,-0.0002,0.0002,0.0002,1728560700000,465,4,0,up,up,1.5,3.75,mv,mv,2.286,1.9207
1728561000000,0.0257,0.0064,0.0071,0.0079,0.005,0.0386,0.0043,-0.0014,0.0057,0.0079,96.0,24.9129,-2.3769,-1.6337,-0.014,0.0159,1728561000000,1301,1058.0,944.6667,966.0,1191.25,22.9679,37.7205,34.6791,9.213,43.6343,58.807,0.0012,0.0004,0.0004,0.0005,0.0002,1728561000000,470,4,0,up,up,0.75,4.25,mv,mv,0.958,2.2654
1728561300000,0.0129,0.0193,0.0086,0.0086,0.0075,-0.0129,0.0214,-0.0,0.0021,0.0136,100.0,27.7149,-2.5345,-0.1576,-0.0035,-0.0018,1728561300000,3225,2263.0,1780.3333,1362.5,1382.8333,42.5099,81.1459,136.6972,133.2168,66.6528,116.8603,0.0002,0.0005,0.0003,0.0004,0.0003,1728561300000,475,4,0,up,up,1.5,2.5,mv,mv,1.8974,1.3496
1728561600000,0.0257,0.0193,0.0214,0.0093,0.0089,0.0129,0.0129,0.0243,0.0007,0.0143,100.0,36.8757,-4.561,-2.0264,-0.0047,0.0024,1728561600000,2750,2987.5,2425.3333,1619.1667,1456.8333,-7.9498,13.3865,69.8405,88.7656,10.8643,19.4057,0.0005,0.0004,0.0005,0.0003,0.0004,1728561600000,480,4,0,up,up,2.0,0.5,mv,nm,2.397,0.2497
1728561900000,0.0343,0.03,0.0243,0.0157,0.0122,0.0086,0.0107,0.0171,0.0071,0.0182,97.619,49.0079,-5.2032,-0.6422,-0.0109,-0.0074,1728561900000,2937,2843.5,2970.6667,1957.6667,1624.5,3.2882,-1.1333,50.0255,80.7941,-20.7734,14.9851,0.0007,0.0006,0.0005,0.0005,0.0004,1728561900000,485,4,0,dn,dn,-1.0,-2.5,mv,mv,1.1142,1.1511
1728562200000,-0.0171,0.0086,0.0143,0.0114,0.0132,-0.0514,-0.0107,0.0057,-0.0036,0.02,88.0952,32.1429,-2.4171,2.7861,0.0148,0.0,1728562200000,2474,2705.5,2720.3333,2250.3333,1676.0833,-8.5566,-9.0553,9.9393,47.606,28.3543,-17.6256,-0.0004,0.0002,0.0003,0.0003,0.0005,1728562200000,490,4,0,dn,dn,-0.5,-0.25,nm,nm,0.4341,0.1133
1728562500000,-0.0086,-0.0128,0.0029,0.0121,0.0075,0.0086,-0.0428,-0.0186,0.0093,0.0086,77.4194,23.2143,3.6669,6.084,0.0179,-0.0012,1728562500000,1817,2145.5,2409.3333,2417.3333,1666.0,-15.3111,-24.5849,-24.8345,9.0636,-6.0743,-73.6249,-0.0003,-0.0003,0.0001,0.0003,0.0003,1728562500000,495,4,0,dn,dn,-1.0,-9.0,mv,mv,0.9065,4.8827
1728562800000,-0.0171,-0.0128,-0.0143,0.005,0.0064,-0.0086,-0.0214,-0.0386,-0.0029,0.0068,64.5161,10.119,-8.041,-11.708,-0.0179,-0.0061,1728562800000,3959,2888.0,2750.0,2860.3333,1913.1667,37.0845,43.9636,38.4104,106.9344,4.4017,-24.0392,-0.0003,-0.0003,-0.0003,0.0001,0.0002,1728562800000,500,4,0,up,dn,1.25,-14.25,mv,mv,1.047,7.7309
1728563100000,0.0214,0.0021,-0.0014,0.0064,0.0075,0.0386,0.015,-0.0157,-0.0021,0.0068,78.5714,17.8571,-21.2256,-13.1845,-0.0284,-0.0006,1728563100000,2701,3330.0,2825.6667,2773.0,2067.75,-18.8889,-4.4119,-2.5965,30.6251,-9.0131,12.6312,0.0005,0.0,-0.0,0.0001,0.0002,1728563100000,505,4,0,dn,dn,-9.25,-16.5,mv,mv,7.4624,9.4473
1728563400000,-0.1585,-0.0685,-0.0514,-0.0243,-0.0075,-0.1799,-0.0557,-0.0543,-0.0336,-0.0068,40.9091,-26.3889,-60.4933,-39.2677,0.065,-0.0629,1728563400000,24436,13568.5,10365.3333,6387.3333,4003.25,80.0936,135.7474,282.5697,510.404,-35.3106,-35.1958,-0.0004,-0.0003,-0.0003,-0.0002,-0.0001,1728563400000,510,4,0,dn,dn,-6.25,-4.75,mv,mv,1.6975,1.6346
1728563700000,-0.1072,-0.1328,-0.0814,-0.0478,-0.0161,0.0512,-0.1349,-0.0671,-0.0635,-0.0157,18.1818,-46.8615,-4.4946,55.9987,0.0651,-0.0766,1728563700000,11054,17745.0,12730.3333,7740.1667,4848.9167,-37.7064,-13.168,42.8135,127.9684,-34.7647,-9.2591,-0.0006,-0.0004,-0.0004,-0.0004,-0.0002,1728563700000,515,4,0,dn,dn,-1.0,-1.25,nm,nm,0.271,0.2795
1728564000000,-0.0172,-0.0622,-0.0942,-0.0478,-0.0182,0.0901,0.0063,-0.0928,-0.0593,-0.0211,19.6581,-42.8567,-3.3227,1.1718,0.0289,-0.0307,1728564000000,14438,12746.0,16642.6667,9734.1667,5992.25,13.2748,-13.2471,48.3229,140.9446,-57.4972,1.7285,-0.0001,-0.0003,-0.0003,-0.0003,-0.0002,1728564000000,520,4,0,up,up,2.5,0.25,mv,nm,0.6776,0.0429
1728564300000,0.043,0.0129,-0.0272,-0.0393,-0.0136,0.0601,0.1457,0.0242,-0.0514,-0.0182,28.2051,-33.0887,-0.2154,3.1073,-0.064,0.048,1728564300000,6893,10665.5,10795.0,10580.1667,6498.75,-35.3711,-36.1464,-34.8498,6.0666,-23.294,20.6585,0.0004,0.0001,-0.0001,-0.0002,-0.0001,1728564300000,525,4,1,dn,up,-2.75,1.75,mv,nm,0.664,0.2986
1728564600000,-0.0472,-0.0021,-0.0072,-0.0443,-0.0196,-0.0902,0.0601,0.0742,-0.0493,-0.0246,18.8034,-39.2954,-0.1758,0.0396,0.0004,0.0104,1728564600000,7960,7426.5,9763.6667,11247.0,7053.6667,7.1837,-18.4733,-29.2256,12.8491,8.3026,17.8918,-0.0003,-0.0,-0.0,-0.0002,-0.0002,1728564600000,530,4,1,up,up,0.5,2.0,nm,nm,0.1219,0.3436
1728564900000,0.0086,-0.0193,0.0014,-0.0464,-0.02,0.0558,-0.0322,0.0957,-0.0528,-0.0275,20.5128,-33.9383,1.233,1.4088,0.0219,-0.0061,1728564900000,3839,5899.5,6230.6667,11436.6667,7104.8333,-34.9267,-38.3854,-66.4325,-45.9664,-5.8912,7.1764,0.0001,-0.0002,0.0,-0.0002,-0.0002,1728564900000,535,4,1,up,up,4.0,1.0,mv,nm,1.0017,0.1755
1728565200000,0.0687,0.0387,0.01,-0.0086,-0.0164,0.0601,0.0408,0.0372,0.0157,-0.0254,34.188,-16.5645,-5.1008,-6.3339,-0.0336,0.0221,1728565200000,7021,5430.0,6273.3333,8534.1667,7460.75,29.3002,11.9182,-17.7307,-5.8942,0.4511,9.1052,0.0006,0.0004,0.0001,-0.0001,-0.0001,1728565200000,540,4,1,dn,dn,-2.5,-1.75,mv,nm,0.7392,0.3066
1728565500000,-0.0429,0.0129,0.0115,0.0021,-0.0228,-0.1116,0.0322,0.0186,0.05,-0.035,25.641,-19.1133,0.3054,5.4063,0.0195,-0.0405,1728565500000,4606,5813.5,5155.3333,7459.5,7599.8333,-20.7706,-10.6556,-38.2532,-39.3934,-18.6161,14.8533,-0.0005,0.0001,0.0001,0.0,-0.0002,1728565500000,545,4,1,dn,up,-0.5,0.75,nm,nm,0.2008,0.131
1728565800000,-0.0086,-0.0258,0.0057,0.0036,-0.0221,0.0343,-0.0644,0.0043,0.0514,-0.0354,23.9316,-15.4757,3.5648,3.2594,0.0062,-0.0061,1728565800000,2047,3326.5,4558.0,5394.3333,7564.25,-38.4639,-55.09,-62.0528,-72.9385,-8.1488,-26.1575,-0.0002,-0.0005,0.0001,0.0,-0.0002,1728565800000,550,4,1,up,up,1.25,3.5,nm,mv,0.5082,0.613
1728566100000,0.0215,0.0064,-0.01,0.0,-0.0196,0.0301,-0.0064,-0.02,0.0393,-0.0271,28.2051,-6.6082,1.3236,-2.2412,0.0136,-0.019,1728566100000,2781,2414.0,3144.6667,4709.0,7644.5833,15.203,-11.5646,-40.9429,-63.6213,8.6712,0.0176,0.0004,0.0002,-0.0002,0.0,-0.0001,1728566100000,555,4,1,dn,up,0.0,1.75,nm,nm,0.0,0.3069
1728566400000,0.0,0.0107,0.0043,0.0079,-0.0182,-0.0215,0.0365,-0.0072,0.0521,-0.0246,28.2051,-2.8078,1.8825,0.5589,0.0094,0.0074,1728566400000,2410,2595.5,2412.6667,3784.0,7515.5,-7.147,-0.1105,-36.3108,-67.9329,-10.042,9.0171,0.0,0.0002,0.0001,0.0001,-0.0001,1728566400000,560,4,1,up,dn,2.25,-2.25,mv,nm,1.1479,0.3955
1728566700000,0.0386,0.0193,0.02,0.0129,-0.0168,0.0386,0.0129,0.0143,0.0593,-0.0243,35.8974,9.0359,-3.0148,-4.8973,0.0784,-0.0521,1728566700000,7125,4767.5,4105.3333,4331.6667,7884.1667,49.4494,73.5547,64.4863,-9.629,36.8192,-94.8197,0.0003,0.0002,0.0003,0.0002,-0.0001,1728566700000,565,4,1,dn,dn,-0.5,-4.75,nm,mv,0.2414,0.8232
1728567000000,-0.0086,0.015,0.01,0.0,-0.0043,-0.0472,0.0043,0.02,0.0086,0.0032,72.7273,7.8866,-5.6747,-2.6599,-0.1153,0.0872,1728567000000,24794,15959.5,11443.0,7293.8333,7914.0,55.3557,116.6739,239.931,213.2929,13.4837,-96.3505,-0.0,0.0001,0.0001,0.0,-0.0,1728567000000,570,4,1,dn,dn,-4.0,-10.5,mv,mv,2.6791,1.8474
1728567300000,-0.0687,-0.0386,-0.0129,-0.0043,-0.0011,-0.0601,-0.0579,-0.0172,-0.0064,0.015,46.1538,-5.9829,-9.5179,-3.8432,-0.046,0.0454,1728567300000,15624,20209.0,15847.6667,9130.1667,8294.8333,-22.6879,-1.4114,71.125,88.3582,0.3686,-3.9581,-0.0003,-0.0001,-0.0,-0.0,-0.0,1728567300000,575,4,1,dn,up,-0.25,1.25,nm,nm,0.1284,0.2276
1728567600000,-0.0043,-0.0365,-0.0272,-0.0036,0.0,0.0644,-0.0515,-0.0472,-0.0072,0.0182,34.0909,-6.8376,-0.2586,9.2593,-0.0472,0.0387,1728567600000,12532,14078.0,17650.0,10877.6667,8136.0,-10.9817,-28.9972,15.2085,54.0315,5.625,-14.1383,-0.0,-0.0002,-0.0001,-0.0,0.0,1728567600000,580,4,1,dn,up,-6.25,0.75,mv,nm,3.2149,0.1388
1728567900000,-0.1074,-0.0558,-0.0601,-0.025,-0.0125,-0.1031,-0.0172,-0.0701,-0.025,0.0011,10.0,-19.7453,-10.5793,-10.3207,0.18,-0.2141,1728567900000,23604,18068.0,17253.3333,14348.1667,9528.5833,30.6398,36.8083,64.5088,147.7178,-7.2819,60.2873,-0.0003,-0.0002,-0.0002,-0.0001,-0.0001,1728567900000,585,4,1,up,up,7.75,11.25,mv,mv,2.7493,1.9943
1728568200000,0.1333,0.0129,0.0072,-0.0029,0.0025,0.2407,0.0494,0.02,-0.0107,0.0221,61.6667,4.155,-10.3455,0.2338,0.0002,0.0021,1728568200000,19511,21557.5,18549.0,17198.3333,10491.1667,-9.4932,5.1863,13.447,85.9755,-2.7989,14.5756,0.0004,0.0,0.0,-0.0,0.0,1728568200000,590,4,1,dn,up,-0.75,7.0,nm,mv,0.1675,1.2217
1728568500000,-0.0129,0.0602,0.0043,-0.0114,0.0007,-0.1462,0.116,0.0315,-0.0243,0.0207,47.8873,1.1977,-7.2407,3.1048,-0.1064,0.1014,1728568500000,23104,21307.5,22073.0,19861.5,12096.5833,8.4313,4.6709,16.3256,90.9961,11.4501,45.4389,-0.0,0.0002,0.0,-0.0,0.0,1728568500000,595,4,1,up,up,4.25,7.75,mv,mv,0.9779,1.3454
1728568800000,0.073,0.0301,0.0645,0.0021,0.0011,0.0859,0.0172,0.1246,0.0021,0.0175,71.831,14.2467,-1.4211,5.8195,0.016,0.0105,1728568800000,16357,19730.5,19657.3333,18455.3333,12874.5833,-17.0979,-16.7893,-11.3698,27.0488,14.3873,23.9052,0.0003,0.0001,0.0002,0.0,0.0,1728568800000,600,4,1,up,up,3.5,2.5,mv,nm,0.7414,0.3907
1728569100000,0.0601,0.0666,0.0401,0.0236,0.0097,-0.0129,0.0064,0.0329,0.0279,0.0325,91.5493,23.2501,0.1524,1.5735,-0.0086,-0.0073,1728569100000,11597,13977.0,17019.3333,17784.1667,13457.1667,-17.028,-31.8598,-34.7903,-13.8229,-21.9121,10.0992,0.0003,0.0003,0.0001,0.0001,0.0,1728569100000,605,4,1,dn,dn,0.0,-1.25,nm,nm,0.0,0.2108
1728569400000,0.0,0.03,0.0444,0.0243,0.0104,-0.0601,-0.0,0.0401,0.0279,0.0325,76.4706,20.9111,-0.1105,-0.2629,-0.0398,0.0846,1728569400000,18772,15184.5,15575.3333,18824.1667,14850.9167,23.6261,20.5239,-0.2771,26.403,9.6144,-3.2711,0.0,0.0001,0.0002,0.0001,0.0,1728569400000,610,4,1,dn,dn,-1.0,-2.0,nm,nm,0.2255,0.4159
1728569700000,-0.0172,-0.0086,0.0143,0.0394,0.0072,-0.0172,-0.0751,-0.0502,0.0645,0.0268,71.7647,15.9949,3.8423,3.9528,-0.0179,-0.0012,1728569700000,8625,13698.5,12998.0,16327.6667,15337.9167,-37.0369,-33.6436,-47.1756,-43.7668,-0.7949,8.4955,-0.0001,-0.0,0.0001,0.0001,0.0,1728569700000,615,4,1,dn,dn,-0.25,-2.75,nm,nm,0.0788,0.5938
1728570000000,-0.0043,-0.0107,-0.0071,0.0165,0.0068,0.0129,-0.0408,-0.0472,0.0193,0.025,70.5882,13.5453,3.3697,-0.4726,0.0347,-0.0496,1728570000000,10803,9714.0,12733.3333,14876.3333,16037.3333,11.2106,-15.1597,-27.3813,-32.6384,-6.885,10.1187,-0.0,-0.0001,-0.0,0.0001,0.0,1728570000000,620,4,1,dn,dn,-0.75,-2.25,nm,nm,0.3574,0.4859
1728570300000,-0.0129,-0.0086,-0.0114,0.0165,0.0025,-0.0086,-0.0,-0.0558,0.0279,0.0193,67.0588,10.3368,3.3943,0.0247,-0.1088,0.0901,1728570300000,7230,9016.5,8886.0,12230.6667,16046.0833,-19.8137,-18.6361,-40.8863,-54.9423,-22.5385,-22.885,-0.0001,-0.0001,-0.0001,0.0001,0.0,1728570300000,625,4,1,dn,dn,-1.75,0.0,mv,nm,0.8339,0.0
1728570600000,-0.03,-0.0214,-0.0157,-0.0007,0.0007,-0.0172,-0.0107,-0.03,-0.0029,0.005,58.8235,4.2524,-0.26,-3.6543,0.0909,-0.0864,1728570600000,10411,8820.5,9481.3333,11239.6667,14847.5,18.0319,9.8052,-7.3727,-29.8805,6.893,-1.1512,-0.0002,-0.0001,-0.0001,-0.0,0.0,1728570600000,630,4,1,up,dn,0.25,0.0,nm,nm,0.1488,0.0
1728570900000,0.0043,-0.0129,-0.0129,-0.01,0.0068,0.0343,-0.0043,-0.0057,-0.0336,0.0079,60.0,3.3618,2.5124,2.7724,-0.0371,0.0276,1728570900000,8142,9276.5,8594.3333,10663.8333,14224.0,-12.2298,-5.2632,-23.6485,-42.7587,-13.8993,-8.5846,0.0,-0.0001,-0.0001,-0.0001,0.0,1728570900000,635,4,1,up,dn,1.5,-4.5,nm,mv,2.2326,0.9378
1728571200000,0.0257,0.015,0.0,-0.0057,0.0093,0.0215,0.0365,0.0114,-0.0301,0.0093,67.0588,6.0,-2.218,-4.7304,-0.0656,0.0613,1728571200000,7874,8008.0,8809.0,8847.5,13835.8333,-1.6733,-10.6141,-11.0031,-43.0898,-15.88,4.6959,0.0002,0.0001,0.0,-0.0,0.0,1728571200000,640,4,1,dn,dn,-1.75,-5.25,mv,mv,1.7033,1.094
1728571500000,-0.03,-0.0021,0.0,-0.0079,0.0158,-0.0558,0.0107,0.0157,-0.0473,0.0283,57.3171,-2.5333,1.3246,3.5426,-0.0473,0.0288,1728571500000,8871,8372.5,8295.6667,8888.5,12608.0833,5.954,6.9353,-0.1969,-29.6404,0.1,-17.1836,-0.0002,-0.0,0.0,-0.0001,0.0001,1728571500000,645,4,1,dn,dn,-4.25,-3.25,mv,mv,3.727,0.6814
1728571800000,-0.073,-0.0515,-0.0257,-0.0193,-0.0014,-0.0429,-0.0665,-0.0129,-0.0358,-0.0039,7.1429,-15.8667,-4.9112,-6.2358,0.0378,-0.0434,1728571800000,9507,9189.0,8750.6667,8672.5,11774.4167,3.4607,8.6432,9.6224,-19.2571,15.7553,-2.1285,-0.0004,-0.0003,-0.0002,-0.0001,-0.0,1728571800000,650,4,1,up,up,0.75,5.75,nm,mv,0.4164,1.1711
1728572100000,0.0129,-0.03,-0.03,-0.015,0.0007,0.0858,-0.0279,-0.03,-0.0315,-0.0,20.9677,-13.6,-0.5754,4.3359,0.0035,-0.0018,1728572100000,10734,10120.5,9704.0,9256.5,10743.5833,6.062,10.6142,15.9618,-0.0892,28.8755,12.9012,0.0001,-0.0002,-0.0002,-0.0001,0.0,1728572100000,655,4,1,up,up,0.25,9.0,nm,mv,0.1292,1.7993
1728572400000,0.0043,0.0086,-0.0186,-0.0093,-0.005,-0.0086,0.0601,-0.0186,-0.0086,-0.0061,23.8095,-11.8667,0.9376,1.513,-0.0019,0.0117,1728572400000,8024,9379.0,9421.6667,8858.6667,10049.1667,-14.4472,-14.8346,-9.422,-20.1526,4.2335,0.428,0.0,0.0001,-0.0001,-0.0001,-0.0,1728572400000,660,4,1,up,up,4.75,8.25,mv,mv,2.4637,1.6415
1728572700000,0.0816,0.0429,0.0329,0.0036,-0.0032,0.0773,0.073,0.0587,0.0136,-0.0129,53.9683,3.9333,-1.9688,-2.9064,0.0403,0.0214,1728572700000,10876,9450.0,9878.0,9314.3333,9989.0833,15.0899,10.1033,16.7663,8.8789,15.7583,9.9754,0.0004,0.0003,0.0002,0.0,-0.0,1728572700000,665,4,1,up,up,4.0,2.75,mv,nm,1.4399,0.529
1728573000000,0.0686,0.0751,0.0515,0.0107,0.0025,-0.0129,0.0666,0.0816,0.0164,-0.0079,92.5926,16.2667,2.7784,4.7471,0.018,0.0085,1728573000000,7586,9231.0,8828.6667,9266.3333,9056.9167,-17.8204,-14.0754,-18.1337,-16.2408,-2.3455,-0.815,0.0005,0.0005,0.0003,0.0001,0.0,1728573000000,670,4,1,dn,dn,-0.5,-0.25,nm,nm,0.1609,0.0459
1728573300000,-0.0086,0.03,0.0472,0.0143,0.0032,-0.0772,-0.0129,0.0658,0.0222,-0.0039,81.3559,14.0667,5.2427,2.4643,-0.0382,0.0012,1728573300000,9199,8392.5,9220.3333,9321.0,9104.75,9.6098,-0.2314,-1.3089,1.0352,-5.1893,-5.467,-0.0001,0.0002,0.0003,0.0001,0.0,1728573300000,675,4,1,dn,up,-0.75,0.25,nm,nm,0.2516,0.0503
1728573600000,-0.0129,-0.0107,0.0157,0.0243,0.0025,-0.0043,-0.0859,-0.0172,0.0436,-0.0043,76.2712,11.2,6.0839,0.8412,0.0012,0.0325,1728573600000,5377,7288.0,7387.3333,8632.6667,8652.5833,-26.2212,-27.2132,-37.7133,-37.8567,-1.3929,16.4728,-0.0001,-0.0001,0.0001,0.0002,0.0,1728573600000,680,4,1,up,up,1.0,2.5,nm,nm,0.4633,0.5026
1728573900000,0.0172,0.0021,-0.0014,0.025,0.005,0.03,-0.0279,-0.053,0.0401,0.0025,83.0508,13.4667,5.2375,-0.8464,-0.0172,0.0257,1728573900000,5697,5537.0,6757.6667,7793.1667,8524.8333,2.8897,-15.6958,-26.8975,-33.1717,-23.8255,9.237,0.0002,0.0,-0.0,0.0002,0.0,1728573900000,685,4,1,dn,up,0.0,1.0,nm,nm,0.0,0.2003
1728574200000,0.0,0.0086,0.0014,0.0243,0.0075,-0.0172,0.0193,-0.0458,0.0336,0.0068,83.0508,12.0667,0.6587,-4.5787,-0.014,0.0318,1728574200000,7622,6659.5,6232.0,7726.1667,8292.4167,14.453,22.3042,-1.3482,-8.0847,-0.4689,15.1879,0.0,0.0001,0.0,0.0002,0.0001,1728574200000,690,4,1,up,up,1.5,1.0,nm,nm,0.6903,0.225
1728574500000,0.0257,0.0129,0.0143,0.015,0.0093,0.0257,0.0107,-0.0014,0.0114,0.0025,93.2203,15.1333,4.516,3.8573,-0.021,0.0159,1728574500000,4761,6191.5,6026.6667,6707.0,8010.6667,-23.1043,-21.0011,-29.0145,-40.5667,-19.7208,-17.3711,0.0003,0.0001,0.0001,0.0001,0.0001,1728574500000,695,4,1,dn,up,-0.5,1.0,nm,nm,0.3114,0.2363
1728574800000,-0.0086,0.0086,0.0057,0.0021,0.0064,-0.0343,-0.0,0.0071,-0.0086,-0.0029,89.8305,12.3333,0.4334,-4.0826,0.0039,0.0012,1728574800000,6850,5805.5,6411.0,6584.3333,7925.3333,17.9916,6.8476,4.0348,-13.5683,-2.4347,19.846,-0.0001,0.0001,0.0001,0.0,0.0,1728574800000,700,4,1,dn,up,0.0,5.5,nm,mv,0.0,1.4103
1728575100000,0.0,-0.0043,0.0057,0.0036,0.0089,0.0086,-0.0172,0.0043,-0.0107,-0.0068,89.8305,10.6667,3.9105,3.4771,0.0117,-0.0134,1728575100000,4362,5606.0,5324.3333,5778.1667,7549.5833,-22.1905,-18.0743,-24.5089,-42.222,21.0672,8.7178,0.0,-0.0,0.0001,0.0,0.0001,1728575100000,705,4,1,up,up,1.5,5.25,nm,mv,1.8843,1.3552
1728575400000,0.0257,0.0129,0.0057,0.01,0.0172,0.0257,0.0043,-0.0086,-0.0143,0.0186,98.3333,12.2667,2.123,-1.7875,0.0,0.0024,1728575400000,5459,4910.5,5557.0,5791.8333,7212.25,11.1699,-1.7635,-5.7466,-24.3093,-0.6735,9.5744,0.0003,0.0002,0.0001,0.0001,0.0001,1728575400000,710,4,1,up,up,4.0,5.75,mv,mv,5.088,1.4929
1728575700000,0.0686,0.0472,0.0314,0.0186,0.0218,0.0429,0.0514,0.0257,-0.0065,0.0211,98.6842,21.0,-1.6478,-3.7708,-0.0452,0.0549,1728575700000,8518,6988.5,6113.0,6262.0,7027.5833,21.886,39.3424,36.0268,21.2081,-30.7611,31.8852,0.0005,0.0004,0.0003,0.0002,0.0002,1728575700000,715,4,1,dn,up,-0.25,4.25,nm,mv,0.1654,1.0761
1728576000000,-0.0043,0.0321,0.03,0.0179,0.0211,-0.0729,0.0193,0.0243,-0.0065,0.0261,91.1765,16.2667,1.2948,2.9426,-0.0215,0.0238,1728576000000,8271,8394.5,7416.0,6370.1667,7048.1667,-1.4712,11.5291,29.8396,17.3497,-20.7008,13.0016,-0.0,0.0002,0.0002,0.0002,0.0002,1728576000000,720,4,1,up,up,2.0,5.75,mv,mv,1.2954,1.4564
1728576300000,0.0343,0.015,0.0329,0.0193,0.0172,0.0385,-0.0322,0.0271,0.0043,0.0204,91.0714,19.4667,-0.3857,-1.6805,0.036,-0.0343,1728576300000,7926,8098.5,8238.3333,6897.6667,6802.3333,-2.13,-3.7912,14.9084,16.5188,24.2813,9.4816,0.0003,0.0001,0.0002,0.0002,0.0001,1728576300000,725,4,1,up,up,2.5,2.25,mv,nm,1.5828,0.5692
1728576600000,0.0428,0.0385,0.0243,0.0279,0.015,0.0086,0.0064,-0.0072,0.0257,0.0125,92.4242,24.6667,-0.9696,-0.5839,0.0203,0.0011,1728576600000,9052,8489.0,8416.3333,7264.6667,6924.5,6.6321,7.5528,24.6031,30.7242,16.3152,-23.6193,0.0003,0.0003,0.0002,0.0002,0.0001,1728576600000,730,4,1,up,dn,1.25,-2.0,nm,nm,0.8585,0.5054
