fullK,fullD,diffKD,overBought,overSold,Volume,15mSD,30mSD
14.2857,16.6667,-2.381,0,1,89,0.3165,-0.8799
10.7143,14.2857,-3.5714,0,1,215,-0.4751,-0.3358
7.6923,10.8974,-3.2051,0,1,137,-1.1081,-0.2281
24,14.1355,9.8645,0,0,162,-1.6373,-0.5735
5.8824,12.5249,-6.6425,0,1,232,0,-0.1157
19.2308,16.371,2.8597,0,1,420,0.8535,0.2316
34.7826,19.9652,14.8174,0,0,371,0.839,-0.8068
52.1739,35.3958,16.7781,0,0,440,-0.17,-0.6912
52.1739,46.3768,5.7971,0,0,162,-0.5117,-0.8079
56.5217,53.6232,2.8986,0,0,62,-1.9687,-0.5773
47.8261,52.1739,-4.3478,0,0,63,-0.8252,-0.3487
39.1304,47.8261,-8.6957,0,0,175,-0.6601,-0.2332
24.1379,37.0315,-12.8936,0,0,1016,1.1227,0.4656
48,37.0895,10.9105,0,0,231,0.3322,-0.117
44,38.7126,5.2874,0,0,278,0.3339,0.2339
56,49.3333,6.6667,0,0,134,-0.5849,0.4671
56,52,4,0,0,184,-0.6119,0.9329
52,54.6667,-2.6667,0,0,215,0,0.8147
44,50.6667,-6.6667,0,0,84,1.5272,0.6968
44,46.6667,-2.6667,0,0,65,2.1869,0.6956
52,46.6667,5.3333,0,0,93,1.3694,1.1465
75,57,18,0,0,127,-0.2025,1.028
100,75.6667,24.3333,0,0,191,-1.0004,0.4592
90.9091,88.6364,2.2727,1,0,162,0.5961,1.3711
77.2727,89.3939,-12.1212,0,0,104,1.871,1.3648
77.2727,81.8182,-4.5455,0,0,127,1.614,1.1399
100,84.8485,15.1515,1,0,136,1.5526,0.4636
100,92.4242,7.5758,1,0,162,0.3457,-0.9247
89.6552,96.5517,-6.8966,1,0,184,0.1735,-0.5812
100,96.5517,3.4483,1,0,276,-0.8592,-2.0612
86.2069,91.954,-5.7471,1,0,355,-1.6345,-2.2624
75,87.069,-12.069,0,0,329,-0.9687,-1.4691
73.913,78.3733,-4.4603,0,0,307,-1.9966,-1.6841
39.1304,62.6812,-23.5507,0,0,483,-1.5364,-0.6883
47.8261,53.6232,-5.7971,0,0,656,-1.0561,-1.618
17.3913,34.7826,-17.3913,0,0,226,-0.3049,-0.3488
17.2414,27.4863,-10.2449,0,0,878,0.6123,0.1162
34.4828,23.0385,11.4443,0,0,251,-1.0548,-0.8167
27.5862,26.4368,1.1494,0,0,140,-0.151,0
31.0345,31.0345,0,0,0,101,-0.4763,-1.0474
10.3448,22.9885,-12.6437,0,0,363,0,-0.2347
24.1379,21.8391,2.2989,0,0,272,0.1612,-1.9662
20.6897,18.3908,2.2989,0,0,207,-0.9757,-2.389
23.5294,22.7857,0.7437,0,0,965,-0.3259,-3.7429
38.2353,27.4848,10.7505,0,0,344,-2.6226,-4.2059
14.7059,25.4902,-10.7843,0,0,457,-2.0585,-3.4416
20,24.3137,-4.3137,0,0,1198,-3.5841,-2.7684
2.5,12.402,-9.902,0,1,675,-2.5762,-2.4245
8.6957,10.3986,-1.7029,0,1,1048,-2.1954,-1.5759
1.7544,4.3167,-2.5623,0,1,1040,0.0988,0.413
4.8387,5.0962,-0.2575,0,1,1594,-0.3034,1.3717
10.6061,5.7331,4.873,0,1,950,0.4001,1.4939
23.8095,13.0848,10.7248,0,0,1971,0.3948,1.1597
12.069,15.4948,-3.4259,0,1,1053,1.8209,2.0615
20.6897,18.856,1.8336,0,0,640,1.335,1.6407
33.9286,22.2291,11.6995,0,0,662,0.9715,1.5946
48.2143,34.2775,13.9368,0,0,645,0.7086,1.423
48.2143,43.4524,4.7619,0,0,491,0.6989,1.2006
54.5455,50.3247,4.2208,0,0,1003,1.0199,1.6237
63.6364,55.4654,8.171,0,0,786,1.0722,1.03
64.8148,60.9989,3.8159,0,0,479,0.8157,1.3924
77.7778,68.743,9.0348,0,0,867,1.0371,1.0645
88.8889,77.1605,11.7284,0,0,603,0.2424,0.3751
90,85.5556,4.4444,1,0,720,0.9623,0.3749
96.4912,91.7934,4.6979,1,0,1256,0.3217,-0.312
87.931,91.4741,-3.5431,1,0,663,0.2413,0
90.4762,91.6328,-1.1566,1,0,846,-0.4812,-0.3746
93.6508,90.686,2.9648,1,0,761,-0.7193,-0.1874
85.7143,89.9471,-4.2328,1,0,723,-0.2396,0.1877
80.9524,86.7725,-5.8201,1,0,564,0,0.4999
77.9661,81.5443,-3.5782,0,0,408,0.478,0.623
78.5714,79.1633,-0.5919,0,0,370,0.4763,0.8058
76.4706,77.6694,-1.1988,0,0,365,0.6342,0.924
84.4444,79.8288,4.6156,0,0,209,0.317,0.4306
83.7838,81.5663,2.2175,1,0,283,0.5759,0.3074
88.8889,85.7057,3.1832,1,0,365,0.5943,0.1844
91.4286,88.0337,3.3948,1,0,313,0.3075,-0.0616
97.1429,92.4868,4.6561,1,0,306,-0.246,-0.2464
94.2857,94.2857,0,1,0,437,-0.6114,-0.6146
83.871,91.7665,-7.8955,1,0,246,-0.5963,-0.3688
75,84.3856,-9.3856,0,0,284,-0.2999,0.0617
73.913,77.5947,-3.6816,0,0,376,-0.8625,0
59.0909,69.3347,-10.2437,0,0,309,-0.2833,0.1856
63.6364,65.5468,-1.9104,0,0,181,0.4655,0.1243
45.4545,56.0606,-10.6061,0,0,214,0.9802,0.5607
50,53.0303,-3.0303,0,0,94,0.8371,0.3123
77.2727,57.5758,19.697,0,0,156,-0.1677,-0.0625
72.7273,66.6667,6.0606,0,0,304,0.509,0
72.7273,74.2424,-1.5152,0,0,346,0,0.1878
72.7273,72.7273,0,0,0,219,0,-0.1265
83.3333,76.2626,7.0707,0,0,241,-0.5755,-0.3202
57.1429,71.0678,-13.925,0,0,218,0.6276,-0.1288
53.8462,64.7741,-10.928,0,0,154,-0.4161,-0.2596
53.8462,54.9451,-1.0989,0,0,201,-0.4548,-0.1949
76.9231,61.5385,15.3846,0,0,423,-1.1183,-0.1963
38.4615,56.4103,-17.9487,0,0,203,-0.448,-0.0655
38.4615,51.2821,-12.8205,0,0,174,-0.2316,0.0655
38.4615,38.4615,0,0,0,164,0.5059,0.2623
23.0769,33.3333,-10.2564,0,0,199,0.2571,0.654
30.7692,30.7692,0,0,0,73,0.5141,0.6546
53.8462,35.8974,17.9487,0,0,171,0.5285,0.7826
30.7692,38.4615,-7.6923,0,0,450,2.2763,0.9199
41.6667,42.094,-0.4274,0,0,181,2.0233,0.9338
66.6667,46.3675,20.2991,0,0,173,2.3564,0.9835
92.3077,66.8803,25.4274,0,0,378,1.1998,0.5457
100,86.3248,13.6752,1,0,153,1.455,0.7764
90,94.1026,-4.1026,1,0,469,0.9652,0.2846
80.9524,90.3175,-9.3651,1,0,580,0.4871,0.2097
90.4762,87.1429,3.3333,1,0,193,0.75,-0.3319
95.6522,89.0269,6.6253,1,0,322,-0.2565,-0.11
79.1667,88.4317,-9.265,0,0,328,0,0.2223
91.6667,88.8285,2.8382,1,0,247,-1.557,-0.1126
87.5,86.1111,1.3889,1,0,263,0,0.3406
79.1667,86.1111,-6.9444,0,0,276,0.5264,0.4814
66.6667,77.7778,-11.1111,0,0,301,1.3281,0.7521
87.5,77.7778,9.7222,0,0,541,0.8058,0.2621
83.3333,79.1667,4.1667,0,0,456,0.5416,0.4096
83.3333,84.7222,-1.3889,1,0,419,0.2713,-0.28
88.4615,85.0427,3.4188,1,0,409,-0.2699,-1.1837
84,85.265,-1.265,1,0,346,0.2706,0.305
77.2727,83.2448,-5.972,0,0,473,-0.8119,1.7837
80,80.4242,-0.4242,1,0,326,-1.753,0.6789
61.9048,73.0592,-11.1544,0,0,888,0.2533,0.6804
35,58.9683,-23.9683,0,0,506,3.1125,0.3411
11.1111,36.0053,-24.8942,0,0,1345,2.3939,0.3462
63.1579,36.423,26.7349,0,0,1483,0.6633,-1.9762
83.3333,52.5341,30.7992,0,0,1798,-2.3089,-3.7081
58.3333,68.2749,-9.9415,0,0,978,-1.6146,-2.9897
62.5,68.0556,-5.5556,0,0,520,-2.3644,-2.4431
33.3333,51.3889,-18.0556,0,0,644,-2.0257,-0.4896
20.8333,38.8889,-18.0556,0,0,1298,-1.8926,1.8113
11.1111,21.7593,-10.6481,0,0,1121,-0.6877,3.9609
0,10.6481,-10.6481,0,1,740,1.3602,4.3254
2.9412,4.6841,-1.7429,0,1,1136,3.273,3.8313
19.4444,7.4619,11.9826,0,1,1214,3.6317,3.5414
44.4444,22.2767,22.1678,0,0,1009,2.808,2.6665
88.8889,50.9259,37.963,0,0,1962,1.3367,1.1172
98,77.1111,20.8889,0,0,2230,0.445,0.4199
96.3636,94.4175,1.9461,1,0,1414,0.0741,0.1412
87.7193,94.0276,-6.3083,1,0,1263,-0.1481,0.3548
94.8276,92.9702,1.8574,1,0,1342,0,-0.5639
93.1034,91.8834,1.22,1,0,989,0.0746,-1.1091
82.7586,90.2299,-7.4713,1,0,1347,0.5225,-0.5512
94.8276,90.2299,4.5977,1,0,861,-0.5898,-0.9519
93.2203,90.2688,2.9515,1,0,853,-1.2105,-0.7421
93.2203,93.7561,-0.5357,1,0,410,-1.0419,-0.6699
79.661,88.7006,-9.0395,0,0,1061,-0.4148,0.067
64.4068,79.096,-14.6893,0,0,1364,0.4144,0.6701
67.7966,70.6215,-2.8249,0,0,946,0.3454,0.402
69.4915,67.2316,2.2599,0,0,937,0.4827,0.3354
74.5763,70.6215,3.9548,0,0,507,0.2764,0.4037
76.2712,73.4463,2.8249,0,0,568,0.0696,0
78.8462,76.5645,2.2816,0,0,568,-0.139,-0.1348
75,76.7058,-1.7058,0,0,407,0.1405,-0.5372
50,67.9487,-17.9487,0,0,548,-0.0706,-0.1344
43.4783,56.1594,-12.6812,0,0,359,0,0.0672
60.8696,51.4493,9.4203,0,0,512,-0.7091,-0.1343
39.1304,47.8261,-8.6957,0,0,485,-0.0716,-0.268
43.4783,47.8261,-4.3478,0,0,156,0.0735,-0.666
17.3913,33.3333,-15.942,0,0,520,0.6033,0.7324
34.7826,31.8841,2.8986,0,0,176,-0.2322,1.3865
47.8261,33.3333,14.4928,0,0,163,-0.8395,0.7932
57.1429,46.5839,10.559,0,0,222,0.2299,1.0559
23.8095,42.9262,-19.1166,0,0,253,1.8833,0.6617
33.3333,38.0952,-4.7619,0,0,1140,2.0595,0.9235
76.6667,44.6032,32.0635,0,0,2053,1.3836,-0.5252
88.0952,66.0317,22.0635,0,0,1588,-1.5027,-1.5946
73.8095,79.5238,-5.7143,0,0,426,-0.9554,-1.5543
85.7143,82.5397,3.1746,1,0,217,-2.0667,-1.6919
54.7619,71.4286,-16.6667,0,0,599,-1.0652,-1.1918
52.381,64.2857,-11.9048,0,0,383,-1.4983,-0.9446
35.7143,47.619,-11.9048,0,0,478,-0.6534,-0.5299
28.5714,38.8889,-10.3175,0,0,322,-0.8435,-0.9913
14.2857,26.1905,-11.9048,0,0,534,0,-0.5814
19.0476,20.6349,-1.5873,0,0,316,-0.1953,-0.6374
15.2174,16.1836,-0.9662,0,1,771,-0.7998,-0.2895
23.4043,19.2231,4.1812,0,0,409,-0.9907,-1.4223
23.4043,20.6753,2.729,0,0,158,-0.8917,-1.3991
4.0816,16.9634,-12.8817,0,1,679,0.2985,-0.726
11.5385,13.0081,-1.4697,0,1,450,-1.4733,-0.9427
13.4615,9.6939,3.7677,0,1,155,-1.541,-1.3177
15.3846,13.4615,1.9231,0,1,105,-1.5096,-0.9822
16.4384,15.0948,1.3435,0,1,2292,-0.1888,-0.3823
16.4384,16.0871,0.3512,0,1,662,-0.7575,-0.0546
18.5714,17.1494,1.422,0,1,327,-0.1895,0.1638
14.2857,16.4318,-2.1461,0,1,444,-0.4751,0.0548
14.2857,15.7143,-1.4286,0,1,1520,0.6568,0.7742
28.125,18.8988,9.2262,0,0,375,0.4644,0.6692
19.6721,20.6943,-1.0222,0,0,440,0.5519,0.9511
32.1429,26.6467,5.4962,0,0,311,0.6457,0.6692
43.3962,31.7371,11.6592,0,0,701,0.6362,0.2801
36,37.1797,-1.1797,0,0,539,0.9837,0.1744
53.1915,44.1959,8.9956,0,0,469,0.4455,-0.1244
66.6667,51.9527,14.7139,0,0,463,-0.1978,-0.5393
64.4444,61.4342,3.0102,0,0,217,-0.8991,-0.6738
66.6667,65.9259,0.7407,0,0,292,-0.8417,-0.3264
75.6757,68.9289,6.7467,0,0,461,-0.7365,-0.0834
56.7568,66.3664,-9.6096,0,0,266,-0.1231,0.9111
62.1622,64.8649,-2.7027,0,0,216,0.394,1.2991
59.4595,59.4595,0,0,0,158,0.655,1.5831
60.6061,60.7426,-0.1365,0,0,193,1.5586,1.543
78.7879,66.2845,12.5034,0,0,294,1.6048,0.8482
81.8182,73.7374,8.0808,0,0,315,1.7674,0.6147
96.9697,85.8586,11.1111,1,0,264,0.9272,0.4628
93.75,90.846,2.904,1,0,594,-0.2317,-0.1549
91.6667,94.1288,-2.4621,1,0,687,-0.8136,-0.3108
86.1111,90.5093,-4.3981,1,0,318,-0.2375,-0.0777
77.7778,85.1852,-7.4074,0,0,302,0,0
72.2222,78.7037,-6.4815,0,0,248,0.3635,-0.3139
77.4194,75.8065,1.6129,0,0,181,0.129,-0.6282
72.4138,74.0185,-1.6047,0,0,400,0,-0.2364
75.8621,75.2317,0.6303,0,0,149,-1.0723,-0.3152
79.3103,75.8621,3.4483,0,0,193,-1.3285,-0.0788
72.4138,75.8621,-3.4483,0,0,162,-0.4546,0
51.7241,67.8161,-16.092,0,0,487,0.4567,0.472
48.2759,57.4713,-9.1954,0,0,341,1.2236,-0.0787
62.069,54.023,8.046,0,0,280,0.463,-0.7844
62.069,57.4713,4.5977,0,0,162,0.4645,-0.8596
72,65.3793,6.6207,0,0,360,-1.3424,-1.3178
57.8947,63.9879,-6.0932,0,0,323,-1.8301,-2.3331
57.8947,62.5965,-4.7018,0,0,115,-1.871,-2.8494
11.1111,42.3002,-31.1891,0,0,248,-1.091,-2.741
12.5,27.1686,-14.6686,0,0,473,-2.2803,-2.2909
20,14.537,5.463,0,1,312,-2.7876,-2.0572
12.5,15,-2.5,0,1,98,-3.0031,-2.1134
10,14.1667,-4.1667,0,1,745,-1.4256,-1.0209
10.2041,10.9014,-0.6973,0,1,1099,-0.4757,-0.2756
11.8644,10.6895,1.1749,0,1,1414,0,0.3473
18.0328,13.3671,4.6657,0,1,1008,0,0.7007
21.3115,17.0696,4.2419,0,0,698,0.0962,1.1095
16.9492,18.7645,-1.8153,0,1,475,0.4939,1.2945
18.6441,18.9682,-0.3242,0,1,227,1.0025,1.4612
23.7288,19.774,3.9548,0,0,401,1.5034,0.9894
25.4237,22.5989,2.8249,0,0,536,1.3639,0.786
35.5932,28.2486,7.3446,0,0,215,1.1287,0.5227
49.1525,36.7232,12.4294,0,0,554,0,0
49.1525,44.6328,4.5198,0,0,540,-0.1883,-0.3988
56.8966,51.7339,5.1627,0,0,265,-0.3769,-0.4738
51.7857,52.6116,-0.8259,0,0,203,0,-0.136
55.102,54.5948,0.5073,0,0,112,-0.3793,-0.1372
65.9091,57.5989,8.3101,0,0,308,-0.2849,0.07
65.9091,62.3067,3.6024,0,0,191,-0.1903,-0.0708
56.0976,62.6386,-6.541,0,0,422,0.1908,0.3541
76.4706,66.1591,10.3115,0,0,206,0.3791,0.0708
79.4118,70.66,8.7518,0,0,168,0.095,0.3537
73.5294,76.4706,-2.9412,0,0,101,0.2886,0.7042
85.1852,79.3755,5.8097,0,0,133,-0.29,0.5665
76.9231,78.5459,-1.6228,0,0,122,0.386,0.8499
76,79.3694,-3.3694,0,0,69,0.6702,0.2152
72,74.9744,-2.9744,0,0,110,1.0464,0.6476
86.3636,78.1212,8.2424,0,0,376,0.7704,0.1441
95.2381,84.5339,10.7042,1,0,228,-0.3877,-0.1441
94.7368,92.1129,2.624,1,0,412,-0.2039,-0.1441
100,96.6583,3.3417,1,0,457,-0.6868,-0.4327
44.4444,79.7271,-35.2827,0,0,637,0.3086,0.4332
72.2222,72.2222,0,0,0,395,0,0.5042
61.1111,59.2593,1.8519,0,0,512,0,-0.288
55.5556,62.963,-7.4074,0,0,565,0.7191,0.2895
72.2222,62.963,9.2593,0,0,334,1.2493,-0.4393
61.1111,62.963,-1.8519,0,0,307,-0.699,-0.5227
77.7778,70.3704,7.4074,0,0,187,0,-1.1366
100,79.6296,20.3704,0,0,373,-2.1079,-1.063
31.5789,69.7856,-38.2066,0,0,954,-0.5278,0.0763
66.6667,66.0819,0.5848,0,0,655,-2.5645,0.0766
27.7778,42.0078,-14.23,0,0,459,-0.185,0.7598
27.2727,40.5724,-13.2997,0,0,407,0.732,1.3411
12.5,22.5168,-10.0168,0,0,309,2.5873,1.5276
60,33.2576,26.7424,0,0,1076,1.7134,1.0072
65.7143,46.0714,19.6429,0,0,613,2.0467,2.4469
85.7143,70.4762,15.2381,0,0,718,0.7351,2.0939
91.4286,80.9524,10.4762,1,0,465,0.4442,1.9622
90.2439,89.1289,1.115,1,0,503,2.8848,1.5521
85.3659,89.0128,-3.6469,1,0,232,3.0701,1.8142
85.3659,86.9919,-1.626,1,0,557,2.845,1.5442
95.1613,88.631,6.5303,1,0,2273,0.305,0.356
92.5373,91.0215,1.5158,1,0,1756,0.3049,0.178
94.0299,93.9095,0.1204,1,0,781,-0.2038,0.7716
92.5373,93.0348,-0.4975,1,0,809,0.3056,0.3578
97.0149,94.5274,2.4876,1,0,491,0,-0.2409
91.0448,93.5323,-2.4876,1,0,470,1.5072,0.0624
92.8571,93.6389,-0.7818,1,0,1065,0.3021,-0.1327
92.8571,92.253,0.6041,1,0,309,-0.4028,-0.5677
97.4359,94.3834,3.0525,1,0,1115,-1.3462,-1.539
87.1795,92.4908,-5.3114,1,0,595,-0.4823,-1.0679
78.2051,87.6068,-9.4017,0,0,803,-0.3828,-0.9638
71.9298,79.1048,-7.175,0,0,366,-0.6603,-2.0996
73.2143,74.4497,-1.2355,0,0,1025,-0.8323,-3.2001
58,67.7147,-9.7147,0,0,1057,-0.7284,-2.8144
51.0638,60.7594,-9.6955,0,0,960,-1.7149,-2.3614
46.6667,51.9102,-5.2435,0,0,1027,-2.732,-2.418
35.5556,44.4287,-8.8731,0,0,532,-2.393,-3.0385
10.4167,30.8796,-20.463,0,0,1622,-1.2471,-3.1597
1.6129,15.8617,-14.2488,0,1,1841,-0.3282,-1.8388
4.4118,5.4804,-1.0687,0,1,1415,-1.3588,-1.7574
16.2162,7.4136,8.8026,0,1,1378,-2.5945,-3.2697
10.8108,10.4796,0.3312,0,1,779,-1.8208,-2.9378
4.4444,10.4905,-6.046,0,1,2013,-0.8965,-1.8378
0.9259,5.3937,-4.4678,0,1,3427,-1.6548,-0.9163
12.3894,5.9199,6.4695,0,1,3244,-2.0914,-1.0697
9.7345,7.6833,2.0512,0,1,1240,-1.5885,-0.791
2.8571,8.327,-5.4699,0,1,4562,0.3693,0.2768
4.3796,5.6571,-1.2775,0,1,3243,0.6489,0.2762
8.7591,5.3319,3.4272,0,1,3525,0.5675,-0.1186
10.219,7.7859,2.4331,0,1,2180,0,-0.6321
19.1489,12.709,6.4399,0,1,2926,-0.3101,-0.5538
22.3022,17.2234,5.0788,0,0,2276,-0.8169,-1.2614
17.2932,19.5814,-2.2882,0,1,1680,-1.0112,-0.3166
16.5414,18.7122,-2.1709,0,1,955,-0.5775,-0.3582
14.6341,16.1562,-1.5221,0,1,1015,-1.2303,-0.4785
6.3063,12.4939,-6.1876,0,1,1277,0.5312,0.5964
18.0952,13.0119,5.0833,0,1,2972,0,0.3173
4.7619,9.7211,-4.9592,0,1,1591,0.4571,0.4738
21.4286,14.7619,6.6667,0,0,1840,0.4446,0.0788
20.4301,15.5402,4.8899,0,0,1957,0.4964,0.3535
15.7895,19.2161,-3.4266,0,1,878,0.306,0.9709
43.75,26.6565,17.0935,0,0,1135,-0.3053,0.1166
42.8571,34.1322,8.7249,0,0,977,0.0605,-0.1555
29.8246,38.8106,-8.986,0,0,1321,1.1464,0.0389
56.0976,42.9264,13.1711,0,0,837,0.453,-0.5056
68.2927,51.4049,16.8877,0,0,973,-0.2953,-0.0777
90.2439,71.5447,18.6992,0,0,2132,-1.1667,-0.7375
77.5,78.6789,-1.1789,0,0,1218,-1.2858,-0.233
57.5,75.0813,-17.5813,0,0,1784,0.1825,0.3873
46.1538,60.3846,-14.2308,0,0,1827,0,0.5014
25.641,43.0983,-17.4573,0,0,1630,0.9898,0.4242
66.6667,46.1538,20.5128,0,0,1456,0.4866,-0.4275
46.1538,46.1538,0,0,0,895,0.897,0.1177
64.1026,58.9744,5.1282,0,0,1861,-0.2944,-0.0789
83.7838,64.6801,19.1037,0,0,2077,-1.4847,-0.7693
78.3784,75.4216,2.9568,0,0,1182,-0.9077,-0.2074
50,70.7207,-20.7207,0,0,1559,0.1829,0.2966
33.3333,53.9039,-20.5706,0,0,2054,-0.0936,0.4293
50,44.4444,5.5556,0,0,773,0.474,0.4376
55.5556,46.2963,9.2593,0,0,878,0.4715,-0.0447
30.5556,45.3704,-14.8148,0,0,2064,1.0196,0.5342
63.8889,50,13.8889,0,0,1445,0.4725,0.3108
69.4444,54.6296,14.8148,0,0,1737,-0.587,0.1786
61.1111,64.8148,-3.7037,0,0,1255,0.0993,0.3569
77.7778,69.4444,8.3333,0,0,2357,0.2132,-0.223
54.2857,64.3915,-10.1058,0,0,1249,1.0607,-0.6711
65.7143,65.9259,-0.2116,0,0,1254,0.7388,-0.5377
78.3784,66.1261,12.2523,0,0,2280,-0.7327,-1.2936
71.875,71.9892,-0.1142,0,0,2036,-2.3612,-1.3331
75,75.0845,-0.0845,0,0,1416,-1.7229,-1.0203
53.125,66.6667,-13.5417,0,0,1792,-1.8946,-0.1773
5.5556,44.5602,-39.0046,0,0,5292,-0.431,-0.4004
32.5,30.3935,2.1065,0,0,4452,-0.3447,-1.0852
7.5,15.1852,-7.6852,0,1,2772,1.568,-1.7289
11.3636,17.1212,-5.7576,0,1,4282,-0.3528,-1.5087
32.6087,17.1574,15.4513,0,0,3486,-1.6982,-2.5958
58.6957,34.2227,24.473,0,0,4330,-3.7484,-4.2524
17.3077,36.204,-18.8963,0,0,10302,-1.8961,-2.2548
19.0476,31.6837,-12.636,0,0,40629,-2.3201,-4.181
10.7143,15.6899,-4.9756,0,1,30886,-2.7101,-2.8898
20.8791,16.8803,3.9988,0,0,22015,-1.4522,-4.0682
5.3191,12.3042,-6.985,0,1,26093,-3.5886,-2.9111
8.1481,11.4488,-3.3007,0,1,37199,-1.5957,-1.7755
27.4074,13.6249,13.7825,0,0,20090,-3.8158,-2.2726
6.2147,13.9234,-7.7087,0,1,42508,-0.6064,-1.3012
14.2077,15.9432,-1.7356,0,1,29557,-0.8712,-1.5882
1.0152,7.1459,-6.1306,0,1,28434,0.9542,-0.5429
12.7451,9.3227,3.4224,0,1,28693,-0.9925,-1.9947
13.8462,9.2022,4.644,0,1,19840,-1.1108,-1.995
18.1347,14.9087,3.2261,0,1,19371,-1.625,-2.1012
5.8252,12.602,-6.7768,0,1,25525,-1.4993,-0.1728
4.8544,9.6048,-4.7504,0,1,13839,-1.4395,-0.0287
2.8846,4.5214,-1.6368,0,1,18297,-1.1054,0.3712
0,2.5797,-2.5797,0,1,27980,1.2217,0.9542
3.3613,2.082,1.2794,0,1,21680,1.2543,0.9102
4.7826,2.7147,2.068,0,1,18773,1.3489,1.1136
20.0957,9.4132,10.6825,0,0,26060,0,0.298
23.4375,16.1053,7.3322,0,0,19819,-0.1288,0.2711
28.6486,24.0606,4.588,0,0,12780,-0.032,-0.5977
24.8521,25.6461,-0.794,0,0,13765,0.3471,-0.2184
24.6988,26.0665,-1.3677,0,0,10692,0.4348,-0.0552
32.7044,27.4184,5.286,0,0,12308,-0.6533,-0.8568
50.4762,35.9598,14.5164,0,0,12334,-0.5929,-0.4429
53.3981,45.5262,7.8718,0,0,13460,-0.5103,-1.0256
31.6327,45.169,-13.5363,0,0,17607,-0.3201,0.1106
34.6939,39.9082,-5.2143,0,0,13020,0.0952,0.248
39.7959,35.3741,4.4218,0,0,12616,-0.6827,-0.2753
24.7059,33.0652,-8.3593,0,0,13027,0.4492,0.055
48.0519,37.5179,10.534,0,0,12182,0.1925,-0.5805
23.3766,32.0448,-8.6682,0,0,14286,0.3572,-0.0556
45.4545,38.961,6.4935,0,0,11969,-0.3906,-0.8388
55.8442,41.5584,14.2857,0,0,14107,-0.9482,-1.1994
35.1351,45.4779,-10.3428,0,0,8178,-0.4622,-0.8406
27.027,39.3354,-12.3084,0,0,11007,-0.7957,-0.8711
15.2778,25.8133,-10.5355,0,0,7669,-0.7075,-0.4215
17.5676,19.9575,-2.3899,0,1,10644,-0.7555,-0.0843
12.1951,15.0135,-2.8184,0,1,10325,-0.5999,-0.3956
15.3846,15.0491,0.3355,0,1,11019,0.0466,0.1133
14.2857,13.9552,0.3306,0,1,8442,0.6562,0.8127
6.5934,12.0879,-5.4945,0,1,8078,-0.0497,0.8554
16.4835,12.4542,4.0293,0,1,8247,0.1575,-0.3612
36.9863,20.0211,16.9652,0,0,10516,0.8261,0.0278
9.3333,20.9344,-11.6011,0,0,10103,1.7468,-0.1396
26.6667,24.3288,2.3379,0,0,8115,-0.9141,-0.4774
58.6667,31.5556,27.1111,0,0,14141,-0.8641,-1.1788
52,45.7778,6.2222,0,0,6634,-2.4428,-1.5085
5.3333,38.6667,-33.3333,0,0,14607,-0.0662,-1.3952
40,32.4444,7.5556,0,0,12114,-1.7862,-2.241
10.9756,18.7696,-7.794,0,1,9510,-1.0792,-1.4174
13.8889,21.6215,-7.7326,0,0,8324,-2.8552,-1.7304
16.3636,13.7427,2.6209,0,1,7448,-2.9203,-1.6971
4.5455,11.5993,-7.0539,0,1,9125,-1.8513,-1.3477
11.3208,10.7433,0.5775,0,1,25531,-0.7963,0.0805
5.6604,7.1755,-1.5152,0,1,14761,-0.4784,-0.0267
7.5472,8.1761,-0.6289,0,1,11200,-0.7966,-0.347
2.6786,5.2954,-2.6168,0,1,11399,0.929,-0.1874
7.6271,5.951,1.6762,0,1,11532,0.4092,-0.5276
4.2373,4.8477,-0.6104,0,1,9688,0.1043,-0.4466
22.8814,11.5819,11.2994,0,0,16350,-1.3051,-1.0588
14.4068,13.8418,0.565,0,1,10461,-1.4276,-0.9052
5.9322,14.4068,-8.4746,0,1,8822,-0.9507,-0.4946
1.6949,7.3446,-5.6497,0,1,10697,-0.5871,-0.4499
1.5625,3.0632,-1.5007,0,1,12876,-0.1596,0.0699
5.3435,2.867,2.4765,0,1,11900,0.1585,-0.2164
7.438,4.7813,2.6567,0,1,10651,-0.1054,-0.7262
4.2373,5.6729,-1.4357,0,1,10938,0.2615,-2.1652
10.2041,7.2931,2.911,0,1,14624,-0.4709,-2.5188
7.1429,7.1947,-0.0519,0,1,9785,-0.9439,-2.6005
10.4167,9.2545,1.1621,0,1,10743,-3.1059,-2.5165
9.5238,9.0278,0.496,0,1,12700,-2.7815,-0.4975
1.4925,7.1443,-5.6518,0,1,18706,-2.4145,0.2829
4.3478,5.1214,-0.7736,0,1,34184,-0.3496,1.6665
19.3103,8.3836,10.9268,0,1,39253,2.0181,1.7689
29.3103,17.6562,11.6542,0,0,42598,2.29,1.2717
32.1839,26.9349,5.249,0,0,51506,1.8305,0.6258
60.9195,40.8046,20.1149,0,0,117905,0.1613,-1.2153
67.8363,53.6466,14.1897,0,0,41532,-0.8365,-1.4864
71.0692,66.6083,4.4609,0,0,11748,-1.2136,-1.4226
72.0779,70.3278,1.7501,0,0,5916,-1.2918,-1.4819
61.6438,68.2636,-6.6198,0,0,5565,-0.5805,-0.8436
51.3699,61.6972,-10.3273,0,0,3995,-0.1333,0.269
47.9452,53.653,-5.7078,0,0,4263,-0.1012,0.5656
49.3151,49.5434,-0.2283,0,0,2249,-0.2362,0.1985
